logfeh,logdust,logNpix,tau,dmod,logl
-4.9896e-01,-1.9817e+00,3.2378e+00,2.4927e+00,2.9542e+01,-1.6499e+03
-4.6541e-01,-1.9977e+00,3.2375e+00,2.4915e+00,2.9546e+01,-1.6497e+03
-4.5492e-01,-1.9960e+00,3.2410e+00,2.4888e+00,2.9555e+01,-1.6388e+03
-4.5028e-01,-1.9561e+00,3.2374e+00,2.4787e+00,2.9539e+01,-1.6458e+03
-4.7729e-01,-1.9633e+00,3.2364e+00,2.4841e+00,2.9539e+01,-1.6390e+03
-4.9892e-01,-1.9941e+00,3.2368e+00,2.4979e+00,2.9544e+01,-1.6499e+03
-4.7114e-01,-1.9711e+00,3.2380e+00,2.4876e+00,2.9545e+01,-1.6431e+03
-4.5465e-01,-1.9805e+00,3.2371e+00,2.4925e+00,2.9546e+01,-1.6485e+03
-4.6231e-01,-1.9450e+00,3.2325e+00,2.4935e+00,2.9530e+01,-1.6499e+03
-4.7518e-01,-1.9601e+00,3.2392e+00,2.4806e+00,2.9540e+01,-1.6491e+03
-4.5783e-01,-1.9844e+00,3.2367e+00,2.4919e+00,2.9540e+01,-1.6483e+03
-4.9336e-01,-1.9769e+00,3.2367e+00,2.4968e+00,2.9545e+01,-1.6491e+03
-4.6306e-01,-1.9984e+00,3.2365e+00,2.4849e+00,2.9539e+01,-1.6501e+03
-4.6024e-01,-1.9634e+00,3.2421e+00,2.4899e+00,2.9549e+01,-1.6428e+03
-4.7958e-01,-1.9953e+00,3.2359e+00,2.4767e+00,2.9543e+01,-1.6495e+03
-4.7780e-01,-1.9811e+00,3.2398e+00,2.4922e+00,2.9546e+01,-1.6393e+03
-4.7306e-01,-1.9875e+00,3.2358e+00,2.4982e+00,2.9540e+01,-1.6469e+03
-4.7634e-01,-1.9707e+00,3.2386e+00,2.4778e+00,2.9543e+01,-1.6493e+03
-4.9187e-01,-1.9850e+00,3.2291e+00,2.4857e+00,2.9523e+01,-1.6493e+03
-4.8120e-01,-1.9961e+00,3.2408e+00,2.4757e+00,2.9551e+01,-1.6476e+03
-4.5304e-01,-1.9854e+00,3.2270e+00,2.4847e+00,2.9516e+01,-1.6449e+03
-4.9690e-01,-1.9016e+00,3.2408e+00,2.4779e+00,2.9542e+01,-1.6464e+03
-4.8803e-01,-1.9650e+00,3.2367e+00,2.4851e+00,2.9540e+01,-1.6464e+03
-4.6389e-01,-1.9574e+00,3.2380e+00,2.4840e+00,2.9543e+01,-1.6505e+03
-4.7613e-01,-1.9812e+00,3.2365e+00,2.4875e+00,2.9543e+01,-1.6501e+03
-4.8142e-01,-1.9556e+00,3.2374e+00,2.4870e+00,2.9538e+01,-1.6484e+03
-4.8093e-01,-1.9696e+00,3.2339e+00,2.4899e+00,2.9532e+01,-1.6364e+03
-4.5505e-01,-1.9930e+00,3.2391e+00,2.4900e+00,2.9547e+01,-1.6468e+03
-4.8820e-01,-1.9736e+00,3.2399e+00,2.4843e+00,2.9551e+01,-1.6467e+03
