nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix
2.0000e+03,1.1000e+01,1.4000e+01,1.8750e+01,-1.4739e+05,-1.4740e+05,-2.3763e-01,-1.4740e+05,3.0968e-01,4.8428e+00,1.1495e+05,7.3056e+00,7.0717e-02,-4.4005e-01,2.5452e+00
2.0000e+03,1.2000e+01,1.6000e+01,1.9697e+01,-1.4594e+05,-1.4595e+05,-2.5743e-01,-1.4595e+05,3.1031e-01,4.8626e+00,1.1261e+05,8.3294e+00,-7.6785e-01,-1.3538e+00,3.7428e+00
2.0000e+03,1.3000e+01,1.7000e+01,2.0896e+01,-1.4525e+05,-1.4525e+05,-2.7724e-01,-1.4525e+05,3.1094e-01,4.8824e+00,1.1116e+05,8.8553e+00,4.4899e-01,-6.6443e-01,2.5113e+00
2.0000e+03,1.4000e+01,1.8000e+01,2.2059e+01,-1.4514e+05,-1.4515e+05,-2.9704e-01,-1.4515e+05,3.1157e-01,4.9022e+00,1.1046e+05,9.3872e+00,-1.0624e+00,-1.5026e-01,2.8843e+00
2.0000e+03,1.5000e+01,2.0000e+01,2.2857e+01,-1.4464e+05,-1.4465e+05,-3.1684e-01,-1.4465e+05,3.1220e-01,4.9220e+00,1.1036e+05,1.0417e+01,-8.1117e-01,-7.1824e-01,2.2524e+00
2.0000e+03,1.6000e+01,2.1000e+01,2.3944e+01,-1.4209e+05,-1.4210e+05,-3.3664e-01,-1.4210e+05,3.1283e-01,4.9418e+00,1.0986e+05,1.0942e+01,9.3734e-02,-8.8448e-01,3.9317e+00
2.0000e+03,1.7000e+01,2.2000e+01,2.5000e+01,-1.4126e+05,-1.4127e+05,-3.5645e-01,-1.4127e+05,3.1345e-01,4.9616e+00,1.0731e+05,1.1460e+01,-1.1086e+00,-1.2354e+00,2.1077e+00
2.0000e+03,1.8000e+01,2.3000e+01,2.6027e+01,-1.4106e+05,-1.4107e+05,-3.7625e-01,-1.4107e+05,3.1408e-01,4.9814e+00,1.0648e+05,1.1979e+01,-7.6070e-01,-7.9133e-01,2.2062e+00
2.0000e+03,1.9000e+01,2.6000e+01,2.6316e+01,-1.4092e+05,-1.4093e+05,-3.9605e-01,-1.4093e+05,3.1470e-01,5.0012e+00,1.2542e+05,1.3519e+01,-8.4066e-01,-9.9407e-01,2.2238e+00
2.0000e+03,2.0000e+01,2.8000e+01,2.6923e+01,-1.3938e+05,-1.3938e+05,-4.1586e-01,-1.3938e+05,3.1532e-01,5.0210e+00,1.2528e+05,1.4558e+01,2.0780e-01,-1.4259e+00,2.3461e+00
2.0000e+03,2.1000e+01,2.9000e+01,2.7848e+01,-1.3806e+05,-1.3806e+05,-4.3566e-01,-1.3806e+05,3.1595e-01,5.0408e+00,1.2373e+05,1.5079e+01,3.1863e-01,-1.8804e+00,2.3686e+00
2.0000e+03,2.2000e+01,3.1000e+01,2.8395e+01,-1.3788e+05,-1.3788e+05,-4.5546e-01,-1.3788e+05,3.1657e-01,5.0606e+00,1.2242e+05,1.6107e+01,-2.5445e-01,-1.0126e+00,3.6811e+00
2.0000e+03,2.3000e+01,3.2000e+01,2.9268e+01,-1.3596e+05,-1.3596e+05,-4.7526e-01,-1.3596e+05,3.1718e-01,5.0804e+00,1.2224e+05,1.6626e+01,-1.3305e+00,-1.3340e+00,3.4569e+00
2.0000e+03,2.4000e+01,3.4000e+01,2.9762e+01,-1.3591e+05,-1.3591e+05,-4.9507e-01,-1.3591e+05,3.1780e-01,5.1002e+00,1.2032e+05,1.7664e+01,-9.4707e-01,-3.9626e-01,3.9163e+00
2.0000e+03,2.5000e+01,3.5000e+01,3.0588e+01,-1.3586e+05,-1.3587e+05,-5.1487e-01,-1.3587e+05,3.1842e-01,5.1200e+00,1.2027e+05,1.8183e+01,4.8416e-01,-8.2396e-02,3.5839e+00
2.0000e+03,2.6000e+01,3.7000e+01,3.1034e+01,-1.3560e+05,-1.3561e+05,-5.3467e-01,-1.3561e+05,3.1903e-01,5.1398e+00,1.2022e+05,1.9221e+01,2.6246e-01,-7.4464e-01,3.8610e+00
2.0000e+03,2.7000e+01,3.9000e+01,3.1461e+01,-1.3414e+05,-1.3414e+05,-5.5447e-01,-1.3414e+05,3.1965e-01,5.1596e+00,1.1996e+05,2.0253e+01,-1.9832e-01,-4.8863e-01,3.8642e+00
2.0000e+03,2.8000e+01,4.0000e+01,3.2222e+01,-1.3363e+05,-1.3363e+05,-5.7428e-01,-1.3363e+05,3.2026e-01,5.1794e+00,1.1850e+05,2.0774e+01,3.6628e-01,-6.9724e-01,2.7944e+00
2.0000e+03,2.9000e+01,4.1000e+01,3.2967e+01,-1.3354e+05,-1.3355e+05,-5.9408e-01,-1.3355e+05,3.2087e-01,5.1992e+00,1.1799e+05,2.1288e+01,-8.8005e-02,-1.7003e+00,3.4921e+00
2.0000e+03,3.0000e+01,4.5000e+01,3.2632e+01,-1.3235e+05,-1.3236e+05,-6.1388e-01,-1.3236e+05,3.2148e-01,5.2191e+00,1.1790e+05,2.3341e+01,-3.6326e-01,-1.5965e+00,3.3966e+00
2.0000e+03,3.1000e+01,4.6000e+01,3.3333e+01,-1.3204e+05,-1.3205e+05,-6.3368e-01,-1.3205e+05,3.2209e-01,5.2389e+00,1.1671e+05,2.3862e+01,2.3208e-02,-1.7119e-01,3.3172e+00
2.0000e+03,3.2000e+01,4.8000e+01,3.3673e+01,-1.3194e+05,-1.3194e+05,-6.5349e-01,-1.3194e+05,3.2270e-01,5.2587e+00,1.1640e+05,2.4901e+01,2.3825e-01,-1.1277e+00,3.6043e+00
2.0000e+03,3.3000e+01,4.9000e+01,3.4343e+01,-1.3172e+05,-1.3173e+05,-6.7329e-01,-1.3173e+05,3.2331e-01,5.2785e+00,1.1630e+05,2.5423e+01,-3.0169e-01,-1.4177e+00,2.3028e+00
2.0000e+03,3.4000e+01,5.5000e+01,3.3333e+01,-1.3142e+05,-1.3142e+05,-6.9309e-01,-1.3142e+05,3.2391e-01,5.2983e+00,1.1608e+05,2.8517e+01,-1.4956e+00,-1.9161e+00,2.2836e+00
2.0000e+03,3.5000e+01,5.7000e+01,3.3645e+01,-1.3114e+05,-1.3114e+05,-7.1289e-01,-1.3114e+05,3.2452e-01,5.3181e+00,1.1578e+05,2.9563e+01,-1.3586e+00,-1.6848e+00,2.3231e+00
2.0000e+03,3.6000e+01,5.8000e+01,3.4259e+01,-1.3107e+05,-1.3108e+05,-7.3270e-01,-1.3108e+05,3.2512e-01,5.3379e+00,1.1550e+05,3.0087e+01,-1.3307e-01,-5.7460e-01,2.7405e+00
2.0000e+03,3.7000e+01,6.1000e+01,3.4234e+01,-1.3087e+05,-1.3087e+05,-7.5250e-01,-1.3087e+05,3.2572e-01,5.3577e+00,1.1543e+05,3.1638e+01,2.6069e-01,-7.2522e-01,3.7052e+00
2.0000e+03,3.8000e+01,6.4000e+01,3.4211e+01,-1.3066e+05,-1.3066e+05,-7.7230e-01,-1.3066e+05,3.2633e-01,5.3775e+00,1.1523e+05,3.3205e+01,2.1011e-01,-1.3873e+00,3.5176e+00
2.0000e+03,3.9000e+01,6.8000e+01,3.3898e+01,-1.3059e+05,-1.3060e+05,-7.9211e-01,-1.3060e+05,3.2693e-01,5.3973e+00,1.1502e+05,3.5291e+01,-2.7570e-01,-1.6360e-01,3.2515e+00
2.0000e+03,4.0000e+01,7.1000e+01,3.3884e+01,-1.3015e+05,-1.3016e+05,-8.1191e-01,-1.3016e+05,3.2752e-01,5.4171e+00,1.1495e+05,3.6847e+01,-1.0687e+00,-5.3011e-01,2.7312e+00
2.0000e+03,4.1000e+01,7.2000e+01,3.4426e+01,-1.3003e+05,-1.3003e+05,-8.3171e-01,-1.3003e+05,3.2812e-01,5.4369e+00,1.1451e+05,3.7368e+01,-2.3973e-01,-1.2843e+00,2.4256e+00
2.0000e+03,4.2000e+01,7.3000e+01,3.4959e+01,-1.2951e+05,-1.2952e+05,-8.5151e-01,-1.2952e+05,3.2872e-01,5.4567e+00,1.1439e+05,3.7891e+01,-5.5673e-01,-1.7857e+00,2.4584e+00
2.0000e+03,4.3000e+01,7.4000e+01,3.5484e+01,-1.2931e+05,-1.2931e+05,-8.7132e-01,-1.2931e+05,3.2932e-01,5.4765e+00,1.1387e+05,3.8415e+01,-1.2151e+00,-8.9506e-01,2.5461e+00
2.0000e+03,4.4000e+01,7.5000e+01,3.6000e+01,-1.2867e+05,-1.2868e+05,-8.9112e-01,-1.2868e+05,3.2991e-01,5.4963e+00,1.1367e+05,3.8935e+01,2.5814e-01,-1.4948e+00,2.6960e+00
2.0000e+03,4.5000e+01,7.6000e+01,3.6508e+01,-1.2865e+05,-1.2866e+05,-9.1092e-01,-1.2866e+05,3.3050e-01,5.5161e+00,1.1303e+05,3.9460e+01,-1.2834e+00,-4.4764e-01,3.5650e+00
2.0000e+03,4.6000e+01,7.7000e+01,3.7008e+01,-1.2811e+05,-1.2811e+05,-9.3072e-01,-1.2811e+05,3.3110e-01,5.5359e+00,1.1301e+05,3.9986e+01,4.4758e-01,-9.2904e-01,2.8896e+00
2.0000e+03,4.7000e+01,8.2000e+01,3.6364e+01,-1.2766e+05,-1.2766e+05,-9.5053e-01,-1.2766e+05,3.3169e-01,5.5557e+00,1.1247e+05,4.2585e+01,-1.0059e-01,-1.9686e-01,3.9674e+00
2.0000e+03,4.8000e+01,8.4000e+01,3.6567e+01,-1.2757e+05,-1.2757e+05,-9.7033e-01,-1.2757e+05,3.3228e-01,5.5755e+00,1.1202e+05,4.3628e+01,1.6201e-01,-7.3255e-01,2.8766e+00
2.0000e+03,4.9000e+01,8.5000e+01,3.7037e+01,-1.2747e+05,-1.2747e+05,-9.9013e-01,-1.2747e+05,3.3287e-01,5.5953e+00,1.1193e+05,4.4151e+01,-1.7791e-01,-7.3937e-01,2.7419e+00
2.0000e+03,5.0000e+01,8.9000e+01,3.6691e+01,-1.2741e+05,-1.2742e+05,-1.0099e+00,-1.2742e+05,3.3346e-01,5.6151e+00,1.1183e+05,4.6222e+01,-1.2057e+00,-1.9407e+00,3.1878e+00
2.0000e+03,5.1000e+01,9.5000e+01,3.5862e+01,-1.2739e+05,-1.2739e+05,-1.0297e+00,-1.2739e+05,3.3404e-01,5.6349e+00,1.1177e+05,4.9319e+01,-1.2125e+00,-5.9148e-01,3.4092e+00
2.0000e+03,5.2000e+01,9.7000e+01,3.6054e+01,-1.2729e+05,-1.2730e+05,-1.0495e+00,-1.2730e+05,3.3463e-01,5.6547e+00,1.1174e+05,5.0361e+01,4.0439e-01,-2.2007e-01,3.9871e+00
2.0000e+03,5.3000e+01,9.9000e+01,3.6242e+01,-1.2686e+05,-1.2687e+05,-1.0693e+00,-1.2687e+05,3.3522e-01,5.6745e+00,1.1165e+05,5.1394e+01,1.0475e-01,-1.0889e-01,3.9581e+00
2.0000e+03,5.4000e+01,1.0000e+02,3.6667e+01,-1.2686e+05,-1.2687e+05,-1.0891e+00,-1.2687e+05,3.2894e-01,5.4640e+00,1.1122e+05,5.1917e+01,-9.7754e-01,-1.2309e-01,3.8773e+00
2.0000e+03,5.5000e+01,1.0200e+02,3.6842e+01,-1.2679e+05,-1.2680e+05,-1.1089e+00,-1.2680e+05,3.3638e-01,5.7141e+00,1.1122e+05,5.2964e+01,-8.9169e-01,-5.7001e-01,3.4482e+00
2.0000e+03,5.6000e+01,1.0400e+02,3.7013e+01,-1.2644e+05,-1.2644e+05,-1.1287e+00,-1.2644e+05,3.3697e-01,5.7339e+00,1.1115e+05,5.4002e+01,-3.6172e-01,-9.3518e-02,3.7708e+00
2.0000e+03,5.7000e+01,1.1300e+02,3.5583e+01,-1.2616e+05,-1.2616e+05,-1.1486e+00,-1.2616e+05,3.3755e-01,5.7537e+00,1.1080e+05,5.8649e+01,-1.3900e+00,-1.3536e+00,3.1810e+00
2.0000e+03,5.8000e+01,1.2700e+02,3.3333e+01,-1.2589e+05,-1.2590e+05,-1.1684e+00,-1.2590e+05,3.3813e-01,5.7735e+00,1.1052e+05,6.5844e+01,-1.1142e+00,-5.7431e-01,3.3959e+00
2.0000e+03,5.9000e+01,1.3100e+02,3.3149e+01,-1.2574e+05,-1.2575e+05,-1.1882e+00,-1.2575e+05,3.3871e-01,5.7933e+00,1.1025e+05,6.7903e+01,-2.6512e-01,-1.7575e-01,3.5810e+00
2.0000e+03,6.0000e+01,1.3900e+02,3.2275e+01,-1.2557e+05,-1.2557e+05,-1.2080e+00,-1.2557e+05,3.3929e-01,5.8131e+00,1.1010e+05,7.2020e+01,-5.8600e-01,-1.3650e-01,3.6920e+00
2.0000e+03,6.1000e+01,1.4500e+02,3.1795e+01,-1.2553e+05,-1.2553e+05,-1.2278e+00,-1.2553e+05,3.3986e-01,5.8329e+00,1.0993e+05,7.5110e+01,-1.4626e+00,-1.4284e+00,3.1610e+00
2.0000e+03,6.2000e+01,1.4900e+02,3.1658e+01,-1.2502e+05,-1.2502e+05,-1.2476e+00,-1.2502e+05,3.4044e-01,5.8527e+00,1.0989e+05,7.7176e+01,-8.6539e-01,-3.6337e-01,3.0151e+00
2.0000e+03,6.3000e+01,1.5200e+02,3.1683e+01,-1.2477e+05,-1.2478e+05,-1.2674e+00,-1.2478e+05,3.4102e-01,5.8725e+00,1.0938e+05,7.8724e+01,-4.6683e-02,-1.9982e-01,3.5583e+00
2.0000e+03,6.4000e+01,1.5300e+02,3.2020e+01,-1.2378e+05,-1.2379e+05,-1.2872e+00,-1.2379e+05,3.4159e-01,5.8923e+00,1.0913e+05,7.9240e+01,4.2891e-01,-1.9659e+00,3.3531e+00
2.0000e+03,6.5000e+01,1.5500e+02,3.2195e+01,-1.2368e+05,-1.2369e+05,-1.3070e+00,-1.2369e+05,3.4216e-01,5.9121e+00,1.0814e+05,8.0284e+01,-1.3251e+00,-2.2607e-01,3.5649e+00
2.0000e+03,6.6000e+01,1.6100e+02,3.1754e+01,-1.2368e+05,-1.2369e+05,-1.3268e+00,-1.2369e+05,3.1394e-01,4.9771e+00,1.0804e+05,8.3381e+01,-3.0353e-01,-1.7871e+00,2.5943e+00
2.0000e+03,6.7000e+01,1.6200e+02,3.2075e+01,-1.2350e+05,-1.2351e+05,-1.3466e+00,-1.2351e+05,3.4331e-01,5.9517e+00,1.0804e+05,8.3911e+01,-1.1348e+00,-1.9641e-01,3.4131e+00
2.0000e+03,6.8000e+01,1.6400e+02,3.2243e+01,-1.2221e+05,-1.2221e+05,-1.3664e+00,-1.2221e+05,3.4388e-01,5.9716e+00,1.0786e+05,8.4950e+01,-4.7199e-01,-2.6226e-01,3.4407e+00
2.0000e+03,6.9000e+01,1.6700e+02,3.2258e+01,-1.2166e+05,-1.2166e+05,-1.3862e+00,-1.2166e+05,3.4445e-01,5.9914e+00,1.0657e+05,8.6495e+01,-1.0224e+00,-3.3951e-01,3.4895e+00
2.0000e+03,7.0000e+01,1.6800e+02,3.2569e+01,-1.2103e+05,-1.2104e+05,-1.4060e+00,-1.2104e+05,3.4502e-01,6.0112e+00,1.0602e+05,8.7017e+01,2.1017e-01,-1.9603e+00,3.2834e+00
2.0000e+03,7.1000e+01,1.7200e+02,3.2432e+01,-1.2028e+05,-1.2029e+05,-1.4258e+00,-1.2029e+05,3.4558e-01,6.0310e+00,1.0539e+05,8.9090e+01,-5.5530e-01,-2.8625e-01,3.3295e+00
2.0000e+03,7.2000e+01,1.7300e+02,3.2735e+01,-1.1998e+05,-1.1999e+05,-1.4456e+00,-1.1999e+05,3.4615e-01,6.0508e+00,1.0464e+05,8.9613e+01,-3.8407e-01,-1.3545e+00,2.6773e+00
2.0000e+03,7.3000e+01,1.8200e+02,3.1897e+01,-1.1995e+05,-1.1996e+05,-1.4654e+00,-1.1996e+05,3.4672e-01,6.0706e+00,1.0434e+05,9.4271e+01,1.3741e-01,-9.0976e-01,2.9025e+00
2.0000e+03,7.4000e+01,1.8700e+02,3.1646e+01,-1.1994e+05,-1.1995e+05,-1.4852e+00,-1.1995e+05,3.4727e-01,6.0900e+00,1.0431e+05,9.6857e+01,-2.1817e-01,-1.3400e+00,3.2134e+00
2.0000e+03,7.5000e+01,1.9100e+02,3.1535e+01,-1.1993e+05,-1.1994e+05,-1.5050e+00,-1.1994e+05,3.4775e-01,6.1069e+00,1.0430e+05,9.8935e+01,-2.5408e-01,-1.1741e+00,2.7261e+00
2.0000e+03,7.6000e+01,1.9500e+02,3.1429e+01,-1.1956e+05,-1.1956e+05,-1.5248e+00,-1.1956e+05,3.4841e-01,6.1300e+00,1.0429e+05,1.0101e+02,-5.7782e-01,-4.4292e-01,3.4409e+00
2.0000e+03,7.7000e+01,1.9600e+02,3.1707e+01,-1.1950e+05,-1.1950e+05,-1.5446e+00,-1.1950e+05,3.4897e-01,6.1498e+00,1.0392e+05,1.0154e+02,4.6331e-01,-6.1039e-01,3.5239e+00
2.0000e+03,7.8000e+01,2.0100e+02,3.1474e+01,-1.1937e+05,-1.1938e+05,-1.5644e+00,-1.1938e+05,3.4953e-01,6.1696e+00,1.0386e+05,1.0414e+02,-7.3866e-01,-3.3480e-01,3.4239e+00
2.0000e+03,7.9000e+01,2.0700e+02,3.1128e+01,-1.1747e+05,-1.1748e+05,-1.5842e+00,-1.1748e+05,3.5009e-01,6.1894e+00,1.0373e+05,1.0726e+02,-7.7352e-01,-5.3856e-01,2.9511e+00
2.0000e+03,8.0000e+01,2.1000e+02,3.1154e+01,-1.1744e+05,-1.1744e+05,-1.6040e+00,-1.1744e+05,3.5065e-01,6.2092e+00,1.0183e+05,1.0884e+02,-1.0993e+00,-7.1286e-01,2.7997e+00
2.0000e+03,8.1000e+01,2.1700e+02,3.0712e+01,-1.1673e+05,-1.1674e+05,-1.6238e+00,-1.1674e+05,3.5121e-01,6.2290e+00,1.0180e+05,1.1249e+02,-3.7345e-01,-1.9237e+00,3.1310e+00
2.0000e+03,8.2000e+01,2.2500e+02,3.0182e+01,-1.1662e+05,-1.1662e+05,-1.6436e+00,-1.1662e+05,3.5177e-01,6.2488e+00,1.0109e+05,1.1664e+02,-1.4268e+00,-2.6370e-01,3.3457e+00
2.0000e+03,8.3000e+01,2.3100e+02,2.9893e+01,-1.1639e+05,-1.1640e+05,-1.6634e+00,-1.1640e+05,3.5233e-01,6.2686e+00,1.0098e+05,1.1973e+02,-6.2104e-01,-1.4359e+00,2.6700e+00
2.0000e+03,8.4000e+01,2.5600e+02,2.7778e+01,-1.1607e+05,-1.1608e+05,-1.6832e+00,-1.1608e+05,3.5288e-01,6.2884e+00,1.0075e+05,1.3269e+02,-4.3338e-01,-1.9134e+00,3.1229e+00
2.0000e+03,8.5000e+01,2.8100e+02,2.5982e+01,-1.1562e+05,-1.1563e+05,-1.7030e+00,-1.1563e+05,3.5344e-01,6.3082e+00,1.0043e+05,1.4547e+02,-2.7527e-01,-8.8869e-01,3.2590e+00
2.0000e+03,8.6000e+01,3.0600e+02,2.4438e+01,-1.1544e+05,-1.1545e+05,-1.7228e+00,-1.1545e+05,3.5399e-01,6.3280e+00,9.9983e+04,1.5839e+02,1.9169e-02,-1.3876e+00,3.2323e+00
2.0000e+03,8.7000e+01,3.3100e+02,2.3097e+01,-1.1442e+05,-1.1443e+05,-1.7426e+00,-1.1443e+05,3.5455e-01,6.3478e+00,9.9803e+04,1.7134e+02,-7.8602e-01,-3.6173e-01,3.2803e+00
2.0000e+03,8.8000e+01,3.5600e+02,2.1921e+01,-1.1428e+05,-1.1428e+05,-1.7624e+00,-1.1428e+05,3.5510e-01,6.3676e+00,9.8779e+04,1.8427e+02,-3.6920e-01,-1.6542e+00,3.1332e+00
2.0000e+03,8.9000e+01,3.8100e+02,2.0882e+01,-1.1396e+05,-1.1396e+05,-1.7822e+00,-1.1396e+05,3.5565e-01,6.3874e+00,9.8638e+04,1.9724e+02,-8.4171e-02,-3.9654e-01,3.3930e+00
2.0000e+03,9.0000e+01,4.0600e+02,1.9956e+01,-1.1394e+05,-1.1394e+05,-1.8020e+00,-1.1394e+05,3.5620e-01,6.4072e+00,9.8317e+04,2.1023e+02,-1.6116e-01,-4.6577e-01,3.4162e+00
2.0000e+03,9.1000e+01,4.3100e+02,1.9127e+01,-1.1319e+05,-1.1319e+05,-1.8218e+00,-1.1319e+05,3.5675e-01,6.4270e+00,9.8295e+04,2.2315e+02,-5.3952e-01,-4.5134e-01,3.1402e+00
2.0000e+03,9.2000e+01,4.5600e+02,1.8379e+01,-1.1301e+05,-1.1302e+05,-1.8416e+00,-1.1302e+05,3.5730e-01,6.4468e+00,9.7547e+04,2.3603e+02,-1.2047e-01,-8.4051e-01,2.9085e+00
2.0000e+03,9.3000e+01,4.8100e+02,1.7702e+01,-1.1233e+05,-1.1234e+05,-1.8614e+00,-1.1234e+05,3.5785e-01,6.4666e+00,9.7370e+04,2.4895e+02,-8.0870e-01,-1.5201e+00,3.0716e+00
2.0000e+03,9.4000e+01,5.0600e+02,1.7086e+01,-1.1221e+05,-1.1222e+05,-1.8812e+00,-1.1222e+05,3.5840e-01,6.4864e+00,9.6690e+04,2.6181e+02,4.8290e-01,-9.7800e-01,3.0103e+00
2.0000e+03,9.5000e+01,5.3100e+02,1.6523e+01,-1.1206e+05,-1.1207e+05,-1.9011e+00,-1.1207e+05,3.5894e-01,6.5062e+00,9.6572e+04,2.7478e+02,3.9145e-01,-1.1389e+00,2.9592e+00
2.0000e+03,9.6000e+01,5.5600e+02,1.6007e+01,-1.1176e+05,-1.1176e+05,-1.9209e+00,-1.1176e+05,3.5949e-01,6.5260e+00,9.6423e+04,2.8772e+02,1.0321e-01,-4.3453e-01,3.4027e+00
2.0000e+03,9.7000e+01,5.8100e+02,1.5531e+01,-1.1162e+05,-1.1163e+05,-1.9407e+00,-1.1163e+05,3.6003e-01,6.5458e+00,9.6115e+04,3.0067e+02,-2.5298e-02,-8.1029e-01,3.3151e+00
2.0000e+03,9.8000e+01,6.0600e+02,1.5091e+01,-1.1133e+05,-1.1133e+05,-1.9605e+00,-1.1133e+05,3.6058e-01,6.5656e+00,9.5984e+04,3.1358e+02,-1.4654e+00,-1.8627e+00,2.6412e+00
2.0000e+03,9.9000e+01,6.3100e+02,1.4684e+01,-1.1127e+05,-1.1128e+05,-1.9803e+00,-1.1128e+05,3.6112e-01,6.5854e+00,9.5685e+04,3.2646e+02,-1.2436e+00,-8.3127e-01,2.7679e+00
2.0000e+03,1.0000e+02,3.1580e+03,3.1484e+00,-1.1097e+05,-1.1098e+05,-2.0001e+00,-1.1098e+05,3.6166e-01,6.6052e+00,9.5633e+04,1.6389e+03,-3.1101e-01,-1.7893e+00,2.7300e+00
2.0000e+03,1.0100e+02,3.1830e+03,3.1550e+00,-1.1069e+05,-1.1069e+05,-2.0199e+00,-1.1069e+05,3.6221e-01,6.6250e+00,9.5329e+04,1.6519e+03,-3.0161e-01,-1.9815e+00,3.1149e+00
2.0000e+03,1.0200e+02,3.2080e+03,3.1614e+00,-1.1017e+05,-1.1017e+05,-2.0397e+00,-1.1017e+05,3.6275e-01,6.6448e+00,9.5045e+04,1.6649e+03,-2.7154e-01,-1.1254e+00,3.1862e+00
2.0000e+03,1.0300e+02,3.2330e+03,3.1678e+00,-1.1014e+05,-1.1015e+05,-2.0595e+00,-1.1015e+05,3.6329e-01,6.6646e+00,9.4524e+04,1.6779e+03,-1.0628e+00,-1.3860e+00,3.0466e+00
2.0000e+03,1.0400e+02,3.2580e+03,3.1741e+00,-1.0979e+05,-1.0979e+05,-2.0793e+00,-1.0979e+05,3.6383e-01,6.6844e+00,9.4503e+04,1.6909e+03,-3.0497e-01,-1.9754e+00,3.1120e+00
2.0000e+03,1.0500e+02,3.2830e+03,3.1803e+00,-1.0959e+05,-1.0960e+05,-2.0991e+00,-1.0960e+05,3.6436e-01,6.7042e+00,9.4147e+04,1.7040e+03,-1.3060e+00,-1.3799e+00,3.0185e+00
2.0000e+03,1.0600e+02,3.3080e+03,3.1864e+00,-1.0925e+05,-1.0926e+05,-2.1189e+00,-1.0926e+05,3.6490e-01,6.7241e+00,9.3949e+04,1.7170e+03,4.7201e-01,-1.9609e+00,3.2742e+00
2.0000e+03,1.0700e+02,3.3330e+03,3.1924e+00,-1.0901e+05,-1.0902e+05,-2.1387e+00,-1.0902e+05,3.6544e-01,6.7439e+00,9.3612e+04,1.7299e+03,-6.6727e-01,-1.3408e+00,2.7208e+00
2.0000e+03,1.0800e+02,3.3580e+03,3.1984e+00,-1.0821e+05,-1.0822e+05,-2.1585e+00,-1.0822e+05,3.6598e-01,6.7637e+00,9.3370e+04,1.7430e+03,-4.3694e-01,-1.4769e+00,3.1117e+00
2.0000e+03,1.0900e+02,3.3830e+03,3.2042e+00,-1.0750e+05,-1.0751e+05,-2.1783e+00,-1.0751e+05,3.6651e-01,6.7835e+00,9.2572e+04,1.7559e+03,2.4976e-01,-6.1432e-01,3.4133e+00
