nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix
2.0000e+03,4.8900e+02,4.6420e+04,1.0522e+00,-8.4788e+04,-8.4796e+04,-3.2558e+00,-8.4796e+04,2.2857e-01,7.8624e+00,8.1668e+04,2.4120e+04,-3.5680e-02,-9.2393e-01,3.2181e+00
2.0000e+03,4.9000e+02,4.6445e+04,1.0538e+00,-8.4709e+04,-8.4718e+04,-3.2625e+00,-8.4718e+04,2.4408e-01,8.9663e+00,8.1667e+04,2.4133e+04,-6.1539e-01,-1.0926e+00,3.0841e+00
2.0000e+03,4.9100e+02,4.6470e+04,1.0553e+00,-8.4603e+04,-8.4612e+04,-3.2691e+00,-8.4612e+04,2.4417e-01,8.9729e+00,8.1589e+04,2.4146e+04,3.2356e-01,-6.2443e-01,3.2941e+00
2.0000e+03,4.9200e+02,4.6495e+04,1.0569e+00,-8.4479e+04,-8.4488e+04,-3.2758e+00,-8.4488e+04,2.4426e-01,8.9795e+00,8.1483e+04,2.4159e+04,2.4542e-01,-6.6802e-01,3.1776e+00
2.0000e+03,4.9300e+02,4.6520e+04,1.0585e+00,-8.4217e+04,-8.4226e+04,-3.2824e+00,-8.4226e+04,2.4435e-01,8.9862e+00,8.1359e+04,2.4172e+04,-5.0716e-01,-6.9250e-01,3.2132e+00
2.0000e+03,4.9400e+02,4.6545e+04,1.0601e+00,-8.4041e+04,-8.4050e+04,-3.2890e+00,-8.4050e+04,2.4444e-01,8.9928e+00,8.1097e+04,2.4185e+04,4.9743e-01,-6.4191e-01,3.3184e+00
2.0000e+03,4.9500e+02,4.6570e+04,1.0616e+00,-8.3783e+04,-8.3792e+04,-3.2957e+00,-8.3792e+04,2.4454e-01,8.9995e+00,8.0921e+04,2.4198e+04,-1.3020e+00,-1.5534e+00,2.8540e+00
2.0000e+03,4.9600e+02,4.6595e+04,1.0632e+00,-8.3637e+04,-8.3646e+04,-3.3023e+00,-8.3646e+04,2.4463e-01,9.0061e+00,8.0663e+04,2.4211e+04,-6.1579e-01,-1.9995e+00,2.9877e+00
2.0000e+03,4.9700e+02,4.6620e+04,1.0648e+00,-8.3565e+04,-8.3574e+04,-3.3090e+00,-8.3574e+04,2.4472e-01,9.0128e+00,8.0517e+04,2.4224e+04,-1.1818e+00,-1.2871e+00,2.9441e+00
2.0000e+03,4.9800e+02,4.7896e+04,1.0386e+00,-8.3164e+04,-8.3173e+04,-3.3156e+00,-8.3173e+04,2.4481e-01,9.0194e+00,8.0445e+04,2.4886e+04,2.3304e-01,-1.5072e+00,3.1867e+00
2.0000e+03,4.9900e+02,4.7921e+04,1.0401e+00,-8.3042e+04,-8.3051e+04,-3.3223e+00,-8.3051e+04,2.4490e-01,9.0261e+00,8.0044e+04,2.4899e+04,-6.5006e-01,-5.4875e-01,3.1760e+00
2.0000e+03,5.0000e+02,4.7946e+04,1.0417e+00,-8.2668e+04,-8.2677e+04,-3.3289e+00,-8.2677e+04,2.4499e-01,9.0327e+00,7.9922e+04,2.4912e+04,2.6150e-01,-1.9994e+00,3.1704e+00
2.0000e+03,5.0100e+02,4.7971e+04,1.0432e+00,-8.2335e+04,-8.2344e+04,-3.3356e+00,-8.2344e+04,2.4508e-01,9.0393e+00,7.9548e+04,2.4925e+04,-1.0154e+00,-7.3012e-01,3.1443e+00
2.0000e+03,5.0200e+02,4.7996e+04,1.0447e+00,-8.2186e+04,-8.2195e+04,-3.3422e+00,-8.2195e+04,2.4517e-01,9.0460e+00,7.9215e+04,2.4938e+04,-3.8013e-01,-1.4721e+00,3.0599e+00
2.0000e+03,5.0300e+02,4.8021e+04,1.0463e+00,-8.2105e+04,-8.2114e+04,-3.3488e+00,-8.2114e+04,2.4526e-01,9.0526e+00,7.9066e+04,2.4951e+04,-1.2160e+00,-1.8266e+00,2.8091e+00
2.0000e+03,5.0400e+02,4.8046e+04,1.0478e+00,-8.1875e+04,-8.1884e+04,-3.3555e+00,-8.1884e+04,2.4535e-01,9.0593e+00,7.8985e+04,2.4964e+04,-1.3961e+00,-9.6803e-01,2.8100e+00
2.0000e+03,5.0500e+02,4.8071e+04,1.0493e+00,-8.1839e+04,-8.1848e+04,-3.3621e+00,-8.1848e+04,2.4544e-01,9.0659e+00,7.8755e+04,2.4977e+04,-6.4220e-02,-7.6213e-01,3.2507e+00
2.0000e+03,5.0600e+02,4.8096e+04,1.0509e+00,-8.1836e+04,-8.1845e+04,-3.3688e+00,-8.1845e+04,2.4123e-01,8.7579e+00,7.8719e+04,2.4990e+04,-1.4992e+00,-1.1533e+00,2.8990e+00
2.0000e+03,5.0700e+02,4.8121e+04,1.0524e+00,-8.1804e+04,-8.1813e+04,-3.3754e+00,-8.1813e+04,2.4562e-01,9.0792e+00,7.8716e+04,2.5003e+04,-8.4251e-02,-1.3716e+00,2.8917e+00
2.0000e+03,5.0800e+02,4.8146e+04,1.0539e+00,-8.1711e+04,-8.1720e+04,-3.3821e+00,-8.1720e+04,2.4571e-01,9.0859e+00,7.8684e+04,2.5016e+04,-1.1694e+00,-1.9961e+00,2.7964e+00
2.0000e+03,5.0900e+02,4.8171e+04,1.0554e+00,-8.1711e+04,-8.1719e+04,-3.3887e+00,-8.1719e+04,2.3046e-01,7.9934e+00,7.8591e+04,2.5029e+04,-8.9420e-01,-1.9696e+00,2.9267e+00
2.0000e+03,5.1000e+02,4.8196e+04,1.0570e+00,-8.1695e+04,-8.1704e+04,-3.3954e+00,-8.1704e+04,2.4589e-01,9.0991e+00,7.8590e+04,2.5042e+04,-3.7207e-01,-1.8129e+00,2.8001e+00
2.0000e+03,5.1100e+02,4.8221e+04,1.0585e+00,-8.1651e+04,-8.1660e+04,-3.4020e+00,-8.1660e+04,2.4598e-01,9.1058e+00,7.8575e+04,2.5055e+04,-1.1853e+00,-8.6615e-01,3.0753e+00
2.0000e+03,5.1200e+02,4.8246e+04,1.0600e+00,-8.1545e+04,-8.1554e+04,-3.4087e+00,-8.1554e+04,2.4606e-01,9.1124e+00,7.8531e+04,2.5068e+04,3.9799e-01,-1.1684e+00,3.2566e+00
2.0000e+03,5.1300e+02,4.8271e+04,1.0615e+00,-8.1530e+04,-8.1539e+04,-3.4153e+00,-8.1539e+04,2.4615e-01,9.1191e+00,7.8425e+04,2.5081e+04,3.4735e-01,-1.0816e+00,3.2592e+00
2.0000e+03,5.1400e+02,4.8296e+04,1.0630e+00,-8.1241e+04,-8.1250e+04,-3.4219e+00,-8.1250e+04,2.4624e-01,9.1257e+00,7.8410e+04,2.5094e+04,1.4621e-01,-1.3893e+00,3.1724e+00
2.0000e+03,5.1500e+02,4.8321e+04,1.0646e+00,-8.0995e+04,-8.1004e+04,-3.4286e+00,-8.1004e+04,2.4633e-01,9.1324e+00,7.8121e+04,2.5107e+04,-8.7929e-03,-9.7099e-01,3.2038e+00
2.0000e+03,5.1600e+02,4.8346e+04,1.0661e+00,-8.0981e+04,-8.0990e+04,-3.4352e+00,-8.0990e+04,2.4642e-01,9.1390e+00,7.7875e+04,2.5120e+04,2.4836e-01,-1.0611e+00,3.0126e+00
2.0000e+03,5.1700e+02,4.8371e+04,1.0676e+00,-8.0925e+04,-8.0934e+04,-3.4419e+00,-8.0934e+04,2.4651e-01,9.1457e+00,7.7861e+04,2.5133e+04,1.4635e-01,-1.9338e+00,3.1390e+00
2.0000e+03,5.1800e+02,4.8396e+04,1.0691e+00,-8.0798e+04,-8.0808e+04,-3.4485e+00,-8.0808e+04,2.4660e-01,9.1523e+00,7.7805e+04,2.5146e+04,-1.1881e-01,-1.2975e+00,3.1247e+00
2.0000e+03,5.1900e+02,5.2679e+04,9.8431e-01,-8.0560e+04,-8.0570e+04,-3.4552e+00,-8.0570e+04,2.4669e-01,9.1589e+00,7.7678e+04,2.7399e+04,1.7443e-01,-1.2182e+00,3.1996e+00
2.0000e+03,5.2000e+02,5.2704e+04,9.8573e-01,-8.0552e+04,-8.0561e+04,-3.4618e+00,-8.0561e+04,2.4674e-01,9.1621e+00,7.7440e+04,2.7413e+04,-1.4114e+00,-1.0237e+00,2.9827e+00
2.0000e+03,5.2100e+02,5.2729e+04,9.8716e-01,-8.0476e+04,-8.0486e+04,-3.4685e+00,-8.0486e+04,2.4687e-01,9.1722e+00,7.7432e+04,2.7426e+04,-5.7379e-01,-7.8039e-01,3.1676e+00
2.0000e+03,5.2200e+02,5.2754e+04,9.8858e-01,-8.0423e+04,-8.0432e+04,-3.4751e+00,-8.0432e+04,2.4696e-01,9.1789e+00,7.7356e+04,2.7439e+04,-1.0507e+00,-1.0694e+00,3.0214e+00
2.0000e+03,5.2300e+02,5.2779e+04,9.9001e-01,-8.0394e+04,-8.0403e+04,-3.4817e+00,-8.0403e+04,2.4705e-01,9.1855e+00,7.7303e+04,2.7452e+04,-1.0255e+00,-1.2044e+00,2.9889e+00
2.0000e+03,5.2400e+02,5.2804e+04,9.9143e-01,-8.0386e+04,-8.0395e+04,-3.4884e+00,-8.0395e+04,2.4704e-01,9.1851e+00,7.7274e+04,2.7465e+04,1.5223e-03,-9.6535e-01,3.2086e+00
2.0000e+03,5.2500e+02,5.2829e+04,9.9285e-01,-8.0246e+04,-8.0255e+04,-3.4950e+00,-8.0255e+04,2.4723e-01,9.1988e+00,7.7266e+04,2.7478e+04,-1.0542e+00,-1.0666e+00,3.0199e+00
2.0000e+03,5.2600e+02,5.2854e+04,9.9426e-01,-8.0145e+04,-8.0155e+04,-3.5017e+00,-8.0155e+04,2.4732e-01,9.2055e+00,7.7126e+04,2.7492e+04,-2.7544e-01,-8.2483e-01,3.1917e+00
2.0000e+03,5.2700e+02,5.2879e+04,9.9568e-01,-7.9926e+04,-7.9935e+04,-3.5083e+00,-7.9935e+04,2.4741e-01,9.2121e+00,7.7025e+04,2.7505e+04,4.3564e-01,-7.3784e-01,3.3294e+00
2.0000e+03,5.2800e+02,5.2904e+04,9.9710e-01,-7.9721e+04,-7.9730e+04,-3.5150e+00,-7.9730e+04,2.4750e-01,9.2187e+00,7.6806e+04,2.7518e+04,-8.7226e-03,-1.4523e+00,3.1298e+00
2.0000e+03,5.2900e+02,5.2929e+04,9.9851e-01,-7.9540e+04,-7.9549e+04,-3.5216e+00,-7.9549e+04,2.4759e-01,9.2254e+00,7.6601e+04,2.7531e+04,-1.1876e+00,-1.3095e+00,2.9274e+00
2.0000e+03,5.3000e+02,5.2954e+04,9.9992e-01,-7.9522e+04,-7.9531e+04,-3.5283e+00,-7.9531e+04,2.4767e-01,9.2320e+00,7.6420e+04,2.7544e+04,-3.6224e-01,-1.5723e+00,3.0496e+00
2.0000e+03,5.3100e+02,5.2979e+04,1.0013e+00,-7.9399e+04,-7.9408e+04,-3.5349e+00,-7.9408e+04,2.4776e-01,9.2387e+00,7.6402e+04,2.7557e+04,1.8673e-01,-1.9411e+00,3.1482e+00
2.0000e+03,5.3200e+02,5.3004e+04,1.0027e+00,-7.9397e+04,-7.9406e+04,-3.5415e+00,-7.9406e+04,2.4062e-01,8.7134e+00,7.6279e+04,2.7570e+04,-5.5295e-01,-1.8651e+00,2.9985e+00
2.0000e+03,5.3300e+02,5.3029e+04,1.0042e+00,-7.9393e+04,-7.9402e+04,-3.5482e+00,-7.9402e+04,2.4336e-01,8.9134e+00,7.6276e+04,2.7583e+04,1.3690e-01,-1.9258e+00,3.1367e+00
2.0000e+03,5.3400e+02,5.3054e+04,1.0056e+00,-7.9385e+04,-7.9394e+04,-3.5548e+00,-7.9394e+04,2.4798e-01,9.2550e+00,7.6273e+04,2.7596e+04,-5.6752e-01,-1.6162e+00,3.0109e+00
2.0000e+03,5.3500e+02,5.3079e+04,1.0070e+00,-7.9095e+04,-7.9105e+04,-3.5615e+00,-7.9105e+04,2.4812e-01,9.2653e+00,7.6265e+04,2.7609e+04,1.6960e-01,-1.9722e+00,3.1408e+00
2.0000e+03,5.3600e+02,5.3104e+04,1.0084e+00,-7.9016e+04,-7.9025e+04,-3.5681e+00,-7.9025e+04,2.4821e-01,9.2719e+00,7.5975e+04,2.7622e+04,4.8642e-01,-1.8002e+00,3.2179e+00
2.0000e+03,5.3700e+02,5.3129e+04,1.0098e+00,-7.8904e+04,-7.8913e+04,-3.5748e+00,-7.8913e+04,2.4830e-01,9.2785e+00,7.5896e+04,2.7635e+04,2.5845e-01,-1.9571e+00,3.1646e+00
2.0000e+03,5.3800e+02,5.3154e+04,1.0112e+00,-7.8786e+04,-7.8796e+04,-3.5814e+00,-7.8796e+04,2.4839e-01,9.2852e+00,7.5784e+04,2.7648e+04,-1.0317e+00,-1.1997e+00,2.9866e+00
2.0000e+03,5.3900e+02,5.3179e+04,1.0126e+00,-7.8745e+04,-7.8754e+04,-3.5881e+00,-7.8754e+04,2.4848e-01,9.2918e+00,7.5666e+04,2.7661e+04,-1.3961e+00,-5.6038e-01,3.2047e+00
2.0000e+03,5.4000e+02,5.6042e+04,9.6277e-01,-7.8716e+04,-7.8725e+04,-3.5947e+00,-7.8725e+04,2.4856e-01,9.2985e+00,7.5625e+04,2.9150e+04,-1.0219e+00,-1.0445e+00,3.0285e+00
2.0000e+03,5.4100e+02,5.6067e+04,9.6412e-01,-7.8673e+04,-7.8683e+04,-3.6013e+00,-7.8683e+04,2.4865e-01,9.3051e+00,7.5596e+04,2.9163e+04,4.9308e-01,-1.4643e+00,3.2373e+00
2.0000e+03,5.4200e+02,5.6092e+04,9.6547e-01,-7.8637e+04,-7.8646e+04,-3.6080e+00,-7.8646e+04,2.4874e-01,9.3118e+00,7.5553e+04,2.9176e+04,4.9436e-01,-1.4672e+00,3.2356e+00
2.0000e+03,5.4300e+02,5.6117e+04,9.6682e-01,-7.8456e+04,-7.8466e+04,-3.6146e+00,-7.8466e+04,2.4883e-01,9.3184e+00,7.5517e+04,2.9189e+04,-1.0733e+00,-1.9964e+00,2.7850e+00
2.0000e+03,5.4400e+02,5.6142e+04,9.6817e-01,-7.8306e+04,-7.8316e+04,-3.6213e+00,-7.8316e+04,2.4892e-01,9.3251e+00,7.5336e+04,2.9202e+04,-6.9553e-01,-9.7547e-01,3.0892e+00
2.0000e+03,5.4500e+02,5.6167e+04,9.6951e-01,-7.8114e+04,-7.8124e+04,-3.6279e+00,-7.8124e+04,2.4901e-01,9.3317e+00,7.5186e+04,2.9215e+04,-1.2623e-02,-9.7394e-01,3.1967e+00
2.0000e+03,5.4600e+02,5.6192e+04,9.7086e-01,-7.7948e+04,-7.7958e+04,-3.6346e+00,-7.7958e+04,2.4910e-01,9.3383e+00,7.4994e+04,2.9228e+04,-1.7182e-01,-1.6664e+00,3.0768e+00
2.0000e+03,5.4700e+02,5.6217e+04,9.7220e-01,-7.7804e+04,-7.7814e+04,-3.6412e+00,-7.7814e+04,2.4919e-01,9.3450e+00,7.4828e+04,2.9241e+04,-9.5860e-01,-1.1180e+00,3.0191e+00
2.0000e+03,5.4800e+02,5.6242e+04,9.7354e-01,-7.7710e+04,-7.7719e+04,-3.6479e+00,-7.7719e+04,2.4927e-01,9.3516e+00,7.4684e+04,2.9254e+04,-1.0169e+00,-1.0257e+00,3.0332e+00
2.0000e+03,5.4900e+02,6.1271e+04,8.9546e-01,-7.7538e+04,-7.7547e+04,-3.6545e+00,-7.7547e+04,2.4936e-01,9.3583e+00,7.4590e+04,3.1861e+04,-9.7457e-01,-1.5989e+00,2.7607e+00
2.0000e+03,5.5000e+02,6.1296e+04,8.9672e-01,-7.7536e+04,-7.7545e+04,-3.6611e+00,-7.7545e+04,2.4152e-01,8.7792e+00,7.4418e+04,3.1874e+04,-8.1911e-01,-1.1507e+00,3.0288e+00
2.0000e+03,5.5100e+02,6.1321e+04,8.9798e-01,-7.7458e+04,-7.7467e+04,-3.6678e+00,-7.7467e+04,2.4954e-01,9.3716e+00,7.4416e+04,3.1887e+04,-9.7138e-02,-1.7463e+00,3.0881e+00
2.0000e+03,5.5200e+02,6.1346e+04,8.9925e-01,-7.7397e+04,-7.7407e+04,-3.6744e+00,-7.7407e+04,2.4963e-01,9.3782e+00,7.4338e+04,3.1900e+04,-8.1683e-01,-1.1541e+00,3.0280e+00
2.0000e+03,5.5300e+02,6.1371e+04,9.0051e-01,-7.7260e+04,-7.7270e+04,-3.6811e+00,-7.7270e+04,2.4972e-01,9.3849e+00,7.4277e+04,3.1913e+04,-8.9370e-01,-1.1322e+00,3.0233e+00
2.0000e+03,5.5400e+02,6.1396e+04,9.0176e-01,-7.7183e+04,-7.7193e+04,-3.6877e+00,-7.7193e+04,2.4980e-01,9.3915e+00,7.4140e+04,3.1926e+04,-9.3407e-01,-1.4532e+00,2.7715e+00
2.0000e+03,5.5500e+02,6.1421e+04,9.0302e-01,-7.7162e+04,-7.7171e+04,-3.6944e+00,-7.7171e+04,2.4989e-01,9.3981e+00,7.4063e+04,3.1939e+04,-8.5516e-01,-1.2457e+00,3.0045e+00
2.0000e+03,5.5600e+02,6.1446e+04,9.0428e-01,-7.7100e+04,-7.7109e+04,-3.7010e+00,-7.7109e+04,2.4998e-01,9.4048e+00,7.4042e+04,3.1952e+04,-8.2005e-01,-1.1517e+00,3.0279e+00
2.0000e+03,5.5700e+02,6.1471e+04,9.0554e-01,-7.6788e+04,-7.6797e+04,-3.7077e+00,-7.6797e+04,2.5007e-01,9.4114e+00,7.3980e+04,3.1965e+04,-1.7438e-01,-1.2843e+00,3.1094e+00
2.0000e+03,5.5800e+02,6.1496e+04,9.0679e-01,-7.6762e+04,-7.6771e+04,-3.7143e+00,-7.6771e+04,2.5016e-01,9.4181e+00,7.3668e+04,3.1978e+04,2.8505e-01,-1.9926e+00,3.1667e+00
2.0000e+03,5.5900e+02,6.1521e+04,9.0804e-01,-7.6689e+04,-7.6699e+04,-3.7209e+00,-7.6699e+04,2.5025e-01,9.4247e+00,7.3642e+04,3.1991e+04,-9.0350e-01,-1.9576e+00,2.9109e+00
2.0000e+03,5.6000e+02,6.1546e+04,9.0930e-01,-7.6551e+04,-7.6561e+04,-3.7276e+00,-7.6561e+04,2.5033e-01,9.4314e+00,7.3569e+04,3.2004e+04,-1.4576e+00,-1.1330e+00,2.8926e+00
2.0000e+03,5.6100e+02,6.1571e+04,9.1055e-01,-7.6460e+04,-7.6469e+04,-3.7342e+00,-7.6469e+04,2.5042e-01,9.4380e+00,7.3431e+04,3.2017e+04,3.1213e-02,-1.8211e+00,3.1106e+00
2.0000e+03,5.6200e+02,6.1596e+04,9.1180e-01,-7.6378e+04,-7.6387e+04,-3.7409e+00,-7.6387e+04,2.5051e-01,9.4447e+00,7.3340e+04,3.2030e+04,-8.7163e-04,-1.9832e+00,3.0979e+00
2.0000e+03,5.6300e+02,6.5374e+04,8.6075e-01,-7.6367e+04,-7.6376e+04,-3.7475e+00,-7.6376e+04,2.5059e-01,9.4510e+00,7.3258e+04,3.3991e+04,-5.9202e-01,-1.4799e+00,3.0134e+00
2.0000e+03,5.6400e+02,6.5399e+04,8.6195e-01,-7.6358e+04,-7.6368e+04,-3.7542e+00,-7.6368e+04,2.5064e-01,9.4542e+00,7.3247e+04,3.4004e+04,-5.9205e-01,-1.4788e+00,3.0142e+00
2.0000e+03,5.6500e+02,6.5424e+04,8.6315e-01,-7.6254e+04,-7.6263e+04,-3.7608e+00,-7.6263e+04,2.5077e-01,9.4646e+00,7.3238e+04,3.4017e+04,1.9531e-01,-1.7056e+00,3.1536e+00
2.0000e+03,5.6600e+02,6.5449e+04,8.6434e-01,-7.6187e+04,-7.6196e+04,-3.7675e+00,-7.6196e+04,2.5086e-01,9.4712e+00,7.3134e+04,3.4030e+04,4.0278e-01,-7.4131e-01,3.3120e+00
2.0000e+03,5.6700e+02,6.5474e+04,8.6554e-01,-7.5877e+04,-7.5886e+04,-3.7741e+00,-7.5886e+04,2.5095e-01,9.4779e+00,7.3067e+04,3.4043e+04,-1.0219e+00,-1.4963e+00,2.9199e+00
2.0000e+03,5.6800e+02,6.5499e+04,8.6673e-01,-7.5448e+04,-7.5457e+04,-3.7807e+00,-7.5457e+04,2.5104e-01,9.4845e+00,7.2757e+04,3.4056e+04,-5.2507e-01,-1.7998e+00,2.9977e+00
2.0000e+03,5.6900e+02,6.5524e+04,8.6792e-01,-7.5173e+04,-7.5182e+04,-3.7874e+00,-7.5182e+04,2.5113e-01,9.4912e+00,7.2328e+04,3.4069e+04,9.8067e-02,-1.2821e+00,2.9549e+00
2.0000e+03,5.7000e+02,6.5549e+04,8.6912e-01,-7.5127e+04,-7.5136e+04,-3.7940e+00,-7.5136e+04,2.5121e-01,9.4978e+00,7.2053e+04,3.4082e+04,3.8446e-01,-1.1780e+00,3.2429e+00
2.0000e+03,5.7100e+02,6.5574e+04,8.7031e-01,-7.5057e+04,-7.5067e+04,-3.8007e+00,-7.5067e+04,2.5130e-01,9.5045e+00,7.2007e+04,3.4095e+04,-8.5251e-01,-1.6783e+00,2.9372e+00
2.0000e+03,5.7200e+02,6.5599e+04,8.7150e-01,-7.5044e+04,-7.5054e+04,-3.8073e+00,-7.5054e+04,2.5139e-01,9.5110e+00,7.1937e+04,3.4108e+04,5.7126e-02,-9.0313e-01,3.2269e+00
2.0000e+03,5.7300e+02,6.5624e+04,8.7269e-01,-7.5022e+04,-7.5032e+04,-3.8140e+00,-7.5032e+04,2.5148e-01,9.5178e+00,7.1924e+04,3.4121e+04,-9.8343e-01,-1.6980e+00,2.9009e+00
2.0000e+03,5.7400e+02,6.5649e+04,8.7387e-01,-7.5006e+04,-7.5015e+04,-3.8206e+00,-7.5015e+04,2.5157e-01,9.5244e+00,7.1902e+04,3.4134e+04,4.1918e-02,-1.8684e+00,3.1081e+00
2.0000e+03,5.7500e+02,6.5674e+04,8.7506e-01,-7.4999e+04,-7.5009e+04,-3.8273e+00,-7.5009e+04,2.5125e-01,9.5006e+00,7.1886e+04,3.4147e+04,4.8717e-01,-1.8342e+00,3.2109e+00
2.0000e+03,5.7600e+02,6.5699e+04,8.7625e-01,-7.4754e+04,-7.4763e+04,-3.8339e+00,-7.4763e+04,2.5174e-01,9.5377e+00,7.1879e+04,3.4160e+04,-1.1155e+00,-1.5592e+00,2.8574e+00
2.0000e+03,5.7700e+02,6.5724e+04,8.7743e-01,-7.4470e+04,-7.4480e+04,-3.8405e+00,-7.4480e+04,2.5183e-01,9.5443e+00,7.1634e+04,3.4173e+04,-9.8649e-01,-7.1977e-01,3.1394e+00
2.0000e+03,5.7800e+02,6.5749e+04,8.7862e-01,-7.4459e+04,-7.4468e+04,-3.8472e+00,-7.4468e+04,2.5191e-01,9.5507e+00,7.1350e+04,3.4186e+04,-1.2564e+00,-1.2556e+00,2.9011e+00
2.0000e+03,5.7900e+02,6.5774e+04,8.7980e-01,-7.4373e+04,-7.4383e+04,-3.8538e+00,-7.4383e+04,2.5200e-01,9.5576e+00,7.1339e+04,3.4199e+04,-8.4610e-01,-1.9981e+00,2.9148e+00
2.0000e+03,5.8000e+02,6.5799e+04,8.8098e-01,-7.4344e+04,-7.4354e+04,-3.8605e+00,-7.4354e+04,2.5209e-01,9.5643e+00,7.1253e+04,3.4212e+04,-8.0733e-01,-1.7965e+00,2.7660e+00
2.0000e+03,5.8100e+02,6.5824e+04,8.8217e-01,-7.4336e+04,-7.4346e+04,-3.8671e+00,-7.4346e+04,2.5211e-01,9.5653e+00,7.1224e+04,3.4225e+04,-2.9204e-01,-8.3952e-01,3.1773e+00
2.0000e+03,5.8200e+02,6.7100e+04,8.6691e-01,-7.4326e+04,-7.4335e+04,-3.8738e+00,-7.4335e+04,2.5226e-01,9.5768e+00,7.1216e+04,3.4891e+04,3.3459e-01,-1.9698e+00,3.1755e+00
2.0000e+03,5.8300e+02,6.7125e+04,8.6808e-01,-7.4213e+04,-7.4223e+04,-3.8804e+00,-7.4223e+04,2.5235e-01,9.5842e+00,7.1206e+04,3.4904e+04,-2.7857e-01,-8.8632e-01,3.1651e+00
2.0000e+03,5.8400e+02,6.7150e+04,8.6924e-01,-7.4043e+04,-7.4053e+04,-3.8871e+00,-7.4053e+04,2.5244e-01,9.5908e+00,7.1093e+04,3.4917e+04,-1.0888e+00,-1.5491e+00,2.8688e+00
2.0000e+03,5.8500e+02,6.7175e+04,8.7040e-01,-7.3872e+04,-7.3881e+04,-3.8937e+00,-7.3881e+04,2.5253e-01,9.5975e+00,7.0923e+04,3.4930e+04,1.5249e-01,-1.2052e+00,3.1865e+00
2.0000e+03,5.8600e+02,6.7200e+04,8.7157e-01,-7.3771e+04,-7.3780e+04,-3.9003e+00,-7.3780e+04,2.5262e-01,9.6041e+00,7.0752e+04,3.4943e+04,-6.7437e-01,-1.1268e+00,3.0489e+00
2.0000e+03,5.8700e+02,6.7225e+04,8.7273e-01,-7.3702e+04,-7.3712e+04,-3.9070e+00,-7.3712e+04,2.5270e-01,9.6108e+00,7.0651e+04,3.4956e+04,-3.7904e-01,-6.7896e-01,3.0436e+00
2.0000e+03,5.8800e+02,6.8501e+04,8.5796e-01,-7.3675e+04,-7.3685e+04,-3.9136e+00,-7.3685e+04,2.5279e-01,9.6174e+00,7.0582e+04,3.5620e+04,1.6192e-01,-1.2295e+00,3.1838e+00
2.0000e+03,5.8900e+02,6.8526e+04,8.5911e-01,-7.3471e+04,-7.3481e+04,-3.9203e+00,-7.3481e+04,2.5288e-01,9.6241e+00,7.0555e+04,3.5633e+04,-6.7008e-01,-1.5824e+00,2.9851e+00
2.0000e+03,5.9000e+02,6.8588e+04,8.5979e-01,-7.3203e+04,-7.3213e+04,-3.9269e+00,-7.3213e+04,2.5297e-01,9.6307e+00,7.0351e+04,3.5665e+04,-5.4965e-01,-1.8650e+00,2.9870e+00
2.0000e+03,5.9100e+02,6.8613e+04,8.6093e-01,-7.3146e+04,-7.3155e+04,-3.9336e+00,-7.3155e+04,2.5305e-01,9.6374e+00,7.0083e+04,3.5678e+04,-1.1856e+00,-8.5380e-01,3.0646e+00
2.0000e+03,5.9200e+02,6.8638e+04,8.6207e-01,-7.3069e+04,-7.3079e+04,-3.9402e+00,-7.3079e+04,2.5314e-01,9.6440e+00,7.0026e+04,3.5691e+04,3.3598e-02,-1.8785e+00,3.1043e+00
2.0000e+03,5.9300e+02,6.8663e+04,8.6321e-01,-7.3014e+04,-7.3023e+04,-3.9469e+00,-7.3023e+04,2.5323e-01,9.6506e+00,6.9949e+04,3.5704e+04,-1.4242e-02,-1.9629e+00,3.0902e+00
2.0000e+03,5.9400e+02,6.8688e+04,8.6435e-01,-7.2895e+04,-7.2904e+04,-3.9535e+00,-7.2904e+04,2.5331e-01,9.6573e+00,6.9894e+04,3.5717e+04,4.5409e-01,-7.8891e-01,3.3109e+00
2.0000e+03,5.9500e+02,6.8713e+04,8.6549e-01,-7.2421e+04,-7.2430e+04,-3.9601e+00,-7.2430e+04,2.5340e-01,9.6639e+00,6.9775e+04,3.5730e+04,-1.1893e+00,-8.6789e-01,3.0588e+00
2.0000e+03,5.9600e+02,6.8738e+04,8.6662e-01,-7.2252e+04,-7.2261e+04,-3.9668e+00,-7.2261e+04,2.5349e-01,9.6706e+00,6.9301e+04,3.5743e+04,-1.6640e-02,-1.9605e+00,3.0907e+00
2.0000e+03,5.9700e+02,6.8763e+04,8.6776e-01,-7.1797e+04,-7.1806e+04,-3.9734e+00,-7.1806e+04,2.5358e-01,9.6772e+00,6.9132e+04,3.5756e+04,-1.0335e+00,-1.0120e+00,3.0267e+00
2.0000e+03,5.9800e+02,8.0047e+04,7.4691e-01,-7.1788e+04,-7.1798e+04,-3.9801e+00,-7.1798e+04,2.5362e-01,9.6807e+00,6.8677e+04,4.1626e+04,-2.8432e-01,-8.8137e-01,3.1626e+00
