logz,logdust,logNpix,logage,lnprob,N_walkers
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1804,-1.9909,2.0180,9.6011,-855.5880,128
-0.1805,-1.9901,2.0178,9.6004,-857.5158,128
-0.1805,-1.9901,2.0178,9.6004,-857.5158,128
-0.1805,-1.9901,2.0178,9.6004,-857.5158,128
-0.1805,-1.9901,2.0178,9.6004,-857.5158,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1784,-2.0146,2.0185,9.6065,-862.3043,128
-0.1791,-2.0110,2.0178,9.6040,-855.0581,128
-0.1791,-2.0110,2.0178,9.6040,-855.0581,128
-0.1791,-2.0110,2.0178,9.6040,-855.0581,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
-0.1790,-2.0147,2.0178,9.6046,-852.2994,128
