nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix
2.0000e+03,3.1000e+01,4.6000e+01,3.3333e+01,-9.8607e+05,-9.8608e+05,-6.3368e-01,-9.8608e+05,3.2209e-01,5.2388e+00,inf,2.3066e+01,-8.4066e-01,-9.9407e-01,2.2238e+00
2.0000e+03,3.2000e+01,4.7000e+01,3.4021e+01,-9.5909e+05,-9.5910e+05,-6.5349e-01,-9.5910e+05,3.2270e-01,5.2587e+00,9.8166e+05,2.3567e+01,-7.6070e-01,-7.9133e-01,2.2062e+00
2.0000e+03,3.3000e+01,4.9000e+01,3.4343e+01,-9.5710e+05,-9.5711e+05,-6.7329e-01,-9.5711e+05,3.2331e-01,5.2785e+00,9.5468e+05,2.4577e+01,3.0718e-01,-1.4448e+00,2.5133e+00
2.0000e+03,3.4000e+01,5.2000e+01,3.4314e+01,-9.2065e+05,-9.2065e+05,-6.9309e-01,-9.2065e+05,3.2391e-01,5.2982e+00,9.5269e+05,2.6065e+01,-1.1348e+00,-1.9641e-01,3.4131e+00
2.0000e+03,3.5000e+01,5.5000e+01,3.4286e+01,-8.8524e+05,-8.8524e+05,-7.1289e-01,-8.8524e+05,3.2452e-01,5.3180e+00,9.1623e+05,2.7574e+01,-1.0534e+00,-1.1609e+00,2.1458e+00
2.0000e+03,3.6000e+01,5.8000e+01,3.4259e+01,-8.8469e+05,-8.8469e+05,-7.3270e-01,-8.8469e+05,3.2512e-01,5.3379e+00,8.8082e+05,2.9087e+01,2.3208e-02,-1.7119e-01,3.3172e+00
2.0000e+03,3.7000e+01,6.0000e+01,3.4545e+01,-8.7911e+05,-8.7912e+05,-7.5250e-01,-8.7912e+05,3.2572e-01,5.3577e+00,8.8028e+05,3.0086e+01,-1.1086e+00,-1.2354e+00,2.1077e+00
2.0000e+03,3.8000e+01,6.1000e+01,3.5135e+01,-8.1717e+05,-8.1718e+05,-7.7230e-01,-8.1718e+05,3.2633e-01,5.3775e+00,8.7470e+05,3.0589e+01,-2.7570e-01,-1.6360e-01,3.2515e+00
2.0000e+03,3.9000e+01,6.2000e+01,3.5714e+01,-8.1637e+05,-8.1637e+05,-7.9211e-01,-8.1637e+05,3.2692e-01,5.3972e+00,8.1276e+05,3.1091e+01,-1.2125e+00,-5.9148e-01,3.4092e+00
2.0000e+03,4.0000e+01,6.8000e+01,3.4746e+01,-7.8185e+05,-7.8185e+05,-8.1191e-01,-7.8185e+05,3.2752e-01,5.4171e+00,8.1196e+05,3.4111e+01,-4.7199e-01,-2.6226e-01,3.4407e+00
2.0000e+03,4.1000e+01,7.1000e+01,3.4711e+01,-7.7803e+05,-7.7804e+05,-8.3171e-01,-7.7804e+05,3.2812e-01,5.4369e+00,7.7743e+05,3.5612e+01,-1.2097e+00,-1.8826e+00,2.1180e+00
2.0000e+03,4.2000e+01,7.2000e+01,3.5246e+01,-7.5654e+05,-7.5654e+05,-8.5151e-01,-7.5654e+05,3.2872e-01,5.4567e+00,7.7362e+05,3.6119e+01,4.9930e-01,-1.7829e+00,2.6548e+00
2.0000e+03,4.3000e+01,7.4000e+01,3.5484e+01,-7.3059e+05,-7.3060e+05,-8.7132e-01,-7.3060e+05,3.2931e-01,5.4764e+00,7.5213e+05,3.7119e+01,3.6628e-01,-6.9724e-01,2.7944e+00
2.0000e+03,4.4000e+01,7.5000e+01,3.6000e+01,-6.4247e+05,-6.4247e+05,-8.9112e-01,-6.4247e+05,3.2991e-01,5.4963e+00,7.2618e+05,3.7624e+01,-1.4956e+00,-1.9161e+00,2.2836e+00
2.0000e+03,4.5000e+01,7.7000e+01,3.6220e+01,-6.1355e+05,-6.1355e+05,-9.1092e-01,-6.1355e+05,3.3050e-01,5.5161e+00,6.3805e+05,3.8620e+01,-6.7984e-01,-1.9162e+00,2.3484e+00
2.0000e+03,4.6000e+01,8.5000e+01,3.4815e+01,-6.1060e+05,-6.1060e+05,-9.3072e-01,-6.1060e+05,3.3110e-01,5.5359e+00,6.1048e+05,4.2614e+01,-3.0169e-01,-1.4177e+00,2.3028e+00
2.0000e+03,4.7000e+01,9.5000e+01,3.3103e+01,-5.8278e+05,-5.8279e+05,-9.5053e-01,-5.8279e+05,3.3169e-01,5.5557e+00,6.0753e+05,4.7606e+01,-3.6326e-01,-1.5965e+00,3.3966e+00
2.0000e+03,4.8000e+01,9.8000e+01,3.3108e+01,-5.8261e+05,-5.8262e+05,-9.7033e-01,-5.8262e+05,3.3228e-01,5.5755e+00,5.7971e+05,4.9112e+01,-3.5153e-01,-9.4552e-01,2.3953e+00
2.0000e+03,4.9000e+01,9.9000e+01,3.3557e+01,-5.8125e+05,-5.8125e+05,-9.9013e-01,-5.8125e+05,3.3287e-01,5.5953e+00,5.7954e+05,4.9614e+01,-1.3586e+00,-1.6848e+00,2.3231e+00
2.0000e+03,5.0000e+01,1.0000e+02,3.4000e+01,-5.5562e+05,-5.5563e+05,-1.0099e+00,-5.5563e+05,3.3346e-01,5.6151e+00,5.7817e+05,5.0116e+01,-1.2057e+00,-1.9407e+00,3.1878e+00
2.0000e+03,5.1000e+01,1.0400e+02,3.3766e+01,-5.1230e+05,-5.1230e+05,-1.0297e+00,-5.1230e+05,3.3404e-01,5.6349e+00,5.5255e+05,5.2115e+01,-5.5530e-01,-2.8625e-01,3.3295e+00
2.0000e+03,5.2000e+01,1.1300e+02,3.2515e+01,-5.0467e+05,-5.0468e+05,-1.0495e+00,-5.0468e+05,3.3463e-01,5.6547e+00,5.0922e+05,5.6590e+01,-1.4268e+00,-2.6370e-01,3.3457e+00
2.0000e+03,5.3000e+01,1.1400e+02,3.2927e+01,-4.8333e+05,-4.8333e+05,-1.0693e+00,-4.8333e+05,3.3522e-01,5.6745e+00,5.0160e+05,5.7106e+01,-2.3973e-01,-1.2843e+00,2.4256e+00
2.0000e+03,5.4000e+01,1.2200e+02,3.1977e+01,-4.8099e+05,-4.8099e+05,-1.0891e+00,-4.8099e+05,3.3580e-01,5.6943e+00,4.8026e+05,6.1088e+01,-9.3326e-02,-1.8679e+00,3.3380e+00
2.0000e+03,5.5000e+01,1.2700e+02,3.1638e+01,-4.5171e+05,-4.5172e+05,-1.1089e+00,-4.5172e+05,3.3638e-01,5.7141e+00,4.7791e+05,6.3587e+01,-1.3307e-01,-5.7460e-01,2.7405e+00
2.0000e+03,5.6000e+01,1.3100e+02,3.1492e+01,-4.4045e+05,-4.4046e+05,-1.1287e+00,-4.4046e+05,3.3697e-01,5.7339e+00,4.4864e+05,6.5579e+01,4.2891e-01,-1.9659e+00,3.3531e+00
2.0000e+03,5.7000e+01,1.3900e+02,3.0688e+01,-4.3810e+05,-4.3810e+05,-1.1486e+00,-4.3810e+05,3.3755e-01,5.7537e+00,4.3738e+05,6.9557e+01,-1.6116e-01,-4.6577e-01,3.4162e+00
2.0000e+03,5.8000e+01,1.4500e+02,3.0256e+01,-4.3566e+05,-4.3567e+05,-1.1684e+00,-4.3567e+05,3.3813e-01,5.7735e+00,4.3503e+05,7.2547e+01,-6.4958e-01,-1.7222e+00,2.4324e+00
2.0000e+03,5.9000e+01,1.4900e+02,3.0151e+01,-4.3496e+05,-4.3497e+05,-1.1882e+00,-4.3497e+05,3.3871e-01,5.7933e+00,4.3259e+05,7.4545e+01,-1.4626e+00,-1.4284e+00,3.1610e+00
2.0000e+03,6.0000e+01,1.5200e+02,3.0198e+01,-4.2896e+05,-4.2896e+05,-1.2080e+00,-4.2896e+05,3.3929e-01,5.8131e+00,4.3189e+05,7.6033e+01,2.5814e-01,-1.4948e+00,2.6960e+00
2.0000e+03,6.1000e+01,1.5300e+02,3.0542e+01,-4.1340e+05,-4.1340e+05,-1.2278e+00,-4.1340e+05,3.3986e-01,5.8329e+00,4.2588e+05,7.6535e+01,-1.3737e+00,-1.9356e+00,2.4849e+00
2.0000e+03,6.2000e+01,1.5500e+02,3.0732e+01,-4.1193e+05,-4.1193e+05,-1.2476e+00,-4.1193e+05,3.4044e-01,5.8527e+00,4.1032e+05,7.7546e+01,-1.2151e+00,-8.9506e-01,2.5461e+00
2.0000e+03,6.3000e+01,1.5800e+02,3.0769e+01,-4.1068e+05,-4.1068e+05,-1.2674e+00,-4.1068e+05,3.4102e-01,5.8725e+00,4.0886e+05,7.9057e+01,-8.6539e-01,-3.6337e-01,3.0151e+00
2.0000e+03,6.4000e+01,1.6100e+02,3.0806e+01,-4.0521e+05,-4.0522e+05,-1.2872e+00,-4.0522e+05,3.4159e-01,5.8924e+00,4.0761e+05,8.0551e+01,-1.0687e+00,-5.3011e-01,2.7312e+00
2.0000e+03,6.5000e+01,1.6300e+02,3.0986e+01,-4.0045e+05,-4.0046e+05,-1.3070e+00,-4.0046e+05,3.4216e-01,5.9121e+00,4.0214e+05,8.1551e+01,-5.5673e-01,-1.7857e+00,2.4584e+00
2.0000e+03,6.6000e+01,1.6400e+02,3.1308e+01,-3.8641e+05,-3.8642e+05,-1.3268e+00,-3.8642e+05,3.4274e-01,5.9320e+00,3.9738e+05,8.2055e+01,1.0321e-01,-4.3453e-01,3.4027e+00
2.0000e+03,6.7000e+01,1.6700e+02,3.1336e+01,-3.8417e+05,-3.8417e+05,-1.3466e+00,-3.8417e+05,3.4331e-01,5.9517e+00,3.8334e+05,8.3543e+01,4.4758e-01,-9.2904e-01,2.8896e+00
2.0000e+03,6.8000e+01,1.7200e+02,3.1081e+01,-3.7839e+05,-3.7840e+05,-1.3664e+00,-3.7840e+05,3.4388e-01,5.9716e+00,3.8110e+05,8.6036e+01,-1.3900e+00,-1.3536e+00,3.1810e+00
2.0000e+03,6.9000e+01,1.7300e+02,3.1390e+01,-3.4189e+05,-3.4190e+05,-1.3862e+00,-3.4190e+05,3.4445e-01,5.9913e+00,3.7532e+05,8.6541e+01,1.6201e-01,-7.3255e-01,2.8766e+00
2.0000e+03,7.0000e+01,1.8200e+02,3.0603e+01,-3.2584e+05,-3.2585e+05,-1.4060e+00,-3.2585e+05,3.4502e-01,6.0112e+00,3.3882e+05,9.1033e+01,-1.0376e+00,-1.9509e+00,2.5147e+00
2.0000e+03,7.1000e+01,1.8700e+02,3.0380e+01,-3.1206e+05,-3.1206e+05,-1.4258e+00,-3.1206e+05,3.4558e-01,6.0310e+00,3.2277e+05,9.3527e+01,8.4995e-02,-1.3415e+00,2.7144e+00
2.0000e+03,7.2000e+01,1.9100e+02,3.0290e+01,-3.0217e+05,-3.0218e+05,-1.4456e+00,-3.0218e+05,3.4615e-01,6.0508e+00,3.0898e+05,9.5528e+01,2.1295e-01,-5.4441e-01,3.3847e+00
2.0000e+03,7.3000e+01,1.9500e+02,3.0204e+01,-3.0080e+05,-3.0081e+05,-1.4654e+00,-3.0081e+05,3.4672e-01,6.0706e+00,2.9910e+05,9.7526e+01,-7.8602e-01,-3.6173e-01,3.2803e+00
2.0000e+03,7.4000e+01,1.9600e+02,3.0488e+01,-2.7733e+05,-2.7733e+05,-1.4852e+00,-2.7733e+05,3.4728e-01,6.0904e+00,2.9773e+05,9.8029e+01,-1.7791e-01,-7.3937e-01,2.7419e+00
2.0000e+03,7.5000e+01,2.0100e+02,3.0279e+01,-2.6038e+05,-2.6039e+05,-1.5050e+00,-2.6039e+05,3.4785e-01,6.1102e+00,2.7425e+05,1.0054e+02,-1.4654e+00,-1.8627e+00,2.6412e+00
2.0000e+03,7.6000e+01,2.0700e+02,2.9961e+01,-2.4438e+05,-2.4438e+05,-1.5248e+00,-2.4438e+05,3.4841e-01,6.1300e+00,2.5731e+05,1.0353e+02,2.1017e-01,-1.9603e+00,3.2834e+00
2.0000e+03,7.7000e+01,3.9850e+03,1.9331e+00,-2.2205e+05,-2.2206e+05,-1.5446e+00,-2.2206e+05,3.4897e-01,6.1498e+00,2.4130e+05,1.9964e+03,-3.0353e-01,-1.7871e+00,2.5943e+00
2.0000e+03,7.8000e+01,4.0100e+03,1.9458e+00,-1.9220e+05,-1.9221e+05,-1.5644e+00,-1.9221e+05,3.4953e-01,6.1696e+00,2.1898e+05,2.0090e+03,-8.3967e-02,-7.7922e-01,3.3014e+00
2.0000e+03,7.9000e+01,4.0350e+03,1.9584e+00,-1.8753e+05,-1.8754e+05,-1.5842e+00,-1.8754e+05,3.5009e-01,6.1894e+00,1.8913e+05,2.0214e+03,-1.2107e+00,-7.6034e-01,3.1972e+00
2.0000e+03,8.0000e+01,4.0600e+03,1.9708e+00,-1.8488e+05,-1.8488e+05,-1.6040e+00,-1.8488e+05,3.5065e-01,6.2092e+00,1.8446e+05,2.0339e+03,-1.1753e+00,-1.4849e+00,2.6852e+00
2.0000e+03,8.1000e+01,4.0850e+03,1.9831e+00,-1.8322e+05,-1.8323e+05,-1.6238e+00,-1.8323e+05,3.5121e-01,6.2290e+00,1.8181e+05,2.0464e+03,1.3741e-01,-9.0976e-01,2.9025e+00
2.0000e+03,8.2000e+01,4.1100e+03,1.9952e+00,-1.6807e+05,-1.6807e+05,-1.6436e+00,-1.6807e+05,3.5177e-01,6.2488e+00,1.8015e+05,2.0588e+03,-1.3560e+00,-1.3796e+00,3.0449e+00
2.0000e+03,8.3000e+01,4.1350e+03,2.0072e+00,-1.6346e+05,-1.6346e+05,-1.6634e+00,-1.6346e+05,3.5233e-01,6.2686e+00,1.6500e+05,2.0713e+03,-1.8321e-01,-9.1645e-01,3.2682e+00
2.0000e+03,8.4000e+01,4.1600e+03,2.0190e+00,-1.6215e+05,-1.6215e+05,-1.6832e+00,-1.6215e+05,3.5288e-01,6.2884e+00,1.6039e+05,2.0838e+03,-7.7352e-01,-5.3856e-01,2.9511e+00
2.0000e+03,8.5000e+01,4.1850e+03,2.0307e+00,-1.5776e+05,-1.5777e+05,-1.7030e+00,-1.5777e+05,3.5344e-01,6.3082e+00,1.5907e+05,2.0962e+03,-1.0993e+00,-7.1286e-01,2.7997e+00
2.0000e+03,8.6000e+01,4.2100e+03,2.0423e+00,-1.5559e+05,-1.5559e+05,-1.7228e+00,-1.5559e+05,3.5399e-01,6.3280e+00,1.5469e+05,2.1087e+03,-7.8577e-01,-1.5947e+00,3.1181e+00
2.0000e+03,8.7000e+01,4.2350e+03,2.0537e+00,-1.5171e+05,-1.5171e+05,-1.7426e+00,-1.5171e+05,3.5455e-01,6.3478e+00,1.5252e+05,2.1212e+03,-1.9436e-01,-1.4342e+00,3.2304e+00
2.0000e+03,8.8000e+01,4.2600e+03,2.0650e+00,-1.5006e+05,-1.5007e+05,-1.7624e+00,-1.5007e+05,3.5510e-01,6.3676e+00,1.4863e+05,2.1337e+03,-3.8407e-01,-1.3545e+00,2.6773e+00
2.0000e+03,8.9000e+01,4.2850e+03,2.0761e+00,-1.4906e+05,-1.4907e+05,-1.7822e+00,-1.4907e+05,3.5565e-01,6.3874e+00,1.4699e+05,2.1461e+03,-2.7527e-01,-8.8869e-01,3.2590e+00
2.0000e+03,9.0000e+01,4.3100e+03,2.0872e+00,-1.4764e+05,-1.4765e+05,-1.8020e+00,-1.4765e+05,3.5620e-01,6.4072e+00,1.4599e+05,2.1587e+03,-9.9170e-01,-1.1538e+00,3.1178e+00
2.0000e+03,9.1000e+01,4.3350e+03,2.0981e+00,-1.4486e+05,-1.4486e+05,-1.8218e+00,-1.4486e+05,3.5675e-01,6.4270e+00,1.4457e+05,2.1712e+03,-2.5408e-01,-1.1741e+00,2.7261e+00
2.0000e+03,9.2000e+01,4.3600e+03,2.1088e+00,-1.4143e+05,-1.4143e+05,-1.8416e+00,-1.4143e+05,3.5730e-01,6.4468e+00,1.4178e+05,2.1836e+03,-1.4371e+00,-1.5487e+00,2.9605e+00
2.0000e+03,9.3000e+01,6.8870e+03,1.3551e+00,-1.3997e+05,-1.3998e+05,-1.8614e+00,-1.3998e+05,3.5785e-01,6.4666e+00,1.3836e+05,3.4468e+03,-1.8913e-01,-1.4594e+00,3.2421e+00
2.0000e+03,9.4000e+01,6.9120e+03,1.3646e+00,-1.3926e+05,-1.3926e+05,-1.8812e+00,-1.3926e+05,3.5840e-01,6.4864e+00,1.3690e+05,3.4593e+03,-9.4566e-02,-7.4820e-01,3.2825e+00
2.0000e+03,9.5000e+01,6.9370e+03,1.3740e+00,-1.3917e+05,-1.3918e+05,-1.9011e+00,-1.3918e+05,3.5894e-01,6.5062e+00,1.3618e+05,3.4718e+03,-2.0003e-01,-1.1324e+00,3.2355e+00
2.0000e+03,9.6000e+01,6.9620e+03,1.3833e+00,-1.3844e+05,-1.3845e+05,-1.9209e+00,-1.3845e+05,3.5949e-01,6.5260e+00,1.3610e+05,3.4843e+03,-9.1721e-01,-1.2302e+00,3.1163e+00
2.0000e+03,9.7000e+01,6.9870e+03,1.3926e+00,-1.3724e+05,-1.3725e+05,-1.9407e+00,-1.3725e+05,3.6003e-01,6.5458e+00,1.3700e+05,3.4967e+03,-1.3944e+00,-6.8192e-01,3.2054e+00
2.0000e+03,9.8000e+01,7.0120e+03,1.4019e+00,-1.3633e+05,-1.3634e+05,-1.9605e+00,-1.3634e+05,3.6058e-01,6.5656e+00,1.3580e+05,3.5092e+03,-6.2104e-01,-1.4359e+00,2.6700e+00
2.0000e+03,9.9000e+01,7.0370e+03,1.4110e+00,-1.3591e+05,-1.3592e+05,-1.9803e+00,-1.3592e+05,3.6112e-01,6.5854e+00,1.3489e+05,3.5217e+03,-9.3092e-02,-7.5257e-01,3.2848e+00
2.0000e+03,1.0000e+02,7.0620e+03,1.4201e+00,-1.3139e+05,-1.3140e+05,-2.0001e+00,-1.3140e+05,3.6166e-01,6.6052e+00,1.3447e+05,3.5342e+03,-1.4175e+00,-1.6503e+00,2.8402e+00
2.0000e+03,1.0100e+02,7.0870e+03,1.4292e+00,-1.3071e+05,-1.3071e+05,-2.0199e+00,-1.3071e+05,3.6221e-01,6.6250e+00,1.2995e+05,3.5467e+03,-3.4303e-01,-1.7446e+00,3.1787e+00
2.0000e+03,1.0200e+02,7.1120e+03,1.4381e+00,-1.2815e+05,-1.2816e+05,-2.0397e+00,-1.2816e+05,3.6275e-01,6.6448e+00,1.2927e+05,3.5592e+03,-1.4876e+00,-1.3987e+00,2.8738e+00
2.0000e+03,1.0300e+02,7.1370e+03,1.4471e+00,-1.2786e+05,-1.2787e+05,-2.0595e+00,-1.2787e+05,3.6329e-01,6.6646e+00,1.2671e+05,3.5717e+03,-3.5929e-01,-1.9796e+00,3.1585e+00
2.0000e+03,1.0400e+02,7.1620e+03,1.4559e+00,-1.2744e+05,-1.2744e+05,-2.0793e+00,-1.2744e+05,3.6383e-01,6.6844e+00,1.2642e+05,3.5842e+03,-2.1817e-01,-1.3400e+00,3.2134e+00
2.0000e+03,1.0500e+02,7.1870e+03,1.4647e+00,-1.2337e+05,-1.2337e+05,-2.0991e+00,-1.2337e+05,3.6436e-01,6.7042e+00,1.2600e+05,3.5967e+03,-1.0627e-01,-7.1947e-01,3.2652e+00
2.0000e+03,1.0600e+02,7.3570e+03,1.4446e+00,-1.1841e+05,-1.1842e+05,-2.1189e+00,-1.1842e+05,3.6490e-01,6.7241e+00,1.2193e+05,3.6817e+03,-1.0802e-01,-1.9836e+00,3.1894e+00
2.0000e+03,1.0700e+02,7.3820e+03,1.4532e+00,-1.1706e+05,-1.1707e+05,-2.1387e+00,-1.1707e+05,3.6544e-01,6.7439e+00,1.1697e+05,3.6942e+03,-1.1363e-01,-1.9577e+00,3.1768e+00
2.0000e+03,1.0800e+02,7.4070e+03,1.4617e+00,-1.1655e+05,-1.1655e+05,-2.1585e+00,-1.1655e+05,3.6598e-01,6.7637e+00,1.1562e+05,3.7067e+03,-7.4953e-02,-1.0972e+00,3.2397e+00
2.0000e+03,1.0900e+02,7.4320e+03,1.4702e+00,-1.1115e+05,-1.1116e+05,-2.1783e+00,-1.1116e+05,3.6651e-01,6.7835e+00,1.1511e+05,3.7192e+03,4.0286e-01,-1.0393e+00,3.0051e+00
2.0000e+03,1.1000e+02,7.4570e+03,1.4786e+00,-1.0995e+05,-1.0996e+05,-2.1981e+00,-1.0996e+05,3.6705e-01,6.8033e+00,1.0971e+05,3.7317e+03,-7.7423e-01,-6.9144e-01,3.2096e+00
