"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-2811.119473857027,-817.6264055054917,-243.12638962319312,-175.45917640335824,-49.91506013063528,-3.368378620875249,-2846.0935808119707,-850.5994695177707,-288.7094625534599,-2662.496680275681,-1196.8523846695768,-184.2779422156644,-3086.7208485156316,-890.7590997073496,-244.81810951121696
-3048.781632113569,-843.314178217921,-289.07213349076386,-430.97437262316583,-24.673203282706726,-2.2323569380330217,-2820.8062098989117,-857.3513059025544,-271.34453124551595,-2923.401696320769,-970.7619041707156,-124.43718333428988,-2918.4741348175357,-765.8935078530028,-233.5198627423824
-3305.888889386784,-826.6508100701994,-271.57836585499575,-166.75531262963887,-73.44212658130161,-4.9287182537028125,-2983.7815640832023,-825.6272386979279,-274.67494680897903,-2549.0557444535907,-946.9073054787758,-197.20940940076946,-3202.9781007454526,-786.5676524330293,-231.28847971102002
-2682.010488667511,-826.345198890161,-285.5176181359547,-374.28087970602127,-67.22713428685823,-3.376646202821844,-2899.960076965081,-854.1786443993509,-278.37554578564175,-3276.0839346785747,-1025.7241345000914,-154.793834016302,-2584.599192285833,-806.9338572255127,-203.8546809403844
-2943.7458770775984,-820.8298623406205,-317.9237695078996,-195.39589403097295,-35.2224287709441,-4.060775093457587,-2949.2309024942,-826.3398906250914,-290.217640473866,-2654.918206971625,-987.5334671657796,-164.356483481461,-3158.264945483474,-848.8199137335062,-269.7068385994007
-3131.9364946197043,-822.4071778007618,-278.8575543231986,-451.3684834977619,-64.56789603920599,-6.832503167222517,-3040.708515749223,-834.8792300723527,-270.10053477991687,-2918.3873177594674,-937.0683311256348,-163.74518408812946,-2904.9409383079806,-850.549245023625,-271.4251166696358
-3035.3306454358717,-877.0710494949128,-247.25860561944958,-224.65050595103725,-73.29486976951912,-3.2750977154594065,-2902.233010673256,-839.040483432332,-288.4010429017295,-2705.1308992667446,-883.2999046155667,-170.04185431850175,-2782.2248062547546,-796.4046375129884,-203.35228762098438
-3105.5305970628947,-836.9811666165624,-271.7954842307609,-173.0025500989734,-20.430555265322553,-2.8829342181101345,-2914.76118889246,-858.3518166455589,-276.9463538905348,-2889.411365786496,-913.6554826764257,-168.4899916576925,-2673.2417224469636,-792.991248604282,-269.5203839497731
-2839.0002209135946,-825.0980027637778,-253.47837831054233,-174.63319902716137,-72.96002235965832,-3.4653069665995697,-2932.1670653155543,-855.9582837813477,-283.25011834596575,-2966.046401670584,-907.4994131027884,-139.05439105819332,-2994.0017510016414,-812.4971462886441,-275.1102313976782
-2999.073351856656,-878.6704606928346,-313.24305726614693,-196.55129485121262,-67.73003736617872,-4.530252920570289,-2820.4103792705782,-843.4741823786833,-277.3739442249569,-2868.9768753877966,-961.5593319375535,-234.13621560741726,-2742.9417969094306,-880.3728537684188,-240.72504464288227
-2790.2469042037,-884.271675437542,-283.9014244049645,-182.41721374094178,-47.68611467931668,-2.560595142578803,-2851.01476737666,-846.5938054251978,-282.5430193260954,-2939.807020064621,-948.1102450542523,-150.00538506333353,-2902.3482691149693,-750.798230912888,-215.30178024199947
-2766.5441180779458,-854.8846583558891,-300.3202770376403,-205.38304714895744,-5.724491139008974,-5.111964224524318,-2873.8181301099803,-851.9095853394066,-298.449441797595,-2532.2503321002296,-1060.13618433037,-146.7973325899088,-2564.011487713072,-875.5503463673566,-208.49717648502957
-2926.1637077936157,-852.6642126805766,-266.7909017383963,-201.7649147235995,-5.724491139008974,-3.728992529264615,-2841.1824570109334,-827.0716794645487,-296.54067039223906,-2507.993538109146,-1016.6981566038376,-120.96431943812648,-3020.101838356124,-906.362572099761,-208.6614811455808
-3019.743718826053,-841.3063579811031,-279.56206923948474,-110.79154254267964,-56.890116033190615,-5.186556568054976,-2927.879451338654,-838.3901078957125,-280.06325362215057,-2348.368799756299,-899.3909347352632,-165.54260125978274,-2783.2253336232097,-899.1680956008091,-238.58067576904546
-2865.3156846937313,-848.6732754621719,-293.11775441337295,-195.39589403097295,-67.0994320397906,-2.8210414449968573,-2988.980097781457,-841.252811458412,-283.33904579931925,-3184.1698097426847,-956.6984873326916,-152.9185826867431,-3316.7644812991375,-794.5212758197702,-218.2838380190909
-2995.3431595378743,-853.3796018693711,-266.6655627716371,-199.00953126265762,-62.437222333685895,-3.8325032985609044,-2788.3587320573574,-826.7708359513133,-289.75692165355514,-2895.7689411919964,-851.2129209901507,-164.23433395018503,-2728.6504911929055,-787.8657718055381,-282.75627049076616
-2904.5265942408123,-863.4110022910108,-292.18103643343085,-240.41590023134378,-65.56174898805901,-3.1484332191461304,-2909.7479952010326,-844.5815540192433,-306.41505776921184,-3112.415188198284,-814.8912492427303,-122.04826044404612,-2721.18131620511,-862.4251202594928,-244.73777089009036
-3014.092613459256,-842.6374689042449,-292.72771566092246,-214.4204141578236,-66.21828574196877,-4.547296031681851,-2807.411643815887,-819.6614241417553,-261.80618425678347,-2633.9303708219077,-1236.2663171677539,-161.00250912076388,-2719.460475069791,-799.3983426528175,-245.55286915308528
-2826.6032784576464,-832.2309402202379,-309.8169440671151,-195.66845507007704,-12.21600711840775,-3.6248720886575465,-2882.045771312974,-830.4020133718125,-289.0243428149636,-3537.1998885264047,-1224.016475488543,-192.77967978883115,-2627.79487772103,-796.3177797668693,-251.11133248314374
-2654.9014880666136,-837.2046275556976,-259.76979512469734,-171.2942861370872,-62.58757734803496,-2.5710129120980874,-3011.146956610552,-833.0175760310299,-287.56759300107916,-2551.589981765009,-1125.4465510872326,-233.0087345273461,-2910.916786356669,-771.7343229772059,-294.75240356190005
-2995.2225809272986,-837.2427746864483,-276.2083469253744,-243.54293559916522,-65.22885534137713,-2.3360545082475297,-2827.728487016293,-832.6737478353623,-299.8280158978812,-2821.246607843864,-801.4238441292277,-139.74666745339943,-2771.849471920235,-785.3966173486803,-237.33135889525948
-2686.1223294318165,-807.3514475169031,-270.38598343673715,-402.896436365436,-35.84169856060757,-4.610189335289032,-2942.188671010859,-869.7597436707586,-298.18961586346535,-3109.219674555412,-1027.0047288161065,-170.7993003800064,-2927.796673298931,-965.8159433206511,-282.84035656719874
-2931.0201648007223,-799.0444373985151,-263.94470268113025,-202.6926073260228,-62.12778009797759,-4.166292008827133,-2888.1638666155045,-851.9235083043228,-269.5837284495767,-2736.117701555487,-1207.2355907231488,-151.98557482029665,-2544.5618561295664,-789.2855708003615,-259.8801968657544
-2878.4559889442316,-818.873845611734,-250.51328592247302,-195.39589403097295,-75.17836138411177,-3.694392549522042,-2823.3027719264564,-836.9611307633687,-289.69023041869633,-3200.4335515175894,-881.6873805481604,-106.35605973513513,-2740.5992725487113,-933.3650342776215,-225.95170825277535
-2850.9828380561953,-874.7683644701954,-273.6013288130872,-191.13022196472042,-67.15338776885254,-4.712304572229391,-2987.2364718786334,-846.1910066686913,-292.14150188889323,-2971.936968422396,-806.2324929974133,-148.44333735914975,-2891.216904095373,-825.798348916023,-240.43715697655193
-2650.156990930772,-852.3353700417391,-285.96442458602246,-195.39589403097295,-63.82416027360236,-3.3646768888204246,-2840.12801705107,-877.4311332264466,-286.401399266756,-2774.2302727212445,-1005.6629383002851,-146.4334991912505,-2751.371264818817,-827.5112161941771,-279.173571704037
-2858.8213647775433,-849.9056045597553,-258.8705008100546,-195.39589403097295,-57.92494556399229,-4.932354597444785,-2866.3821730478453,-859.0037479966044,-289.24692019734624,-3219.9895937041924,-937.5193515132196,-193.04766532529948,-2549.105070336434,-833.0840521636458,-243.6010903011126
-2885.720688897249,-873.1265864975175,-277.67834146400816,-232.26710074690823,-67.27396831381965,-2.850336328629445,-2835.6114662917803,-825.8481143853595,-282.3264714119727,-2635.683269027776,-969.6461586020064,-209.33369634625805,-2844.2169580492177,-809.5476140747987,-280.6067377452992
-2547.076551661354,-841.1804979523483,-274.6802778737575,-155.38608233648563,-59.34638792446145,-2.7542180458909717,-2893.1003135494675,-851.0509038570434,-280.48130193728423,-3430.771745398336,-1201.0396709715665,-163.20403509449017,-2661.525374468792,-851.574919628745,-265.22922021890696
-2998.304836557756,-850.5135898775474,-245.5911731018863,-195.39589403097295,-8.052835066417947,-3.405970249102282,-2999.346017354012,-840.0624348188702,-293.6377920486908,-2668.447317547735,-1137.3804215451185,-198.0078762679408,-2982.409305233711,-866.1031870452579,-221.77459383992183
-2838.554811887591,-860.038078986818,-255.08950996384414,-221.35350770908786,-75.756049282448,-3.6450067240018686,-2922.449763088006,-870.0775610210969,-279.647858557118,-2663.4352689137345,-1229.4589664298373,-209.88449530202044,-2689.3625712591097,-867.4339345837229,-231.80262577105216
-2645.1681175643203,-871.9199085317581,-263.08628713992863,-406.68214409361667,-5.724491139008974,-3.7085044380691152,-2807.4944899559728,-850.0345939658217,-290.07742840037486,-3025.983206447301,-1125.5329246728866,-132.46203124752222,-2730.0098769728443,-835.3773308631586,-269.81214283879484
-3115.1373888753324,-831.8629065164922,-292.9516754107382,-195.39589403097295,-34.23981067751303,-3.129515887159486,-2880.127985541726,-831.0791532749538,-276.19992612475096,-2779.0684747223086,-977.9143222381646,-126.00944456834544,-3002.988857296641,-814.5036870113076,-216.34046966407774
-2853.1462400069217,-842.3013446225675,-274.36296306015674,-195.39589403097295,-15.900573728659985,-5.427804957033998,-2840.48747163914,-867.4117300817258,-294.06028378102934,-3361.53139683771,-1017.8334051893835,-148.1967363097539,-3097.808986371557,-801.6280054573699,-222.99987021611543
-2889.281909052563,-861.6586608781643,-274.33026561271714,-217.22272250501993,-62.01242077919512,-2.9179583145862003,-2882.243519719661,-822.5951292212475,-309.5645906314147,-3026.2777690316143,-900.7578865367487,-176.9832095568285,-3179.1333146431693,-806.8929960225446,-250.4428884869689
-2889.449874263785,-899.7519775808203,-285.3354653468886,-215.40582539223567,-18.5145528206944,-2.75985560064097,-2877.3526149606164,-825.9722376284885,-286.9880104544609,-3195.4257975821515,-852.2063530603261,-136.89243835630023,-3311.495060464418,-812.5974221825988,-252.19569291369615
-3019.4596624274564,-819.4860062391369,-290.47153455369954,-200.20191624446474,-21.57285883808903,-6.6670349788910475,-2934.308664400379,-828.1427770283506,-288.2547528281959,-3170.5887315000764,-897.2920279507694,-161.42716798710867,-2653.0168057509322,-831.3456687196782,-220.419285910258
-3048.4439610498066,-825.125129520337,-288.66539438648937,-200.3572059572864,-5.724491139008974,-3.757321298077247,-2928.2787404991373,-825.8636214570274,-286.7104800638683,-3018.8362106374134,-914.7521600926802,-161.95499984411543,-2881.8784527555085,-817.7444588266814,-252.28022877860624
-2826.137602268198,-820.4035937116587,-238.74147233121911,-195.23988692135845,-52.32194665470577,-5.064579212108246,-2932.161903632401,-850.2954741614798,-286.38601319383145,-2862.403075442267,-1047.1031566359422,-193.2687241781745,-2681.4339257198726,-809.7081428999128,-196.23567345409953
-2892.953576529433,-832.0908786220066,-287.5490950840987,-192.37428117326783,-69.87878143738148,-5.329448202700464,-2953.828555456694,-820.3509630715615,-300.12590197183107,-2975.563836151567,-975.8563446044388,-141.51710137656264,-3008.2657827172957,-846.7705970234877,-237.31388383715142
-3172.4044799334583,-812.802701869157,-299.4366604986794,-202.29816433241416,-9.046228909667766,-5.105621603536118,-2876.298028355066,-849.5260635935762,-295.32775011175613,-2802.5731885255973,-981.5474626429401,-167.96270716007058,-3301.667706682061,-811.1649510547339,-245.22424928191194
-3007.2633956681825,-898.7897992975576,-262.7326173277138,-195.39589403097295,-73.69008882775125,-5.67768826235644,-2884.396441715528,-832.3224601280209,-277.6649409552238,-2487.739858762145,-996.6847544614504,-185.81049750013702,-3198.569911025715,-787.9159240157785,-262.52252616064845
-2990.8412563723987,-855.7540457668182,-259.6552938062307,-191.74968709808644,-82.51564414981985,-2.616817682248093,-2901.4260842939725,-841.6262212694563,-294.2003696724734,-3190.656404584142,-1123.1125568843743,-191.83508675526454,-2568.4280003052463,-837.7979206852106,-262.5579029606079
-3177.995349070326,-868.611209719184,-289.8182267130752,-409.7180786209242,-54.245260847013874,-5.717115981826293,-2874.267958862062,-829.612695339416,-281.7147682586186,-3212.698290665881,-798.2075732673709,-179.63150842340607,-2556.0043474963754,-847.0221258848835,-244.70955762339628
-2988.950555473691,-823.2215851076628,-272.14737404878133,-275.0466677375395,-52.21439968748823,-3.03294461387098,-2846.5570131498,-841.4053030477687,-293.00295359972336,-2755.0697180336538,-838.3570757856902,-166.10243282534452,-3278.8852429165563,-861.3169933302033,-261.6638050518409
-2805.457187677631,-846.5992382329345,-250.64672166721257,-195.39589403097295,-12.21600711840775,-6.288552291982694,-2806.689558370131,-835.8076450122281,-278.04996686880526,-3025.2944575361835,-975.0423664173122,-151.45194750201503,-3146.664614523612,-832.0246145413645,-266.8392200110373
-2666.175569708387,-874.0749886408142,-251.07293092226257,-248.2509774403502,-6.796128487167178,-2.993897450143471,-2897.427782236338,-834.5936562236545,-283.44360770935117,-2809.6362223406186,-924.9544090265091,-144.4924449246145,-3521.394804815249,-819.7959423082679,-212.01830267065722
-2954.9307726590905,-810.131851426647,-270.1644597789055,-195.39589403097295,-32.049969081087646,-2.588439685046282,-2917.200974259504,-838.2141637786583,-293.8154713131287,-2769.3367519941407,-934.2223027407268,-150.14275088593686,-3064.6929939324973,-788.4212667532038,-215.9250583918485
-2911.09518061173,-846.0162577919435,-310.5839799621326,-198.79451720746766,-5.724491139008974,-3.8782665678942907,-2878.838551727872,-844.0391752619815,-279.30087893849407,-2641.8539767314296,-830.273525402505,-129.11766551212392,-3219.550130665926,-828.6789171119564,-227.70183278856024
-2918.3497280129463,-803.5872735854804,-294.00696148435634,-195.39589403097295,-52.67484473736469,-4.62607000564108,-2824.717671348164,-840.8646288287682,-282.04272371413896,-3045.616470775482,-880.9679076504643,-213.7275143225787,-3071.043205668902,-789.1296051033198,-280.6517947738511
-3015.0216722116947,-858.5165570307354,-259.9948438811176,-195.39589403097295,-52.80310054841749,-3.912904529105378,-2801.59396710244,-876.0078676953443,-276.62648717231707,-3350.4366231066538,-1032.7303406637932,-120.56552652119488,-3375.369296004084,-815.1242937999309,-263.2846377427714
-2803.0625312832426,-837.3828835764355,-263.3165665766719,-399.12193183471305,-5.724491139008974,-4.875614944758356,-3002.996878834184,-833.7825967882711,-273.8069928577658,-2864.2925819836755,-1032.431640374739,-216.0438650265386,-2882.101461650477,-791.8545076498652,-216.45462648561457
-2759.0607173347016,-855.526802677543,-270.4605039346392,-200.10099136970013,-61.98628036676511,-5.767248620401678,-2782.9834572754207,-840.5350543797498,-302.0758815385211,-2686.544810027589,-982.2038739907537,-124.68967028246382,-3127.1413021576295,-813.1971152283162,-248.37492216241378
-2718.1430936157453,-823.8585029901939,-299.68049146021104,-197.2046531424184,-5.724491139008974,-3.717435171244236,-2804.439419884652,-860.486319717054,-289.6972364756592,-2793.430737364516,-849.2145432991961,-190.20212386519816,-3076.8068756528223,-895.4209825377915,-270.19292570002864
-2867.3216222673686,-830.1282889335798,-264.6051537289731,-210.16081641259797,-33.420267248656835,-4.97815361061902,-2982.8467182040026,-843.6679449342524,-283.13670646683113,-2816.7241192516663,-886.6869289460336,-141.73823826222022,-2496.9206868997658,-840.2172072164865,-246.75569396354877
-2951.02280329601,-847.7949394779458,-289.45116246248534,-195.39589403097295,-21.664308401753683,-4.703882284876549,-2946.6006491857565,-834.4630525745646,-282.46436496079656,-3533.917439073396,-930.5467622371781,-170.67435828502929,-2766.840492785169,-826.1524153697479,-248.31626415989126
-3058.389506747756,-860.191732234058,-270.4802543340442,-230.6988868676721,-66.55775238053644,-2.6319500460483747,-3018.6783561406605,-846.2088037991136,-289.14627112661873,-3472.4193670798304,-859.7447518810312,-180.6734671390899,-2738.825175588458,-872.3401880219755,-250.47438858786626
-3008.7512051941326,-828.3458864759237,-265.4851268075676,-213.13729457291146,-8.395459833179638,-4.777240942721671,-2888.1243612999083,-842.518060881332,-280.5561754518094,-3599.3375698955024,-983.3831288656824,-197.61265645092564,-2778.6925491852635,-808.10131901465,-238.48567620306312
-2763.6601421134096,-823.7724784312824,-301.29055726905773,-190.62802662858428,-58.77583377252141,-6.447970319522487,-2967.607658026082,-822.3367977652931,-289.39892513435694,-3064.1627194506227,-1010.6126936472874,-213.43596231060778,-3343.3731830973024,-801.6655984380858,-243.83606125301102
-2931.4144462566,-861.0755722050029,-282.4788456836008,-222.27242883732774,-5.724491139008974,-3.6558425430272337,-2808.997880300657,-853.4166556744626,-269.2238968379399,-2345.469622919507,-1163.1546101237125,-98.13173143045596,-2674.656212138898,-868.3551682122816,-232.11777683896076
-2842.615446171098,-811.2886168850357,-272.0043507843421,-191.1969862290845,-65.39412669772007,-4.597307910359798,-2830.2459937950284,-831.1608847387998,-283.404703966753,-3199.6538966828034,-1055.1780052140841,-186.85253807788774,-2995.898130347762,-873.084626147103,-237.09512061901307
-2749.454327794647,-823.9053400724248,-288.97733416699145,-196.63945181927141,-29.78426828865483,-2.671326025001327,-2820.5771820043524,-886.741768780822,-288.93123114599155,-2726.88022433778,-837.3738470207747,-198.16509858286952,-2561.0227989754353,-778.7091686632139,-212.77797988856022
-2648.7206176816553,-838.4470356797581,-257.66301254618656,-218.5642788791098,-74.02268184509842,-4.347902680910323,-2857.553857900575,-838.8372846504263,-281.7226642097464,-2802.199076373717,-1029.0523758431104,-164.11982927012008,-2981.3361107728247,-804.7372711700204,-214.62621443947566
-2719.390736806147,-839.3247630537676,-272.73676189732834,-250.44265702136883,-31.53614808485811,-3.753720759805904,-2897.2389605157687,-860.933999706954,-286.1860914576315,-2473.1260353941743,-1162.5259053259488,-207.9351810213982,-2723.716015535794,-893.3117965630635,-223.4172489446397
-2812.7203062725926,-807.4401074316714,-249.46840100141992,-198.5456658145223,-5.724491139008974,-4.229403495748206,-2930.068855833756,-829.0838488037725,-287.3734524148293,-2286.2166941417613,-906.4569585324971,-209.40946786222835,-2968.541528563223,-800.4297704143435,-306.3227946857281
-2779.481511687793,-835.9849857720504,-297.8173970341741,-196.2671278383242,-52.19146770247632,-3.032937793672335,-2987.785349651005,-850.5778131977473,-293.8259647790825,-3104.613139404696,-886.719410766662,-122.70284234364145,-2646.0949999480017,-810.2209472735009,-244.2522153186372
-2760.3758041740166,-838.4178633655722,-268.68807598896524,-214.62811432037145,-61.79167054957448,-3.263076191490428,-2838.521383128472,-824.9767163601155,-285.75296387385526,-2460.0197023452424,-855.575629376474,-128.94473474809354,-2502.3033847670445,-808.633808368558,-244.97585521316108
-2996.1679829762243,-843.0355175011329,-277.45644063452556,-233.92857713234795,-14.398089746481626,-6.554544230525271,-2907.965939914352,-852.3600263117437,-279.8569603950299,-3031.394343232732,-1119.8000040525496,-176.03172614319277,-3077.6820409113298,-860.210666556674,-216.99646325585059
-2849.2960497408335,-830.9177336970336,-271.56650899175986,-224.28921658197245,-66.10716988571723,-5.799812607369812,-3047.091748023517,-846.064519972729,-283.5881265466456,-2992.6382944834418,-1018.7191921723866,-141.9239201548333,-2752.903815034163,-795.9065472703418,-211.8013271281106
-2938.7174387061646,-789.1466921593973,-282.1896902915527,-195.39589403097295,-7.925548798129239,-3.0199867967107252,-2889.387970817624,-837.6804478121678,-282.28039242661873,-3321.2352450217413,-847.3236841312164,-157.6971522596227,-2707.569097002228,-878.9588430844294,-249.78264027874496
-2960.4976723394575,-850.1153644460192,-278.08664430244124,-195.39589403097295,-5.724491139008974,-2.2323569380330217,-2888.8804108034556,-841.9607310035012,-287.9245573829231,-3052.298786016858,-856.6805362320873,-148.98553214597257,-2607.9561857974986,-831.2219791099988,-253.70293156425157
-2967.8837527727405,-824.801518659029,-267.9271789686642,-195.39589403097295,-51.96236143743782,-3.492645990656951,-2832.8377630812543,-828.590693772593,-284.20410147438696,-3203.143035846579,-995.6753373269095,-182.45262092391036,-2990.568021766607,-855.576175301479,-241.95735566699346
-2850.996144119988,-862.5701778664859,-303.85581884707,-195.39589403097295,-67.74193588237088,-3.111363640260862,-2855.913426250338,-819.663128880077,-279.4460968479131,-2867.846296770585,-992.6727083700507,-127.60972799473113,-2687.8931983216585,-848.7214344274303,-225.1403082712109
-2709.249408658399,-824.05085676403,-291.70966999063694,-229.40997792041313,-64.44049259920695,-5.921367236067796,-2821.849930066107,-856.5242484263874,-275.88973025730945,-2935.667515800787,-1013.9643879737157,-125.2523156355252,-2727.2523673729193,-786.4283874379327,-208.65650565048443
-2837.0404490254514,-864.061577705426,-261.938390428901,-213.10135615328142,-49.40230512607724,-3.611488309179072,-2866.8964745348517,-840.5667370091481,-276.19940862384647,-3017.26248167661,-980.6780556034215,-175.92745875591154,-2713.772505532744,-824.5386885883258,-246.1573001748617
-2666.4586309077335,-885.0879489845211,-271.76210176184225,-420.0084436633023,-18.72345725849557,-3.4480263153885917,-2879.7470730517266,-878.8603894633651,-301.94250255353853,-2896.0742443082304,-1086.927861940767,-182.47332049881274,-3166.387647211238,-786.8880424860192,-261.76502854019674
-2758.7432236801556,-863.1098420095826,-279.23643967728384,-195.39589403097295,-7.791140190069197,-3.0965814364735293,-2935.3605813057425,-859.1767341016614,-296.2303754476546,-2726.2670069738224,-827.1194379688869,-190.70382670964736,-3108.287268846437,-897.4796492495063,-208.72908381941005
-2737.6894149964223,-827.2966113269731,-298.3246739298506,-251.9658029009246,-59.73155759754431,-5.685786139902314,-2867.586675313637,-854.9737014526058,-295.3015764869517,-3578.841415664291,-1011.6271331183112,-184.78748430948627,-2861.334270550135,-863.2675350657591,-275.8412455254478
-2856.951127632906,-841.2351616905588,-258.09254597189255,-182.99112501756468,-35.95569213149519,-3.4543901420743763,-2698.644007483441,-844.0329477162278,-275.8882750206716,-3465.388987659792,-1555.3411589568032,-168.8852766866207,-2824.38881785838,-931.0065667949582,-228.77243673111218
-2864.2777898546897,-856.6653445190218,-283.6819597859934,-195.39589403097295,-59.262600903917175,-3.461672959839781,-2920.4804963375727,-833.6975445421992,-274.09333723102014,-2884.031254368436,-988.4139597004726,-171.2750386587509,-2576.771891773456,-766.9007168938989,-275.728470617027
-2713.766038601676,-834.7815085867012,-275.4088881936477,-228.7853639896993,-5.724491139008974,-4.387291551649769,-2868.09530393767,-859.3366344815951,-295.4900109883785,-3186.4011301817372,-1150.9084445057563,-225.0177973244916,-3164.1136106273825,-785.0877871160995,-257.929450071484
-2904.4076228447298,-802.1967733486645,-229.53014018968233,-194.79137838304396,-5.724491139008974,-3.857496062782034,-2864.516813144892,-852.7721609274433,-285.85280326349687,-3159.2628028072654,-869.2337805398465,-210.7549138860403,-3085.2543670390583,-780.1142290238231,-262.9247897257409
-2973.932107464699,-831.374374189538,-310.09206784070943,-208.06282131144752,-49.23821214896186,-3.387322271490711,-2969.1076555351933,-861.4802831851725,-284.7594773851747,-2864.2125581699756,-997.2980062147725,-212.73715188039216,-2818.7898725021787,-845.9125240018486,-275.5430098199619
-2806.646081160602,-840.5991561658383,-262.16415590401516,-220.40634237590234,-70.10588942072414,-4.194541822603851,-2853.7521425608243,-834.7803619786243,-276.90350238848873,-2962.8948186658286,-1129.502482605537,-199.36664763317648,-2725.9008312409737,-938.5925627455198,-247.12594741524538
-2676.118997555451,-866.1605086553102,-291.11513579636994,-221.80036905689218,-61.75274363148504,-4.673439156687321,-2989.036177221738,-840.4754031706952,-280.8868018727761,-2657.6198602255113,-989.653796190299,-173.59269646568157,-2734.546845545838,-811.8209423314916,-239.72002571377504
-2711.3884988019886,-851.3276010627382,-271.2438747344284,-208.59839282135272,-15.302626074026394,-2.778196002796949,-2761.995733598924,-859.059317077217,-262.151394283515,-3284.959369212604,-901.0158934549456,-147.78166170849855,-3510.004693285795,-757.6160941360446,-295.52944548301724
-2764.8603000109983,-832.3087924327738,-276.68265290094035,-195.58128556940488,-57.93830240232422,-3.2769444986426506,-2814.645935926858,-874.8939884272661,-282.06931345098417,-3047.2937602482166,-988.873582532586,-144.1422320738181,-2760.3780067264734,-832.7347930330354,-192.24385725525022
-2919.073560310049,-813.7313264352797,-258.91625155684767,-400.6703381004798,-59.12355623177515,-4.0633641672955845,-2983.75399538598,-836.687605511827,-267.266181331541,-2872.0177185124194,-782.7458063465914,-124.40142844857453,-2443.260639594916,-765.7752895962577,-252.40705999568928
-2886.0002495526774,-842.8697202550686,-249.48080871478277,-177.23179721723412,-77.7876993121366,-2.7442944494791384,-2816.4926835719766,-836.7677302323104,-292.63452412502124,-2509.7923593516025,-948.9033748127082,-172.16134711738678,-2920.7881607025793,-777.3983250267192,-247.84864355320428
-2842.6187334070073,-837.1152352344217,-266.9179607568206,-241.34883448772547,-5.724491139008974,-2.643532854379499,-2905.274392919138,-838.1624297869904,-276.047372517989,-2489.722818916065,-1033.359820022668,-119.89424320403916,-2560.694609547945,-789.1381356798878,-271.0405792653037
-2827.292978752131,-883.1878894629945,-302.35981770812265,-208.3804206832352,-73.69008882775125,-4.472993920850325,-2923.6233905703493,-839.0791301997052,-282.36410404338733,-3040.9792226241543,-960.2972521139696,-164.76341302762535,-3085.7278931006194,-808.548630178767,-246.03697762309582
-2910.469955035374,-868.0971527654576,-288.7013593687179,-211.40991401999173,-58.85163159286155,-5.308550726474879,-2953.857951964723,-844.6346281787659,-270.93860592715,-3324.5917235634615,-874.4097612875937,-158.34887142912743,-2726.43722795749,-852.2043091094685,-208.03973263043943
-2780.0491904991095,-844.2232828352178,-288.25630324619175,-195.39589403097295,-70.17356692030187,-4.211624567732093,-2887.488771523818,-825.0053921754369,-287.99044003186725,-2873.099806501661,-836.4850380281835,-229.0960434549512,-3021.9992696050845,-801.2902784213217,-207.85693625745756
-2803.846096217678,-800.8261405668077,-256.63746282035817,-195.39589403097295,-50.435835880107284,-4.854838570172614,-2782.89916107172,-861.6969845138011,-269.31207189690605,-3398.9778949953843,-956.9412096371984,-145.24468413084475,-2438.8067272994035,-794.0108259602542,-255.83247225506378
-3111.4730143949655,-841.2534601572575,-274.9231884869486,-218.6176816580252,-50.242174991063244,-3.364214629567403,-2949.551252913564,-835.1332365426664,-282.6843432344183,-2914.2478830441573,-806.7679157036303,-161.04998610920785,-2925.719951473305,-839.5379974760308,-244.3371053808189
-2939.2437829742057,-850.3469245828328,-296.7466807151308,-421.98917824290714,-21.641904243719246,-3.4865652946903305,-2848.6232960922275,-838.3755491882364,-283.89332597145017,-3205.8270399563407,-884.1657894038515,-195.8106485492384,-2939.696861916613,-820.7677610149352,-257.2229455200644
-3132.5729454690163,-897.4558206345177,-282.23857076902004,-188.7749545748782,-37.78107053772848,-7.734511686748414,-2889.3255759462377,-836.5627932512914,-281.25650206839543,-3095.629522639532,-1044.782895562254,-190.28916237012854,-2485.465842931996,-799.1535909961714,-210.03864088580374
-2870.4828847459185,-844.636842426008,-297.40158997599985,-193.70064193421067,-30.607273095573166,-4.698544915289429,-2981.3644413921616,-858.6814875698351,-277.9173905105107,-2619.984287274227,-968.9266174999017,-147.47468405941854,-2761.004120044801,-776.2985927787283,-297.1733886033302
-2842.6387349438996,-835.5726907383821,-260.0656424035256,-195.39589403097295,-60.42865854747235,-4.06873925309983,-2864.1910259122287,-842.0583690548264,-273.36374123428106,-3057.0072386128495,-875.738248382293,-119.55266152151746,-2954.838438902918,-818.2682559171043,-230.6221572262753
-2858.305512491338,-810.4173297134985,-244.36526916236065,-186.75509335523392,-74.41089352362599,-4.516274293943388,-2828.031383525464,-812.0342368757064,-288.26378458346437,-2588.826493336961,-892.8158592136776,-155.58864425721308,-3487.4507052579256,-947.0362206228913,-246.5178528047529
