# Vega Mags
# Elliptical M49 region extracted from isophotes (67.08,67.09]
# Num Pixels: 143564
# Neff ~ 379^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
26.515652 1.780625
26.694805 1.598074
26.736016 1.529332
26.611009 1.669909
26.741312 1.673990
26.624818 1.565184
26.594633 1.662802
26.698782 1.554250
26.831844 1.408771
26.744984 1.565722
26.628127 1.769966
26.851319 1.433863
26.750392 1.574579
26.930680 1.383851
26.846151 1.517308
26.940382 1.468808
26.557058 1.827314
26.654022 1.761796
26.537928 1.743538
26.746339 1.845871
26.921796 1.401789
26.899964 1.413295
26.903366 1.454392
26.675845 1.689018
26.571571 1.842107
26.511673 2.091148
26.690438 1.608069
26.717567 1.587694
26.702009 1.717290
27.005004 1.371948
27.114882 1.317643
26.891542 1.321754
26.627059 1.618348
26.811929 1.413012
26.872826 1.477795
26.854082 1.379389
26.812240 1.482772
26.637515 1.794182
26.496578 1.776607
26.493576 1.824246
26.741988 1.567490
26.599718 1.662569
26.760036 1.516457
26.943696 1.311555
26.712044 1.659972
26.798881 1.602389
26.814534 1.527378
26.708965 1.687781
26.654586 1.849475
26.767057 1.440768
26.676067 1.612487
26.580568 1.808745
26.603294 1.626393
26.661889 1.542225
26.610434 1.704629
26.658484 1.737082
26.769689 1.556809
26.909846 1.477676
26.641897 1.661373
26.656850 1.684216
26.455267 1.837203
26.628544 1.736327
26.607179 1.666012
26.690115 1.698839
26.707288 1.587765
26.725384 1.566331
26.747890 1.515515
26.687955 1.465019
26.672718 1.562174
26.585907 1.757439
26.578978 1.766113
26.843338 1.433218
26.820275 1.413724
26.654406 1.490694
26.646500 1.556273
26.655663 1.660178
26.890438 1.568753
26.741906 1.659590
26.905980 1.604602
26.576963 1.489791
26.542927 1.820504
26.641862 1.640339
26.638720 1.482964
26.563873 1.735653
26.703322 1.661965
26.722538 1.526302
26.657767 1.482626
26.788756 1.335572
26.859738 1.524364
26.595307 1.750479
26.799271 1.269028
26.873560 1.350524
27.005088 1.393386
