# Vega Mags
# Elliptical M49 region extracted from isophotes (67.01,67.02]
# Num Pixels: 159771
# Neff ~ 400^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
26.613769 1.608535
26.544670 1.485007
26.593001 1.468412
26.615535 1.540601
26.609874 1.589151
26.592557 1.685624
26.543187 1.769901
26.415892 1.896450
26.410963 1.847372
26.394690 1.855157
26.308418 1.867423
26.426386 1.783017
26.654880 1.441463
26.503542 1.726398
26.538248 1.669816
26.355283 1.928185
26.661284 1.668352
26.691184 1.737891
26.639901 1.655000
26.636891 1.700763
26.513337 1.689023
26.651605 1.661430
26.660614 1.882000
26.622645 1.714996
26.440418 1.825449
26.558020 1.712979
26.587840 1.701679
26.623811 1.622258
26.645481 1.582207
26.572690 1.755086
26.390485 1.835293
26.462211 1.733861
26.651001 1.598246
26.648655 1.595542
26.581797 1.796092
26.745170 1.494618
26.825393 1.329344
26.711050 1.475190
26.524014 1.766692
26.598145 1.653675
26.673323 1.640479
26.685228 1.775703
26.555327 1.712449
26.457160 1.662412
26.453793 1.569372
26.489028 1.643126
26.457203 1.641944
26.555091 1.642091
26.614722 1.637865
26.451093 1.827968
26.661258 1.608979
26.623978 1.698044
26.575901 1.689705
26.658632 1.403325
26.556329 1.770829
26.613961 1.676644
26.721609 1.735776
26.771235 1.478444
26.640361 1.703966
26.564074 1.632247
26.552943 1.616544
26.720695 1.532004
26.674946 1.510194
26.567496 1.678172
26.782740 1.390492
26.734891 1.451749
26.546193 1.672961
26.595268 1.489165
26.761009 1.418261
26.686931 1.530405
26.729184 1.389250
26.724227 1.318102
26.804503 1.544751
26.595698 1.531741
26.479346 1.708064
26.523263 1.769994
26.460816 1.649030
26.416949 1.721479
26.605032 1.497499
26.661269 1.585282
26.580390 1.637280
26.497505 1.745294
26.723505 1.563198
26.473715 1.645461
26.522791 1.802527
26.550015 1.673893
26.750801 1.456028
26.693092 1.572214
26.719065 1.765512
26.670479 1.746093
26.733878 1.546118
26.684742 1.613734
26.600080 1.675146
26.650193 1.585631
26.641379 1.601901
26.408926 1.679890
26.274169 1.811778
26.374988 1.849627
26.387938 1.875326
26.591696 1.745698
26.506811 1.777999
26.461934 1.809475
26.585744 1.489999
26.560187 1.578345
26.559651 1.678989
26.684556 1.747585
26.542360 1.629810
26.668001 1.544683
26.844100 1.462102
26.624973 1.486831
26.521572 1.575841
26.415155 1.767093
26.471326 1.770914
26.665392 1.628453
26.738546 1.486067
26.752745 1.421325
26.832148 1.439486
26.690919 1.411508
26.701426 1.583902
26.632525 1.584334
26.602953 1.601389
26.653641 1.601167
26.508534 1.803325
26.544986 1.723722
26.558335 1.633754
26.533764 1.575384
26.458145 1.736948
26.545848 1.678251
26.522893 1.667637
26.497410 1.734471
26.680048 1.506416
26.664247 1.708381
26.663318 1.471465
26.770648 1.231154
26.604535 1.691208
26.629237 1.536987
26.747952 1.448454
26.632997 1.589824
26.425201 1.671558
26.543104 1.800496
26.483304 1.858981
26.513900 1.636162
26.509663 1.652149
26.628361 1.581570
26.609143 1.563014
26.620805 1.562265
26.498544 1.607569
26.690976 1.575901
26.758900 1.509619
26.551205 1.747015
26.580279 1.757817
26.674094 1.590342
26.666612 1.676707
26.669571 1.562228
26.599902 1.554049
26.696856 1.594989
26.520266 1.616643
26.460611 1.704634
26.604935 1.675067
26.704547 1.544286
26.454509 1.732246
26.419049 1.727172
26.437259 1.558948
26.523035 1.592107
26.602274 1.612769
26.661425 1.502769
26.575056 1.897883
26.530540 1.721240
26.638647 1.649967
26.713924 1.626455
26.737673 1.406946
26.801556 1.319392
26.694707 1.595028
26.633591 1.786009
26.552536 1.764416
26.563524 1.615782
26.616034 1.682350
26.528248 1.749367
26.617373 1.558643
26.736605 1.524906
26.661035 1.446085
26.627815 1.639549
26.701396 1.674060
26.703329 1.553172
26.724297 1.346001
26.675861 1.536314
26.714596 1.537916
26.591555 1.707481
26.740599 1.687777
26.604482 1.620128
26.572117 1.769064
26.654723 1.719890
26.517653 1.771296
26.331524 1.951535
26.482582 1.722176
26.600997 1.721285
26.694388 1.504207
26.556517 1.678110
26.560454 1.604778
26.692803 1.502359
26.687565 1.547957
26.588284 1.772009
26.663931 1.687177
26.423206 1.928942
26.623818 1.655015
26.669466 1.546160
26.668044 1.527279
26.558664 1.669260
26.764840 1.350071
26.669144 1.399741
26.667557 1.343438
26.626776 1.412295
26.691058 1.544533
26.533134 1.725463
26.583625 1.804205
26.621985 1.845973
26.769033 1.567732
26.774783 1.489170
26.693817 1.431820
26.772725 1.467697
26.548550 1.607082
26.807397 1.553351
26.674203 1.757215
26.806301 1.525727
26.622953 1.576876
26.621900 1.567570
26.663691 1.757207
26.629433 1.593435
26.597680 1.667216
26.513655 1.736013
26.552976 1.575882
26.585366 1.576179
26.642553 1.715782
26.603874 1.624142
26.686279 1.403865
26.483127 1.569603
26.485395 1.664793
26.680794 1.500862
26.635252 1.634139
26.591536 1.487476
26.716260 1.524125
26.643536 1.707468
26.434299 1.687937
26.522317 1.694346
26.536183 1.534553
26.465925 1.762673
26.541629 1.785669
26.587540 1.552134
26.630498 1.544089
26.594793 1.678336
26.642290 1.644580
26.609430 1.517536
26.675580 1.529226
26.625636 1.589718
26.575069 1.631120
26.509612 1.561095
26.654128 1.665930
26.647798 1.589014
26.545405 1.681571
26.417376 1.906850
26.432462 1.710727
26.477871 1.797202
26.465581 1.868224
26.633160 1.807661
26.639567 1.640820
26.663864 1.656336
26.543634 1.778314
26.448687 1.859122
26.660681 1.486289
26.671971 1.538155
26.530392 1.697354
26.558810 1.466631
26.512023 1.784492
26.468030 1.471823
26.511038 1.671174
26.431375 1.807991
26.537361 1.722687
26.678105 1.552615
26.834508 1.408184
26.706858 1.417309
26.659742 1.594628
26.737160 1.599000
26.662989 1.607976
