# Vega Mags
# Elliptical M49 region extracted from isophotes (67.06,67.07]
# Num Pixels: 143208
# Neff ~ 378^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
26.485380 1.674422
26.728575 1.398287
26.911840 1.233290
26.753408 1.437991
26.610106 1.724241
26.690209 1.421713
26.436105 1.786433
26.506893 1.566878
26.732562 1.501080
26.770320 1.610938
26.770142 1.621592
26.643346 1.717124
26.491773 1.710107
26.593582 1.532179
26.669090 1.639369
26.816681 1.626355
27.070950 1.197957
26.980281 1.309563
26.688074 1.467687
26.795432 1.437435
26.705226 1.528107
26.594941 1.420819
26.567595 1.780751
26.684162 1.752794
26.578339 1.739025
26.595809 1.621842
26.510357 1.716412
26.477374 1.879425
26.605545 1.804583
26.732920 1.907744
26.549389 1.904931
26.534639 1.632216
26.569299 1.670881
26.668265 1.601155
26.502365 1.643157
26.680658 1.650412
26.652318 1.719968
26.927745 1.363910
26.794647 1.536620
26.627458 1.674879
26.588419 1.682537
26.682024 1.578375
26.792862 1.507922
26.820489 1.320738
26.774131 1.332121
26.615666 1.628006
26.707214 1.594650
26.571458 1.750773
26.759790 1.582130
26.638410 1.621808
26.892119 1.311112
26.711965 1.500682
26.693741 1.511563
26.661130 1.448473
26.823046 1.410869
26.696402 1.384032
26.554779 1.772658
26.607176 1.907639
26.600697 1.762007
26.707434 1.565557
26.646848 1.637286
26.566366 1.739261
26.640699 1.538417
26.640991 1.574690
26.550140 1.749828
26.834270 1.465934
26.574259 1.642389
26.702246 1.629402
27.042909 1.336833
26.677815 1.737745
26.691563 1.646301
26.729451 1.526395
26.826649 1.455827
26.860785 1.402043
26.784909 1.433597
26.863168 1.475980
27.050953 1.240803
26.905567 1.436652
26.690186 1.625633
26.705915 1.616762
26.651185 1.636764
26.709891 1.345982
26.597321 1.534927
26.703824 1.521137
26.649452 1.535979
26.517770 1.753002
26.450821 1.618774
26.569406 1.676501
26.595643 1.634124
26.716380 1.528284
26.700081 1.635307
26.764994 1.479940
26.747728 1.481351
26.622632 1.524525
26.573506 1.551064
26.605365 1.701019
26.731373 1.746440
26.482355 1.754231
26.628571 1.575409
26.531619 1.713485
26.554111 1.658198
26.345180 1.722028
26.567761 1.612400
26.607592 1.685159
26.692315 1.451463
26.723303 1.609028
26.685762 1.397396
26.728931 1.515285
26.666099 1.731905
26.542511 1.510637
26.574040 1.620809
26.832353 1.397614
26.696633 1.496209
26.594566 1.525974
26.699407 1.456438
26.681640 1.583645
26.606937 1.671768
26.736303 1.536422
26.536752 1.930497
26.690670 1.583489
26.510145 1.772973
26.525583 1.877225
26.639499 1.495350
26.660847 1.527203
26.798153 1.453852
26.805494 1.554700
26.786478 1.444603
26.637198 1.673748
26.935784 1.298463
26.590240 1.652005
26.776307 1.518458
26.785172 1.435118
26.804417 1.545169
26.924492 1.330462
26.872707 1.389093
26.980443 1.579054
26.813803 1.623332
26.672631 1.605934
26.729692 1.520686
26.779455 1.323761
26.775291 1.525502
26.634366 1.675028
26.726442 1.470692
26.743871 1.490311
26.744592 1.529268
26.667339 1.703995
26.597111 1.566535
26.562757 1.604114
26.654600 1.476356
26.417858 1.666640
26.520888 1.839787
26.592422 1.579813
26.678264 1.649341
26.695096 1.611006
26.809475 1.490571
26.708319 1.482123
26.519912 1.643916
26.404152 1.869018
26.578326 1.696863
26.621649 1.632684
26.676999 1.600194
26.740039 1.378631
26.611883 1.528897
26.601225 1.564582
26.758026 1.473198
26.612679 1.712654
26.680561 1.606520
26.827422 1.626689
