# Vega Mags
# Elliptical M49 region extracted from isophotes (59.03,60.01]
# Num Pixels: 128785
# Neff ~ 359^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
25.488274 1.865918
25.367976 2.006443
25.356506 2.045333
25.300293 2.031789
25.455797 1.936136
25.525372 1.865083
25.500926 1.906558
25.466394 1.908203
25.485002 1.952808
25.430182 2.000222
25.331418 2.088315
25.342665 1.958792
25.439769 1.841023
25.444743 1.886081
25.520790 1.874288
25.525520 1.842017
25.436357 1.935100
25.413605 1.994049
25.424812 2.000730
25.377818 1.997424
25.388262 1.979511
25.381745 1.901606
25.462550 1.907235
25.493545 1.860410
25.494774 1.890570
25.484695 1.909050
25.503768 2.034193
25.530942 1.915712
25.548857 1.955921
25.532638 1.864611
25.451958 1.952403
25.425844 1.945583
25.438922 1.930151
25.461524 1.894234
25.461796 1.841868
25.459167 1.888625
25.474962 1.836882
25.410178 1.958421
25.430700 1.973919
25.435159 1.905022
25.475803 1.864137
25.392683 1.882645
25.366107 2.021602
25.324668 2.055447
25.348306 2.001978
25.358802 2.008551
25.364676 2.001360
25.360570 1.989989
25.453442 1.945337
25.443697 1.995132
25.571908 1.859587
25.552553 1.811002
25.503631 1.826023
25.496801 1.858360
25.477332 1.990130
25.445931 1.963176
25.487841 1.821729
25.546140 1.893938
25.583553 1.787898
25.578124 1.879560
25.612340 1.883878
25.569597 1.841963
25.473098 1.914557
25.365930 2.025271
25.419301 1.978708
25.456428 1.876229
25.481772 1.861087
25.543728 1.764021
25.481578 1.856742
25.428103 2.004547
25.453777 1.915925
25.449937 1.949565
25.413587 2.013553
25.470133 1.884686
25.489660 1.892212
25.562872 1.834017
25.460164 1.833596
25.313179 2.043508
25.327390 2.048092
25.486685 1.942221
25.434971 1.966580
25.454939 1.959877
25.540650 1.831107
25.518293 2.001457
25.356224 1.987212
25.415162 2.035650
25.501913 1.810844
25.570394 1.776216
25.533688 1.869134
25.467742 1.990343
25.455950 1.980321
25.391897 1.943123
25.367654 1.992010
25.391944 2.030591
25.401874 1.996096
25.454001 1.919789
25.484984 1.885190
25.481709 1.874498
25.496566 1.974231
25.421544 1.985423
25.416833 1.928877
25.373459 2.020861
25.422186 2.027946
25.492650 1.989863
25.495192 1.899646
25.445598 1.975192
25.457690 1.907233
25.347323 2.004776
25.317159 2.022463
25.311671 1.924303
25.365318 2.062535
25.487797 1.934432
25.535193 1.867841
25.399008 2.011181
25.422582 2.009661
25.416459 1.876645
25.375422 1.914754
25.369572 1.965571
25.454274 1.815328
25.468987 1.897664
25.473223 1.919357
25.513907 1.948973
25.529259 1.898241
25.480203 1.948275
25.458718 1.980198
25.478714 2.020162
25.543228 1.817011
25.499243 1.847445
25.456198 1.947811
25.460290 2.014389
25.420912 1.995977
25.405354 2.029585
25.406014 1.938550
25.502427 1.867061
25.499569 1.941182
25.477428 1.918575
25.490154 1.863126
25.560835 1.850941
25.530042 1.814413
25.413940 1.991765
25.409428 1.918905
25.410333 1.924017
25.413787 2.016954
25.363728 1.991225
25.400526 1.971715
25.422259 1.871639
25.466044 1.917316
25.558397 1.764140
25.563097 1.825852
25.517454 1.756318
25.479149 1.749862
25.420915 1.961845
25.422327 1.970984
25.467190 1.915234
25.524208 1.866388
25.578873 1.935233
25.422995 1.995984
25.543243 1.846538
25.513080 2.081535
25.453811 1.932307
25.360651 1.965220
25.358241 1.968158
25.417560 1.891099
25.501910 1.833336
25.527286 1.897365
25.527945 1.901024
25.425816 1.930493
25.357360 1.987406
25.425398 1.863969
25.453201 1.905086
25.575921 1.894755
25.528548 1.925016
25.534820 1.917696
25.459452 1.811056
25.407420 1.874900
25.392832 2.097194
25.448512 1.976450
25.537019 1.892102
25.559213 1.826825
25.555203 1.813556
25.448671 1.960643
25.455313 1.956472
25.437519 1.948465
25.394676 1.962758
25.485985 1.872450
25.455616 1.893001
25.433037 1.888998
25.377171 2.121356
25.406245 2.020412
25.433069 1.980188
25.386170 2.051442
25.419455 1.986274
25.361656 2.049521
25.367652 2.067978
25.417361 1.919455
25.455141 1.867431
25.461107 1.918684
25.424763 1.956740
25.452524 1.948335
25.504671 1.960169
25.503021 1.933201
25.496469 1.855895
25.646064 1.651143
25.456929 1.913845
25.500607 1.849499
25.510568 1.840253
25.456457 1.819560
25.419218 1.963523
25.459121 1.918135
25.444436 1.926072
25.496675 1.921331
25.507040 1.969565
25.462322 1.908088
25.501921 1.915396
25.495944 1.768662
25.438523 1.888173
25.450007 2.007133
25.526997 1.895227
25.522279 1.894737
25.435515 1.943281
25.413323 1.848838
25.397889 1.911126
25.433155 1.975652
25.541142 1.899512
25.558347 1.840274
25.413147 2.025409
25.493842 1.987520
25.458225 1.991733
25.374960 1.970449
25.424326 1.902205
25.393767 1.931414
25.377007 2.013282
25.436635 1.999630
25.463578 1.988096
25.462184 1.901175
25.366667 1.975983
25.419603 1.976183
25.359701 2.013572
25.409446 1.902137
25.432821 1.965284
25.406693 2.032213
25.400186 1.903402
25.425660 1.998584
25.374527 1.899383
25.367563 1.893652
25.461262 1.887266
25.551001 1.806767
25.491109 1.851634
25.465569 1.886597
25.535049 1.828727
25.503864 1.884837
25.504783 1.934297
25.408421 2.147215
25.416404 2.069843
25.434422 1.842684
25.474544 1.970084
25.446100 1.972277
25.478042 2.024217
25.416424 1.953506
25.381337 1.964181
25.413820 2.006960
25.421441 1.991106
25.416609 1.943842
25.443323 1.906790
25.445919 1.930590
25.530181 1.922842
25.483894 1.940903
25.400777 2.057921
25.387757 1.887325
25.358482 2.003186
25.313712 2.052745
25.376340 1.920423
25.384859 1.998821
25.377656 2.037370
25.442487 1.935096
25.508009 1.897303
25.527367 1.857904
25.472567 1.885157
25.527833 1.765609
25.420977 1.958733
25.416010 1.986632
25.476755 1.964860
25.474663 1.941080
25.442894 2.048670
25.389732 1.958139
25.466790 1.891954
25.442306 1.980103
25.398949 1.987820
25.399825 1.942284
25.388818 1.987043
25.402746 2.024136
25.491711 1.955127
25.539546 1.973870
25.524016 1.942331
25.471802 1.966724
25.396505 1.937942
25.360590 2.004052
25.462646 1.922474
25.595699 1.857218
25.546050 1.932767
25.499506 1.879492
25.518804 1.798874
25.428664 1.936857
25.378573 2.116732
25.382089 1.988035
25.470345 1.941558
25.450911 1.891637
25.466841 1.959014
25.427618 1.897168
25.416723 1.987177
25.437615 1.809484
25.393133 1.925285
25.425787 1.946883
25.433765 1.930710
25.322651 2.042591
25.337111 2.054766
25.418304 1.999752
25.378141 2.061923
25.420808 2.022357
25.373438 1.928561
25.428818 1.928617
25.469070 1.885249
25.381866 1.955590
25.305378 2.031394
25.402979 1.960203
25.445020 1.932107
25.495754 1.920865
25.487433 1.850228
25.373314 1.962790
25.337871 2.009891
25.327976 2.060481
25.383990 2.009595
25.449751 1.915331
25.487815 1.916396
25.472993 1.962738
25.494685 1.912200
25.412550 1.970877
25.494115 1.824573
25.480642 1.940472
25.465561 1.943973
25.535417 1.860559
25.504071 1.884778
25.424127 1.923644
25.414033 1.951736
25.428348 1.864273
25.503546 1.730914
25.491789 1.844650
25.459735 1.893231
25.454644 1.917671
25.443414 1.977286
