logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-4.3578e-01,-1.7072e+00,1.0395e+00,1.7963e+00,1.0365e+00,1.4871e+00,4.5110e+00,-1.2852e+02
-5.8770e-01,-6.2638e-01,1.0376e-01,2.7462e+00,3.7578e+00,4.0281e+00,2.4018e+00,-1.0416e+02
-6.8866e-01,-1.1008e+00,-1.0014e+00,2.0474e+00,2.7467e+00,2.1408e+00,4.4749e+00,-1.0478e+02
-4.1318e-01,-9.8247e-01,6.9854e-01,2.8110e+00,2.4398e+00,1.8048e+00,4.4860e+00,-1.0204e+02
-3.9446e-01,-1.8290e+00,5.0716e-02,3.0862e-01,8.7792e-01,3.7426e+00,4.3807e+00,-9.2465e+01
-4.0647e-01,-1.2531e+00,-1.6835e+00,2.4989e-01,1.9672e+00,4.1548e+00,4.0483e+00,-9.6472e+01
-5.1416e-01,-1.7744e+00,4.7645e-01,8.7031e-01,2.0844e+00,2.4251e+00,4.4940e+00,-7.6636e+01
-2.9387e-01,-1.3066e+00,-1.7321e-01,-1.6324e-01,2.1704e+00,4.3219e+00,2.9477e+00,-1.0941e+02
-6.1419e-01,-8.8585e-01,6.4337e-01,4.6777e-01,1.5225e+00,4.3350e+00,3.0730e+00,-1.0943e+02
-4.8761e-01,-9.9960e-01,-7.4655e-01,3.4899e-01,1.1952e+00,4.3189e+00,3.2661e+00,-9.1231e+01
-5.0494e-01,-1.1709e+00,-1.4484e+00,2.1640e+00,3.0613e+00,1.4948e+00,4.4697e+00,-1.0900e+02
-5.3638e-01,-1.2812e+00,-4.4269e-01,-5.5307e-01,2.9939e+00,3.4054e+00,4.4213e+00,-1.2054e+02
-6.0384e-01,-1.3176e+00,8.7293e-02,1.9006e+00,2.3288e+00,1.1995e+00,4.4905e+00,-1.0611e+02
-7.3601e-01,-1.0698e+00,-5.8954e-01,2.0172e+00,1.5258e+00,1.4256e+00,4.5010e+00,-1.0302e+02
-7.7696e-01,-1.0179e+00,-1.0433e+00,9.0603e-01,6.6509e-01,3.8427e+00,4.3382e+00,-1.0095e+02
-2.6030e-01,-1.3106e+00,1.1051e+00,1.7900e-01,2.3102e+00,4.2568e+00,3.6851e+00,-1.2265e+02
-6.5923e-01,-9.9666e-01,4.0421e-01,1.3184e+00,3.2281e+00,3.5634e+00,4.3436e+00,-1.2016e+02
