logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-9.6417e-01,-1.7213e+00,1.7307e+00,2.7530e+00,1.4167e+00,2.6980e+00,3.7582e+00,-2.2980e+03
-9.9972e-01,-1.9034e+00,1.7333e+00,2.7576e+00,1.3082e+00,2.4638e+00,3.7901e+00,-2.2893e+03
-9.7783e-01,-1.9392e+00,1.7337e+00,2.7516e+00,8.7046e-01,2.5049e+00,3.7976e+00,-2.2401e+03
-9.8623e-01,-1.7106e+00,1.7334e+00,2.7340e+00,2.1610e+00,2.0610e+00,3.7882e+00,-2.2762e+03
-9.6623e-01,-1.8084e+00,1.7336e+00,2.7358e+00,1.1155e+00,2.5049e+00,3.7963e+00,-2.2382e+03
-9.7145e-01,-1.8491e+00,1.7332e+00,2.7380e+00,1.1468e+00,1.6831e+00,3.8220e+00,-2.2754e+03
-9.5975e-01,-1.7416e+00,1.7328e+00,2.7543e+00,9.6535e-01,1.7037e+00,3.8184e+00,-2.2969e+03
-9.8531e-01,-1.9491e+00,1.7304e+00,2.7584e+00,7.4321e-01,1.7058e+00,3.8216e+00,-2.2714e+03
-9.7567e-01,-1.9496e+00,1.7257e+00,2.7275e+00,1.7519e+00,2.7303e+00,3.7572e+00,-2.2900e+03
-9.7323e-01,-1.9725e+00,1.7250e+00,2.7321e+00,2.1977e+00,2.0984e+00,3.7846e+00,-2.2939e+03
-9.5066e-01,-1.9191e+00,1.7329e+00,2.7393e+00,8.1068e-01,2.7946e+00,3.7601e+00,-2.2904e+03
-9.7256e-01,-1.9639e+00,1.7279e+00,2.7399e+00,1.3680e+00,2.7448e+00,3.7589e+00,-2.2847e+03
-9.6396e-01,-1.9928e+00,1.7319e+00,2.7634e+00,7.9939e-01,2.4901e+00,3.7895e+00,-2.2878e+03
-9.8927e-01,-1.9863e+00,1.7333e+00,2.7461e+00,1.0420e+00,2.7814e+00,3.7576e+00,-2.2700e+03
-9.8584e-01,-1.7298e+00,1.7328e+00,2.7499e+00,8.2645e-01,2.5229e+00,3.7943e+00,-2.2950e+03
-9.9599e-01,-1.7377e+00,1.7282e+00,2.7627e+00,7.7541e-01,2.4753e+00,3.7932e+00,-2.2960e+03
-9.6008e-01,-1.9313e+00,1.7321e+00,2.7653e+00,9.0010e-01,2.0902e+00,3.8072e+00,-2.2878e+03
-9.6783e-01,-1.9608e+00,1.7314e+00,2.7421e+00,1.2065e+00,1.8184e+00,3.8203e+00,-2.2925e+03
-9.8159e-01,-1.9549e+00,1.7327e+00,2.7578e+00,1.3075e+00,1.7696e+00,3.8201e+00,-2.2948e+03
-9.5884e-01,-1.9419e+00,1.7303e+00,2.7542e+00,9.4305e-01,2.0753e+00,3.8052e+00,-2.2899e+03
-9.6220e-01,-1.9950e+00,1.7328e+00,2.7422e+00,1.9391e+00,1.6116e+00,3.8056e+00,-2.2730e+03
-9.5206e-01,-1.9437e+00,1.7275e+00,2.7486e+00,1.0140e+00,1.8704e+00,3.8170e+00,-2.2954e+03
-9.5617e-01,-1.8919e+00,1.7326e+00,2.7471e+00,8.6845e-01,2.5105e+00,3.7944e+00,-2.2598e+03
-9.8677e-01,-1.8646e+00,1.7337e+00,2.7620e+00,7.5706e-01,1.9738e+00,3.8104e+00,-2.2850e+03
-9.8754e-01,-1.9499e+00,1.7333e+00,2.7394e+00,1.2372e+00,2.5600e+00,3.7768e+00,-2.2974e+03
-9.8513e-01,-1.9245e+00,1.7312e+00,2.7606e+00,6.8490e-01,2.1922e+00,3.7970e+00,-2.2709e+03
-9.6337e-01,-1.9915e+00,1.7323e+00,2.7498e+00,1.7149e+00,2.7428e+00,3.7589e+00,-2.2931e+03
-9.6285e-01,-1.8199e+00,1.7332e+00,2.7517e+00,8.2178e-01,1.8159e+00,3.8188e+00,-2.2807e+03
-9.8618e-01,-1.9387e+00,1.7327e+00,2.7587e+00,6.8982e-01,1.8033e+00,3.8184e+00,-2.2841e+03
-9.6399e-01,-1.8186e+00,1.7295e+00,2.7437e+00,6.6267e-01,2.5020e+00,3.7930e+00,-2.2864e+03
-9.8539e-01,-1.8790e+00,1.7318e+00,2.7405e+00,3.7707e-01,2.7583e+00,3.7625e+00,-2.2839e+03
-9.5314e-01,-1.8564e+00,1.7334e+00,2.7567e+00,9.2341e-01,1.6847e+00,3.8208e+00,-2.2782e+03
-9.7938e-01,-1.9050e+00,1.7291e+00,2.7343e+00,2.0463e+00,2.2478e+00,3.7885e+00,-2.2946e+03
-9.6213e-01,-1.9520e+00,1.7300e+00,2.7606e+00,1.3648e+00,2.4607e+00,3.7916e+00,-2.2839e+03
-9.7187e-01,-1.9815e+00,1.7287e+00,2.7461e+00,1.4216e+00,2.4891e+00,3.7944e+00,-2.2786e+03
-9.8961e-01,-1.9829e+00,1.7301e+00,2.7385e+00,1.1760e+00,2.7630e+00,3.7550e+00,-2.2623e+03
-9.5881e-01,-1.8864e+00,1.7288e+00,2.7500e+00,8.6378e-01,1.7915e+00,3.8144e+00,-2.2928e+03
-9.6154e-01,-1.8509e+00,1.7306e+00,2.7436e+00,2.1290e+00,2.1433e+00,3.7854e+00,-2.2875e+03
-9.7054e-01,-1.9512e+00,1.7336e+00,2.7349e+00,1.3927e+00,2.7525e+00,3.7587e+00,-2.2710e+03
-9.5350e-01,-1.9181e+00,1.7335e+00,2.7516e+00,9.3132e-01,2.5006e+00,3.7942e+00,-2.2570e+03
-9.6550e-01,-1.8612e+00,1.7322e+00,2.7478e+00,9.7984e-01,2.7089e+00,3.7603e+00,-2.2794e+03
-9.5873e-01,-1.9409e+00,1.7301e+00,2.7287e+00,1.8662e+00,2.7111e+00,3.7545e+00,-2.2832e+03
-9.5876e-01,-1.8672e+00,1.7336e+00,2.7403e+00,1.2920e+00,2.7161e+00,3.7704e+00,-2.2943e+03
-9.7582e-01,-1.8595e+00,1.7258e+00,2.7358e+00,2.1647e+00,2.1104e+00,3.7844e+00,-2.2844e+03
-9.5898e-01,-1.9803e+00,1.7310e+00,2.7608e+00,1.3560e+00,2.0112e+00,3.8065e+00,-2.2876e+03
-9.5559e-01,-1.9227e+00,1.7322e+00,2.7587e+00,1.3823e+00,1.6512e+00,3.8107e+00,-2.2885e+03
-9.6201e-01,-1.7314e+00,1.7258e+00,2.7492e+00,6.9517e-01,2.5004e+00,3.7949e+00,-2.2975e+03
-9.5613e-01,-1.9666e+00,1.7319e+00,2.7417e+00,1.5060e+00,1.6137e+00,3.8162e+00,-2.2918e+03
