niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-2.0095e+05,-2.0096e+05,-2.4969e-03,-2.0096e+05,1.2922e-01,6.6871e+00,inf,3.7867e-01,-9.1919e-01,-1.3225e+00,5.9280e+00,9.1487e+00,2.2597e+01
2.0000e+00,1.0000e+00,4.9751e-01,-2.0059e+05,-2.0059e+05,-4.9938e-03,-2.0059e+05,1.2924e-01,6.6896e+00,1.5627e+05,7.7681e-01,-8.5281e-01,-1.3427e+00,5.7899e+00,9.0499e+00,2.3554e+01
3.0000e+00,1.0000e+00,7.4442e-01,-1.9781e+05,-1.9781e+05,-7.4906e-03,-1.9781e+05,1.2926e-01,6.6921e+00,1.5591e+05,1.1803e+00,-3.8559e-01,-1.9914e+00,5.8161e+00,9.7263e+00,2.2033e+01
4.0000e+00,1.0000e+00,9.9010e-01,-1.9737e+05,-1.9737e+05,-9.9875e-03,-1.9737e+05,1.2929e-01,6.6946e+00,1.5313e+05,1.5968e+00,2.6910e-01,-1.7251e+00,5.6519e+00,9.1244e+00,2.2634e+01
5.0000e+00,1.0000e+00,1.2346e+00,-1.9721e+05,-1.9722e+05,-1.2484e-02,-1.9722e+05,1.2931e-01,6.6971e+00,1.5269e+05,1.9914e+00,-9.8598e-01,-6.4903e-01,5.9090e+00,9.6683e+00,2.2424e+01
6.0000e+00,1.0000e+00,1.4778e+00,-1.9715e+05,-1.9716e+05,-1.4981e-02,-1.9716e+05,1.2934e-01,6.6996e+00,1.5253e+05,2.4088e+00,-9.8858e-01,-6.5549e-01,5.9902e+00,9.9672e+00,2.2151e+01
7.0000e+00,1.0000e+00,1.7199e+00,-1.9704e+05,-1.9705e+05,-1.7478e-02,-1.9705e+05,1.2936e-01,6.7021e+00,1.5247e+05,2.8108e+00,3.8747e-01,-1.2063e+00,5.8847e+00,9.6567e+00,2.2032e+01
8.0000e+00,1.0000e+00,1.9608e+00,-1.9699e+05,-1.9700e+05,-1.9975e-02,-1.9700e+05,1.2939e-01,6.7046e+00,1.5236e+05,3.2014e+00,-7.6710e-01,-1.4585e+00,5.8203e+00,9.1562e+00,2.3364e+01
9.0000e+00,1.0000e+00,2.2005e+00,-1.9648e+05,-1.9649e+05,-2.2472e-02,-1.9649e+05,1.2941e-01,6.7071e+00,1.5231e+05,3.6053e+00,-1.4544e-01,-6.6599e-01,5.6726e+00,9.1829e+00,2.2595e+01
1.0000e+01,1.0000e+00,2.4390e+00,-1.9546e+05,-1.9547e+05,-2.4969e-02,-1.9547e+05,1.2943e-01,6.7096e+00,1.5180e+05,4.1272e+00,-2.2055e-01,-1.6883e+00,5.5004e+00,9.2690e+00,2.2693e+01
1.1000e+01,1.0000e+00,2.6764e+00,-1.9529e+05,-1.9530e+05,-2.7466e-02,-1.9530e+05,1.2946e-01,6.7121e+00,1.5078e+05,4.5364e+00,-7.0184e-01,-1.3341e+00,5.6991e+00,9.8057e+00,2.2408e+01
1.2000e+01,1.0000e+00,2.9126e+00,-1.9461e+05,-1.9462e+05,-2.9963e-02,-1.9462e+05,1.2948e-01,6.7146e+00,1.5061e+05,4.9323e+00,-9.4103e-01,-1.3523e+00,5.4171e+00,9.5068e+00,2.2442e+01
1.3000e+01,1.0000e+00,3.1477e+00,-1.9440e+05,-1.9441e+05,-3.2459e-02,-1.9441e+05,1.2951e-01,6.7171e+00,1.4993e+05,5.3194e+00,-3.7547e-01,-1.0582e+00,5.6295e+00,9.0833e+00,2.4752e+01
1.4000e+01,1.0000e+00,3.3816e+00,-1.9429e+05,-1.9430e+05,-3.4956e-02,-1.9430e+05,1.2953e-01,6.7196e+00,1.4972e+05,5.7208e+00,-2.0991e-01,-1.0554e+00,5.5261e+00,9.7694e+00,2.2113e+01
1.5000e+01,1.0000e+00,3.6145e+00,-1.9422e+05,-1.9423e+05,-3.7453e-02,-1.9423e+05,1.2955e-01,6.7221e+00,1.4961e+05,6.1200e+00,-3.6759e-01,-6.0175e-01,5.4705e+00,9.5342e+00,2.2146e+01
1.6000e+01,1.0000e+00,3.8462e+00,-1.9366e+05,-1.9366e+05,-3.9950e-02,-1.9366e+05,1.2958e-01,6.7246e+00,1.4954e+05,6.5059e+00,2.0857e-01,-1.2736e+00,5.5067e+00,9.1827e+00,2.3099e+01
1.7000e+01,1.0000e+00,4.0767e+00,-1.9356e+05,-1.9357e+05,-4.2447e-02,-1.9357e+05,1.2960e-01,6.7271e+00,1.4898e+05,6.9100e+00,-5.1521e-01,-1.1143e+00,5.4156e+00,9.3445e+00,2.2865e+01
1.8000e+01,1.0000e+00,4.3062e+00,-1.9346e+05,-1.9346e+05,-4.4944e-02,-1.9346e+05,1.2963e-01,6.7296e+00,1.4888e+05,7.3226e+00,4.6108e-01,-8.6868e-01,5.6667e+00,9.0452e+00,2.3429e+01
1.9000e+01,1.0000e+00,4.5346e+00,-1.9319e+05,-1.9320e+05,-4.7441e-02,-1.9320e+05,1.2965e-01,6.7321e+00,1.4878e+05,7.7262e+00,-2.3242e-01,-7.3458e-01,5.9742e+00,9.7569e+00,2.3427e+01
2.0000e+01,1.0000e+00,4.7619e+00,-1.9296e+05,-1.9296e+05,-4.9938e-02,-1.9296e+05,1.2967e-01,6.7345e+00,1.4851e+05,8.1652e+00,-9.2180e-01,-1.8609e+00,5.5480e+00,9.2018e+00,2.3814e+01
2.1000e+01,1.0000e+00,4.9881e+00,-1.9265e+05,-1.9265e+05,-5.2434e-02,-1.9265e+05,1.2970e-01,6.7370e+00,1.4828e+05,8.5685e+00,2.6904e-01,-1.2900e+00,5.6102e+00,9.2712e+00,2.3521e+01
2.2000e+01,1.0000e+00,5.2133e+00,-1.9261e+05,-1.9261e+05,-5.4931e-02,-1.9261e+05,1.2972e-01,6.7395e+00,1.4797e+05,8.9767e+00,-7.0724e-01,-1.9139e+00,5.6590e+00,9.9968e+00,2.2795e+01
2.3000e+01,2.0000e+00,5.4245e+00,-1.9252e+05,-1.9253e+05,-5.7428e-02,-1.9253e+05,1.2975e-01,6.7420e+00,1.4793e+05,9.7672e+00,1.7362e-01,-1.4763e+00,4.9987e+00,9.0659e+00,2.2391e+01
2.4000e+01,1.0000e+00,5.6471e+00,-1.9242e+05,-1.9243e+05,-5.9925e-02,-1.9243e+05,1.2977e-01,6.7445e+00,1.4784e+05,1.0166e+01,-1.8581e-01,-1.2576e+00,5.2051e+00,9.3696e+00,2.2570e+01
2.5000e+01,1.0000e+00,5.8685e+00,-1.9212e+05,-1.9212e+05,-6.2422e-02,-1.9212e+05,1.2979e-01,6.7470e+00,1.4774e+05,1.0563e+01,-5.3673e-01,-1.4485e+00,5.0532e+00,9.2165e+00,2.2689e+01
2.6000e+01,1.0000e+00,6.0890e+00,-1.9209e+05,-1.9210e+05,-6.4919e-02,-1.9210e+05,1.2982e-01,6.7495e+00,1.4744e+05,1.0952e+01,-9.7902e-01,-1.0865e+00,5.9543e+00,9.2689e+00,2.4936e+01
2.7000e+01,1.0000e+00,6.3084e+00,-1.9204e+05,-1.9204e+05,-6.7416e-02,-1.9204e+05,1.2984e-01,6.7520e+00,1.4741e+05,1.1347e+01,-8.0234e-01,-6.0923e-01,5.3112e+00,9.4713e+00,2.2703e+01
2.8000e+01,1.0000e+00,6.5268e+00,-1.9158e+05,-1.9158e+05,-6.9913e-02,-1.9158e+05,1.2987e-01,6.7545e+00,1.4736e+05,1.1772e+01,-6.0753e-01,-6.5996e-01,5.2898e+00,9.3140e+00,2.3034e+01
2.9000e+01,1.0000e+00,6.7442e+00,-1.9132e+05,-1.9132e+05,-7.2410e-02,-1.9132e+05,1.2989e-01,6.7570e+00,1.4690e+05,1.2179e+01,-7.0985e-01,-8.8993e-01,5.8269e+00,9.6191e+00,2.4150e+01
3.0000e+01,1.0000e+00,6.9606e+00,-1.9129e+05,-1.9129e+05,-7.4906e-02,-1.9129e+05,1.2991e-01,6.7595e+00,1.4664e+05,1.2616e+01,-9.1017e-02,-5.5281e-01,5.8704e+00,1.0116e+01,2.2923e+01
3.1000e+01,1.0000e+00,7.1759e+00,-1.9112e+05,-1.9113e+05,-7.7403e-02,-1.9113e+05,1.2994e-01,6.7620e+00,1.4661e+05,1.3019e+01,-5.0499e-01,-1.0900e+00,5.2886e+00,9.7536e+00,2.2590e+01
3.2000e+01,1.0000e+00,7.3903e+00,-1.9108e+05,-1.9108e+05,-7.9900e-02,-1.9108e+05,1.2996e-01,6.7645e+00,1.4644e+05,1.3423e+01,1.7095e-01,-7.6776e-01,5.8136e+00,9.7319e+00,2.3450e+01
