niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.7600e+02,1.0000e+00,2.8025e+01,-1.0064e+05,-1.0065e+05,-4.3945e-01,-1.0065e+05,1.3337e-01,7.1241e+00,9.3507e+04,1.3053e+02,3.3018e-01,-1.1548e+00,1.3638e-01,1.3918e+00,5.4691e-01,4.4303e+00,2.9751e+00,2.9097e+01
1.7700e+02,1.0000e+00,2.8140e+01,-1.0064e+05,-1.0065e+05,-4.4195e-01,-1.0065e+05,1.3145e-01,6.9199e+00,9.3392e+04,1.3100e+02,-5.9414e-01,-1.6600e+00,1.5351e+00,2.1200e+00,2.3172e+00,4.5035e+00,4.4248e+00,2.9422e+01
1.7800e+02,1.0000e+00,2.8254e+01,-1.0044e+05,-1.0044e+05,-4.4444e-01,-1.0044e+05,1.3342e-01,7.1291e+00,9.3388e+04,1.3161e+02,-4.0797e-01,-1.9534e+00,1.2504e+00,3.3467e+00,4.2681e+00,4.1148e+00,2.1619e+00,2.9640e+01
1.7900e+02,1.0000e+00,2.8368e+01,-1.0032e+05,-1.0033e+05,-4.4694e-01,-1.0033e+05,1.3344e-01,7.1316e+00,9.3187e+04,1.3224e+02,-9.3555e-01,-1.9881e+00,-7.7812e-01,5.5548e-01,1.6918e+00,4.8889e+00,3.3018e+00,3.1781e+01
1.8000e+02,2.0000e+00,2.8436e+01,-1.0010e+05,-1.0011e+05,-4.4944e-01,-1.0011e+05,1.3346e-01,7.1341e+00,9.3072e+04,1.3335e+02,-5.8993e-01,-1.4214e+00,6.2951e-01,3.6743e+00,3.9326e+00,3.1636e+00,1.9740e+00,2.8429e+01
1.8100e+02,1.0000e+00,2.8549e+01,-9.9920e+04,-9.9928e+04,-4.5194e-01,-9.9928e+04,1.3349e-01,7.1365e+00,9.2854e+04,1.3396e+02,-8.0160e-01,-5.3828e-01,-3.3438e-01,2.9871e+00,2.3908e+00,4.4552e+00,3.0688e+00,2.8061e+01
1.8200e+02,1.0000e+00,2.8661e+01,-9.9751e+04,-9.9758e+04,-4.5443e-01,-9.9758e+04,1.3351e-01,7.1390e+00,9.2670e+04,1.3459e+02,-1.8745e-01,-8.2905e-01,2.2291e+00,3.7593e+00,2.9019e+00,2.5433e+00,5.1645e+00,2.9504e+01
1.8300e+02,1.0000e+00,2.8774e+01,-9.9711e+04,-9.9718e+04,-4.5693e-01,-9.9718e+04,1.3353e-01,7.1415e+00,9.2500e+04,1.3521e+02,-1.6323e-02,-1.5319e+00,1.2036e+00,1.1364e+00,2.7935e+00,4.5822e+00,3.0292e+00,2.9351e+01
1.8400e+02,1.0000e+00,2.8885e+01,-9.9598e+04,-9.9605e+04,-4.5943e-01,-9.9605e+04,1.3356e-01,7.1440e+00,9.2460e+04,1.3584e+02,-5.3613e-02,-1.1731e+00,1.2114e+00,3.2190e+00,4.2181e+00,2.1545e+00,4.7086e+00,3.0792e+01
1.8500e+02,3.0000e+00,2.8906e+01,-9.9452e+04,-9.9459e+04,-4.6192e-01,-9.9459e+04,1.3358e-01,7.1465e+00,9.2347e+04,1.3754e+02,-3.4557e-01,-1.6963e+00,7.1864e-01,2.9142e+00,8.4617e-01,3.4298e+00,5.2317e+00,3.1974e+01
1.8600e+02,3.0000e+00,2.8927e+01,-9.9308e+04,-9.9315e+04,-4.6442e-01,-9.9315e+04,1.3360e-01,7.1490e+00,9.2202e+04,1.3929e+02,8.3353e-02,-1.0189e+00,5.1192e-01,3.8404e+00,3.3061e+00,3.3551e+00,3.1630e+00,2.8463e+01
1.8700e+02,1.0000e+00,2.9037e+01,-9.9194e+04,-9.9201e+04,-4.6692e-01,-9.9201e+04,1.3363e-01,7.1515e+00,9.2058e+04,1.3992e+02,-9.9830e-01,-1.7012e+00,9.6218e-01,2.9770e+00,4.1163e+00,2.3244e+00,4.4526e+00,3.0352e+01
1.8800e+02,1.0000e+00,2.9147e+01,-9.8970e+04,-9.8977e+04,-4.6941e-01,-9.8977e+04,1.3365e-01,7.1540e+00,9.1944e+04,1.4040e+02,-5.1546e-01,-1.8128e+00,-3.7938e-01,2.6803e-01,2.3142e+00,4.8175e+00,2.2746e+00,3.1412e+01
1.8900e+02,2.0000e+00,2.9212e+01,-9.8773e+04,-9.8780e+04,-4.7191e-01,-9.8780e+04,1.3367e-01,7.1565e+00,9.1720e+04,1.4148e+02,1.6391e-01,-7.6918e-01,5.7441e-01,2.4025e+00,3.6854e+00,4.3883e+00,3.4411e+00,2.9629e+01
1.9000e+02,1.0000e+00,2.9321e+01,-9.8611e+04,-9.8619e+04,-4.7441e-01,-9.8619e+04,1.3370e-01,7.1590e+00,9.1522e+04,1.4200e+02,-3.2509e-01,-1.0725e+00,1.5326e+00,1.5129e+00,4.3818e+00,3.1603e+00,5.0879e+00,3.1879e+01
1.9100e+02,1.0000e+00,2.9430e+01,-9.8560e+04,-9.8567e+04,-4.7690e-01,-9.8567e+04,1.3372e-01,7.1615e+00,9.1361e+04,1.4266e+02,-1.6425e-01,-1.3171e+00,2.7215e+00,2.9339e+00,2.8331e+00,5.1213e+00,5.2890e+00,3.0498e+01
1.9200e+02,2.0000e+00,2.9493e+01,-9.8399e+04,-9.8406e+04,-4.7940e-01,-9.8406e+04,1.3374e-01,7.1640e+00,9.1309e+04,1.4395e+02,-6.6580e-01,-6.6524e-01,7.4677e-01,2.7345e+00,2.0233e+00,3.8734e+00,4.7230e+00,3.0003e+01
1.9300e+02,1.0000e+00,2.9601e+01,-9.8388e+04,-9.8395e+04,-4.8190e-01,-9.8395e+04,1.3376e-01,7.1660e+00,9.1148e+04,1.4458e+02,1.4657e-01,-1.8885e+00,1.4565e+00,5.8901e-01,4.2184e+00,1.4623e+00,3.2363e+00,2.8463e+01
1.9400e+02,3.0000e+00,2.9618e+01,-9.8337e+04,-9.8344e+04,-4.8439e-01,-9.8344e+04,1.3379e-01,7.1690e+00,9.1137e+04,1.4648e+02,3.6473e-01,-1.1887e+00,1.5548e+00,1.8700e+00,2.7158e+00,4.6927e+00,4.2105e+00,2.9880e+01
1.9500e+02,1.0000e+00,2.9726e+01,-9.8131e+04,-9.8138e+04,-4.8689e-01,-9.8138e+04,1.3381e-01,7.1715e+00,9.1087e+04,1.4695e+02,-4.5157e-01,-7.9760e-01,2.0740e+00,2.7511e+00,2.9532e+00,3.3577e+00,5.2194e+00,3.0848e+01
1.9600e+02,2.0000e+00,2.9787e+01,-9.8126e+04,-9.8133e+04,-4.8939e-01,-9.8133e+04,1.3322e-01,7.1084e+00,9.0881e+04,1.4793e+02,-9.7129e-01,-9.2226e-01,-4.9312e-01,2.5678e+00,2.2030e+00,4.4550e+00,2.6949e+00,2.9351e+01
1.9700e+02,1.0000e+00,2.9894e+01,-9.8080e+04,-9.8087e+04,-4.9189e-01,-9.8087e+04,1.3386e-01,7.1765e+00,9.0876e+04,1.4856e+02,-8.6846e-01,-7.0114e-01,-8.9193e-01,3.7784e+00,1.3716e+00,4.3904e+00,3.4602e+00,2.9612e+01
1.9800e+02,1.0000e+00,3.0000e+01,-9.7978e+04,-9.7985e+04,-4.9438e-01,-9.7985e+04,1.3388e-01,7.1790e+00,9.0829e+04,1.4903e+02,8.9564e-02,-7.4709e-01,2.1860e-01,3.8579e+00,2.3530e+00,3.6475e+00,2.4440e+00,2.8399e+01
1.9900e+02,1.0000e+00,3.0106e+01,-9.7828e+04,-9.7835e+04,-4.9688e-01,-9.7835e+04,1.3391e-01,7.1815e+00,9.0727e+04,1.4949e+02,2.4574e-01,-1.3575e+00,-3.9442e-01,2.1248e+00,3.9996e+00,4.2301e+00,4.0827e+00,3.0581e+01
2.0000e+02,1.0000e+00,3.0211e+01,-9.7710e+04,-9.7717e+04,-4.9938e-01,-9.7717e+04,1.3393e-01,7.1840e+00,9.0577e+04,1.5014e+02,2.8164e-01,-1.4413e+00,2.6958e+00,1.8696e+00,4.1727e+00,4.1021e+00,5.5529e+00,3.1083e+01
2.0100e+02,2.0000e+00,3.0271e+01,-9.7684e+04,-9.7691e+04,-5.0187e-01,-9.7691e+04,1.3395e-01,7.1865e+00,9.0460e+04,1.5140e+02,2.7887e-01,-1.1842e+00,1.3056e+00,5.0209e-01,6.0100e-01,2.0040e+00,4.8849e+00,2.9475e+01
2.0200e+02,3.0000e+00,3.0285e+01,-9.7617e+04,-9.7624e+04,-5.0437e-01,-9.7624e+04,1.3398e-01,7.1890e+00,9.0434e+04,1.5310e+02,-4.1573e-01,-1.5896e+00,1.5940e+00,3.6863e+00,3.1795e+00,4.6500e+00,2.3463e+00,3.0876e+01
2.0300e+02,1.0000e+00,3.0389e+01,-9.7614e+04,-9.7621e+04,-5.0687e-01,-9.7621e+04,1.3036e-01,6.8064e+00,9.0367e+04,1.5373e+02,-8.4509e-01,-1.2720e+00,1.6417e+00,3.0923e-01,3.7910e+00,4.4888e+00,2.1019e+00,2.9290e+01
2.0400e+02,1.0000e+00,3.0493e+01,-9.7522e+04,-9.7529e+04,-5.0936e-01,-9.7529e+04,1.3402e-01,7.1940e+00,9.0363e+04,1.5434e+02,-7.8591e-01,-1.3869e+00,1.2289e+00,8.8094e-01,2.3429e+00,4.1023e+00,4.3906e+00,2.8735e+01
2.0500e+02,1.0000e+00,3.0597e+01,-9.7521e+04,-9.7528e+04,-5.1186e-01,-9.7528e+04,1.2413e-01,6.1713e+00,9.0271e+04,1.5484e+02,4.0269e-02,-1.3682e+00,2.3765e+00,2.2459e+00,4.2224e+00,4.9039e+00,3.6898e+00,2.8069e+01
2.0600e+02,1.0000e+00,3.0700e+01,-9.7460e+04,-9.7467e+04,-5.1436e-01,-9.7467e+04,1.3407e-01,7.1990e+00,9.0270e+04,1.5546e+02,-7.3707e-01,-1.8723e+00,1.4430e+00,8.8390e-01,4.2796e+00,3.8553e+00,1.9083e+00,3.0342e+01
2.0700e+02,1.0000e+00,3.0804e+01,-9.7391e+04,-9.7398e+04,-5.1685e-01,-9.7398e+04,1.3409e-01,7.2015e+00,9.0209e+04,1.5609e+02,6.5461e-02,-1.4634e+00,4.5538e-01,2.2389e+00,4.1959e+00,2.2478e+00,4.5768e+00,3.1042e+01
2.0800e+02,2.0000e+00,3.0861e+01,-9.7365e+04,-9.7372e+04,-5.1935e-01,-9.7372e+04,1.3412e-01,7.2040e+00,9.0140e+04,1.5703e+02,2.0322e-01,-1.7843e+00,1.7601e+00,2.7640e+00,1.3373e+00,5.0824e+00,3.6258e+00,3.1637e+01
2.0900e+02,1.0000e+00,3.0963e+01,-9.7364e+04,-9.7371e+04,-5.2185e-01,-9.7371e+04,1.2409e-01,6.1667e+00,9.0114e+04,1.5767e+02,-9.7017e-01,-1.8415e+00,5.9842e-01,2.9118e+00,3.8246e+00,4.1711e+00,4.0562e+00,3.0090e+01
2.1000e+02,1.0000e+00,3.1065e+01,-9.7125e+04,-9.7132e+04,-5.2434e-01,-9.7132e+04,1.3416e-01,7.2090e+00,9.0113e+04,1.5836e+02,-7.0561e-01,-1.6426e+00,2.2411e+00,3.5316e+00,5.7366e-01,3.6761e+00,5.0798e+00,2.9682e+01
2.1100e+02,1.0000e+00,3.1167e+01,-9.7083e+04,-9.7090e+04,-5.2684e-01,-9.7090e+04,1.3419e-01,7.2115e+00,8.9874e+04,1.5881e+02,1.0102e-01,-9.7465e-01,6.2821e-01,2.7185e+00,1.9309e+00,2.3127e+00,4.9974e+00,3.0907e+01
2.1200e+02,3.0000e+00,3.1176e+01,-9.7002e+04,-9.7009e+04,-5.2934e-01,-9.7009e+04,1.3421e-01,7.2140e+00,8.9833e+04,1.6058e+02,1.9386e-01,-7.2854e-01,5.8351e-01,3.8600e+00,2.8880e+00,3.7392e+00,3.6412e+00,2.9747e+01
2.1300e+02,1.0000e+00,3.1278e+01,-9.6785e+04,-9.6792e+04,-5.3184e-01,-9.6792e+04,1.3423e-01,7.2164e+00,9.3235e+04,1.6105e+02,-4.6222e-01,-1.7174e+00,1.6341e+00,1.5997e-01,2.0810e+00,4.7156e+00,2.3516e+00,3.0165e+01
2.1400e+02,1.0000e+00,3.1378e+01,-9.6779e+04,-9.6786e+04,-5.3433e-01,-9.6786e+04,1.3397e-01,7.1880e+00,9.3019e+04,1.6168e+02,-3.4376e-01,-5.4361e-01,2.0385e+00,4.7276e-01,4.1708e+00,4.6941e+00,3.4281e+00,2.8562e+01
2.1500e+02,2.0000e+00,3.1433e+01,-9.6644e+04,-9.6651e+04,-5.3683e-01,-9.6651e+04,1.3428e-01,7.2214e+00,9.3013e+04,1.6284e+02,-5.7690e-01,-1.4975e+00,-7.2281e-01,2.9891e+00,2.4992e+00,4.0271e+00,4.3785e+00,2.9484e+01
2.1600e+02,1.0000e+00,3.1533e+01,-9.6209e+04,-9.6216e+04,-5.3933e-01,-9.6216e+04,1.3430e-01,7.2239e+00,9.2878e+04,1.6348e+02,2.4261e-01,-6.6284e-01,2.2003e+00,3.7909e+00,3.1175e+00,1.5668e+00,5.3594e+00,3.1772e+01
2.1700e+02,1.0000e+00,3.1633e+01,-9.6020e+04,-9.6028e+04,-5.4182e-01,-9.6028e+04,1.3433e-01,7.2264e+00,9.2443e+04,1.6397e+02,-6.7175e-01,-8.8071e-01,7.5953e-01,1.5787e+00,4.1527e+00,1.9858e+00,2.3812e+00,2.9528e+01
2.1800e+02,1.0000e+00,3.1732e+01,-9.5665e+04,-9.5673e+04,-5.4432e-01,-9.5673e+04,1.3435e-01,7.2289e+00,9.2254e+04,1.6462e+02,3.7512e-01,-1.3129e+00,4.8157e-01,3.3630e+00,3.8505e+00,2.6747e+00,3.5937e+00,2.8396e+01
2.1900e+02,1.0000e+00,3.1831e+01,-9.5532e+04,-9.5539e+04,-5.4682e-01,-9.5539e+04,1.3437e-01,7.2314e+00,9.1899e+04,1.6512e+02,-1.5373e-01,-9.6467e-01,9.3124e-01,1.4263e-02,3.8221e+00,4.4317e+00,3.2072e+00,2.9927e+01
2.2000e+02,1.0000e+00,3.1930e+01,-9.5440e+04,-9.5447e+04,-5.4931e-01,-9.5447e+04,1.3440e-01,7.2339e+00,9.1766e+04,1.6580e+02,-3.1328e-01,-6.1940e-01,2.4594e+00,9.5612e-01,1.8541e+00,2.1133e+00,5.4644e+00,3.0826e+01
2.2100e+02,3.0000e+00,3.1936e+01,-9.5433e+04,-9.5440e+04,-5.5181e-01,-9.5440e+04,1.3424e-01,7.2167e+00,9.1673e+04,1.6745e+02,-5.0162e-01,-1.1490e+00,1.7417e+00,3.1340e-01,6.7732e-01,4.8341e+00,4.3771e+00,3.1479e+01
2.2200e+02,1.0000e+00,3.2035e+01,-9.5321e+04,-9.5328e+04,-5.5431e-01,-9.5328e+04,1.3444e-01,7.2389e+00,9.1667e+04,1.6812e+02,-5.2558e-01,-7.3156e-01,-6.6952e-01,1.7691e+00,2.8206e+00,4.1011e+00,4.3009e+00,2.9579e+01
2.2300e+02,2.0000e+00,3.2086e+01,-9.5176e+04,-9.5183e+04,-5.5680e-01,-9.5183e+04,1.3447e-01,7.2414e+00,9.1554e+04,1.6927e+02,3.4345e-01,-1.6801e+00,-5.5951e-01,1.6403e+00,1.3591e+00,4.2401e+00,1.8594e+00,2.8708e+01
2.2400e+02,1.0000e+00,3.2184e+01,-9.5105e+04,-9.5113e+04,-5.5930e-01,-9.5113e+04,1.3449e-01,7.2439e+00,9.1409e+04,1.6974e+02,-7.4280e-01,-8.9437e-01,-5.4880e-01,1.4243e+00,2.8794e+00,1.7953e+00,5.0667e+00,3.1782e+01
2.2500e+02,2.0000e+00,3.2235e+01,-9.5018e+04,-9.5025e+04,-5.6180e-01,-9.5025e+04,1.3451e-01,7.2464e+00,9.1339e+04,1.7105e+02,-4.2551e-01,-1.0129e+00,2.4679e+00,2.2363e+00,2.1743e+00,2.4164e+00,5.3183e+00,2.8693e+01
2.2600e+02,1.0000e+00,3.2332e+01,-9.5005e+04,-9.5012e+04,-5.6429e-01,-9.5012e+04,1.3453e-01,7.2489e+00,9.1252e+04,1.7173e+02,-2.4405e-01,-1.3947e+00,1.9001e+00,1.0214e+00,2.5841e+00,4.7119e+00,4.4297e+00,2.9967e+01
2.2700e+02,1.0000e+00,3.2429e+01,-9.4832e+04,-9.4839e+04,-5.6679e-01,-9.4839e+04,1.3456e-01,7.2514e+00,9.1239e+04,1.7238e+02,2.0210e-01,-1.4840e+00,2.8465e-01,1.3519e+00,2.2339e+00,3.7009e+00,4.3275e+00,2.8708e+01
2.2800e+02,4.0000e+00,3.2386e+01,-9.4558e+04,-9.4565e+04,-5.6929e-01,-9.4565e+04,1.3458e-01,7.2539e+00,9.1066e+04,1.7457e+02,1.3696e-01,-1.1732e+00,9.4649e-01,2.6793e+00,1.7333e+00,2.7298e+00,4.7566e+00,2.9863e+01
2.2900e+02,2.0000e+00,3.2436e+01,-9.4442e+04,-9.4449e+04,-5.7179e-01,-9.4449e+04,1.3460e-01,7.2564e+00,9.0792e+04,1.7588e+02,4.0472e-01,-1.1595e+00,-2.8854e-01,1.1665e+00,3.5674e+00,4.4617e+00,5.0640e+00,3.1812e+01
2.3000e+02,2.0000e+00,3.2486e+01,-9.4051e+04,-9.4058e+04,-5.7428e-01,-9.4058e+04,1.3463e-01,7.2589e+00,9.0676e+04,1.7724e+02,-7.2966e-01,-6.3341e-01,1.5217e+00,3.5955e+00,2.6760e+00,4.4553e+00,2.0326e+00,2.9311e+01
2.3100e+02,3.0000e+00,3.2489e+01,-9.4051e+04,-9.4057e+04,-5.7678e-01,-9.4057e+04,1.2453e-01,6.2107e+00,9.0285e+04,1.7888e+02,-5.3890e-01,-1.5524e+00,1.5801e+00,2.3262e+00,4.3996e+00,3.8454e+00,2.4761e+00,3.1326e+01
2.3200e+02,1.0000e+00,3.2584e+01,-9.4043e+04,-9.4050e+04,-5.7928e-01,-9.4050e+04,1.3456e-01,7.2518e+00,9.0284e+04,1.7953e+02,3.3584e-01,-5.4010e-01,1.3167e+00,1.4100e+00,1.7545e+00,4.8686e+00,2.7198e+00,3.0940e+01
2.3300e+02,2.0000e+00,3.2633e+01,-9.3967e+04,-9.3975e+04,-5.8177e-01,-9.3975e+04,1.3470e-01,7.2664e+00,9.0277e+04,1.8085e+02,-7.9064e-01,-1.3846e+00,2.5245e+00,2.4668e+00,3.6057e+00,3.6390e+00,5.2950e+00,3.0817e+01
2.3400e+02,1.0000e+00,3.2727e+01,-9.3961e+04,-9.3968e+04,-5.8427e-01,-9.3968e+04,1.3458e-01,7.2535e+00,9.0201e+04,1.8133e+02,-5.7059e-02,-1.6370e+00,6.4156e-01,2.3799e+00,1.9943e+00,4.2948e+00,2.0452e+00,2.8171e+01
2.3500e+02,1.0000e+00,3.2821e+01,-9.3932e+04,-9.3940e+04,-5.8677e-01,-9.3940e+04,1.3474e-01,7.2714e+00,9.0194e+04,1.8181e+02,-7.9274e-01,-9.9137e-01,-8.9967e-01,1.6728e+00,3.8792e+00,3.0722e+00,2.2110e+00,2.8227e+01
2.3600e+02,1.0000e+00,3.2915e+01,-9.3710e+04,-9.3718e+04,-5.8926e-01,-9.3718e+04,1.3477e-01,7.2739e+00,9.0166e+04,1.8246e+02,3.6702e-01,-1.4528e+00,-9.1956e-01,3.0600e+00,4.1008e+00,2.0812e+00,2.9813e+00,3.0228e+01
2.3700e+02,5.0000e+00,3.2825e+01,-9.3707e+04,-9.3715e+04,-5.9176e-01,-9.3714e+04,1.3173e-01,6.9496e+00,8.9944e+04,1.8505e+02,4.6856e-01,-6.7815e-01,1.4538e+00,3.6676e+00,3.3613e+00,4.2496e+00,2.0215e+00,2.9758e+01
2.3800e+02,2.0000e+00,3.2873e+01,-9.3465e+04,-9.3472e+04,-5.9426e-01,-9.3472e+04,1.3481e-01,7.2789e+00,8.9941e+04,1.8635e+02,-4.7522e-01,-1.2007e+00,-1.0905e-01,3.3333e+00,2.5463e+00,1.4521e+00,4.6571e+00,3.0463e+01
2.3900e+02,1.0000e+00,3.2966e+01,-9.3426e+04,-9.3433e+04,-5.9675e-01,-9.3433e+04,1.3484e-01,7.2814e+00,8.9699e+04,1.8683e+02,4.2323e-02,-1.6293e+00,1.4100e+00,2.5364e+00,2.5624e+00,4.4934e+00,1.9028e+00,2.8501e+01
2.4000e+02,1.0000e+00,3.3058e+01,-9.3272e+04,-9.3279e+04,-5.9925e-01,-9.3279e+04,1.3486e-01,7.2839e+00,8.9659e+04,1.8751e+02,1.3957e-01,-1.6915e+00,2.3054e+00,3.0451e+00,1.1668e+00,4.9212e+00,2.2295e+00,2.8809e+01
2.4100e+02,1.0000e+00,3.3150e+01,-9.3255e+04,-9.3262e+04,-6.0175e-01,-9.3262e+04,1.3488e-01,7.2864e+00,8.9505e+04,1.8812e+02,-6.2208e-03,-1.0597e+00,2.9125e+00,2.0351e+00,8.3755e-01,4.7119e+00,5.6293e+00,2.9812e+01
2.4200e+02,1.0000e+00,3.3242e+01,-9.3185e+04,-9.3192e+04,-6.0425e-01,-9.3192e+04,1.3491e-01,7.2889e+00,8.9489e+04,1.8874e+02,9.8714e-02,-1.2085e+00,1.0302e+00,1.1301e+00,3.8998e+00,3.5692e+00,2.2960e+00,2.8179e+01
2.4300e+02,2.0000e+00,3.3288e+01,-9.3149e+04,-9.3156e+04,-6.0674e-01,-9.3156e+04,1.3493e-01,7.2914e+00,8.9418e+04,1.8969e+02,1.8692e-01,-5.9179e-01,1.6955e+00,2.2114e+00,3.2304e+00,4.5350e+00,4.7132e+00,3.0430e+01
2.4400e+02,4.0000e+00,3.3243e+01,-9.2969e+04,-9.2976e+04,-6.0924e-01,-9.2976e+04,1.3495e-01,7.2939e+00,8.9383e+04,1.9192e+02,-9.8170e-01,-1.3145e+00,2.6701e+00,3.3298e+00,2.3554e+00,4.9931e+00,2.7612e+00,2.9217e+01
2.4500e+02,1.0000e+00,3.3333e+01,-9.2912e+04,-9.2919e+04,-6.1174e-01,-9.2919e+04,1.3497e-01,7.2963e+00,8.9203e+04,1.9242e+02,-9.5420e-01,-1.3985e+00,-1.0324e+00,2.6211e+00,3.9377e+00,2.8862e+00,2.9817e+00,2.8405e+01
2.4600e+02,1.0000e+00,3.3424e+01,-9.2730e+04,-9.2737e+04,-6.1423e-01,-9.2737e+04,1.3500e-01,7.2988e+00,8.9146e+04,1.9289e+02,1.6584e-01,-1.0764e+00,3.6840e-01,2.3315e+00,3.9961e+00,3.2341e+00,2.2575e+00,2.9563e+01
2.4700e+02,1.0000e+00,3.3514e+01,-9.2670e+04,-9.2678e+04,-6.1673e-01,-9.2678e+04,1.3502e-01,7.3013e+00,8.8964e+04,1.9337e+02,-8.0945e-01,-1.9619e+00,2.0993e+00,5.6437e-01,4.4609e+00,2.1667e+00,2.0270e+00,2.9901e+01
2.4800e+02,2.0000e+00,3.3559e+01,-9.2510e+04,-9.2517e+04,-6.1923e-01,-9.2517e+04,1.3504e-01,7.3038e+00,8.8904e+04,1.9444e+02,7.2255e-02,-9.9449e-01,1.4798e+00,1.5083e+00,3.5287e+00,2.2698e+00,4.6843e+00,2.9218e+01
2.4900e+02,1.0000e+00,3.3649e+01,-9.2485e+04,-9.2493e+04,-6.2172e-01,-9.2493e+04,1.3507e-01,7.3063e+00,8.8743e+04,1.9491e+02,-6.0669e-02,-1.4011e+00,-1.7633e-01,1.5956e+00,3.8355e+00,3.8952e+00,2.8361e+00,2.9153e+01
2.5000e+02,1.0000e+00,3.3738e+01,-9.2273e+04,-9.2280e+04,-6.2422e-01,-9.2280e+04,1.3509e-01,7.3088e+00,8.8719e+04,1.9569e+02,1.7558e-01,-1.0910e+00,2.4301e+00,2.8941e-01,2.6447e+00,5.0451e+00,4.3079e+00,3.0237e+01
2.5100e+02,1.0000e+00,3.3827e+01,-9.2211e+04,-9.2218e+04,-6.2672e-01,-9.2218e+04,1.3511e-01,7.3113e+00,8.8506e+04,1.9631e+02,1.4102e-01,-7.9486e-01,2.6132e-01,1.4528e+00,3.2103e+00,4.2119e+00,2.3006e+00,2.9071e+01
2.5200e+02,1.0000e+00,3.3917e+01,-9.2163e+04,-9.2170e+04,-6.2921e-01,-9.2170e+04,1.3514e-01,7.3138e+00,8.8445e+04,1.9694e+02,-7.9400e-01,-1.7870e+00,1.5982e+00,3.7701e-01,3.4902e+00,3.1999e+00,4.6337e+00,2.9427e+01
2.5300e+02,2.0000e+00,3.3960e+01,-9.1922e+04,-9.1930e+04,-6.3171e-01,-9.1930e+04,1.3516e-01,7.3163e+00,8.8397e+04,1.9805e+02,4.1230e-01,-7.2594e-01,8.3393e-01,2.0054e-01,1.6814e+00,2.4306e+00,5.0456e+00,3.1070e+01
2.5400e+02,1.0000e+00,3.4048e+01,-9.1724e+04,-9.1731e+04,-6.3421e-01,-9.1731e+04,1.3518e-01,7.3188e+00,8.8156e+04,1.9853e+02,-1.0432e-01,-6.2662e-01,-3.4605e-01,3.8741e+00,3.0796e+00,1.9510e+00,2.2040e+00,2.9618e+01
2.5500e+02,3.0000e+00,3.4045e+01,-9.1713e+04,-9.1720e+04,-6.3670e-01,-9.1720e+04,1.3520e-01,7.3209e+00,8.7957e+04,2.0040e+02,-2.1210e-01,-1.5708e+00,1.5777e+00,3.0686e-01,3.7512e+00,4.6126e+00,2.6237e+00,3.0553e+01
2.5600e+02,1.0000e+00,3.4133e+01,-9.1663e+04,-9.1671e+04,-6.3920e-01,-9.1671e+04,1.3523e-01,7.3238e+00,8.7946e+04,2.0087e+02,-2.1385e-01,-7.0833e-01,3.6679e-01,7.7878e-02,4.1254e+00,1.6290e+00,2.9131e+00,2.9732e+01
2.5700e+02,3.0000e+00,3.4130e+01,-9.1653e+04,-9.1661e+04,-6.4170e-01,-9.1661e+04,1.3524e-01,7.3251e+00,8.7897e+04,2.0255e+02,3.0589e-01,-5.3512e-01,2.8685e+00,1.6892e+00,7.9931e-01,2.8914e+00,5.6384e+00,3.0083e+01
2.5800e+02,2.0000e+00,3.4172e+01,-9.1614e+04,-9.1621e+04,-6.4420e-01,-9.1621e+04,1.3527e-01,7.3288e+00,8.7887e+04,2.0381e+02,-9.1038e-01,-1.7461e+00,-7.8080e-01,3.5697e+00,2.2517e+00,1.8085e+00,4.5183e+00,3.0009e+01
2.5900e+02,1.0000e+00,3.4259e+01,-9.1536e+04,-9.1543e+04,-6.4669e-01,-9.1543e+04,1.3530e-01,7.3313e+00,8.7848e+04,2.0428e+02,2.2478e-01,-1.5778e+00,1.1337e+00,-4.1142e-03,1.1112e+00,3.9331e+00,4.3978e+00,2.8231e+01
2.6000e+02,1.0000e+00,3.4346e+01,-9.1312e+04,-9.1320e+04,-6.4919e-01,-9.1320e+04,1.3532e-01,7.3338e+00,8.7769e+04,2.0479e+02,-3.0313e-01,-1.4896e+00,8.5694e-01,3.8944e+00,9.5853e-01,2.5925e+00,3.5385e+00,3.0373e+01
2.6100e+02,1.0000e+00,3.4433e+01,-9.0842e+04,-9.0849e+04,-6.5169e-01,-9.0849e+04,1.3534e-01,7.3363e+00,8.7546e+04,2.0524e+02,-9.5716e-01,-1.7895e+00,5.4307e-01,3.2540e+00,2.2837e+00,4.1573e+00,4.4091e+00,3.0624e+01
2.6200e+02,3.0000e+00,3.4428e+01,-9.0776e+04,-9.0783e+04,-6.5418e-01,-9.0783e+04,1.3537e-01,7.3388e+00,8.7075e+04,2.0701e+02,-3.6012e-02,-1.0233e+00,2.8124e+00,1.2728e+00,4.9291e-01,5.2777e+00,4.0309e+00,2.8412e+01
2.6300e+02,1.0000e+00,3.4514e+01,-9.0580e+04,-9.0588e+04,-6.5668e-01,-9.0588e+04,1.3539e-01,7.3413e+00,8.7010e+04,2.0764e+02,2.9978e-01,-1.6304e+00,1.3164e+00,3.8491e+00,1.2374e+00,2.5547e+00,3.8429e+00,3.0615e+01
