logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
4.8624e-01,-5.1506e-01,3.0943e+00,6.1656e-01,3.5278e+00,4.2304e+00,5.1229e+00,-1.2145e+02
4.5126e-01,-5.3681e-01,3.0934e+00,1.2865e+00,2.3220e+00,3.0527e+00,5.2163e+00,-1.2166e+02
4.6447e-01,-5.1920e-01,3.1158e+00,1.7824e+00,1.6656e+00,3.7477e+00,5.1970e+00,-1.2051e+02
4.8327e-01,-5.1186e-01,3.1096e+00,2.6754e+00,1.9892e+00,2.4268e+00,5.2202e+00,-1.2118e+02
4.7021e-01,-5.2793e-01,3.1034e+00,1.2478e+00,3.0701e+00,3.3641e+00,5.2070e+00,-1.1989e+02
4.7625e-01,-5.0346e-01,3.1162e+00,1.3738e+00,3.6973e+00,4.2567e+00,5.0834e+00,-1.2154e+02
4.6720e-01,-5.0576e-01,3.1011e+00,2.3934e+00,3.5496e+00,4.2745e+00,5.1087e+00,-1.2091e+02
4.7956e-01,-5.3852e-01,3.0939e+00,1.5160e+00,2.8718e+00,2.3345e+00,5.2160e+00,-1.2004e+02
4.6445e-01,-5.2555e-01,3.1071e+00,6.9038e-01,1.1964e+00,4.1002e+00,5.1634e+00,-1.2084e+02
4.8561e-01,-5.0965e-01,3.0742e+00,6.7967e-01,1.7979e+00,4.8750e+00,4.6941e+00,-1.2152e+02
4.6935e-01,-5.2056e-01,3.1035e+00,1.8976e+00,3.5010e+00,2.3738e+00,5.1988e+00,-1.2087e+02
4.7871e-01,-5.1961e-01,3.0949e+00,1.9574e+00,3.6863e+00,2.7686e+00,5.1809e+00,-1.2018e+02
4.7414e-01,-5.1798e-01,3.1194e+00,2.3594e+00,1.4417e+00,3.2145e+00,5.2097e+00,-1.2046e+02
4.5303e-01,-5.2352e-01,3.1171e+00,1.2296e+00,1.0459e+00,3.4058e+00,5.2171e+00,-1.2145e+02
4.7539e-01,-5.2385e-01,3.0914e+00,6.5841e-01,3.7534e+00,2.8917e+00,5.1683e+00,-1.1861e+02
4.8116e-01,-5.0192e-01,3.1407e+00,1.6885e+00,2.1219e+00,3.2008e+00,5.2167e+00,-1.2061e+02
4.7240e-01,-5.1541e-01,3.1198e+00,9.3844e-01,3.5302e+00,2.8447e+00,5.1886e+00,-1.2039e+02
4.7549e-01,-5.1331e-01,3.1348e+00,5.6233e-01,2.4912e+00,2.6516e+00,5.2158e+00,-1.2030e+02
4.5230e-01,-5.1075e-01,3.1301e+00,1.7675e+00,1.1428e+00,2.4414e+00,5.2249e+00,-1.1992e+02
4.7134e-01,-5.1744e-01,3.1210e+00,2.1229e+00,2.5910e+00,3.3660e+00,5.2098e+00,-1.2126e+02
4.7659e-01,-5.3319e-01,3.1094e+00,1.5983e+00,1.9339e+00,2.6001e+00,5.2167e+00,-1.2077e+02
4.7498e-01,-5.1017e-01,3.1388e+00,6.5582e-01,2.5370e+00,3.4918e+00,5.2037e+00,-1.2063e+02
4.6118e-01,-5.3726e-01,3.0917e+00,1.9552e+00,1.9830e+00,2.8146e+00,5.2187e+00,-1.2141e+02
4.8091e-01,-5.0898e-01,3.1302e+00,2.3514e+00,2.6381e+00,2.6466e+00,5.2156e+00,-1.1973e+02
4.8577e-01,-5.3895e-01,3.0910e+00,1.0076e+00,2.8691e+00,2.4883e+00,5.2188e+00,-1.2054e+02
4.8189e-01,-5.4383e-01,3.0882e+00,5.4026e-01,2.5903e+00,3.3323e+00,5.2082e+00,-1.2159e+02
4.8713e-01,-5.1672e-01,3.0993e+00,1.9283e+00,1.5097e+00,4.5471e+00,5.0464e+00,-1.2027e+02
4.6906e-01,-5.4782e-01,3.0782e+00,2.3867e+00,1.4435e+00,3.9375e+00,5.1770e+00,-1.2150e+02
4.8090e-01,-5.1716e-01,3.1286e+00,8.6868e-01,2.8182e+00,3.1813e+00,5.2071e+00,-1.2013e+02
4.5802e-01,-5.0194e-01,3.1149e+00,1.3848e+00,3.7555e+00,3.9996e+00,5.1320e+00,-1.2121e+02
4.8503e-01,-5.0697e-01,3.1242e+00,2.5862e+00,2.4165e+00,2.2100e+00,5.2173e+00,-1.2039e+02
4.9169e-01,-5.1218e-01,3.1373e+00,1.4618e+00,1.9173e+00,3.0255e+00,5.2158e+00,-1.2089e+02
4.8684e-01,-5.0557e-01,3.1250e+00,1.3772e+00,1.4526e+00,4.3141e+00,5.1318e+00,-1.2157e+02
4.8564e-01,-5.0337e-01,3.1358e+00,1.3601e+00,3.5581e+00,3.9907e+00,5.1398e+00,-1.2082e+02
4.8137e-01,-5.1454e-01,3.0706e+00,6.5284e-01,3.5355e+00,4.7671e+00,4.8060e+00,-1.2138e+02
4.5806e-01,-5.2478e-01,3.1093e+00,1.6539e+00,8.8481e-01,4.3547e+00,5.1060e+00,-1.2145e+02
4.8468e-01,-5.3818e-01,3.0972e+00,1.2993e+00,2.6366e+00,3.6328e+00,5.2023e+00,-1.2165e+02
4.9792e-01,-5.2867e-01,3.1098e+00,1.0126e+00,3.0002e+00,2.2631e+00,5.2113e+00,-1.2054e+02
4.7891e-01,-5.2090e-01,3.0881e+00,2.8500e+00,2.9831e+00,2.1835e+00,5.2114e+00,-1.2135e+02
4.6948e-01,-5.1191e-01,3.0940e+00,1.5322e+00,2.8052e+00,4.6734e+00,4.9621e+00,-1.2013e+02
4.7894e-01,-5.4369e-01,3.0957e+00,5.7820e-01,2.1969e+00,3.7249e+00,5.1917e+00,-1.2037e+02
4.8513e-01,-5.1173e-01,3.1139e+00,9.6013e-01,2.0092e+00,4.5115e+00,5.0662e+00,-1.2069e+02
4.5917e-01,-5.2743e-01,3.0725e+00,1.8935e+00,2.9151e+00,4.7159e+00,4.9201e+00,-1.2153e+02
4.6413e-01,-5.0483e-01,3.1119e+00,8.4871e-01,1.6972e+00,4.7707e+00,4.8638e+00,-1.2102e+02
4.7098e-01,-5.4563e-01,3.0682e+00,2.5523e+00,1.6025e+00,3.0345e+00,5.2199e+00,-1.2063e+02
4.7167e-01,-5.2891e-01,3.0901e+00,1.7889e+00,3.5300e+00,3.1452e+00,5.1891e+00,-1.2053e+02
4.5228e-01,-5.0882e-01,3.1351e+00,1.3396e+00,1.8942e+00,4.1725e+00,5.1511e+00,-1.2144e+02
4.6617e-01,-5.0496e-01,3.1324e+00,1.6309e+00,2.9364e+00,4.2427e+00,5.1304e+00,-1.2131e+02
4.9415e-01,-5.1699e-01,3.1109e+00,2.4881e+00,2.5491e+00,2.6055e+00,5.2173e+00,-1.2076e+02
4.9128e-01,-5.0229e-01,3.0941e+00,8.4369e-01,1.4805e+00,4.9284e+00,4.5163e+00,-1.2151e+02
4.6819e-01,-5.5466e-01,3.0690e+00,2.3320e+00,1.4173e+00,2.4619e+00,5.2184e+00,-1.2057e+02
4.6678e-01,-5.0917e-01,3.1349e+00,5.7139e-01,1.1895e+00,3.8522e+00,5.1918e+00,-1.1890e+02
4.9298e-01,-5.2744e-01,3.1042e+00,8.7721e-01,3.5245e+00,2.6866e+00,5.1911e+00,-1.1909e+02
4.7792e-01,-5.1370e-01,3.1198e+00,1.5178e+00,1.8717e+00,2.9578e+00,5.2256e+00,-1.2046e+02
4.6686e-01,-5.1816e-01,3.1017e+00,2.1563e+00,2.8348e+00,4.1041e+00,5.1623e+00,-1.2021e+02
4.7987e-01,-5.1533e-01,3.1173e+00,4.2422e-01,3.3490e+00,3.3877e+00,5.1960e+00,-1.2076e+02
4.9963e-01,-5.3309e-01,3.1140e+00,4.0013e-01,1.3997e+00,2.7026e+00,5.2123e+00,-1.2144e+02
4.8154e-01,-5.0398e-01,3.1491e+00,1.7986e+00,2.5783e+00,3.1125e+00,5.2119e+00,-1.1963e+02
4.6775e-01,-5.1998e-01,3.1261e+00,7.5713e-01,1.4479e+00,3.2219e+00,5.2138e+00,-1.2149e+02
4.7855e-01,-5.1802e-01,3.1194e+00,2.0285e+00,2.1667e+00,3.1899e+00,5.2201e+00,-1.1930e+02
4.9386e-01,-5.0602e-01,3.1221e+00,2.8017e+00,1.9841e+00,2.7757e+00,5.2107e+00,-1.2134e+02
4.6808e-01,-5.5647e-01,3.0723e+00,1.6723e+00,1.3068e+00,3.2721e+00,5.2110e+00,-1.2165e+02
4.6794e-01,-5.0475e-01,3.1324e+00,1.6816e+00,2.3642e+00,4.2464e+00,5.1403e+00,-1.2001e+02
4.7808e-01,-5.1930e-01,3.1258e+00,1.9555e+00,2.0480e+00,2.7301e+00,5.2183e+00,-1.2090e+02
4.8056e-01,-5.2550e-01,3.1028e+00,2.1876e+00,1.4049e+00,2.2815e+00,5.2281e+00,-1.2143e+02
4.8114e-01,-5.0456e-01,3.0974e+00,4.2419e-01,3.9473e+00,3.9970e+00,5.1014e+00,-1.2134e+02
4.7427e-01,-5.1440e-01,3.0945e+00,1.5137e+00,3.5376e+00,4.5709e+00,4.9805e+00,-1.2131e+02
4.8315e-01,-5.1980e-01,3.1017e+00,2.6729e+00,1.0657e+00,3.8747e+00,5.1843e+00,-1.2157e+02
4.9234e-01,-5.1441e-01,3.1308e+00,1.1662e+00,2.1878e+00,2.8904e+00,5.2207e+00,-1.2085e+02
4.7816e-01,-5.1215e-01,3.1274e+00,2.0922e+00,1.1016e+00,2.4199e+00,5.2247e+00,-1.2016e+02
4.9447e-01,-5.5631e-01,3.0733e+00,1.5792e+00,1.1763e+00,2.6272e+00,5.2192e+00,-1.2013e+02
4.7728e-01,-5.2286e-01,3.1160e+00,4.6692e-01,2.6136e+00,3.3728e+00,5.2133e+00,-1.2021e+02
4.9588e-01,-5.1892e-01,3.1252e+00,7.5603e-01,1.2582e+00,2.4099e+00,5.2205e+00,-1.2128e+02
4.8857e-01,-5.0932e-01,3.1106e+00,9.5228e-01,3.8258e+00,2.7184e+00,5.1585e+00,-1.2142e+02
4.7920e-01,-5.1804e-01,3.1164e+00,1.8879e+00,2.3167e+00,3.1297e+00,5.2176e+00,-1.2108e+02
4.9062e-01,-5.0958e-01,3.1236e+00,8.9772e-01,3.4502e+00,3.1778e+00,5.1941e+00,-1.1986e+02
4.5595e-01,-5.1044e-01,3.1241e+00,7.5208e-01,1.9923e+00,4.4332e+00,5.0856e+00,-1.2121e+02
4.8108e-01,-5.0745e-01,3.1286e+00,2.1641e+00,1.1650e+00,3.8415e+00,5.1929e+00,-1.2078e+02
4.9189e-01,-5.1611e-01,3.1118e+00,2.4024e+00,3.1211e+00,3.8588e+00,5.1750e+00,-1.2156e+02
4.8180e-01,-5.3372e-01,3.1003e+00,1.1567e+00,3.0796e+00,2.4199e+00,5.2149e+00,-1.2115e+02
4.6284e-01,-5.2151e-01,3.1131e+00,2.0586e+00,2.1399e+00,3.1179e+00,5.2161e+00,-1.2001e+02
4.8046e-01,-5.0861e-01,3.1181e+00,2.4931e+00,2.4543e+00,3.2905e+00,5.2148e+00,-1.2091e+02
4.9039e-01,-5.1879e-01,3.1167e+00,2.2444e+00,2.9029e+00,3.4272e+00,5.2050e+00,-1.2087e+02
4.5751e-01,-5.1130e-01,3.1008e+00,1.4798e+00,2.2054e+00,4.7749e+00,4.8493e+00,-1.2148e+02
4.6470e-01,-5.1307e-01,3.1291e+00,1.8683e+00,2.4940e+00,2.7685e+00,5.2246e+00,-1.2155e+02
4.8257e-01,-5.2640e-01,3.1048e+00,1.9453e+00,1.7521e+00,3.9552e+00,5.1875e+00,-1.2074e+02
4.9673e-01,-5.0093e-01,3.1042e+00,1.8419e+00,2.7797e+00,4.7590e+00,4.8705e+00,-1.2145e+02
4.5678e-01,-5.1419e-01,3.1214e+00,2.3900e+00,2.4095e+00,2.2075e+00,5.2202e+00,-1.1945e+02
