niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logNpix,tau,dmod
1.0400e+02,1.0000e+00,1.6938e+01,-1.3403e+05,-1.3404e+05,-2.0779e-01,-1.3404e+05,1.1923e-01,7.1155e+00,1.3109e+05,1.0421e+02,-5.1065e-02,-7.5687e-01,5.1393e+00,3.4213e+00,2.8503e+01
1.0500e+02,1.0000e+00,1.7073e+01,-1.3397e+05,-1.3398e+05,-2.0979e-01,-1.3398e+05,1.1925e-01,7.1175e+00,1.3107e+05,1.0517e+02,-9.6605e-01,-1.6808e+00,5.1787e+00,6.7649e+00,2.8115e+01
1.0600e+02,1.0000e+00,1.7208e+01,-1.3389e+05,-1.3389e+05,-2.1179e-01,-1.3389e+05,1.1927e-01,7.1195e+00,1.3101e+05,1.0594e+02,-7.1743e-01,-6.1270e-01,5.1190e+00,6.8200e-01,3.0651e+01
1.0700e+02,1.0000e+00,1.7342e+01,-1.3387e+05,-1.3388e+05,-2.1379e-01,-1.3388e+05,1.1928e-01,7.1214e+00,1.3093e+05,1.0677e+02,-1.3259e-01,-1.8743e+00,4.7825e+00,1.8520e+00,2.9263e+01
1.0800e+02,1.0000e+00,1.7476e+01,-1.3387e+05,-1.3388e+05,-2.1578e-01,-1.3388e+05,1.1649e-01,6.7922e+00,1.3092e+05,1.0772e+02,-1.4101e-01,-1.8190e+00,5.9999e+00,9.9741e+00,3.0084e+01
1.0900e+02,2.0000e+00,1.7581e+01,-1.3387e+05,-1.3387e+05,-2.1778e-01,-1.3387e+05,1.1696e-01,6.8471e+00,1.3091e+05,1.0964e+02,-4.3986e-01,-1.9814e+00,5.7657e+00,8.7454e+00,2.9055e+01
1.1000e+02,2.0000e+00,1.7685e+01,-1.3385e+05,-1.3386e+05,-2.1978e-01,-1.3386e+05,1.1933e-01,7.1275e+00,1.3091e+05,1.1131e+02,1.7372e-01,-8.5759e-01,5.7432e+00,6.6204e+00,2.9705e+01
1.1100e+02,1.0000e+00,1.7817e+01,-1.3381e+05,-1.3381e+05,-2.2178e-01,-1.3381e+05,1.1935e-01,7.1295e+00,1.3089e+05,1.1212e+02,-8.6210e-01,-1.9193e+00,5.5884e+00,6.3367e+00,3.0609e+01
1.1200e+02,1.0000e+00,1.7949e+01,-1.3380e+05,-1.3381e+05,-2.2378e-01,-1.3381e+05,1.1521e-01,6.6429e+00,1.3085e+05,1.1307e+02,1.9362e-01,-1.6225e+00,4.5914e+00,6.5741e-01,2.8412e+01
1.1300e+02,1.0000e+00,1.8080e+01,-1.3370e+05,-1.3371e+05,-2.2577e-01,-1.3371e+05,1.1939e-01,7.1335e+00,1.3085e+05,1.1402e+02,4.2986e-01,-6.7192e-01,5.3379e+00,4.1490e-01,3.0888e+01
1.1400e+02,1.0000e+00,1.8211e+01,-1.3366e+05,-1.3367e+05,-2.2777e-01,-1.3367e+05,1.1940e-01,7.1355e+00,1.3075e+05,1.1502e+02,-6.9737e-01,-9.5256e-01,5.8566e+00,8.9106e+00,3.0981e+01
1.1500e+02,1.0000e+00,1.8341e+01,-1.3365e+05,-1.3365e+05,-2.2977e-01,-1.3365e+05,1.1942e-01,7.1375e+00,1.3071e+05,1.1596e+02,-3.1692e-01,-1.7665e+00,5.9879e+00,8.9079e+00,3.0411e+01
1.1600e+02,1.0000e+00,1.8471e+01,-1.3354e+05,-1.3354e+05,-2.3177e-01,-1.3354e+05,1.1944e-01,7.1395e+00,1.3069e+05,1.1690e+02,-8.7022e-01,-8.7048e-01,5.2269e+00,3.2235e+00,3.0536e+01
1.1700e+02,1.0000e+00,1.8601e+01,-1.3352e+05,-1.3352e+05,-2.3377e-01,-1.3352e+05,1.1945e-01,7.1415e+00,1.3058e+05,1.1770e+02,3.3484e-01,-1.7473e+00,5.6507e+00,7.0575e+00,2.9266e+01
1.1800e+02,5.0000e+00,1.8612e+01,-1.3351e+05,-1.3352e+05,-2.3576e-01,-1.3352e+05,1.1938e-01,7.1334e+00,1.3056e+05,1.2210e+02,-5.6749e-01,-1.0022e+00,5.4714e+00,9.6167e+00,2.8113e+01
1.1900e+02,1.0000e+00,1.8740e+01,-1.3350e+05,-1.3351e+05,-2.3776e-01,-1.3351e+05,1.1945e-01,7.1416e+00,1.3055e+05,1.2306e+02,3.2593e-01,-8.8796e-01,4.5471e+00,1.4390e+00,2.8120e+01
1.2000e+02,1.0000e+00,1.8868e+01,-1.3340e+05,-1.3340e+05,-2.3976e-01,-1.3340e+05,1.1950e-01,7.1475e+00,1.3054e+05,1.2409e+02,-6.4019e-01,-1.8087e+00,5.6868e+00,9.1098e+00,2.9887e+01
1.2100e+02,2.0000e+00,1.8966e+01,-1.3339e+05,-1.3339e+05,-2.4176e-01,-1.3339e+05,1.1952e-01,7.1494e+00,1.3044e+05,1.2563e+02,-1.9372e-02,-1.0901e+00,5.1236e+00,3.2106e+00,2.9338e+01
1.2200e+02,2.0000e+00,1.9062e+01,-1.3336e+05,-1.3337e+05,-2.4376e-01,-1.3337e+05,1.1954e-01,7.1515e+00,1.3043e+05,1.2716e+02,-5.6012e-01,-1.2048e+00,5.5990e+00,8.7010e+00,2.9070e+01
1.2300e+02,1.0000e+00,1.9189e+01,-1.3336e+05,-1.3337e+05,-2.4575e-01,-1.3337e+05,1.1175e-01,6.2500e+00,1.3040e+05,1.2796e+02,-9.6069e-01,-1.2491e+00,4.5844e+00,2.3104e+00,2.8005e+01
1.2400e+02,2.0000e+00,1.9285e+01,-1.3328e+05,-1.3329e+05,-2.4775e-01,-1.3329e+05,1.1957e-01,7.1555e+00,1.3040e+05,1.2986e+02,4.6910e-02,-1.6126e+00,5.7474e+00,5.3703e+00,2.9674e+01
1.2500e+02,1.0000e+00,1.9410e+01,-1.3325e+05,-1.3326e+05,-2.4975e-01,-1.3326e+05,1.1959e-01,7.1575e+00,1.3032e+05,1.3063e+02,9.9907e-02,-1.9017e+00,5.4465e+00,8.6118e+00,2.8095e+01
1.2600e+02,1.0000e+00,1.9535e+01,-1.3325e+05,-1.3325e+05,-2.5175e-01,-1.3325e+05,1.1426e-01,6.5346e+00,1.3029e+05,1.3157e+02,-7.1608e-01,-1.4787e+00,5.4483e+00,8.6477e+00,2.9030e+01
1.2700e+02,1.0000e+00,1.9659e+01,-1.3319e+05,-1.3319e+05,-2.5375e-01,-1.3319e+05,1.1962e-01,7.1615e+00,1.3029e+05,1.3256e+02,4.6857e-01,-1.9096e+00,5.1448e+00,1.8718e+00,3.0586e+01
1.2800e+02,1.0000e+00,1.9784e+01,-1.3318e+05,-1.3318e+05,-2.5574e-01,-1.3318e+05,1.1963e-01,7.1632e+00,1.3023e+05,1.3350e+02,-9.2445e-01,-1.7683e+00,4.6996e+00,5.0558e-01,2.9252e+01
1.2900e+02,1.0000e+00,1.9907e+01,-1.3317e+05,-1.3318e+05,-2.5774e-01,-1.3318e+05,1.1500e-01,6.6192e+00,1.3022e+05,1.3446e+02,-1.6425e-01,-1.3171e+00,5.8338e+00,7.4959e+00,2.9778e+01
1.3000e+02,1.0000e+00,2.0031e+01,-1.3310e+05,-1.3311e+05,-2.5974e-01,-1.3311e+05,1.1967e-01,7.1675e+00,1.3022e+05,1.3543e+02,3.6818e-01,-8.1421e-01,5.9762e+00,9.5921e+00,3.0376e+01
1.3100e+02,1.0000e+00,2.0154e+01,-1.3301e+05,-1.3301e+05,-2.6174e-01,-1.3301e+05,1.1969e-01,7.1695e+00,1.3015e+05,1.3625e+02,-3.0194e-01,-1.7649e+00,5.7497e+00,7.2444e+00,2.9679e+01
1.3200e+02,1.0000e+00,2.0276e+01,-1.3296e+05,-1.3296e+05,-2.6374e-01,-1.3296e+05,1.1970e-01,7.1715e+00,1.3005e+05,1.3701e+02,2.9497e-01,-1.6474e+00,4.6913e+00,3.6295e-01,2.9140e+01
1.3300e+02,1.0000e+00,2.0399e+01,-1.3293e+05,-1.3294e+05,-2.6573e-01,-1.3294e+05,1.1972e-01,7.1735e+00,1.3000e+05,1.3783e+02,1.3786e-01,-1.3382e+00,5.6657e+00,5.3402e+00,3.0655e+01
1.3400e+02,1.0000e+00,2.0521e+01,-1.3287e+05,-1.3288e+05,-2.6773e-01,-1.3288e+05,1.1974e-01,7.1755e+00,1.2997e+05,1.3858e+02,-2.5755e-01,-7.8518e-01,5.8637e+00,6.4111e+00,3.0733e+01
1.3500e+02,2.0000e+00,2.0611e+01,-1.3286e+05,-1.3286e+05,-2.6973e-01,-1.3286e+05,1.1975e-01,7.1775e+00,1.2991e+05,1.4056e+02,-6.1500e-01,-9.5045e-01,5.7047e+00,9.8386e+00,2.9923e+01
1.3600e+02,1.0000e+00,2.0732e+01,-1.3279e+05,-1.3280e+05,-2.7173e-01,-1.3280e+05,1.1977e-01,7.1795e+00,1.2990e+05,1.4133e+02,4.7069e-01,-1.7834e+00,5.7096e+00,7.4846e+00,2.9045e+01
1.3700e+02,1.0000e+00,2.0852e+01,-1.3274e+05,-1.3275e+05,-2.7373e-01,-1.3275e+05,1.1979e-01,7.1815e+00,1.2983e+05,1.4210e+02,-3.4466e-01,-1.0818e+00,5.7546e+00,6.2948e+00,3.0118e+01
1.3800e+02,1.0000e+00,2.0973e+01,-1.3272e+05,-1.3273e+05,-2.7572e-01,-1.3273e+05,1.1980e-01,7.1835e+00,1.2978e+05,1.4286e+02,-1.6083e-01,-1.8590e+00,5.3713e+00,5.1581e+00,2.8570e+01
1.3900e+02,2.0000e+00,2.1061e+01,-1.3268e+05,-1.3269e+05,-2.7772e-01,-1.3269e+05,1.1982e-01,7.1855e+00,1.2976e+05,1.4459e+02,4.1587e-01,-1.7888e+00,4.9683e+00,1.2300e+00,3.0240e+01
1.4000e+02,2.0000e+00,2.1148e+01,-1.3268e+05,-1.3269e+05,-2.7972e-01,-1.3269e+05,1.1729e-01,6.8856e+00,1.2972e+05,1.4615e+02,-4.8757e-01,-7.8305e-01,5.6181e+00,6.6933e+00,2.9766e+01
1.4100e+02,1.0000e+00,2.1267e+01,-1.3266e+05,-1.3267e+05,-2.8172e-01,-1.3267e+05,1.1985e-01,7.1894e+00,1.2972e+05,1.4711e+02,3.8205e-02,-1.9356e+00,5.5008e+00,3.7625e+00,3.0810e+01
1.4200e+02,1.0000e+00,2.1386e+01,-1.3261e+05,-1.3261e+05,-2.8372e-01,-1.3261e+05,1.1987e-01,7.1915e+00,1.2971e+05,1.4806e+02,-7.8396e-02,-7.9412e-01,5.3360e+00,4.8948e+00,2.8382e+01
1.4300e+02,1.0000e+00,2.1504e+01,-1.3254e+05,-1.3254e+05,-2.8571e-01,-1.3254e+05,1.1989e-01,7.1935e+00,1.2965e+05,1.4904e+02,1.4647e-01,-7.2242e-01,5.5199e+00,5.5162e+00,2.9634e+01
1.4400e+02,1.0000e+00,2.1622e+01,-1.3242e+05,-1.3243e+05,-2.8771e-01,-1.3243e+05,1.1990e-01,7.1955e+00,1.2958e+05,1.5000e+02,1.7343e-01,-8.0673e-01,5.5577e+00,5.4845e+00,2.9772e+01
1.4500e+02,1.0000e+00,2.1739e+01,-1.3242e+05,-1.3242e+05,-2.8971e-01,-1.3242e+05,1.1604e-01,6.7398e+00,1.2946e+05,1.5096e+02,-3.0566e-01,-7.2922e-01,5.0341e+00,3.7418e+00,2.8414e+01
1.4600e+02,1.0000e+00,2.1856e+01,-1.3236e+05,-1.3237e+05,-2.9171e-01,-1.3237e+05,1.1994e-01,7.1995e+00,1.2946e+05,1.5174e+02,3.4995e-01,-1.3749e+00,4.6076e+00,1.6146e-01,2.8902e+01
1.4700e+02,1.0000e+00,2.1973e+01,-1.3227e+05,-1.3228e+05,-2.9371e-01,-1.3228e+05,1.1995e-01,7.2015e+00,1.2940e+05,1.5271e+02,-8.9940e-01,-5.8451e-01,5.3790e+00,8.6763e+00,2.9182e+01
1.4800e+02,1.0000e+00,2.2090e+01,-1.3214e+05,-1.3215e+05,-2.9570e-01,-1.3215e+05,1.1997e-01,7.2035e+00,1.2931e+05,1.5353e+02,2.7348e-01,-6.3298e-01,5.6997e+00,8.6856e+00,3.0513e+01
1.4900e+02,1.0000e+00,2.2206e+01,-1.3210e+05,-1.3210e+05,-2.9770e-01,-1.3210e+05,1.1999e-01,7.2055e+00,1.2918e+05,1.5454e+02,-2.5444e-01,-1.9743e+00,5.5200e+00,7.6458e+00,2.9012e+01
1.5000e+02,1.0000e+00,2.2321e+01,-1.3209e+05,-1.3210e+05,-2.9970e-01,-1.3210e+05,1.1110e-01,6.1781e+00,1.2914e+05,1.5535e+02,-2.9865e-01,-1.4919e+00,5.7610e+00,9.3822e+00,3.0014e+01
1.5100e+02,1.0000e+00,2.2437e+01,-1.3209e+05,-1.3210e+05,-3.0170e-01,-1.3210e+05,1.1934e-01,7.1286e+00,1.2914e+05,1.5612e+02,-7.5791e-02,-1.6711e+00,5.6176e+00,6.5139e+00,2.9419e+01
1.5200e+02,1.0000e+00,2.2552e+01,-1.3206e+05,-1.3206e+05,-3.0370e-01,-1.3206e+05,1.2004e-01,7.2115e+00,1.2913e+05,1.5691e+02,-1.7176e-01,-1.9169e+00,5.5581e+00,6.4360e+00,2.9286e+01
1.5300e+02,1.0000e+00,2.2667e+01,-1.3199e+05,-1.3200e+05,-3.0569e-01,-1.3200e+05,1.2005e-01,7.2135e+00,1.2910e+05,1.5792e+02,-2.6672e-02,-1.8289e+00,5.1161e+00,3.6613e+00,2.9269e+01
1.5400e+02,1.0000e+00,2.2781e+01,-1.3196e+05,-1.3197e+05,-3.0769e-01,-1.3197e+05,1.2007e-01,7.2154e+00,1.2903e+05,1.5887e+02,-9.3715e-01,-1.7387e+00,4.6962e+00,1.8116e+00,2.9700e+01
1.5500e+02,1.0000e+00,2.2895e+01,-1.3193e+05,-1.3193e+05,-3.0969e-01,-1.3193e+05,1.2009e-01,7.2174e+00,1.2900e+05,1.5984e+02,2.6584e-01,-1.2938e+00,4.7547e+00,1.7406e+00,2.9641e+01
1.5600e+02,1.0000e+00,2.3009e+01,-1.3184e+05,-1.3184e+05,-3.1169e-01,-1.3184e+05,1.2010e-01,7.2194e+00,1.2897e+05,1.6089e+02,1.8671e-01,-1.6717e+00,5.2386e+00,4.5957e+00,2.9225e+01
1.5700e+02,1.0000e+00,2.3122e+01,-1.3182e+05,-1.3183e+05,-3.1369e-01,-1.3183e+05,1.2012e-01,7.2214e+00,1.2888e+05,1.6186e+02,-4.3915e-01,-1.3757e+00,5.6327e+00,7.6316e+00,2.9644e+01
1.5800e+02,2.0000e+00,2.3201e+01,-1.3180e+05,-1.3181e+05,-3.1568e-01,-1.3181e+05,1.2014e-01,7.2234e+00,1.2886e+05,1.6351e+02,-1.3342e-01,-1.1364e+00,5.3163e+00,4.1571e+00,3.0001e+01
1.5900e+02,1.0000e+00,2.3314e+01,-1.3175e+05,-1.3176e+05,-3.1768e-01,-1.3176e+05,1.2015e-01,7.2254e+00,1.2884e+05,1.6447e+02,-6.5064e-01,-7.5739e-01,5.6743e+00,8.1616e+00,3.0884e+01
1.6000e+02,1.0000e+00,2.3426e+01,-1.3174e+05,-1.3175e+05,-3.1968e-01,-1.3175e+05,1.1938e-01,7.1331e+00,1.2879e+05,1.6548e+02,-7.0117e-01,-1.2428e+00,5.2735e+00,9.1440e+00,2.8706e+01
1.6100e+02,1.0000e+00,2.3538e+01,-1.3169e+05,-1.3170e+05,-3.2168e-01,-1.3170e+05,1.2018e-01,7.2294e+00,1.2879e+05,1.6624e+02,7.4922e-02,-1.2789e+00,5.6184e+00,5.1296e+00,3.0949e+01
1.6200e+02,1.0000e+00,2.3650e+01,-1.3162e+05,-1.3162e+05,-3.2368e-01,-1.3162e+05,1.2020e-01,7.2314e+00,1.2873e+05,1.6705e+02,2.9558e-01,-1.3918e+00,5.0895e+00,1.3226e+00,3.0948e+01
1.6300e+02,1.0000e+00,2.3761e+01,-1.3155e+05,-1.3156e+05,-3.2567e-01,-1.3156e+05,1.2022e-01,7.2334e+00,1.2866e+05,1.6784e+02,-8.9063e-01,-1.0237e+00,5.2671e+00,9.3278e+00,2.9129e+01
1.6400e+02,1.0000e+00,2.3872e+01,-1.3154e+05,-1.3155e+05,-3.2767e-01,-1.3155e+05,1.1975e-01,7.1777e+00,1.2859e+05,1.6880e+02,-5.5461e-01,-1.4421e+00,5.4831e+00,9.0213e+00,2.9282e+01
1.6500e+02,1.0000e+00,2.3983e+01,-1.3154e+05,-1.3155e+05,-3.2967e-01,-1.3155e+05,1.1306e-01,6.3974e+00,1.2858e+05,1.6977e+02,-6.1590e-01,-1.6977e+00,5.5422e+00,8.8198e+00,3.0169e+01
1.6600e+02,2.0000e+00,2.4058e+01,-1.3148e+05,-1.3148e+05,-3.3167e-01,-1.3148e+05,1.2027e-01,7.2394e+00,1.2858e+05,1.7161e+02,-5.5426e-01,-1.9124e+00,4.8640e+00,3.2454e-01,3.0565e+01
1.6700e+02,1.0000e+00,2.4168e+01,-1.3142e+05,-1.3143e+05,-3.3367e-01,-1.3143e+05,1.2028e-01,7.2414e+00,1.2852e+05,1.7259e+02,-3.3650e-01,-1.4290e+00,5.4978e+00,7.1484e+00,2.9065e+01
1.6800e+02,1.0000e+00,2.4277e+01,-1.3136e+05,-1.3137e+05,-3.3566e-01,-1.3137e+05,1.2030e-01,7.2434e+00,1.2847e+05,1.7357e+02,1.8380e-02,-1.9722e+00,5.6698e+00,7.4283e+00,2.9020e+01
1.6900e+02,1.0000e+00,2.4387e+01,-1.3134e+05,-1.3135e+05,-3.3766e-01,-1.3135e+05,1.2032e-01,7.2454e+00,1.2840e+05,1.7438e+02,2.9894e-01,-9.3191e-01,4.9913e+00,3.9095e+00,2.8538e+01
1.7000e+02,4.0000e+00,2.4390e+01,-1.3129e+05,-1.3129e+05,-3.3966e-01,-1.3129e+05,1.2033e-01,7.2474e+00,1.2838e+05,1.7811e+02,-8.8487e-01,-5.9482e-01,5.5075e+00,9.7289e+00,3.0470e+01
1.7100e+02,1.0000e+00,2.4499e+01,-1.3125e+05,-1.3125e+05,-3.4166e-01,-1.3125e+05,1.2035e-01,7.2494e+00,1.2833e+05,1.7908e+02,-4.1497e-01,-1.5993e+00,5.4065e+00,9.0064e+00,2.8305e+01
1.7200e+02,1.0000e+00,2.4607e+01,-1.3124e+05,-1.3125e+05,-3.4366e-01,-1.3125e+05,1.2018e-01,7.2289e+00,1.2829e+05,1.8006e+02,-2.9483e-01,-6.1496e-01,4.7775e+00,2.2555e+00,2.9594e+01
1.7300e+02,1.0000e+00,2.4714e+01,-1.3122e+05,-1.3123e+05,-3.4565e-01,-1.3123e+05,1.2038e-01,7.2534e+00,1.2828e+05,1.8106e+02,-8.3216e-01,-1.0892e+00,4.6978e+00,1.6696e-01,2.9852e+01
1.7400e+02,3.0000e+00,2.4751e+01,-1.3116e+05,-1.3117e+05,-3.4765e-01,-1.3117e+05,1.2040e-01,7.2554e+00,1.2826e+05,1.8366e+02,9.2423e-03,-1.8688e+00,5.6609e+00,7.8464e+00,2.8952e+01
1.7500e+02,1.0000e+00,2.4858e+01,-1.3113e+05,-1.3114e+05,-3.4965e-01,-1.3114e+05,1.2042e-01,7.2574e+00,1.2820e+05,1.8442e+02,6.8599e-02,-1.9492e+00,5.4841e+00,7.1396e+00,2.9480e+01
1.7600e+02,1.0000e+00,2.4965e+01,-1.3111e+05,-1.3111e+05,-3.5165e-01,-1.3111e+05,1.2043e-01,7.2594e+00,1.2817e+05,1.8519e+02,-1.2224e-01,-1.9335e+00,5.8325e+00,8.9630e+00,3.0644e+01
1.7700e+02,1.0000e+00,2.5071e+01,-1.3089e+05,-1.3090e+05,-3.5365e-01,-1.3090e+05,1.2045e-01,7.2614e+00,1.2815e+05,1.8612e+02,-1.5019e-01,-7.5887e-01,5.9248e+00,9.6557e+00,3.0849e+01
1.7800e+02,2.0000e+00,2.5141e+01,-1.3086e+05,-1.3087e+05,-3.5564e-01,-1.3087e+05,1.2047e-01,7.2634e+00,1.2794e+05,1.8793e+02,8.9988e-02,-6.4987e-01,5.3375e+00,6.0316e+00,2.8873e+01
1.7900e+02,4.0000e+00,2.5140e+01,-1.3079e+05,-1.3079e+05,-3.5764e-01,-1.3079e+05,1.2048e-01,7.2654e+00,1.2790e+05,1.9173e+02,-5.4049e-01,-8.6182e-01,4.6898e+00,4.7783e-01,2.9697e+01
1.8000e+02,1.0000e+00,2.5245e+01,-1.3071e+05,-1.3072e+05,-3.5964e-01,-1.3072e+05,1.2050e-01,7.2674e+00,1.2783e+05,1.9271e+02,9.3916e-02,-1.3625e+00,5.1769e+00,5.9213e+00,2.8411e+01
1.8100e+02,1.0000e+00,2.5350e+01,-1.3068e+05,-1.3069e+05,-3.6164e-01,-1.3069e+05,1.2052e-01,7.2694e+00,1.2775e+05,1.9346e+02,-6.4177e-01,-7.5463e-01,5.2343e+00,5.9061e+00,2.9479e+01
1.8200e+02,1.0000e+00,2.5455e+01,-1.3051e+05,-1.3052e+05,-3.6364e-01,-1.3052e+05,1.2053e-01,7.2714e+00,1.2772e+05,1.9441e+02,-7.1883e-01,-1.6777e+00,5.2826e+00,9.4544e+00,2.9505e+01
1.8300e+02,1.0000e+00,2.5559e+01,-1.3051e+05,-1.3052e+05,-3.6563e-01,-1.3052e+05,1.1868e-01,7.0499e+00,1.2756e+05,1.9535e+02,-3.8579e-01,-1.5815e+00,5.4577e+00,6.3220e+00,2.9760e+01
1.8400e+02,3.0000e+00,2.5591e+01,-1.3041e+05,-1.3042e+05,-3.6763e-01,-1.3042e+05,1.2057e-01,7.2754e+00,1.2755e+05,1.9802e+02,3.3476e-01,-1.3236e+00,5.0916e+00,3.9639e+00,2.9868e+01
1.8500e+02,1.0000e+00,2.5694e+01,-1.3040e+05,-1.3040e+05,-3.6963e-01,-1.3040e+05,1.2058e-01,7.2773e+00,1.2745e+05,1.9898e+02,-9.8441e-01,-9.9017e-01,5.3698e+00,8.3247e+00,3.0983e+01
1.8600e+02,2.0000e+00,2.5762e+01,-1.3038e+05,-1.3038e+05,-3.7163e-01,-1.3038e+05,1.2060e-01,7.2794e+00,1.2744e+05,2.0071e+02,-9.8817e-01,-1.0616e+00,4.7304e+00,2.4286e+00,3.0057e+01
1.8700e+02,1.0000e+00,2.5864e+01,-1.3026e+05,-1.3026e+05,-3.7363e-01,-1.3026e+05,1.2062e-01,7.2814e+00,1.2742e+05,2.0146e+02,-7.4008e-01,-1.1301e+00,5.1821e+00,7.3310e+00,2.9212e+01
1.8800e+02,1.0000e+00,2.5967e+01,-1.3016e+05,-1.3017e+05,-3.7562e-01,-1.3017e+05,1.2063e-01,7.2834e+00,1.2730e+05,2.0223e+02,1.9827e-01,-1.7858e+00,5.4170e+00,8.8073e+00,2.9500e+01
1.8900e+02,1.0000e+00,2.6069e+01,-1.3011e+05,-1.3012e+05,-3.7762e-01,-1.3012e+05,1.2065e-01,7.2854e+00,1.2720e+05,2.0318e+02,-6.5835e-02,-1.2595e+00,5.5216e+00,7.1498e+00,2.9332e+01
1.9000e+02,2.0000e+00,2.6135e+01,-1.3010e+05,-1.3010e+05,-3.7962e-01,-1.3010e+05,1.2067e-01,7.2874e+00,1.2715e+05,2.0504e+02,3.9092e-01,-1.3660e+00,4.5627e+00,1.8865e-01,2.9291e+01
1.9100e+02,1.0000e+00,2.6236e+01,-1.3003e+05,-1.3004e+05,-3.8162e-01,-1.3004e+05,1.2068e-01,7.2894e+00,1.2714e+05,2.0581e+02,4.1009e-01,-6.7962e-01,4.3744e+00,2.7137e-01,2.8206e+01
1.9200e+02,1.0000e+00,2.6337e+01,-1.3002e+05,-1.3003e+05,-3.8362e-01,-1.3003e+05,1.2070e-01,7.2914e+00,1.2708e+05,2.0675e+02,3.1975e-01,-5.0449e-01,5.3512e+00,7.2794e+00,2.8862e+01
1.9300e+02,1.0000e+00,2.6438e+01,-1.2992e+05,-1.2993e+05,-3.8561e-01,-1.2993e+05,1.2072e-01,7.2934e+00,1.2706e+05,2.0771e+02,-6.0746e-01,-1.1262e+00,4.6647e+00,2.0834e+00,2.9971e+01
1.9400e+02,2.0000e+00,2.6503e+01,-1.2990e+05,-1.2991e+05,-3.8761e-01,-1.2991e+05,1.2073e-01,7.2954e+00,1.2697e+05,2.0963e+02,4.0120e-01,-1.2938e+00,4.5371e+00,2.7035e+00,2.8297e+01
1.9500e+02,2.0000e+00,2.6567e+01,-1.2987e+05,-1.2988e+05,-3.8961e-01,-1.2988e+05,1.2075e-01,7.2974e+00,1.2694e+05,2.1133e+02,-5.9280e-01,-1.9484e+00,4.8813e+00,5.2500e+00,2.8126e+01
1.9600e+02,2.0000e+00,2.6630e+01,-1.2984e+05,-1.2985e+05,-3.9161e-01,-1.2985e+05,1.2076e-01,7.2994e+00,1.2691e+05,2.1303e+02,-8.5610e-01,-8.7761e-01,4.5739e+00,2.9785e+00,2.8685e+01
1.9700e+02,1.0000e+00,2.6730e+01,-1.2978e+05,-1.2979e+05,-3.9361e-01,-1.2979e+05,1.2078e-01,7.3014e+00,1.2688e+05,2.1379e+02,1.0778e-01,-1.1190e+00,4.4149e+00,1.1606e+00,2.8688e+01
1.9800e+02,1.0000e+00,2.6829e+01,-1.2977e+05,-1.2977e+05,-3.9560e-01,-1.2977e+05,1.2080e-01,7.3033e+00,1.2682e+05,2.1477e+02,3.8393e-01,-1.7448e+00,5.1551e+00,8.7110e+00,2.8388e+01
1.9900e+02,2.0000e+00,2.6892e+01,-1.2976e+05,-1.2977e+05,-3.9760e-01,-1.2977e+05,1.1543e-01,6.6682e+00,1.2681e+05,2.1653e+02,-3.3074e-01,-7.1705e-01,5.7335e+00,8.7780e+00,3.0896e+01
2.0000e+02,1.0000e+00,2.6991e+01,-1.2975e+05,-1.2976e+05,-3.9960e-01,-1.2976e+05,1.2083e-01,7.3073e+00,1.2681e+05,2.1733e+02,-4.6197e-01,-8.7329e-01,5.5970e+00,9.5467e+00,3.0639e+01
2.0100e+02,1.0000e+00,2.7089e+01,-1.2965e+05,-1.2965e+05,-4.0160e-01,-1.2965e+05,1.2085e-01,7.3094e+00,1.2679e+05,2.1830e+02,-9.0236e-01,-1.3717e+00,4.6678e+00,3.9159e+00,2.8540e+01
2.0200e+02,2.0000e+00,2.7151e+01,-1.2964e+05,-1.2965e+05,-4.0360e-01,-1.2965e+05,1.1999e-01,7.2059e+00,1.2669e+05,2.2009e+02,1.3219e-01,-8.1339e-01,5.3619e+00,9.4830e+00,2.9201e+01
2.0300e+02,2.0000e+00,2.7212e+01,-1.2952e+05,-1.2953e+05,-4.0559e-01,-1.2953e+05,1.2088e-01,7.3133e+00,1.2668e+05,2.2180e+02,-2.3591e-01,-9.9897e-01,4.6191e+00,9.5383e-01,2.9704e+01
2.0400e+02,2.0000e+00,2.7273e+01,-1.2951e+05,-1.2951e+05,-4.0759e-01,-1.2951e+05,1.2090e-01,7.3153e+00,1.2656e+05,2.2333e+02,-7.7926e-01,-1.9555e+00,4.7817e+00,1.2293e+00,3.0852e+01
2.0500e+02,1.0000e+00,2.7370e+01,-1.2948e+05,-1.2949e+05,-4.0959e-01,-1.2949e+05,1.2091e-01,7.3173e+00,1.2655e+05,2.2428e+02,1.0242e-01,-1.4516e+00,5.4048e+00,7.8491e+00,3.0104e+01
2.0600e+02,1.0000e+00,2.7467e+01,-1.2923e+05,-1.2924e+05,-4.1159e-01,-1.2924e+05,1.2093e-01,7.3193e+00,1.2652e+05,2.2527e+02,-1.2046e-01,-1.2764e+00,5.5822e+00,7.9875e+00,3.0468e+01
2.0700e+02,2.0000e+00,2.7527e+01,-1.2922e+05,-1.2922e+05,-4.1359e-01,-1.2922e+05,1.2095e-01,7.3213e+00,1.2628e+05,2.2717e+02,-6.1260e-01,-1.4766e+00,4.4123e+00,4.7786e-01,2.8897e+01
