logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
3.6024e-01,-1.9389e+00,-9.8400e-03,1.6255e-01,2.2748e+00,1.9251e+00,3.7590e+00,-5.5266e-01
1.8267e-01,-1.6922e+00,-1.6083e+00,-1.2419e+00,1.9994e+00,7.3309e-01,3.7442e+00,-5.6288e-01
3.4092e-01,-1.9583e+00,-2.1587e+00,-9.5771e-01,2.4932e+00,1.3475e+00,3.7000e+00,-1.0599e-01
1.5515e-01,-9.6889e-01,-1.7737e+00,-6.2783e-01,1.1855e+00,3.6064e+00,1.5269e+00,-6.7753e-01
3.2113e-01,-1.7605e+00,-1.0858e+00,-3.3709e-01,7.7885e-01,3.4103e+00,3.2625e+00,-2.3716e-01
2.2591e-01,-1.4414e+00,-2.7186e+00,8.0369e-01,-5.1782e-01,3.1968e+00,3.5536e+00,-7.4478e-01
3.6616e-01,-1.1693e+00,-4.6851e-01,-5.2387e-01,6.3697e-01,3.6507e+00,1.6815e+00,-4.9515e-01
1.1585e-01,-1.3813e+00,-2.3086e+00,-6.1472e-01,2.2282e+00,5.8384e-01,3.7421e+00,-3.7674e-01
2.6815e-01,-1.1272e+00,-2.1515e+00,9.7903e-01,-7.6649e-02,3.4626e+00,3.2304e+00,-1.1145e+00
1.2227e-01,-1.2202e+00,-6.6530e-01,-1.6289e+00,1.1108e+00,3.2661e+00,3.4549e+00,-7.3652e-01
2.7577e-01,-1.9035e+00,-1.5285e+00,-1.1505e+00,2.1356e+00,1.1764e+00,3.7849e+00,-9.3132e-01
1.5463e-01,-1.9962e+00,-4.8567e-01,3.8067e-01,-4.7486e-01,2.6832e+00,3.6956e+00,-4.0388e-01
3.3534e-01,-1.2025e+00,-1.1681e+00,7.7357e-01,1.1791e-02,3.6160e+00,2.0984e+00,-9.2627e-01
6.8562e-02,-1.7446e+00,-1.4407e+00,-1.0041e+00,5.2884e-01,2.1940e+00,3.7203e+00,-4.9238e-01
3.5939e-01,-1.5352e+00,-1.1423e+00,-9.7700e-01,2.5544e+00,2.3721e+00,3.6756e+00,-7.4125e-01
8.7139e-02,-1.9355e+00,-1.0647e+00,-3.2890e-01,1.0450e+00,1.0671e+00,3.7523e+00,-1.0975e+00
1.8615e-01,-1.7399e+00,-1.5013e+00,-2.8404e-01,-2.6056e-01,2.7427e+00,3.6992e+00,-4.5021e-01
1.1517e-01,-1.4165e+00,-2.0398e+00,-1.3658e+00,3.3103e-02,1.8486e+00,3.7872e+00,-6.7392e-01
2.0622e-01,-1.0719e+00,-1.5588e+00,5.2827e-01,-9.9666e-01,3.5656e+00,2.6473e+00,-8.6880e-01
1.3161e-01,-1.4889e+00,-1.5417e+00,-4.4994e-01,1.1570e+00,1.6265e+00,3.7781e+00,-3.1521e-01
3.4739e-01,-1.9614e+00,-2.6491e+00,9.3448e-01,2.2043e+00,2.5339e+00,3.7136e+00,-8.7393e-01
7.2218e-02,-1.7384e+00,-2.4845e+00,-1.3944e+00,2.2260e-01,1.2175e+00,3.7642e+00,-9.4807e-01
