logfeh,logdust,logNpix,logage,dmod,logl
-4.3949e-01,-1.0031e+00,5.1283e+00,1.0186e+01,3.0900e+01,-2.6698e+01
-4.3077e-01,-1.0155e+00,5.1313e+00,1.0195e+01,3.0911e+01,-2.7282e+01
-4.3782e-01,-1.0047e+00,5.1294e+00,1.0191e+01,3.0904e+01,-2.7219e+01
-4.3586e-01,-1.0074e+00,5.1278e+00,1.0187e+01,3.0900e+01,-2.7357e+01
-4.3839e-01,-1.0037e+00,5.1281e+00,1.0180e+01,3.0900e+01,-2.7412e+01
-4.3255e-01,-1.0126e+00,5.1285e+00,1.0185e+01,3.0903e+01,-2.7145e+01
-4.3835e-01,-1.0043e+00,5.1334e+00,1.0194e+01,3.0914e+01,-2.7309e+01
-4.4148e-01,-1.0014e+00,5.1309e+00,1.0184e+01,3.0907e+01,-2.6508e+01
-4.3850e-01,-1.0041e+00,5.1350e+00,1.0182e+01,3.0917e+01,-2.7377e+01
-4.4051e-01,-1.0021e+00,5.1393e+00,1.0191e+01,3.0928e+01,-2.7415e+01
-4.3094e-01,-1.0133e+00,5.1281e+00,1.0182e+01,3.0902e+01,-2.7442e+01
-4.4215e-01,-1.0005e+00,5.1318e+00,1.0178e+01,3.0908e+01,-2.5987e+01
-4.3963e-01,-1.0027e+00,5.1312e+00,1.0193e+01,3.0908e+01,-2.6103e+01
-4.4072e-01,-1.0013e+00,5.1310e+00,1.0180e+01,3.0907e+01,-2.6337e+01
-4.4170e-01,-1.0001e+00,5.1378e+00,1.0185e+01,3.0924e+01,-2.6973e+01
-4.4150e-01,-1.0003e+00,5.1289e+00,1.0196e+01,3.0901e+01,-2.6976e+01
-4.3904e-01,-1.0027e+00,5.1282e+00,1.0183e+01,3.0900e+01,-2.6975e+01
-4.4250e-01,-1.0003e+00,5.1378e+00,1.0193e+01,3.0924e+01,-2.7279e+01
-4.3914e-01,-1.0028e+00,5.1286e+00,1.0188e+01,3.0901e+01,-2.7154e+01
-4.2643e-01,-1.0208e+00,5.1260e+00,1.0186e+01,3.0898e+01,-2.6963e+01
-4.3966e-01,-1.0031e+00,5.1332e+00,1.0197e+01,3.0913e+01,-2.7420e+01
-4.3896e-01,-1.0033e+00,5.1288e+00,1.0196e+01,3.0902e+01,-2.6542e+01
-4.3515e-01,-1.0086e+00,5.1344e+00,1.0181e+01,3.0917e+01,-2.7270e+01
-4.4063e-01,-1.0005e+00,5.1417e+00,1.0194e+01,3.0933e+01,-2.7397e+01
-4.4129e-01,-1.0003e+00,5.1310e+00,1.0196e+01,3.0907e+01,-2.7309e+01
-4.3327e-01,-1.0098e+00,5.1270e+00,1.0177e+01,3.0898e+01,-2.5639e+01
-4.3747e-01,-1.0063e+00,5.1377e+00,1.0186e+01,3.0925e+01,-2.7285e+01
-4.4238e-01,-1.0002e+00,5.1305e+00,1.0180e+01,3.0906e+01,-2.7165e+01
-4.4240e-01,-1.0002e+00,5.1388e+00,1.0184e+01,3.0927e+01,-2.7010e+01
-4.4105e-01,-1.0004e+00,5.1288e+00,1.0194e+01,3.0901e+01,-2.7242e+01
-4.4059e-01,-1.0014e+00,5.1321e+00,1.0187e+01,3.0910e+01,-2.6641e+01
-4.3487e-01,-1.0088e+00,5.1278e+00,1.0186e+01,3.0900e+01,-2.7367e+01
-4.3782e-01,-1.0036e+00,5.1258e+00,1.0191e+01,3.0894e+01,-2.6494e+01
