logfeh,logdust,logNpix,tau,dmod,logl
-4.3130e-01,-1.9829e+00,3.9499e+00,3.9441e+00,3.0361e+01,-3.1423e+02
-4.4597e-01,-1.9257e+00,3.9250e+00,3.8725e+00,3.0294e+01,-3.1262e+02
-4.4879e-01,-1.7646e+00,3.9330e+00,3.9562e+00,3.0313e+01,-3.1610e+02
-4.4378e-01,-1.8468e+00,3.9477e+00,3.9735e+00,3.0357e+01,-3.1376e+02
-4.3420e-01,-1.8783e+00,3.9515e+00,3.9957e+00,3.0369e+01,-3.1611e+02
-4.3532e-01,-1.8053e+00,3.9236e+00,3.9970e+00,3.0292e+01,-3.1566e+02
-4.4664e-01,-1.9131e+00,3.9175e+00,3.9014e+00,3.0277e+01,-3.1548e+02
-4.2715e-01,-1.8757e+00,3.9338e+00,3.9961e+00,3.0318e+01,-3.1645e+02
-4.4850e-01,-1.7862e+00,3.9168e+00,3.9877e+00,3.0274e+01,-3.1663e+02
-4.4488e-01,-1.9282e+00,3.9234e+00,3.8761e+00,3.0288e+01,-3.1648e+02
-4.3716e-01,-1.8976e+00,3.9360e+00,3.9227e+00,3.0322e+01,-3.1633e+02
-4.4371e-01,-1.9047e+00,3.9327e+00,3.9003e+00,3.0311e+01,-3.1635e+02
-4.3782e-01,-1.9446e+00,3.9183e+00,3.8845e+00,3.0274e+01,-3.1551e+02
-4.4140e-01,-1.8793e+00,3.9393e+00,3.9449e+00,3.0331e+01,-3.1661e+02
-4.2945e-01,-1.9601e+00,3.9352e+00,3.9865e+00,3.0328e+01,-3.1587e+02
-4.2437e-01,-1.9699e+00,3.9375e+00,3.9752e+00,3.0332e+01,-3.1557e+02
-4.3988e-01,-1.8350e+00,3.9337e+00,3.9772e+00,3.0320e+01,-3.1491e+02
-4.3076e-01,-1.9728e+00,3.9342e+00,3.9507e+00,3.0324e+01,-3.1665e+02
-4.2809e-01,-1.9603e+00,3.9471e+00,3.9976e+00,3.0358e+01,-3.1599e+02
