logfeh,logdust,logNpix,tau,dmod,logl
-8.1831e-02,-1.3269e+00,3.0287e+00,3.1200e+00,2.9100e+01,-8.9061e-02
-1.1251e-01,-7.6325e-01,3.5745e+00,5.6239e+00,3.0714e+01,-9.7735e-02
-4.3089e-01,-5.7690e-01,3.2416e+00,6.7298e+00,2.9737e+01,-2.3332e-01
3.0712e-02,-5.5791e-01,4.2375e+00,7.6260e+00,3.2282e+01,-1.8002e-01
-3.0567e-01,-7.6417e-01,3.2823e+00,2.4323e+00,2.9574e+01,-7.2199e-02
2.0040e-01,-1.4206e+00,3.1793e+00,4.3704e+00,2.9488e+01,-1.6395e-01
1.6591e-01,-1.4762e+00,2.9132e+00,1.0937e+00,2.8575e+01,-1.9605e-01
-1.6895e-01,-1.0085e+00,3.9162e+00,4.2887e+00,3.1675e+01,-2.7679e-01
-3.7206e-01,-1.2450e+00,3.1416e+00,2.1782e+00,2.9488e+01,-1.7267e-01
2.3851e-01,-1.2426e+00,2.9673e+00,3.4697e+00,2.8821e+01,-1.9576e-01
-2.0450e-01,-1.3471e+00,3.0708e+00,5.6268e-01,2.9251e+01,-1.4430e-02
-3.7070e-01,-1.1951e+00,3.3269e+00,3.9053e+00,3.0252e+01,-9.3273e-02
-3.2903e-01,-6.6930e-01,3.0677e+00,6.4496e+00,2.9280e+01,-1.5416e-01
-2.5726e-01,-1.1451e+00,3.2843e+00,3.7346e+00,2.9969e+01,-3.4745e-02
-1.9595e-01,-7.9178e-01,3.1841e+00,3.4977e+00,2.9420e+01,-6.9401e-02
-4.4351e-01,-1.4148e+00,3.0984e+00,7.8410e-01,2.9466e+01,-2.4099e-01
-1.1765e-01,-1.0277e+00,3.1599e+00,4.0023e+00,2.9632e+01,-2.2407e-01
2.0875e-02,-8.2678e-01,3.4940e+00,5.2193e+00,3.0450e+01,-1.4216e-01
7.3388e-02,-1.3922e+00,3.0824e+00,3.4039e+00,2.9308e+01,-2.4477e-02
-2.6277e-02,-1.4280e+00,2.9701e+00,1.8254e+00,2.8851e+01,-5.3552e-02
-1.9428e-01,-7.4592e-01,3.0438e+00,6.2513e+00,2.9235e+01,-2.0630e-01
-3.5654e-02,-1.0934e+00,3.2642e+00,9.3915e-01,2.9489e+01,-1.6390e-01
-1.5813e-02,-1.0404e+00,3.3896e+00,5.3454e+00,3.0268e+01,-1.5301e-01
-4.0879e-01,-8.4399e-01,3.5177e+00,5.8297e+00,3.0784e+01,-1.2897e-01
-1.0792e-01,-1.0679e+00,3.0900e+00,1.9639e+00,2.9175e+01,-6.4695e-02
-6.2887e-02,-1.3182e+00,3.1466e+00,2.5641e-01,2.9387e+01,-3.8314e-02
-9.3701e-02,-1.0298e+00,3.8107e+00,1.8038e+00,3.1056e+01,-8.4504e-02
-3.0508e-01,-1.1638e+00,3.1619e+00,3.6574e+00,2.9622e+01,-4.3990e-02
-3.9004e-01,-1.0217e+00,3.4883e+00,3.8156e+00,3.0638e+01,-1.2329e-01
-3.3977e-01,-5.7642e-01,2.9846e+00,7.4499e+00,2.9078e+01,-2.9444e-01
-3.5848e-01,-6.0413e-01,3.4517e+00,7.7634e+00,3.0521e+01,-2.5438e-01
9.8326e-02,-1.4316e+00,3.0174e+00,3.8376e-01,2.8903e+01,-2.5552e-02
-4.7493e-01,-5.0636e-01,3.2025e+00,7.7206e+00,2.9709e+01,-6.5954e-02
-4.2512e-01,-8.0102e-01,2.9507e+00,2.8937e+00,2.8924e+01,-1.1077e-01
-1.4370e-01,-1.1847e+00,3.0228e+00,8.5712e-01,2.9025e+01,-1.4376e-01
-2.6295e-01,-1.1240e+00,3.7810e+00,1.8551e-01,3.1198e+01,-2.7362e-01
6.3200e-04,-9.1552e-01,3.3243e+00,2.8173e+00,2.9603e+01,-1.3049e-01
2.0128e-01,-1.4108e+00,3.0112e+00,7.6852e-01,2.8718e+01,-1.4503e-01
1.1386e-01,-1.4865e+00,3.5392e+00,5.0762e+00,3.0731e+01,-2.4756e-01
-6.2705e-02,-1.0704e+00,3.0891e+00,1.5161e+00,2.9096e+01,-4.0006e-02
-2.2978e-01,-1.1564e+00,3.5627e+00,2.9709e+00,3.0481e+01,-3.1620e-01
1.4439e-01,-1.2809e+00,3.2633e+00,4.6079e+00,2.9853e+01,-8.5548e-02
8.3595e-02,-1.4173e+00,2.8564e+00,1.9734e+00,2.8485e+01,-4.0837e-02
-4.9842e-01,-7.1249e-01,3.2355e+00,2.6367e+00,2.9582e+01,-1.3831e-01
6.9315e-02,-6.1873e-01,3.7675e+00,7.5547e+00,3.1077e+01,-1.4956e-01
1.5526e-02,-1.2506e+00,3.1141e+00,1.0753e+00,2.9082e+01,-1.9017e-01
-1.8260e-01,-7.4092e-01,3.3969e+00,3.3269e+00,2.9879e+01,-1.0139e-01
4.5712e-02,-1.0603e+00,3.0583e+00,2.0138e+00,2.8948e+01,-2.4362e-02
-3.8389e-01,-8.1444e-01,3.2737e+00,2.8285e+00,2.9821e+01,-1.0249e-01
