logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
3.0221e-02,-1.1054e+00,2.0079e+00,2.2787e+00,2.4194e+00,4.9400e+00,5.5131e+00,-3.0452e+01
-3.4206e-01,-6.1271e-01,1.4193e-01,4.0537e+00,3.6812e+00,3.0298e+00,5.5835e+00,-2.7961e+01
-6.6003e-01,-7.5210e-01,1.4095e+00,4.2947e-01,2.4653e+00,4.4930e+00,5.5174e+00,-4.3636e+01
2.7629e-01,-1.3793e+00,8.5887e-01,2.4476e+00,3.1823e+00,4.9561e+00,5.5336e+00,-3.7798e+01
4.8767e-01,-1.8387e+00,1.1480e+00,2.7542e+00,4.2425e+00,4.6897e+00,5.6159e+00,-2.6500e+01
9.2797e-02,-8.0963e-01,1.5949e+00,1.8667e+00,3.9797e+00,5.5003e+00,3.7553e+00,-2.9231e+01
3.1035e-01,-1.8208e+00,-1.1911e-01,1.0597e+00,4.4116e+00,4.7814e+00,5.4929e+00,-2.9070e+01
1.6195e-01,-1.4006e+00,2.2921e+00,1.2802e+00,3.2307e+00,3.8139e+00,5.6655e+00,-4.6451e+01
2.3993e-01,-7.6245e-01,2.3835e+00,3.8489e+00,1.4250e+00,4.6450e+00,5.6893e+00,-4.1213e+01
-2.7700e-01,-8.1719e-01,-9.2153e-02,3.3595e+00,3.0833e+00,2.6525e+00,5.6084e+00,-4.0198e+01
1.5693e-01,-1.0844e+00,-4.9176e-01,2.3842e+00,4.6833e+00,3.3929e+00,5.4847e+00,-3.9189e+01
-5.2438e-01,-5.3870e-01,5.3717e-01,3.0807e+00,3.2695e+00,5.4783e+00,4.2905e+00,-3.9607e+01
2.3291e-01,-1.2814e+00,1.8845e-01,2.4453e+00,2.4852e+00,5.4159e+00,4.7155e+00,-4.2792e+01
-5.9282e-01,-6.6252e-01,-6.0314e-01,2.1327e+00,1.5869e+00,4.7058e+00,5.5379e+00,-2.5977e+01
3.1467e-01,-1.3401e+00,9.5058e-01,1.1181e+00,3.0588e+00,5.4751e+00,3.8288e+00,-4.4993e+01
-3.7172e-01,-1.0465e+00,5.6830e-01,3.1163e+00,4.7234e+00,2.2615e+00,4.5891e+00,-2.6038e+01
-4.4970e-01,-6.9782e-01,1.6549e+00,3.6064e+00,2.0804e+00,3.2402e+00,5.6312e+00,-2.8351e+01
9.4997e-02,-1.4710e+00,1.5382e+00,2.5616e+00,2.3999e+00,2.1557e+00,5.6912e+00,-4.0943e+01
1.3119e-02,-9.2581e-01,1.0282e+00,2.5974e+00,3.9441e+00,5.2800e+00,5.0449e+00,-3.1000e+01
-7.7162e-01,-6.1036e-01,-5.6494e-01,7.7138e-01,2.8515e+00,4.6684e+00,5.5359e+00,-2.9331e+01
-8.5378e-02,-1.4410e+00,7.7482e-01,4.0847e-01,3.2702e+00,2.6278e+00,5.6147e+00,-5.2629e+01
-2.3543e-01,-6.1363e-01,-6.8397e-01,4.0365e+00,3.2671e+00,3.4868e+00,5.6322e+00,-3.3685e+01
-3.9031e-01,-6.1552e-01,1.4549e+00,2.8819e+00,3.7131e+00,5.4429e+00,3.9650e+00,-2.8299e+01
-1.0930e-01,-1.0540e+00,1.7795e+00,2.8633e+00,2.1015e+00,2.2718e+00,5.6557e+00,-5.0575e+01
2.9814e-01,-1.0040e+00,7.3059e-01,1.5904e+00,2.7303e+00,5.4962e+00,4.0255e+00,-2.3081e+01
9.4880e-02,-8.9850e-01,-6.3521e-01,3.2948e+00,2.6192e+00,5.2150e+00,5.3307e+00,-4.0782e+01
2.8687e-01,-1.1928e+00,1.7985e+00,1.7548e+00,3.8352e+00,5.4500e+00,4.3752e+00,-3.2751e+01
9.1518e-02,-1.3674e+00,-7.2383e-01,3.2286e+00,1.0929e+00,4.6570e+00,5.5550e+00,-3.4588e+01
4.5988e-01,-1.3900e+00,1.3234e+00,3.7702e+00,4.0629e+00,3.7170e+00,5.6854e+00,-3.2623e+01
1.6201e-01,-1.2696e+00,2.3103e+00,1.8279e+00,4.2802e+00,2.7369e+00,5.6092e+00,-4.0406e+01
1.1382e-01,-9.7281e-01,-6.4020e-01,1.1587e+00,4.4901e+00,5.2506e+00,4.8567e+00,-4.3060e+01
1.6530e-01,-1.4754e+00,-3.6690e-01,2.3174e+00,2.8640e+00,2.8454e+00,5.6778e+00,-2.2502e+01
3.1605e-01,-8.3001e-01,1.0020e+00,3.8741e+00,1.2743e+00,4.7649e+00,5.6527e+00,-2.9307e+01
4.2971e-01,-1.8303e+00,2.2591e+00,2.6608e+00,2.8467e+00,2.9196e+00,5.7502e+00,-4.1241e+01
2.4553e-01,-1.6830e+00,-9.0343e-02,2.7888e+00,3.9220e+00,4.8839e+00,5.5442e+00,-2.0341e+01
2.2121e-01,-1.8177e+00,-4.7532e-01,1.4174e+00,2.6042e+00,3.8145e+00,5.7119e+00,-5.2377e+01
3.7472e-01,-1.8943e+00,2.0170e+00,2.3560e+00,1.4969e+00,4.0277e+00,5.7209e+00,-2.8598e+01
-1.2034e-01,-1.3588e+00,9.6707e-01,2.1204e+00,1.6843e+00,4.6546e+00,5.5154e+00,-5.1408e+01
1.6304e-01,-1.5312e+00,1.0311e+00,2.8388e+00,1.7013e+00,3.2352e+00,5.7052e+00,-3.7854e+01
-2.2906e-01,-8.7958e-01,5.8906e-02,1.3603e+00,1.5944e+00,5.2819e+00,5.0264e+00,-3.3232e+01
2.5044e-01,-8.6035e-01,4.0741e-01,2.7253e+00,4.5855e+00,5.3483e+00,4.9749e+00,-3.0267e+01
-2.3017e-01,-7.1439e-01,2.2872e+00,3.4882e+00,3.8577e+00,4.6584e+00,5.5009e+00,-3.9880e+01
4.4679e-01,-1.2794e+00,2.2127e+00,3.2931e+00,3.0888e+00,5.4330e+00,5.0006e+00,-3.6023e+01
3.1796e-01,-1.3153e+00,-4.8320e-01,1.9074e+00,3.0939e+00,5.4779e+00,3.5932e+00,-3.6748e+01
1.8315e-01,-1.3930e+00,5.4992e-01,1.9703e+00,1.6705e+00,3.6498e+00,5.7000e+00,-3.3354e+01
-1.1500e-01,-1.1118e+00,1.8751e-01,2.0115e+00,4.5896e+00,3.8730e+00,5.2645e+00,-4.8885e+01
1.9943e-01,-1.4369e+00,1.9250e+00,2.2706e+00,2.2297e+00,4.9665e+00,5.4945e+00,-4.5292e+01
3.1041e-01,-1.0409e+00,1.7453e+00,9.2835e-01,2.2823e+00,5.4084e+00,5.1509e+00,-2.6787e+01
2.9760e-01,-1.2834e+00,1.3611e+00,3.2449e+00,3.9464e+00,5.1884e+00,5.2880e+00,-4.3309e+01
1.3955e-01,-1.6234e+00,5.3582e-01,3.1212e+00,3.9739e+00,3.1401e+00,5.6073e+00,-3.7505e+01
2.2460e-01,-1.6672e+00,5.2753e-01,5.4199e-01,2.6965e+00,2.4435e+00,5.7010e+00,-3.8780e+01
-9.4795e-01,-5.1445e-01,1.7204e+00,1.2882e+00,3.3345e+00,2.2577e+00,5.6736e+00,-3.9417e+01
1.6051e-01,-1.3564e+00,6.6170e-02,3.3255e+00,2.6949e+00,4.4098e+00,5.6086e+00,-2.8049e+01
-2.6934e-01,-8.7710e-01,2.0042e+00,1.2891e+00,3.1553e+00,4.7898e+00,5.4925e+00,-4.5020e+01
4.7063e-01,-1.7210e+00,7.0226e-02,3.0835e+00,4.5338e+00,4.1584e+00,5.5966e+00,-4.7170e+01
4.0823e-01,-1.5688e+00,-1.5457e-01,2.1930e+00,3.4541e+00,5.4304e+00,4.7680e+00,-4.6110e+01
2.0111e-01,-1.3565e+00,1.6582e+00,4.5647e-01,2.8586e+00,4.5813e+00,5.6889e+00,-4.7673e+01
-6.7578e-02,-7.7501e-01,1.5740e-01,2.9990e+00,2.3970e+00,5.4379e+00,4.1427e+00,-4.4648e+01
-3.4301e-01,-8.1292e-01,1.6224e+00,9.0292e-01,3.6339e+00,4.3749e+00,5.5953e+00,-4.9130e+01
1.9851e-01,-7.4315e-01,2.2264e+00,3.7103e+00,3.3209e+00,5.3608e+00,5.2381e+00,-5.1839e+01
1.8615e-01,-1.5520e+00,1.0450e-01,1.6659e+00,2.6403e+00,2.6866e+00,5.7198e+00,-4.1082e+01
7.2424e-02,-7.6287e-01,-7.5538e-01,4.2728e-01,4.1811e+00,5.4733e+00,4.3899e+00,-2.7196e+01
3.6919e-01,-1.8096e+00,6.7378e-01,3.7616e-01,2.3254e+00,5.0926e+00,5.5624e+00,-3.3478e+01
2.2193e-01,-1.4259e+00,-2.6289e-02,2.9841e+00,9.3764e-01,4.3357e+00,5.6690e+00,-2.6698e+01
-4.7235e-01,-7.6879e-01,2.2171e+00,3.0785e+00,1.5938e+00,2.5115e+00,5.6041e+00,-3.7311e+01
3.0443e-01,-1.9169e+00,1.2002e+00,1.7480e+00,3.9585e+00,4.0958e+00,5.6888e+00,-2.3844e+01
2.3693e-01,-1.2023e+00,6.6128e-01,2.9568e+00,4.6043e+00,4.6487e+00,5.4471e+00,-4.0396e+01
-2.5269e-02,-1.0572e+00,1.0922e+00,1.3488e+00,1.9919e+00,4.3563e+00,5.6430e+00,-2.8795e+01
1.5932e-02,-1.2452e+00,7.7090e-01,2.8976e+00,2.8901e+00,4.4682e+00,5.6150e+00,-2.2625e+01
-5.3185e-01,-6.3642e-01,2.1263e+00,3.4770e+00,2.4376e+00,4.9462e+00,5.4284e+00,-2.8714e+01
