niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.1000e+01,1.0000e+00,2.6764e+00,-9.2342e+04,-9.2349e+04,-2.7466e-02,-9.2349e+04,1.2946e-01,6.7121e+00,9.3572e+04,1.7534e+01,-8.7022e-01,-8.7048e-01,2.2028e+00,1.5282e+00,4.2575e+00,4.2468e+00,6.2658e+00,2.9860e+01
1.2000e+01,1.0000e+00,2.9126e+00,-8.9974e+04,-8.9981e+04,-2.9963e-02,-8.9981e+04,1.2948e-01,6.7146e+00,9.0825e+04,1.9071e+01,4.9157e-01,-1.1494e+00,2.6799e+00,6.3090e-01,1.5519e+00,3.4310e+00,6.7544e+00,2.9037e+01
1.3000e+01,1.0000e+00,3.1477e+00,-8.8744e+04,-8.8751e+04,-3.2459e-02,-8.8751e+04,1.2951e-01,6.7171e+00,8.8457e+04,2.0470e+01,3.3783e-01,-7.8447e-01,3.0901e+00,4.0971e+00,3.2409e+00,3.3546e+00,6.6092e+00,2.8507e+01
1.4000e+01,1.0000e+00,3.3816e+00,-8.8611e+04,-8.8617e+04,-3.4956e-02,-8.8617e+04,1.2953e-01,6.7196e+00,8.7227e+04,2.2045e+01,-9.8817e-01,-1.0616e+00,1.5409e+00,1.2071e+00,3.6191e+00,6.0218e+00,5.6724e+00,2.9302e+01
1.5000e+01,1.0000e+00,3.6145e+00,-8.7781e+04,-8.7788e+04,-3.7453e-02,-8.7788e+04,1.2955e-01,6.7221e+00,8.7093e+04,2.3431e+01,1.8598e-01,-1.2359e+00,1.9031e+00,2.4250e+00,1.2213e+00,4.3800e+00,6.2139e+00,2.8042e+01
1.6000e+01,1.0000e+00,3.8462e+00,-8.6420e+04,-8.6427e+04,-3.9950e-02,-8.6427e+04,1.2958e-01,6.7246e+00,8.6264e+04,2.5070e+01,-6.7716e-01,-1.9724e+00,2.6856e+00,7.1103e-01,1.8845e+00,6.0785e+00,6.2470e+00,3.0451e+01
1.7000e+01,1.0000e+00,4.0767e+00,-8.6310e+04,-8.6317e+04,-4.2447e-02,-8.6317e+04,1.2960e-01,6.7271e+00,8.4903e+04,2.6645e+01,-3.7116e-01,-1.1470e+00,-5.9947e-01,4.2487e+00,3.3523e+00,5.2265e+00,6.6609e+00,3.1416e+01
1.8000e+01,1.0000e+00,4.3062e+00,-8.5844e+04,-8.5851e+04,-4.4944e-02,-8.5851e+04,1.2963e-01,6.7296e+00,8.4793e+04,2.8272e+01,-8.0872e-01,-1.8307e+00,2.1553e+00,1.2237e+00,4.4826e+00,3.4226e+00,6.4317e+00,3.0365e+01
1.9000e+01,1.0000e+00,4.5346e+00,-8.5189e+04,-8.5195e+04,-4.7441e-02,-8.5195e+04,1.2965e-01,6.7321e+00,8.4327e+04,2.9814e+01,-9.0637e-01,-1.6110e+00,1.3624e+00,2.2378e+00,4.6061e+00,2.3303e+00,6.7618e+00,3.1401e+01
2.0000e+01,1.0000e+00,4.7619e+00,-8.5075e+04,-8.5081e+04,-4.9938e-02,-8.5081e+04,1.2967e-01,6.7345e+00,8.3671e+04,3.1365e+01,-8.6234e-02,-1.0700e+00,9.9969e-01,1.0613e+00,2.6521e+00,5.8077e+00,5.6213e+00,2.8815e+01
2.1000e+01,1.0000e+00,4.9881e+00,-8.4972e+04,-8.4979e+04,-5.2434e-02,-8.4979e+04,1.2970e-01,6.7370e+00,8.3557e+04,3.3058e+01,-4.0902e-01,-1.3151e+00,1.9088e+00,2.1697e+00,3.9970e+00,5.4927e+00,6.1987e+00,2.9980e+01
2.2000e+01,1.0000e+00,5.2133e+00,-8.4746e+04,-8.4753e+04,-5.4931e-02,-8.4753e+04,1.2972e-01,6.7395e+00,8.3454e+04,3.4662e+01,2.6437e-01,-1.0077e+00,1.7028e+00,4.2176e+00,3.5412e+00,2.9704e+00,6.6095e+00,3.0619e+01
2.3000e+01,1.0000e+00,5.4374e+00,-8.4744e+04,-8.4751e+04,-5.7428e-02,-8.4751e+04,1.2444e-01,6.2014e+00,8.3229e+04,3.6308e+01,4.9674e-01,-1.3983e+00,2.7670e+00,2.5428e+00,4.6892e+00,5.6501e+00,6.0527e+00,2.8318e+01
2.4000e+01,1.0000e+00,5.6604e+00,-8.2387e+04,-8.2393e+04,-5.9925e-02,-8.2393e+04,1.2977e-01,6.7445e+00,8.3227e+04,3.7842e+01,-8.3699e-01,-1.2845e+00,3.1627e+00,5.3374e-01,4.2853e+00,6.0508e+00,3.8057e+00,2.8448e+01
2.5000e+01,2.0000e+00,5.8685e+00,-8.2322e+04,-8.2328e+04,-6.2422e-02,-8.2328e+04,1.2979e-01,6.7470e+00,8.0869e+04,4.1364e+01,4.4875e-01,-1.7793e+00,-6.4772e-01,2.6418e+00,1.3325e+00,5.9118e+00,4.2384e+00,2.9936e+01
2.6000e+01,2.0000e+00,6.0748e+00,-8.2100e+04,-8.2106e+04,-6.4919e-02,-8.2106e+04,1.2982e-01,6.7495e+00,8.0804e+04,4.4306e+01,-8.5410e-01,-1.5486e+00,-5.2525e-01,2.5989e+00,3.7739e+00,5.1117e+00,5.7279e+00,2.9134e+01
2.7000e+01,1.0000e+00,6.2937e+00,-8.2009e+04,-8.2016e+04,-6.7416e-02,-8.2016e+04,1.2984e-01,6.7520e+00,8.0582e+04,4.5857e+01,-6.9246e-01,-1.6479e+00,1.6216e+00,2.7801e+00,4.8069e+00,2.8139e+00,6.1354e+00,2.9553e+01
2.8000e+01,1.0000e+00,6.5116e+00,-8.1933e+04,-8.1940e+04,-6.9913e-02,-8.1940e+04,1.2987e-01,6.7545e+00,8.0492e+04,4.7424e+01,-6.2010e-01,-6.1447e-01,2.0258e+00,1.9681e+00,4.2373e+00,5.0679e+00,5.8886e+00,2.9058e+01
2.9000e+01,1.0000e+00,6.7285e+00,-8.1821e+04,-8.1828e+04,-7.2410e-02,-8.1828e+04,1.2989e-01,6.7570e+00,8.0416e+04,4.8909e+01,-5.8994e-02,-1.6075e+00,1.5639e+00,2.4858e+00,1.6776e+00,4.7369e+00,6.7084e+00,3.1568e+01
3.0000e+01,1.0000e+00,6.9444e+00,-8.0815e+04,-8.0822e+04,-7.4906e-02,-8.0822e+04,1.2991e-01,6.7595e+00,8.0304e+04,5.0369e+01,-3.7174e-01,-1.1661e+00,7.7546e-01,9.8621e-01,2.8686e+00,3.8804e+00,6.5344e+00,3.1483e+01
3.1000e+01,1.0000e+00,7.1594e+00,-7.8683e+04,-7.8690e+04,-7.7403e-02,-7.8690e+04,1.2994e-01,6.7620e+00,7.9298e+04,5.1784e+01,-5.7578e-01,-1.6373e+00,2.7191e+00,1.7346e+00,4.4284e+00,5.9081e+00,6.4266e+00,3.1720e+01
3.2000e+01,1.0000e+00,7.3733e+00,-7.8248e+04,-7.8255e+04,-7.9900e-02,-7.8255e+04,1.2996e-01,6.7645e+00,7.7166e+04,5.3170e+01,-7.5791e-02,-1.6711e+00,2.7238e+00,2.8577e+00,2.7683e+00,3.0454e+00,6.2708e+00,2.8985e+01
3.3000e+01,1.0000e+00,7.5862e+00,-7.7881e+04,-7.7888e+04,-8.2397e-02,-7.7888e+04,1.2999e-01,6.7670e+00,7.6731e+04,5.4643e+01,-7.3454e-01,-1.3687e+00,1.9318e-01,7.7633e-01,4.4587e+00,5.7489e+00,5.4511e+00,2.9576e+01
3.4000e+01,1.0000e+00,7.7982e+00,-7.7415e+04,-7.7422e+04,-8.4894e-02,-7.7422e+04,1.3001e-01,6.7695e+00,7.6364e+04,5.6243e+01,3.6627e-01,-9.6179e-01,-5.9454e-01,3.6006e+00,2.3561e+00,5.8548e+00,4.8677e+00,2.9253e+01
3.5000e+01,1.0000e+00,8.0092e+00,-7.7290e+04,-7.7297e+04,-8.7391e-02,-7.7297e+04,1.3003e-01,6.7720e+00,7.5898e+04,5.7829e+01,1.9689e-01,-1.5446e+00,8.2766e-01,2.0634e+00,9.5841e-01,4.5788e+00,6.1538e+00,3.0342e+01
3.6000e+01,1.0000e+00,8.2192e+00,-7.6852e+04,-7.6859e+04,-8.9888e-02,-7.6859e+04,1.3006e-01,6.7745e+00,7.5773e+04,5.9628e+01,-9.0816e-01,-1.9653e+00,1.2632e+00,1.3326e+00,2.6575e+00,6.0030e+00,6.1266e+00,3.0841e+01
3.7000e+01,1.0000e+00,8.4282e+00,-7.6531e+04,-7.6537e+04,-9.2385e-02,-7.6537e+04,1.3008e-01,6.7770e+00,7.5335e+04,6.1200e+01,2.7714e-01,-1.3851e+00,2.7928e-01,3.2854e+00,4.0406e+00,5.2578e+00,6.7267e+00,3.2002e+01
3.8000e+01,1.0000e+00,8.6364e+00,-7.6343e+04,-7.6350e+04,-9.4881e-02,-7.6350e+04,1.3011e-01,6.7795e+00,7.5013e+04,6.2858e+01,-2.9425e-01,-1.6991e+00,6.7957e-02,9.7637e-01,2.2932e+00,5.7556e+00,4.6696e+00,2.9783e+01
3.9000e+01,1.0000e+00,8.8435e+00,-7.5628e+04,-7.5635e+04,-9.7378e-02,-7.5635e+04,1.3013e-01,6.7820e+00,7.4826e+04,6.4525e+01,2.9894e-01,-9.3191e-01,1.8888e+00,1.8054e+00,1.5935e+00,5.0867e+00,6.0036e+00,2.9565e+01
4.0000e+01,1.0000e+00,9.0498e+00,-7.5216e+04,-7.5223e+04,-9.9875e-02,-7.5223e+04,1.3015e-01,6.7845e+00,7.4111e+04,6.6315e+01,7.2491e-02,-9.1386e-01,-6.9161e-01,1.4095e+00,3.1982e+00,5.8317e+00,4.2915e+00,2.9201e+01
4.1000e+01,2.0000e+00,9.2342e+00,-7.5154e+04,-7.5160e+04,-1.0237e-01,-7.5160e+04,1.3018e-01,6.7870e+00,7.3699e+04,6.9369e+01,1.7782e-01,-1.8480e+00,8.4544e-01,3.2358e+00,9.2600e-01,5.8213e+00,4.7764e+00,2.8696e+01
4.2000e+01,1.0000e+00,9.4382e+00,-7.4049e+04,-7.4056e+04,-1.0487e-01,-7.4056e+04,1.3020e-01,6.7895e+00,7.3636e+04,7.0825e+01,-9.4275e-01,-1.5514e+00,7.2075e-01,2.7529e+00,9.8416e-01,5.7868e+00,3.8910e+00,2.9374e+01
4.3000e+01,1.0000e+00,9.6413e+00,-7.3466e+04,-7.3473e+04,-1.0737e-01,-7.3473e+04,1.3023e-01,6.7920e+00,7.2532e+04,7.2438e+01,1.8765e-01,-1.1502e+00,2.5434e+00,4.1659e+00,4.7372e+00,5.9074e+00,5.1427e+00,2.8925e+01
4.4000e+01,1.0000e+00,9.8434e+00,-7.3150e+04,-7.3156e+04,-1.0986e-01,-7.3156e+04,1.3025e-01,6.7945e+00,7.1949e+04,7.4028e+01,-5.7611e-01,-1.5600e+00,-2.6210e-01,3.8389e+00,2.6814e+00,4.7121e+00,6.1728e+00,3.0830e+01
4.5000e+01,1.0000e+00,1.0045e+01,-7.3067e+04,-7.3074e+04,-1.1236e-01,-7.3074e+04,1.3027e-01,6.7970e+00,7.1632e+04,7.5403e+01,-9.1195e-01,-1.9115e+00,-5.5843e-01,2.3302e+00,2.4963e+00,6.1072e+00,3.3698e+00,3.1274e+01
4.6000e+01,1.0000e+00,1.0245e+01,-7.3055e+04,-7.3062e+04,-1.1486e-01,-7.3062e+04,1.3030e-01,6.7993e+00,7.1550e+04,7.7055e+01,-3.6660e-01,-5.5921e-01,7.4764e-01,4.0390e+00,4.1490e+00,4.3310e+00,6.6988e+00,3.1974e+01
4.7000e+01,1.0000e+00,1.0444e+01,-7.2436e+04,-7.2443e+04,-1.1735e-01,-7.2443e+04,1.3032e-01,6.8020e+00,7.1538e+04,7.8474e+01,2.7890e-01,-1.1031e+00,2.0091e+00,2.4149e+00,4.4332e+00,2.3177e+00,6.0683e+00,2.9452e+01
4.8000e+01,1.0000e+00,1.0643e+01,-7.2236e+04,-7.2243e+04,-1.1985e-01,-7.2243e+04,1.3035e-01,6.8045e+00,7.0919e+04,8.0071e+01,-4.2551e-01,-1.0129e+00,2.7585e+00,2.5569e+00,2.5884e+00,3.1421e+00,6.3966e+00,2.9733e+01
4.9000e+01,2.0000e+00,1.0817e+01,-7.1696e+04,-7.1703e+04,-1.2235e-01,-7.1703e+04,1.3037e-01,6.8070e+00,7.0719e+04,8.3081e+01,3.5539e-01,-1.5836e+00,2.6035e-01,3.0650e+00,4.4825e+00,6.0434e+00,5.4992e+00,3.1300e+01
5.0000e+01,1.0000e+00,1.1013e+01,-7.1638e+04,-7.1645e+04,-1.2484e-01,-7.1645e+04,1.3039e-01,6.8095e+00,7.0179e+04,8.4897e+01,-8.2579e-01,-1.7040e+00,2.3508e+00,2.0897e+00,2.1117e+00,3.5793e+00,5.9888e+00,2.9804e+01
5.1000e+01,1.0000e+00,1.1209e+01,-7.1629e+04,-7.1636e+04,-1.2734e-01,-7.1636e+04,1.3040e-01,6.8105e+00,7.0121e+04,8.6595e+01,-2.0914e-01,-1.7035e+00,-1.0348e-01,2.2702e+00,4.8371e+00,3.6846e+00,5.7916e+00,2.9759e+01
5.2000e+01,1.0000e+00,1.1404e+01,-7.1486e+04,-7.1493e+04,-1.2984e-01,-7.1493e+04,1.3044e-01,6.8144e+00,7.0111e+04,8.7979e+01,-3.6012e-02,-1.0233e+00,3.1031e+00,1.5934e+00,9.0707e-01,6.0034e+00,5.1092e+00,2.9031e+01
5.3000e+01,1.0000e+00,1.1597e+01,-7.0901e+04,-7.0907e+04,-1.3233e-01,-7.0907e+04,1.3046e-01,6.8169e+00,6.9968e+04,8.9345e+01,3.8252e-01,-1.1271e+00,2.1181e+00,2.7349e+00,3.9131e+00,5.7947e+00,5.8943e+00,3.0080e+01
5.4000e+01,1.0000e+00,1.1790e+01,-6.9831e+04,-6.9838e+04,-1.3483e-01,-6.9838e+04,1.3049e-01,6.8194e+00,6.9383e+04,9.0864e+01,-8.6043e-01,-1.2291e+00,2.3359e-02,2.1873e+00,1.9844e+00,2.1505e+00,6.4867e+00,3.1739e+01
5.5000e+01,1.0000e+00,1.1983e+01,-6.9176e+04,-6.9183e+04,-1.3733e-01,-6.9183e+04,1.3051e-01,6.8219e+00,6.8314e+04,9.2207e+01,-2.3087e-01,-7.5754e-01,1.7027e+00,4.1447e+00,2.0741e+00,5.4915e+00,5.1245e+00,2.8417e+01
5.6000e+01,1.0000e+00,1.2174e+01,-6.9026e+04,-6.9033e+04,-1.3983e-01,-6.9033e+04,1.3054e-01,6.8244e+00,6.7659e+04,9.3885e+01,-9.4816e-01,-1.9023e+00,1.5494e+00,1.3423e+00,2.7931e+00,3.3631e+00,6.4247e+00,3.2070e+01
5.7000e+01,1.0000e+00,1.2364e+01,-6.8996e+04,-6.9002e+04,-1.4232e-01,-6.9002e+04,1.3056e-01,6.8269e+00,6.7509e+04,9.5517e+01,-9.5330e-01,-6.4577e-01,1.6829e+00,2.4189e+00,3.5293e+00,2.7675e+00,6.0668e+00,2.9944e+01
5.8000e+01,1.0000e+00,1.2554e+01,-6.8880e+04,-6.8886e+04,-1.4482e-01,-6.8886e+04,1.3058e-01,6.8294e+00,6.7478e+04,9.7080e+01,-8.4682e-01,-6.3678e-01,-1.7027e-01,3.8965e+00,9.1808e-01,2.8027e+00,6.2921e+00,3.1103e+01
5.9000e+01,1.0000e+00,1.2743e+01,-6.8197e+04,-6.8204e+04,-1.4732e-01,-6.8204e+04,1.3061e-01,6.8319e+00,6.7362e+04,9.8580e+01,2.3378e-01,-6.0473e-01,2.0419e+00,3.4687e+00,4.7120e+00,3.6521e+00,5.8656e+00,2.9285e+01
6.0000e+01,1.0000e+00,1.2931e+01,-6.7950e+04,-6.7956e+04,-1.4981e-01,-6.7956e+04,1.3063e-01,6.8344e+00,6.6680e+04,1.0039e+02,-7.9822e-02,-8.9860e-01,1.4992e+00,3.3671e+00,4.8225e+00,5.2654e+00,5.3929e+00,2.9583e+01
6.1000e+01,1.0000e+00,1.3118e+01,-6.7825e+04,-6.7832e+04,-1.5231e-01,-6.7832e+04,1.3066e-01,6.8369e+00,6.6432e+04,1.0203e+02,-1.8702e-01,-5.8344e-01,5.2672e-01,6.5598e-01,4.6658e+00,5.5367e+00,3.0397e+00,2.9179e+01
6.2000e+01,1.0000e+00,1.3305e+01,-6.7494e+04,-6.7501e+04,-1.5481e-01,-6.7501e+04,1.3068e-01,6.8394e+00,6.6308e+04,1.0370e+02,-9.8740e-01,-1.2927e+00,2.6434e+00,3.9589e+00,1.8020e+00,6.0724e+00,2.9595e+00,3.1353e+01
6.3000e+01,1.0000e+00,1.3490e+01,-6.7416e+04,-6.7423e+04,-1.5730e-01,-6.7423e+04,1.3070e-01,6.8419e+00,6.5976e+04,1.0536e+02,4.0269e-02,-1.3682e+00,2.6671e+00,2.5665e+00,4.6365e+00,5.6296e+00,4.7681e+00,2.8173e+01
6.4000e+01,1.0000e+00,1.3675e+01,-6.6998e+04,-6.7005e+04,-1.5980e-01,-6.7005e+04,1.3073e-01,6.8444e+00,6.5899e+04,1.0697e+02,-9.3285e-01,-1.8307e+00,9.8585e-01,5.5051e-01,4.1413e+00,5.5731e+00,3.4600e+00,2.9932e+01
6.5000e+01,2.0000e+00,1.3830e+01,-6.6038e+04,-6.6044e+04,-1.6230e-01,-6.6044e+04,1.3075e-01,6.8469e+00,6.5481e+04,1.1041e+02,3.8053e-01,-7.0845e-01,-6.0025e-02,2.8196e+00,1.2122e+00,5.4448e+00,5.6285e+00,2.9903e+01
6.6000e+01,1.0000e+00,1.4013e+01,-6.4233e+04,-6.4240e+04,-1.6479e-01,-6.4240e+04,1.3078e-01,6.8494e+00,6.4520e+04,1.1217e+02,-6.3250e-01,-5.3389e-01,-3.0353e-01,3.3881e+00,2.8219e+00,5.3324e+00,4.7412e+00,2.8705e+01
6.7000e+01,1.0000e+00,1.4195e+01,-6.4046e+04,-6.4053e+04,-1.6729e-01,-6.4053e+04,1.3080e-01,6.8519e+00,6.2716e+04,1.1371e+02,-3.3039e-01,-1.5398e+00,-6.9717e-01,1.4403e+00,1.9474e+00,2.2555e+00,6.1517e+00,3.1338e+01
6.8000e+01,1.0000e+00,1.4376e+01,-6.3908e+04,-6.3915e+04,-1.6979e-01,-6.3915e+04,1.3082e-01,6.8544e+00,6.2529e+04,1.1524e+02,-5.9649e-01,-1.1973e+00,2.6585e+00,2.6335e+00,2.3464e+00,4.2631e+00,5.8169e+00,2.8200e+01
6.9000e+01,1.0000e+00,1.4557e+01,-6.3251e+04,-6.3258e+04,-1.7228e-01,-6.3258e+04,1.3085e-01,6.8569e+00,6.2391e+04,1.1667e+02,2.4352e-01,-8.2518e-01,2.0716e+00,2.0988e+00,1.3518e+00,5.1251e+00,5.6220e+00,2.9012e+01
7.0000e+01,1.0000e+00,1.4737e+01,-6.2842e+04,-6.2849e+04,-1.7478e-01,-6.2849e+04,1.3087e-01,6.8594e+00,6.1733e+04,1.1842e+02,-8.6021e-01,-1.4470e+00,2.1724e+00,3.9904e-01,2.3543e+00,3.3664e+00,5.6561e+00,2.8684e+01
7.1000e+01,1.0000e+00,1.4916e+01,-6.2423e+04,-6.2430e+04,-1.7728e-01,-6.2430e+04,1.3089e-01,6.8619e+00,6.1325e+04,1.2003e+02,4.0289e-01,-7.8436e-01,-1.2940e-02,2.6155e+00,4.4903e+00,5.9780e+00,3.2057e+00,3.1176e+01
7.2000e+01,1.0000e+00,1.5094e+01,-6.2336e+04,-6.2343e+04,-1.7978e-01,-6.2343e+04,1.3092e-01,6.8644e+00,6.0906e+04,1.2166e+02,-9.9655e-01,-1.2175e+00,2.2680e+00,2.0309e+00,4.4305e+00,4.2259e+00,6.4755e+00,3.2527e+01
7.3000e+01,1.0000e+00,1.5272e+01,-6.1430e+04,-6.1437e+04,-1.8227e-01,-6.1437e+04,1.3094e-01,6.8669e+00,6.0819e+04,1.2339e+02,-4.4139e-01,-1.7395e+00,6.1462e-01,2.5372e+00,1.5041e+00,5.2116e+00,3.0702e+00,2.8110e+01
7.4000e+01,2.0000e+00,1.5417e+01,-6.0937e+04,-6.0944e+04,-1.8477e-01,-6.0944e+04,1.3097e-01,6.8694e+00,5.9913e+04,1.2670e+02,-5.0687e-01,-1.1819e+00,1.8543e-01,3.7534e+00,1.5832e+00,3.5911e+00,5.9739e+00,3.1062e+01
7.5000e+01,1.0000e+00,1.5593e+01,-6.0546e+04,-6.0553e+04,-1.8727e-01,-6.0553e+04,1.3099e-01,6.8719e+00,5.9420e+04,1.2809e+02,-7.7627e-01,-8.0148e-01,1.8631e+00,2.7878e+00,4.2051e+00,5.6133e+00,5.3625e+00,3.0883e+01
7.6000e+01,1.0000e+00,1.5768e+01,-5.9783e+04,-5.9790e+04,-1.8976e-01,-5.9790e+04,1.3101e-01,6.8744e+00,5.9028e+04,1.2973e+02,-3.9834e-01,-6.0408e-01,1.2950e+00,3.5045e+00,4.4034e+00,5.1593e+00,4.7932e+00,2.8739e+01
7.7000e+01,1.0000e+00,1.5942e+01,-5.8894e+04,-5.8901e+04,-1.9226e-01,-5.8901e+04,1.3104e-01,6.8769e+00,5.8266e+04,1.3126e+02,-1.5728e-01,-1.7936e+00,1.3263e+00,2.4970e+00,2.1945e+00,2.2435e+00,5.8534e+00,3.0665e+01
7.8000e+01,1.0000e+00,1.6116e+01,-5.8876e+04,-5.8883e+04,-1.9476e-01,-5.8883e+04,1.3106e-01,6.8794e+00,5.7376e+04,1.3269e+02,1.3353e-01,-6.0185e-01,7.3930e-01,1.4539e+00,2.3640e+00,5.4194e+00,6.5401e+00,3.2273e+01
7.9000e+01,1.0000e+00,1.6289e+01,-5.8559e+04,-5.8566e+04,-1.9725e-01,-5.8566e+04,1.3108e-01,6.8819e+00,5.7358e+04,1.3436e+02,-9.7244e-01,-7.1682e-01,1.5247e+00,3.8630e+00,3.7929e+00,5.9896e+00,6.5034e+00,3.3090e+01
8.0000e+01,1.0000e+00,1.6461e+01,-5.8356e+04,-5.8363e+04,-1.9975e-01,-5.8363e+04,1.3111e-01,6.8844e+00,5.7042e+04,1.3585e+02,-8.0160e-01,-5.3828e-01,-4.3772e-02,3.3076e+00,2.8049e+00,5.1809e+00,4.1471e+00,2.8152e+01
8.1000e+01,2.0000e+00,1.6598e+01,-5.8336e+04,-5.8343e+04,-2.0225e-01,-5.8343e+04,1.3113e-01,6.8869e+00,5.6839e+04,1.3901e+02,-3.3414e-01,-1.9534e+00,6.8665e-01,3.1891e+00,2.7785e+00,3.4863e+00,5.4991e+00,2.9262e+01
8.2000e+01,1.0000e+00,1.6769e+01,-5.8257e+04,-5.8264e+04,-2.0474e-01,-5.8264e+04,1.3116e-01,6.8894e+00,5.6819e+04,1.4065e+02,-2.5804e-01,-7.0726e-01,1.6123e+00,4.0537e+00,4.7429e+00,5.2428e+00,6.5177e+00,3.2608e+01
8.3000e+01,1.0000e+00,1.6939e+01,-5.8035e+04,-5.8042e+04,-2.0724e-01,-5.8042e+04,1.3118e-01,6.8919e+00,5.6740e+04,1.4235e+02,-3.0918e-01,-1.4427e+00,-1.4196e-01,2.0935e+00,4.6454e+00,5.1679e+00,3.3682e+00,2.9621e+01
8.4000e+01,1.0000e+00,1.7108e+01,-5.7939e+04,-5.7946e+04,-2.0974e-01,-5.7946e+04,1.3120e-01,6.8943e+00,5.6518e+04,1.4409e+02,4.8618e-01,-1.0769e+00,2.5766e+00,2.1053e+00,3.4059e+00,5.4856e+00,5.6196e+00,2.9469e+01
8.5000e+01,1.0000e+00,1.7276e+01,-5.7362e+04,-5.7369e+04,-2.1223e-01,-5.7369e+04,1.3123e-01,6.8968e+00,5.6422e+04,1.4596e+02,3.6856e-01,-1.6811e+00,5.2229e-01,1.3128e+00,4.4497e+00,5.3984e+00,3.9821e+00,3.0069e+01
8.6000e+01,1.0000e+00,1.7444e+01,-5.6720e+04,-5.6727e+04,-2.1473e-01,-5.6727e+04,1.3125e-01,6.8993e+00,5.5845e+04,1.4759e+02,4.9795e-01,-1.5120e+00,2.6347e+00,2.7122e+00,2.6407e+00,4.2174e+00,6.0548e+00,3.0514e+01
8.7000e+01,1.0000e+00,1.7611e+01,-5.6556e+04,-5.6563e+04,-2.1723e-01,-5.6563e+04,1.3127e-01,6.9018e+00,5.5203e+04,1.4928e+02,3.4370e-01,-1.3216e+00,2.8534e+00,8.7897e-01,3.8221e+00,4.0074e+00,6.8320e+00,3.3257e+01
