logfeh,logdust_med,logNpix,tau,dmod,logl
-6.9661e-01,-1.9226e+00,3.6313e+00,9.5926e+00,2.9650e+01,-1.6068e+03
-6.9675e-01,-1.7800e+00,3.6289e+00,9.6501e+00,2.9634e+01,-1.6025e+03
-6.8854e-01,-1.8752e+00,3.6310e+00,9.6163e+00,2.9639e+01,-1.6061e+03
-9.3608e-01,-1.0004e+00,3.6686e+00,9.6943e+00,2.9710e+01,-1.6011e+03
-6.6052e-01,-1.9658e+00,3.6159e+00,9.8705e+00,2.9602e+01,-1.5806e+03
-6.9733e-01,-1.8050e+00,3.6281e+00,9.7152e+00,2.9635e+01,-1.6114e+03
-6.3477e-01,-1.9691e+00,3.6134e+00,9.9459e+00,2.9594e+01,-1.5910e+03
-6.9765e-01,-1.8795e+00,3.6309e+00,9.7431e+00,2.9652e+01,-1.5963e+03
-9.2981e-01,-1.0185e+00,3.6951e+00,9.8770e+00,2.9786e+01,-1.6060e+03
-6.5271e-01,-1.9618e+00,3.6149e+00,9.9394e+00,2.9605e+01,-1.6127e+03
-8.1205e-01,-1.3017e+00,3.7008e+00,9.8701e+00,2.9825e+01,-1.6054e+03
-6.7514e-01,-1.9277e+00,3.6316e+00,9.6120e+00,2.9643e+01,-1.6133e+03
-6.9548e-01,-1.7459e+00,3.6304e+00,9.7509e+00,2.9643e+01,-1.6096e+03
-9.3091e-01,-1.0149e+00,3.6643e+00,9.7732e+00,2.9700e+01,-1.6053e+03
-6.5920e-01,-1.9395e+00,3.6150e+00,9.9745e+00,2.9601e+01,-1.6132e+03
-6.8822e-01,-1.9914e+00,3.6991e+00,9.9648e+00,2.9834e+01,-1.6018e+03
-6.9857e-01,-1.7711e+00,3.6311e+00,9.5685e+00,2.9644e+01,-1.6058e+03
-9.4489e-01,-1.0138e+00,3.6631e+00,9.8497e+00,2.9703e+01,-1.6076e+03
-6.9641e-01,-1.8613e+00,3.6319e+00,9.6931e+00,2.9650e+01,-1.6059e+03
-6.9961e-01,-1.8518e+00,3.6313e+00,9.6646e+00,2.9645e+01,-1.5655e+03
-6.8602e-01,-1.9908e+00,3.7054e+00,9.8482e+00,2.9849e+01,-1.6107e+03
-6.3593e-01,-1.9370e+00,3.6612e+00,9.9397e+00,2.9716e+01,-1.5966e+03
-6.9972e-01,-1.8430e+00,3.6288e+00,9.6278e+00,2.9640e+01,-1.5938e+03
-6.5601e-01,-1.8627e+00,3.6147e+00,9.9376e+00,2.9596e+01,-1.6002e+03
-6.2872e-01,-1.9496e+00,3.6151e+00,9.9782e+00,2.9602e+01,-1.6123e+03
-6.9872e-01,-1.9546e+00,3.6305e+00,9.6057e+00,2.9648e+01,-1.5880e+03
-6.8950e-01,-1.9530e+00,3.6319e+00,9.5544e+00,2.9645e+01,-1.6147e+03
-6.6136e-01,-1.9549e+00,3.6164e+00,9.8769e+00,2.9604e+01,-1.6043e+03
-6.6787e-01,-1.9634e+00,3.6237e+00,9.9737e+00,2.9629e+01,-1.5985e+03
-9.3085e-01,-1.0261e+00,3.6949e+00,9.8679e+00,2.9786e+01,-1.6079e+03
-6.9287e-01,-1.8644e+00,3.6342e+00,9.7485e+00,2.9654e+01,-1.6113e+03
-6.5641e-01,-1.9561e+00,3.6234e+00,9.9815e+00,2.9628e+01,-1.6137e+03
-6.2800e-01,-1.9118e+00,3.6145e+00,9.9726e+00,2.9589e+01,-1.5985e+03
-8.2394e-01,-1.2528e+00,3.7009e+00,9.9712e+00,2.9823e+01,-1.6144e+03
-9.1140e-01,-1.0134e+00,3.6622e+00,9.8891e+00,2.9691e+01,-1.6031e+03
-6.9168e-01,-1.8821e+00,3.6300e+00,9.6348e+00,2.9639e+01,-1.6041e+03
-6.8727e-01,-1.9202e+00,3.6295e+00,9.6560e+00,2.9636e+01,-1.6147e+03
-6.9768e-01,-1.9179e+00,3.6314e+00,9.6549e+00,2.9649e+01,-1.5812e+03
-9.2834e-01,-1.0221e+00,3.6620e+00,9.9992e+00,2.9702e+01,-1.5745e+03
-6.5280e-01,-1.9758e+00,3.6245e+00,9.9660e+00,2.9626e+01,-1.6139e+03
-6.8691e-01,-1.9443e+00,3.6316e+00,9.5812e+00,2.9641e+01,-1.6037e+03
-6.5370e-01,-1.8692e+00,3.6143e+00,9.9777e+00,2.9601e+01,-1.6048e+03
-6.6058e-01,-1.9825e+00,3.6155e+00,9.9162e+00,2.9607e+01,-1.5947e+03
-8.1686e-01,-1.2199e+00,3.7005e+00,9.9106e+00,2.9820e+01,-1.6088e+03
-6.9388e-01,-1.7218e+00,3.6300e+00,9.6941e+00,2.9638e+01,-1.5912e+03
-6.4518e-01,-1.9783e+00,3.6174e+00,9.9925e+00,2.9606e+01,-1.6110e+03
-9.4147e-01,-1.0341e+00,3.6658e+00,9.6229e+00,2.9704e+01,-1.5952e+03
-6.9013e-01,-1.9371e+00,3.6305e+00,9.7180e+00,2.9648e+01,-1.6022e+03
-6.3760e-01,-1.9878e+00,3.6133e+00,9.9353e+00,2.9592e+01,-1.5835e+03
-6.8908e-01,-1.8503e+00,3.6315e+00,9.5925e+00,2.9644e+01,-1.6091e+03
-6.5606e-01,-1.9905e+00,3.6165e+00,9.8888e+00,2.9601e+01,-1.5964e+03
-6.9500e-01,-1.9478e+00,3.6314e+00,9.6655e+00,2.9647e+01,-1.6012e+03
-6.8634e-01,-1.8817e+00,3.6288e+00,9.7079e+00,2.9637e+01,-1.6142e+03
-6.9731e-01,-1.7909e+00,3.6307e+00,9.6014e+00,2.9636e+01,-1.6093e+03
-9.1931e-01,-1.0062e+00,3.6650e+00,9.8772e+00,2.9709e+01,-1.5951e+03
-6.9360e-01,-1.8665e+00,3.6307e+00,9.6755e+00,2.9647e+01,-1.5988e+03
-6.5528e-01,-1.8067e+00,3.6157e+00,9.9694e+00,2.9601e+01,-1.6033e+03
-6.3339e-01,-1.9583e+00,3.6167e+00,9.8851e+00,2.9592e+01,-1.6059e+03
-8.2846e-01,-1.1691e+00,3.6975e+00,9.8786e+00,2.9801e+01,-1.6042e+03
-9.2235e-01,-1.0148e+00,3.6627e+00,9.9139e+00,2.9699e+01,-1.5926e+03
-6.2442e-01,-1.8989e+00,3.6165e+00,9.8675e+00,2.9589e+01,-1.6087e+03
-6.8751e-01,-1.9537e+00,3.6307e+00,9.6830e+00,2.9648e+01,-1.6092e+03
-6.6932e-01,-1.9383e+00,3.6778e+00,9.9917e+00,2.9767e+01,-1.6122e+03
-6.9926e-01,-1.7507e+00,3.6285e+00,9.7881e+00,2.9644e+01,-1.6077e+03
