logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-2.2432e-01,-1.8005e+00,1.7333e+00,2.6152e+00,2.5363e+00,2.2038e+00,4.2615e+00,-8.7595e+03
-2.2532e-01,-1.9851e+00,1.7304e+00,2.6162e+00,2.2644e+00,2.1970e+00,4.2882e+00,-8.7414e+03
-2.7796e-01,-1.8517e+00,1.7310e+00,2.5861e+00,2.2192e+00,1.6856e+00,4.2953e+00,-8.7753e+03
-2.7763e-01,-1.9390e+00,1.7333e+00,2.5867e+00,1.8670e+00,1.6463e+00,4.3068e+00,-8.7394e+03
-2.2223e-01,-1.9001e+00,1.7311e+00,2.5780e+00,2.4505e+00,2.8327e+00,4.2533e+00,-8.7664e+03
-2.6293e-01,-1.9210e+00,1.7333e+00,2.5889e+00,1.0401e+00,1.7618e+00,4.3203e+00,-8.7652e+03
-2.2076e-01,-1.8184e+00,1.7317e+00,2.6031e+00,2.5040e+00,1.6517e+00,4.2708e+00,-8.7586e+03
-2.6507e-01,-1.8140e+00,1.7300e+00,2.5965e+00,2.2345e+00,1.7766e+00,4.2920e+00,-8.7481e+03
-2.2173e-01,-1.9720e+00,1.7332e+00,2.5710e+00,2.3785e+00,2.8362e+00,4.2588e+00,-8.7799e+03
-2.0516e-01,-1.7367e+00,1.7312e+00,2.6126e+00,2.4870e+00,1.6390e+00,4.2735e+00,-8.7413e+03
-2.9215e-01,-1.8546e+00,1.7317e+00,2.5908e+00,2.2819e+00,1.8270e+00,4.2926e+00,-8.7759e+03
-2.5650e-01,-1.8612e+00,1.7331e+00,2.6092e+00,2.3914e+00,2.2633e+00,4.2798e+00,-8.7714e+03
-2.5303e-01,-1.8891e+00,1.7324e+00,2.5937e+00,2.2260e+00,2.5997e+00,4.2826e+00,-8.7660e+03
-2.3639e-01,-1.8385e+00,1.7309e+00,2.6221e+00,2.1729e+00,1.6662e+00,4.2972e+00,-8.7763e+03
-2.6575e-01,-1.8596e+00,1.7330e+00,2.5876e+00,2.3045e+00,2.6530e+00,4.2751e+00,-8.7317e+03
-2.7358e-01,-1.8686e+00,1.7329e+00,2.6119e+00,2.3237e+00,2.2535e+00,4.2845e+00,-8.7812e+03
-2.1005e-01,-1.9776e+00,1.7325e+00,2.5926e+00,1.6601e+00,1.9728e+00,4.3095e+00,-8.7752e+03
-2.0597e-01,-1.9511e+00,1.7334e+00,2.5909e+00,2.3566e+00,2.8331e+00,4.2620e+00,-8.6477e+03
-2.6856e-01,-1.9735e+00,1.7324e+00,2.5768e+00,2.4291e+00,2.8109e+00,4.2579e+00,-8.7781e+03
-2.8295e-01,-1.9660e+00,1.7249e+00,2.5875e+00,2.2248e+00,1.6318e+00,4.2929e+00,-8.7407e+03
-2.9083e-01,-1.9272e+00,1.7290e+00,2.5836e+00,2.2086e+00,1.8184e+00,4.2949e+00,-8.7769e+03
-2.2213e-01,-1.8578e+00,1.7316e+00,2.6085e+00,2.0371e+00,1.6157e+00,4.3035e+00,-8.7471e+03
-2.6013e-01,-1.9393e+00,1.7321e+00,2.6041e+00,2.2950e+00,1.7873e+00,4.2905e+00,-8.7745e+03
-2.7216e-01,-1.8501e+00,1.7308e+00,2.6071e+00,2.4922e+00,1.6246e+00,4.2716e+00,-8.7708e+03
-2.0930e-01,-1.7856e+00,1.7317e+00,2.5800e+00,2.1257e+00,2.4296e+00,4.2941e+00,-8.7545e+03
-2.9682e-01,-1.9562e+00,1.7284e+00,2.6112e+00,2.2242e+00,1.7791e+00,4.2938e+00,-8.7532e+03
-2.6785e-01,-1.6717e+00,1.7335e+00,2.6339e+00,2.2470e+00,2.2172e+00,4.2895e+00,-8.6040e+03
-2.7172e-01,-1.9437e+00,1.7327e+00,2.5869e+00,2.2005e+00,1.6550e+00,4.2967e+00,-8.7767e+03
-2.8225e-01,-1.9634e+00,1.7244e+00,2.6047e+00,2.1923e+00,1.6468e+00,4.2936e+00,-8.7174e+03
-2.4647e-01,-1.7578e+00,1.7335e+00,2.6120e+00,1.8622e+00,1.8675e+00,4.3087e+00,-8.7715e+03
-2.1440e-01,-1.8633e+00,1.7329e+00,2.5792e+00,6.5402e-01,1.9180e+00,4.3221e+00,-8.7258e+03
-2.3104e-01,-1.9332e+00,1.7336e+00,2.5731e+00,2.1489e+00,2.4354e+00,4.2945e+00,-8.7717e+03
-2.3161e-01,-1.7967e+00,1.7328e+00,2.5825e+00,1.9784e+00,1.8586e+00,4.3078e+00,-8.7699e+03
-2.0498e-01,-1.9571e+00,1.7282e+00,2.6101e+00,1.7905e+00,1.6809e+00,4.3080e+00,-8.7697e+03
-2.5733e-01,-1.8392e+00,1.7326e+00,2.5688e+00,2.1571e+00,1.7589e+00,4.3003e+00,-8.7584e+03
-2.5302e-01,-1.9271e+00,1.7310e+00,2.5819e+00,2.3400e+00,1.8079e+00,4.2829e+00,-8.7566e+03
-2.4235e-01,-1.9752e+00,1.7314e+00,2.5762e+00,1.3201e+00,2.1344e+00,4.3122e+00,-8.7804e+03
-2.4460e-01,-1.9982e+00,1.7298e+00,2.6151e+00,2.1191e+00,1.8016e+00,4.2970e+00,-8.7759e+03
-2.5920e-01,-1.7814e+00,1.7290e+00,2.6197e+00,2.1737e+00,1.6336e+00,4.2969e+00,-8.7717e+03
-2.8389e-01,-1.9421e+00,1.7333e+00,2.6250e+00,2.5010e+00,2.4511e+00,4.2632e+00,-8.7516e+03
-2.9841e-01,-1.8423e+00,1.7320e+00,2.5924e+00,2.5480e+00,2.2029e+00,4.2627e+00,-8.7467e+03
-2.5390e-01,-1.8811e+00,1.7322e+00,2.5953e+00,1.9298e+00,1.6220e+00,4.3086e+00,-8.7785e+03
-2.8569e-01,-1.7590e+00,1.7328e+00,2.5850e+00,2.1470e+00,2.4180e+00,4.2945e+00,-8.7408e+03
-2.0552e-01,-1.9102e+00,1.7335e+00,2.5790e+00,2.2989e+00,1.7941e+00,4.2897e+00,-8.7477e+03
-2.7134e-01,-1.9492e+00,1.7330e+00,2.5736e+00,2.3676e+00,2.5647e+00,4.2738e+00,-8.7790e+03
-2.2527e-01,-1.7417e+00,1.7334e+00,2.6160e+00,2.2195e+00,2.2393e+00,4.2899e+00,-8.7802e+03
-2.9620e-01,-1.6781e+00,1.7285e+00,2.6281e+00,2.2441e+00,2.2314e+00,4.2909e+00,-8.7746e+03
-2.3992e-01,-1.8685e+00,1.7326e+00,2.6053e+00,2.2051e+00,1.8805e+00,4.2929e+00,-8.7592e+03
-2.4998e-01,-1.8717e+00,1.7327e+00,2.5989e+00,1.5594e+00,1.6915e+00,4.3154e+00,-8.7606e+03
-2.8826e-01,-1.8322e+00,1.7332e+00,2.5783e+00,1.3222e+00,1.9123e+00,4.3171e+00,-8.7574e+03
-2.8032e-01,-1.9012e+00,1.7328e+00,2.5920e+00,1.9007e+00,1.6481e+00,4.3066e+00,-8.7656e+03
-2.5636e-01,-1.8249e+00,1.7324e+00,2.5879e+00,2.5130e+00,2.4813e+00,4.2643e+00,-8.7177e+03
-2.0841e-01,-1.8787e+00,1.7333e+00,2.6081e+00,2.1982e+00,1.6343e+00,4.2932e+00,-8.7006e+03
-2.1408e-01,-1.8157e+00,1.7326e+00,2.6221e+00,2.3869e+00,2.1996e+00,4.2798e+00,-8.7216e+03
-2.0176e-01,-1.8915e+00,1.7331e+00,2.5853e+00,2.4596e+00,2.5096e+00,4.2662e+00,-8.7737e+03
-2.0785e-01,-1.9355e+00,1.7317e+00,2.5832e+00,1.9497e+00,1.8919e+00,4.3079e+00,-8.7162e+03
-2.9000e-01,-1.9810e+00,1.7309e+00,2.5873e+00,2.2125e+00,1.6980e+00,4.2947e+00,-8.7370e+03
-2.3189e-01,-1.9281e+00,1.7331e+00,2.6089e+00,1.8909e+00,1.6212e+00,4.3091e+00,-8.7465e+03
-2.9109e-01,-1.8225e+00,1.7287e+00,2.6019e+00,2.1865e+00,1.6247e+00,4.2950e+00,-8.7569e+03
-2.5136e-01,-1.9895e+00,1.7322e+00,2.5881e+00,1.1277e+00,1.7454e+00,4.3205e+00,-8.7645e+03
-2.6765e-01,-1.9612e+00,1.7330e+00,2.5991e+00,2.5299e+00,1.6608e+00,4.2643e+00,-8.7626e+03
-2.0476e-01,-1.9103e+00,1.7324e+00,2.5758e+00,2.2819e+00,2.4292e+00,4.2805e+00,-8.7576e+03
-2.0406e-01,-1.6073e+00,1.7318e+00,2.6339e+00,2.1468e+00,2.2626e+00,4.2931e+00,-8.7417e+03
-2.3334e-01,-1.9306e+00,1.7317e+00,2.5606e+00,2.1555e+00,2.4666e+00,4.2917e+00,-8.6442e+03
-2.5621e-01,-1.9094e+00,1.7309e+00,2.5736e+00,2.1837e+00,1.8315e+00,4.2969e+00,-8.7492e+03
-2.4424e-01,-1.8807e+00,1.7324e+00,2.5846e+00,2.3512e+00,1.7254e+00,4.2844e+00,-8.7713e+03
-2.2433e-01,-1.9622e+00,1.7311e+00,2.5812e+00,2.2683e+00,1.6725e+00,4.2899e+00,-8.7523e+03
-2.1103e-01,-1.9631e+00,1.7335e+00,2.5894e+00,2.2692e+00,2.6712e+00,4.2737e+00,-8.7666e+03
-2.7019e-01,-1.7584e+00,1.7281e+00,2.6040e+00,2.5408e+00,2.2215e+00,4.2616e+00,-8.7466e+03
-2.5787e-01,-1.7190e+00,1.7333e+00,2.6348e+00,2.2708e+00,2.1636e+00,4.2879e+00,-8.7605e+03
-2.9171e-01,-1.5603e+00,1.7298e+00,2.6253e+00,2.2406e+00,2.2314e+00,4.2885e+00,-8.7767e+03
-2.1654e-01,-1.8341e+00,1.7333e+00,2.6007e+00,2.1892e+00,1.6388e+00,4.2981e+00,-8.7313e+03
-2.8144e-01,-1.5323e+00,1.7289e+00,2.6285e+00,2.2481e+00,2.2219e+00,4.2899e+00,-8.7561e+03
-2.3716e-01,-1.9363e+00,1.7328e+00,2.5875e+00,1.7775e+00,1.9355e+00,4.3073e+00,-8.7346e+03
-2.4130e-01,-1.9329e+00,1.7327e+00,2.5971e+00,2.5292e+00,1.6550e+00,4.2653e+00,-8.7758e+03
-2.6957e-01,-1.8395e+00,1.7323e+00,2.6020e+00,2.2328e+00,2.6741e+00,4.2820e+00,-8.7679e+03
-2.5188e-01,-1.8517e+00,1.7325e+00,2.5880e+00,2.4150e+00,2.5292e+00,4.2663e+00,-8.7519e+03
-2.7233e-01,-1.7201e+00,1.7323e+00,2.6132e+00,2.2659e+00,2.1888e+00,4.2896e+00,-8.7692e+03
-2.2498e-01,-1.8162e+00,1.7328e+00,2.5782e+00,2.5161e+00,2.3513e+00,4.2680e+00,-8.7434e+03
-2.4094e-01,-1.8812e+00,1.7300e+00,2.6058e+00,1.7504e+00,1.6298e+00,4.3100e+00,-8.7759e+03
-2.7887e-01,-1.9245e+00,1.7329e+00,2.6076e+00,1.6425e+00,2.0115e+00,4.3091e+00,-8.7746e+03
