logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.3923e-01,-1.8296e+00,-4.1097e-01,2.2981e+00,2.7157e+00,4.3292e+00,6.1793e+00,3.4938e+01,-1.3069e+02
3.3164e-01,-1.0018e+00,2.9329e+00,1.9940e+00,3.6346e+00,5.8445e+00,3.2885e+00,3.4481e+01,-1.3537e+02
4.5354e-01,-1.7009e+00,1.5580e+00,1.0449e+00,1.9638e+00,5.6091e+00,3.6511e+00,3.3841e+01,-1.3544e+02
-1.6685e-01,-1.2221e+00,-1.0795e-01,1.2022e+00,3.8241e+00,3.9442e+00,6.0496e+00,3.4794e+01,-1.3668e+02
2.8198e-01,-1.0631e+00,2.1004e+00,2.6203e+00,2.2727e+00,5.6872e+00,2.9788e+00,3.4131e+01,-1.4558e+02
2.3732e-01,-1.2383e+00,9.8116e-02,4.1133e-01,3.6283e+00,5.8631e+00,5.0782e+00,3.4695e+01,-1.4093e+02
2.7259e-01,-1.8664e+00,6.2127e-01,3.2502e+00,2.3469e+00,4.1927e+00,5.8274e+00,3.4045e+01,-1.3184e+02
1.5572e-01,-1.3063e+00,1.1743e-01,1.9818e+00,4.4981e+00,4.7790e+00,5.7711e+00,3.4188e+01,-1.2836e+02
4.8732e-01,-1.2515e+00,1.1185e+00,2.6765e+00,2.2816e+00,5.0731e+00,3.6555e+00,3.2486e+01,-1.2243e+02
8.8541e-02,-1.1963e+00,1.5838e+00,5.9159e-01,1.4388e+00,4.4457e+00,4.9889e+00,3.2346e+01,-1.2872e+02
7.1914e-02,-1.5579e+00,6.9246e-01,1.5889e+00,1.1414e+00,2.1244e+00,4.7584e+00,3.1426e+01,-1.4447e+02
-1.1682e-01,-1.1539e+00,1.3284e+00,8.2232e-01,1.4432e+00,3.3983e+00,5.4143e+00,3.3125e+01,-1.3841e+02
-4.4638e-01,-6.7377e-01,-4.4159e-01,3.7223e+00,2.6503e+00,4.6477e+00,5.6751e+00,3.3936e+01,-1.3049e+02
1.3632e-01,-1.8473e+00,9.8723e-01,1.5904e+00,3.7722e+00,4.5255e+00,5.9342e+00,3.4416e+01,-1.2067e+02
-3.8023e-02,-8.3130e-01,2.6826e-02,2.0729e+00,2.6565e+00,5.0664e+00,3.2006e+00,3.2616e+01,-1.3751e+02
1.2986e-01,-1.9603e+00,4.5843e-01,2.5901e+00,1.6897e+00,4.7301e+00,6.0573e+00,3.4729e+01,-1.2360e+02
1.7684e-01,-1.7667e+00,1.0744e+00,3.2947e+00,1.0658e+00,3.4128e+00,5.6842e+00,3.3727e+01,-1.4156e+02
4.5675e-01,-1.7068e+00,5.8822e-01,2.5133e+00,4.1204e+00,5.9566e+00,4.7961e+00,3.4784e+01,-1.3997e+02
-1.2018e-01,-7.9292e-01,2.0332e+00,1.7702e+00,1.4591e+00,5.7563e+00,4.4437e+00,3.4417e+01,-1.1916e+02
7.4083e-02,-9.0797e-01,1.0018e+00,7.4618e-01,1.8775e+00,4.5649e+00,3.4910e+00,3.1394e+01,-1.4580e+02
