logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-2.5671e-01,-1.8325e+00,1.2618e+00,3.7697e-01,2.8780e+00,3.6181e+00,4.8298e+00,-7.7314e+02
-2.7559e-01,-1.8532e+00,1.2578e+00,1.2108e+00,3.0393e+00,3.4994e+00,4.8276e+00,-7.7319e+02
-2.7153e-01,-1.6779e+00,1.2630e+00,1.9375e+00,2.8835e+00,3.6099e+00,4.8285e+00,-7.6727e+02
-3.3380e-01,-1.7202e+00,1.2552e+00,1.0653e+00,2.9422e+00,2.8068e+00,4.8466e+00,-7.7201e+02
-3.3696e-01,-1.6972e+00,1.2321e+00,1.4723e+00,3.0469e+00,3.0749e+00,4.8341e+00,-7.7317e+02
-2.5588e-01,-1.9968e+00,1.2333e+00,7.5192e-01,3.0184e+00,3.0703e+00,4.8439e+00,-7.7019e+02
-4.0856e-01,-1.2584e+00,1.2481e+00,7.1142e-01,3.0555e+00,3.7036e+00,4.8103e+00,-7.7376e+02
-2.3821e-01,-1.9843e+00,1.2491e+00,8.8468e-01,3.0334e+00,3.6676e+00,4.7956e+00,-7.7353e+02
-2.9680e-01,-1.7304e+00,1.1992e+00,2.0325e+00,3.0511e+00,3.3592e+00,4.8281e+00,-7.7211e+02
-3.0920e-01,-1.7240e+00,1.2606e+00,4.9094e-01,3.0105e+00,2.8792e+00,4.8432e+00,-7.6963e+02
-2.0448e-01,-1.8747e+00,1.2404e+00,2.0037e+00,3.0405e+00,3.4466e+00,4.8171e+00,-7.6989e+02
-3.1919e-01,-1.5949e+00,1.2472e+00,5.8614e-01,2.9373e+00,3.2694e+00,4.8445e+00,-7.7395e+02
-2.7797e-01,-1.9689e+00,1.2307e+00,1.8980e+00,3.0428e+00,2.8858e+00,4.8425e+00,-7.6830e+02
-3.1391e-01,-1.5917e+00,1.2391e+00,1.6279e+00,2.9798e+00,3.1665e+00,4.8430e+00,-7.7326e+02
-2.7176e-01,-1.7899e+00,1.2620e+00,1.0875e+00,3.0279e+00,3.2547e+00,4.8435e+00,-7.7032e+02
-3.3478e-01,-1.4483e+00,1.2568e+00,1.0528e+00,3.0231e+00,3.4242e+00,4.8376e+00,-7.7094e+02
-3.2323e-01,-1.5921e+00,1.2501e+00,1.8389e+00,2.9770e+00,3.5480e+00,4.8168e+00,-7.7001e+02
-2.4117e-01,-1.6528e+00,1.2334e+00,2.2348e+00,2.9688e+00,3.5932e+00,4.8152e+00,-7.7303e+02
-3.0207e-01,-1.7748e+00,1.2271e+00,1.3050e+00,2.9027e+00,3.3243e+00,4.8369e+00,-7.7354e+02
-3.5972e-01,-1.4715e+00,1.2396e+00,1.6691e+00,2.9524e+00,3.1319e+00,4.8421e+00,-7.7381e+02
-2.4952e-01,-1.7948e+00,1.2609e+00,1.2824e+00,3.0610e+00,3.8249e+00,4.7750e+00,-7.6836e+02
-2.9804e-01,-1.8093e+00,1.2095e+00,6.6288e-01,3.0637e+00,3.7997e+00,4.7838e+00,-7.7068e+02
-2.2817e-01,-1.4196e+00,1.2270e+00,1.7239e+00,3.0192e+00,4.1549e+00,4.7101e+00,-7.7357e+02
-2.4430e-01,-1.9892e+00,1.2526e+00,1.2357e+00,2.9303e+00,3.1452e+00,4.8521e+00,-7.6588e+02
-3.4660e-01,-1.5033e+00,1.2611e+00,4.2476e-01,3.0626e+00,2.9753e+00,4.8447e+00,-7.6382e+02
-3.3122e-01,-1.4737e+00,1.2566e+00,1.5834e+00,3.0634e+00,3.9164e+00,4.7582e+00,-7.7289e+02
-2.4735e-01,-1.7558e+00,1.2528e+00,2.1111e+00,2.9943e+00,3.1040e+00,4.8403e+00,-7.6755e+02
-2.3579e-01,-1.7885e+00,1.2338e+00,1.0927e+00,2.9273e+00,3.6082e+00,4.8242e+00,-7.7345e+02
-2.6331e-01,-1.7805e+00,1.2476e+00,2.0876e+00,2.9964e+00,3.1610e+00,4.8407e+00,-7.7329e+02
-3.1591e-01,-1.8530e+00,1.2547e+00,1.5693e+00,3.0265e+00,3.0211e+00,4.8279e+00,-7.7239e+02
-2.9841e-01,-1.7584e+00,1.2570e+00,7.5283e-01,2.8356e+00,3.2254e+00,4.8625e+00,-7.7306e+02
-2.3138e-01,-1.8299e+00,1.2419e+00,5.8733e-01,2.9520e+00,3.2043e+00,4.8540e+00,-7.7047e+02
-2.5234e-01,-1.8231e+00,1.2604e+00,1.3760e+00,3.0305e+00,3.6487e+00,4.8082e+00,-7.6886e+02
-2.6941e-01,-1.8221e+00,1.2289e+00,1.7876e+00,2.5923e+00,2.8261e+00,4.8783e+00,-7.7332e+02
-2.8630e-01,-1.6506e+00,1.2583e+00,8.9760e-01,3.0253e+00,3.9525e+00,4.7594e+00,-7.6963e+02
-3.1520e-01,-1.4726e+00,1.2023e+00,3.7040e-01,3.0344e+00,3.6671e+00,4.8188e+00,-7.7293e+02
-3.0949e-01,-1.5038e+00,1.2094e+00,2.0916e+00,2.9845e+00,2.9224e+00,4.8517e+00,-7.6852e+02
-2.2804e-01,-1.8844e+00,1.2449e+00,9.0172e-01,3.0640e+00,3.5679e+00,4.8093e+00,-7.7240e+02
-3.1217e-01,-1.5355e+00,1.2546e+00,2.0428e+00,3.0546e+00,3.1343e+00,4.8319e+00,-7.7208e+02
-2.0037e-01,-1.8647e+00,1.2266e+00,3.5215e-01,2.9359e+00,3.2745e+00,4.8487e+00,-7.7288e+02
-3.5663e-01,-1.3972e+00,1.2456e+00,1.1378e+00,3.0506e+00,3.7016e+00,4.8029e+00,-7.6647e+02
-3.0503e-01,-1.3779e+00,1.2217e+00,1.4459e+00,3.0243e+00,3.9874e+00,4.7593e+00,-7.7253e+02
-3.2838e-01,-1.6911e+00,1.2295e+00,6.0974e-01,3.0490e+00,3.2206e+00,4.8258e+00,-7.7199e+02
-3.0493e-01,-1.6364e+00,1.2486e+00,1.3244e+00,3.0575e+00,3.0255e+00,4.8444e+00,-7.7196e+02
-2.3630e-01,-1.9139e+00,1.2623e+00,1.0435e+00,2.9349e+00,3.3177e+00,4.8462e+00,-7.7086e+02
-2.3092e-01,-1.9354e+00,1.2295e+00,1.9232e+00,2.9932e+00,3.2260e+00,4.8383e+00,-7.7027e+02
-3.6132e-01,-1.2609e+00,1.2233e+00,1.3693e+00,2.9135e+00,3.9861e+00,4.7778e+00,-7.7400e+02
-2.9069e-01,-1.4404e+00,1.2576e+00,2.2416e+00,2.8242e+00,3.6391e+00,4.8440e+00,-7.7355e+02
-2.3213e-01,-1.9670e+00,1.2021e+00,1.6192e+00,2.9923e+00,3.1920e+00,4.8424e+00,-7.7387e+02
-2.2430e-01,-1.9196e+00,1.1978e+00,7.8749e-01,3.0422e+00,3.3021e+00,4.8331e+00,-7.7395e+02
-3.1417e-01,-1.5677e+00,1.2610e+00,1.0831e+00,3.0404e+00,3.6000e+00,4.8117e+00,-7.7299e+02
-2.7590e-01,-1.7359e+00,1.2613e+00,1.7049e+00,2.9185e+00,3.6162e+00,4.8220e+00,-7.7066e+02
-2.5401e-01,-1.7300e+00,1.2572e+00,1.3600e+00,3.0230e+00,3.9408e+00,4.7595e+00,-7.7151e+02
-2.6385e-01,-1.9223e+00,1.2603e+00,2.0945e+00,3.0182e+00,2.8820e+00,4.8387e+00,-7.7054e+02
-2.6315e-01,-1.4938e+00,1.2633e+00,9.1407e-01,2.9891e+00,4.1135e+00,4.7232e+00,-7.6773e+02
-3.3131e-01,-1.2085e+00,1.2445e+00,9.8124e-01,2.9614e+00,4.3109e+00,4.6270e+00,-7.7318e+02
-2.9898e-01,-1.4340e+00,1.2560e+00,2.3022e+00,3.0400e+00,3.7196e+00,4.8103e+00,-7.6993e+02
-2.5175e-01,-1.6218e+00,1.2228e+00,2.1321e+00,2.9010e+00,3.0068e+00,4.8601e+00,-7.7089e+02
-2.5990e-01,-1.8779e+00,1.2538e+00,1.0951e+00,3.0213e+00,3.0872e+00,4.8460e+00,-7.6946e+02
-2.5511e-01,-1.4132e+00,1.2638e+00,2.2447e+00,3.0480e+00,3.9478e+00,4.7703e+00,-7.7167e+02
-3.2351e-01,-1.6473e+00,1.2609e+00,9.6081e-01,2.9651e+00,3.1030e+00,4.8508e+00,-7.7222e+02
-2.6263e-01,-1.5494e+00,1.2560e+00,2.0347e+00,3.0455e+00,3.6025e+00,4.8193e+00,-7.6717e+02
-2.4003e-01,-1.7256e+00,1.2539e+00,1.9297e+00,3.0011e+00,3.4291e+00,4.8302e+00,-7.6098e+02
-3.0541e-01,-1.7864e+00,1.2509e+00,1.6177e+00,2.9522e+00,2.9142e+00,4.8445e+00,-7.7265e+02
-2.2323e-01,-1.7571e+00,1.2532e+00,1.7289e+00,2.9478e+00,3.1703e+00,4.8499e+00,-7.7270e+02
-2.3016e-01,-1.9037e+00,1.2559e+00,1.4034e+00,2.8472e+00,3.4671e+00,4.8420e+00,-7.7078e+02
-3.3653e-01,-1.6474e+00,1.2363e+00,5.9679e-01,2.9479e+00,3.0628e+00,4.8460e+00,-7.7242e+02
-3.4871e-01,-1.5053e+00,1.2632e+00,1.5767e+00,3.0167e+00,3.1217e+00,4.8465e+00,-7.7386e+02
-3.2211e-01,-1.4647e+00,1.2168e+00,2.0821e+00,3.0601e+00,2.7587e+00,4.8494e+00,-7.7107e+02
-2.6737e-01,-1.7839e+00,1.2306e+00,1.8759e+00,3.0162e+00,3.7969e+00,4.7847e+00,-7.7163e+02
-2.6841e-01,-1.7784e+00,1.2521e+00,7.2720e-01,2.7898e+00,3.2951e+00,4.8634e+00,-7.7284e+02
-3.3916e-01,-1.3871e+00,1.2545e+00,1.5127e+00,2.9975e+00,3.9402e+00,4.7648e+00,-7.7164e+02
-3.2045e-01,-1.3948e+00,1.2303e+00,1.6234e+00,3.0592e+00,3.8321e+00,4.7847e+00,-7.7410e+02
-2.6490e-01,-1.6732e+00,1.2631e+00,1.9185e+00,3.0255e+00,2.8760e+00,4.8582e+00,-7.7205e+02
-2.3359e-01,-1.8203e+00,1.2575e+00,1.7253e+00,2.9191e+00,3.2501e+00,4.8504e+00,-7.7216e+02
-2.2646e-01,-1.8266e+00,1.2073e+00,1.5773e+00,2.9849e+00,3.6368e+00,4.8140e+00,-7.7095e+02
-2.8837e-01,-1.6991e+00,1.2563e+00,1.9955e+00,2.9870e+00,2.9549e+00,4.8505e+00,-7.6925e+02
-2.4985e-01,-1.9109e+00,1.2208e+00,1.2230e+00,3.0237e+00,3.1304e+00,4.8414e+00,-7.7356e+02
-2.8454e-01,-1.8908e+00,1.2591e+00,1.3896e+00,2.7782e+00,3.1243e+00,4.8596e+00,-7.7145e+02
-2.1476e-01,-1.7963e+00,1.2509e+00,2.0028e+00,3.0537e+00,3.0759e+00,4.8415e+00,-7.7035e+02
-3.1813e-01,-1.4259e+00,1.2258e+00,2.1106e+00,3.0542e+00,3.5798e+00,4.8153e+00,-7.6830e+02
-2.7619e-01,-1.8315e+00,1.1975e+00,1.3734e+00,3.0595e+00,3.3237e+00,4.8379e+00,-7.7257e+02
-2.2150e-01,-1.8445e+00,1.2450e+00,1.8568e+00,3.0482e+00,3.1928e+00,4.8337e+00,-7.6735e+02
-3.1010e-01,-1.5676e+00,1.2580e+00,1.6424e+00,2.9230e+00,2.9758e+00,4.8590e+00,-7.7146e+02
-3.0019e-01,-1.5582e+00,1.2562e+00,1.2822e+00,2.9281e+00,3.6457e+00,4.8222e+00,-7.7210e+02
-2.3620e-01,-1.8875e+00,1.2281e+00,1.7681e+00,3.0303e+00,2.8519e+00,4.8509e+00,-7.7367e+02
-2.5998e-01,-1.6953e+00,1.2571e+00,1.6648e+00,3.0449e+00,3.7170e+00,4.8007e+00,-7.6816e+02
-2.7813e-01,-1.8314e+00,1.2641e+00,1.8590e+00,2.8802e+00,3.5030e+00,4.8354e+00,-7.7046e+02
-2.7957e-01,-1.8230e+00,1.1108e+00,2.0600e+00,3.0622e+00,3.3449e+00,4.8254e+00,-7.7187e+02
-2.7086e-01,-1.9519e+00,1.2228e+00,2.0114e+00,3.0483e+00,3.0139e+00,4.8338e+00,-7.7104e+02
-3.2103e-01,-1.6965e+00,1.2069e+00,1.5591e+00,3.0352e+00,2.7780e+00,4.8411e+00,-7.7057e+02
-2.4250e-01,-1.7331e+00,1.2195e+00,7.2065e-01,3.0390e+00,3.8684e+00,4.7768e+00,-7.6934e+02
-2.9760e-01,-1.6760e+00,1.2365e+00,2.2021e+00,3.0369e+00,2.9899e+00,4.8457e+00,-7.7220e+02
-2.6548e-01,-1.9702e+00,1.2451e+00,1.2644e+00,2.9973e+00,3.0187e+00,4.8512e+00,-7.6998e+02
-3.7739e-01,-1.4926e+00,1.2561e+00,1.2706e+00,3.0554e+00,2.7535e+00,4.8452e+00,-7.7088e+02
-2.5004e-01,-1.8544e+00,1.2411e+00,1.9144e+00,3.0617e+00,3.4452e+00,4.8179e+00,-7.7094e+02
-3.6259e-01,-1.1650e+00,1.2414e+00,2.1812e+00,3.0363e+00,4.0974e+00,4.7356e+00,-7.7216e+02
-2.0069e-01,-1.9108e+00,1.2260e+00,1.4857e+00,2.9181e+00,3.2749e+00,4.8491e+00,-7.7042e+02
-2.6999e-01,-1.4806e+00,1.2536e+00,2.3126e+00,2.9978e+00,3.3796e+00,4.8388e+00,-7.7199e+02
-3.0708e-01,-1.6230e+00,1.1404e+00,2.0178e+00,3.0474e+00,3.2518e+00,4.8309e+00,-7.7397e+02
-3.1765e-01,-1.6806e+00,1.2575e+00,8.2304e-01,2.9889e+00,2.7537e+00,4.8484e+00,-7.7031e+02
-2.0178e-01,-1.8989e+00,1.2497e+00,1.7727e+00,2.9782e+00,3.2155e+00,4.8448e+00,-7.7371e+02
-3.2852e-01,-1.5370e+00,1.2615e+00,6.9826e-01,2.9102e+00,3.6290e+00,4.8216e+00,-7.6550e+02
-2.2427e-01,-1.5949e+00,1.2033e+00,2.3230e+00,3.0332e+00,3.6560e+00,4.8004e+00,-7.7377e+02
-2.9634e-01,-1.8165e+00,1.2636e+00,1.9128e+00,2.9600e+00,2.7439e+00,4.8580e+00,-7.7063e+02
-3.0763e-01,-1.6443e+00,1.2313e+00,1.0867e+00,3.0327e+00,3.1458e+00,4.8372e+00,-7.7158e+02
-2.6954e-01,-1.8636e+00,1.2535e+00,1.4747e+00,2.9831e+00,3.5441e+00,4.8217e+00,-7.7319e+02
-2.1037e-01,-1.8606e+00,1.1682e+00,6.2130e-01,3.0440e+00,3.6218e+00,4.8139e+00,-7.7320e+02
-2.7763e-01,-1.7925e+00,1.2262e+00,2.1363e+00,3.0534e+00,2.7879e+00,4.8398e+00,-7.7183e+02
-2.2791e-01,-1.9379e+00,1.1771e+00,2.0164e+00,3.0334e+00,3.0530e+00,4.8371e+00,-7.7237e+02
-2.1072e-01,-1.6595e+00,1.2266e+00,1.4359e+00,3.0348e+00,3.9022e+00,4.7765e+00,-7.7096e+02
-3.3248e-01,-1.3441e+00,1.2527e+00,1.8652e+00,2.9373e+00,3.9731e+00,4.7678e+00,-7.7180e+02
