logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-6.4782e-02,-1.0399e+00,2.9544e-01,2.2412e+00,3.1450e+00,4.4703e+00,5.2966e+00,3.0828e+01,-2.3847e+02
8.0616e-02,-1.4703e+00,8.4070e-01,1.3587e+00,2.1566e+00,3.6285e+00,5.3842e+00,3.0806e+01,-2.2915e+02
-9.8403e-02,-1.0423e+00,8.7505e-01,6.3659e-01,2.9608e+00,4.4924e+00,5.3300e+00,3.0905e+01,-2.1679e+02
-9.8909e-02,-1.0572e+00,1.3521e+00,2.2794e+00,3.3141e+00,3.4546e+00,5.3354e+00,3.0753e+01,-2.3413e+02
8.7064e-02,-1.3680e+00,1.3655e+00,1.0708e+00,1.7880e+00,4.0872e+00,5.3371e+00,3.0740e+01,-2.3180e+02
3.8243e-02,-1.2552e+00,1.4563e-01,2.4344e+00,3.1457e+00,3.2034e+00,5.3709e+00,3.0783e+01,-2.2769e+02
-1.0969e-02,-1.2389e+00,1.0741e+00,1.8592e+00,2.0197e+00,3.0733e+00,5.3137e+00,3.0628e+01,-2.2991e+02
-2.1510e-02,-1.1131e+00,1.0435e+00,2.1348e+00,1.8604e+00,4.4269e+00,5.3007e+00,3.0783e+01,-2.2749e+02
1.3211e-01,-1.5639e+00,6.8997e-01,1.9081e+00,1.9956e+00,3.4973e+00,5.2805e+00,3.0531e+01,-2.3131e+02
3.2392e-02,-1.1736e+00,8.7930e-01,2.1412e+00,2.9183e+00,4.4061e+00,5.3234e+00,3.0821e+01,-2.3502e+02
-1.3595e-01,-1.0703e+00,1.1379e+00,1.7332e+00,3.2504e+00,3.4246e+00,5.3399e+00,3.0768e+01,-2.1757e+02
-4.9800e-02,-1.1466e+00,1.3827e+00,1.2205e+00,1.5351e+00,4.1286e+00,5.4019e+00,3.0932e+01,-2.3819e+02
-1.1320e-01,-1.0906e+00,8.8380e-01,1.7284e+00,2.2714e+00,3.8360e+00,5.2689e+00,3.0591e+01,-2.3134e+02
-1.4614e-01,-1.0530e+00,8.3581e-01,1.0175e+00,2.6872e+00,4.1405e+00,5.3950e+00,3.0949e+01,-2.3169e+02
9.4202e-02,-1.3760e+00,1.2824e+00,2.3075e+00,2.2362e+00,3.3613e+00,5.3283e+00,3.0646e+01,-2.3145e+02
-2.0726e-01,-1.0147e+00,4.4929e-01,1.4629e+00,3.1838e+00,3.0418e+00,5.4178e+00,3.0954e+01,-2.2262e+02
-1.9406e-01,-1.0221e+00,6.5467e-01,1.4991e+00,1.5255e+00,3.9899e+00,5.4065e+00,3.0951e+01,-2.2383e+02
-1.4831e-01,-1.0767e+00,-2.4112e-01,1.1480e+00,1.9495e+00,3.8353e+00,5.3848e+00,3.0873e+01,-2.3418e+02
-1.1408e-01,-1.0390e+00,1.1727e+00,1.6171e+00,2.8459e+00,4.2662e+00,5.3121e+00,3.0785e+01,-2.3409e+02
1.0340e-01,-1.5557e+00,4.6197e-01,1.4833e+00,1.6507e+00,3.0232e+00,5.2902e+00,3.0543e+01,-2.3567e+02
-9.9656e-02,-1.1372e+00,6.3087e-01,8.3301e-01,2.9167e+00,3.1610e+00,5.3121e+00,3.0666e+01,-2.1988e+02
3.0367e-02,-1.3120e+00,9.7292e-01,1.7293e+00,1.8584e+00,3.5769e+00,5.2658e+00,3.0526e+01,-2.2626e+02
5.2940e-02,-1.3985e+00,8.5217e-01,1.0849e+00,2.8567e+00,3.1390e+00,5.3280e+00,3.0666e+01,-2.2011e+02
1.4998e-01,-1.6693e+00,2.2669e-01,1.8249e+00,2.4403e+00,3.0718e+00,5.3368e+00,3.0653e+01,-2.2784e+02
3.9170e-02,-1.2085e+00,4.5830e-01,2.5810e+00,2.1071e+00,3.9167e+00,5.3086e+00,3.0658e+01,-2.2337e+02
1.2677e-01,-1.6263e+00,4.2772e-01,1.7523e+00,1.4360e+00,3.0686e+00,5.3003e+00,3.0566e+01,-2.3873e+02
-5.1005e-02,-1.1391e+00,9.9161e-01,2.0058e+00,3.2302e+00,3.8054e+00,5.3489e+00,3.0791e+01,-2.1637e+02
4.9681e-02,-1.3993e+00,7.1535e-01,1.3677e+00,2.3414e+00,3.4873e+00,5.3160e+00,3.0639e+01,-2.3680e+02
1.5030e-01,-1.5127e+00,8.8998e-01,1.9667e+00,3.0566e+00,3.5460e+00,5.2848e+00,3.0556e+01,-2.3005e+02
7.7458e-02,-1.3121e+00,4.9147e-01,2.2809e+00,2.7544e+00,4.0784e+00,5.2966e+00,3.0660e+01,-2.3346e+02
-7.3442e-02,-1.1942e+00,4.0950e-02,7.1897e-01,1.5093e+00,3.1939e+00,5.3786e+00,3.0809e+01,-2.2231e+02
-1.4121e-01,-1.1036e+00,4.0210e-01,6.7344e-01,2.5103e+00,3.5608e+00,5.3588e+00,3.0797e+01,-2.2477e+02
-6.4497e-02,-1.1483e+00,6.0361e-01,1.9570e+00,3.2862e+00,3.0924e+00,5.3931e+00,3.0870e+01,-2.2485e+02
