logfeh,logdust_med,logNpix,tau,dmod,logl
-9.5457e-01,-1.9180e+00,3.6451e+00,9.9894e+00,2.9299e+01,-2.2540e+03
-9.7246e-01,-1.9158e+00,3.6766e+00,9.9806e+00,2.9394e+01,-2.2579e+03
-9.5658e-01,-1.9902e+00,3.6747e+00,9.9663e+00,2.9386e+01,-2.2388e+03
-9.9710e-01,-1.9843e+00,3.6767e+00,9.9550e+00,2.9392e+01,-2.2531e+03
-9.6096e-01,-1.9152e+00,3.7811e+00,9.9896e+00,2.9670e+01,-2.2470e+03
-9.9977e-01,-1.9542e+00,3.6767e+00,9.8909e+00,2.9383e+01,-2.2531e+03
-9.6481e-01,-1.9293e+00,3.6765e+00,9.9230e+00,2.9391e+01,-2.2383e+03
-9.5543e-01,-1.9284e+00,3.6762e+00,9.8735e+00,2.9381e+01,-2.2621e+03
-9.7822e-01,-1.8428e+00,3.6457e+00,9.9714e+00,2.9304e+01,-2.2575e+03
-9.7141e-01,-1.9560e+00,3.6760e+00,9.8915e+00,2.9388e+01,-2.2538e+03
-9.8732e-01,-1.9125e+00,3.6770e+00,9.8944e+00,2.9387e+01,-2.2594e+03
-9.6887e-01,-1.9911e+00,3.6486e+00,9.8911e+00,2.9313e+01,-2.2491e+03
-9.6794e-01,-1.9757e+00,3.6761e+00,9.9590e+00,2.9383e+01,-2.2487e+03
-9.8060e-01,-1.9551e+00,3.7797e+00,9.9769e+00,2.9667e+01,-2.2352e+03
-9.8964e-01,-1.9856e+00,3.6766e+00,9.9925e+00,2.9388e+01,-2.2541e+03
-9.5756e-01,-1.9383e+00,3.6766e+00,9.9531e+00,2.9387e+01,-2.2474e+03
-9.7162e-01,-1.8579e+00,3.6758e+00,9.9905e+00,2.9381e+01,-2.2536e+03
-9.9469e-01,-1.9853e+00,3.6456e+00,9.9523e+00,2.9307e+01,-2.2580e+03
-9.8726e-01,-1.8984e+00,3.6456e+00,9.9511e+00,2.9308e+01,-2.2621e+03
-9.6840e-01,-1.9315e+00,3.6773e+00,9.8914e+00,2.9389e+01,-2.2517e+03
-9.5024e-01,-1.9812e+00,3.6747e+00,9.9910e+00,2.9390e+01,-2.2470e+03
-9.8423e-01,-1.9410e+00,3.6370e+00,9.9244e+00,2.9288e+01,-2.2613e+03
-9.8661e-01,-1.9427e+00,3.6468e+00,9.9555e+00,2.9313e+01,-2.2471e+03
-9.8720e-01,-1.8997e+00,3.6759e+00,9.9997e+00,2.9388e+01,-2.2287e+03
-9.5200e-01,-1.9707e+00,3.6771e+00,9.9872e+00,2.9388e+01,-2.2453e+03
-9.9549e-01,-1.9952e+00,3.6762e+00,9.9261e+00,2.9387e+01,-2.2305e+03
-9.9382e-01,-1.9805e+00,3.6745e+00,9.9905e+00,2.9377e+01,-2.2448e+03
-9.7313e-01,-1.9562e+00,3.6756e+00,9.9038e+00,2.9381e+01,-2.2619e+03
-9.5751e-01,-1.9799e+00,3.6444e+00,9.9999e+00,2.9302e+01,-2.2542e+03
-9.8609e-01,-1.9705e+00,3.6759e+00,9.9038e+00,2.9385e+01,-2.2594e+03
-9.9000e-01,-1.9255e+00,3.6447e+00,9.9589e+00,2.9299e+01,-2.2403e+03
-9.9538e-01,-1.9851e+00,3.6436e+00,9.9968e+00,2.9301e+01,-2.2260e+03
-9.7319e-01,-1.9126e+00,3.7810e+00,9.9787e+00,2.9660e+01,-2.2616e+03
-9.5071e-01,-1.9173e+00,3.6445e+00,9.9537e+00,2.9312e+01,-2.2586e+03
-9.6284e-01,-1.9425e+00,3.6459e+00,9.9318e+00,2.9306e+01,-2.2588e+03
-9.5671e-01,-1.9458e+00,3.5967e+00,9.9581e+00,2.9172e+01,-2.2558e+03
-9.7111e-01,-1.9130e+00,3.6752e+00,9.9535e+00,2.9390e+01,-2.2428e+03
-9.7567e-01,-1.9764e+00,3.6764e+00,9.9257e+00,2.9393e+01,-2.2366e+03
-9.9080e-01,-1.9809e+00,3.6750e+00,9.9757e+00,2.9394e+01,-2.2569e+03
-9.9070e-01,-1.9856e+00,3.6772e+00,9.9108e+00,2.9383e+01,-2.2493e+03
-9.9409e-01,-1.9823e+00,3.6484e+00,9.9003e+00,2.9311e+01,-2.2537e+03
-9.6499e-01,-1.9895e+00,3.6444e+00,9.9400e+00,2.9309e+01,-2.2604e+03
-9.9108e-01,-1.9806e+00,3.6759e+00,9.8799e+00,2.9389e+01,-2.2600e+03
-9.7891e-01,-1.9630e+00,3.7817e+00,9.9761e+00,2.9671e+01,-2.2603e+03
-9.8717e-01,-1.9106e+00,3.6761e+00,9.9515e+00,2.9387e+01,-2.2557e+03
-9.6577e-01,-1.8794e+00,3.6763e+00,9.9695e+00,2.9387e+01,-2.2590e+03
-9.8767e-01,-1.9807e+00,3.6764e+00,9.9521e+00,2.9400e+01,-2.2335e+03
-9.6746e-01,-1.9631e+00,3.6782e+00,9.8504e+00,2.9393e+01,-2.2532e+03
-9.5199e-01,-1.9369e+00,3.6764e+00,9.9506e+00,2.9391e+01,-2.2339e+03
-9.7222e-01,-1.9669e+00,3.6427e+00,9.9756e+00,2.9302e+01,-2.2561e+03
-9.6805e-01,-1.9922e+00,3.7800e+00,9.9787e+00,2.9671e+01,-2.2577e+03
-9.5868e-01,-1.9801e+00,3.6579e+00,9.9983e+00,2.9341e+01,-2.2591e+03
-9.8789e-01,-1.9441e+00,3.6759e+00,9.9310e+00,2.9385e+01,-2.2428e+03
-9.7850e-01,-1.9711e+00,3.7824e+00,9.9597e+00,2.9669e+01,-2.2569e+03
-9.9627e-01,-1.9264e+00,3.6769e+00,9.9498e+00,2.9388e+01,-2.2517e+03
-9.7348e-01,-1.9896e+00,3.6759e+00,9.8906e+00,2.9394e+01,-2.2585e+03
-9.9989e-01,-1.9180e+00,3.6759e+00,9.9553e+00,2.9393e+01,-2.2577e+03
-9.9377e-01,-1.9514e+00,3.6429e+00,9.9883e+00,2.9305e+01,-2.2504e+03
-9.6409e-01,-1.9844e+00,3.6768e+00,9.9835e+00,2.9399e+01,-2.2419e+03
-9.7042e-01,-1.9757e+00,3.6780e+00,9.8345e+00,2.9393e+01,-2.2600e+03
-9.8752e-01,-1.9353e+00,3.6449e+00,9.9132e+00,2.9300e+01,-2.2507e+03
-9.6355e-01,-1.9251e+00,3.6777e+00,9.8448e+00,2.9386e+01,-2.2594e+03
-9.8712e-01,-1.8533e+00,3.6746e+00,9.9831e+00,2.9384e+01,-2.2581e+03
-9.9958e-01,-1.9653e+00,3.6466e+00,9.9313e+00,2.9308e+01,-2.2553e+03
-9.7264e-01,-1.9479e+00,3.6459e+00,9.9597e+00,2.9308e+01,-2.2413e+03
-9.6125e-01,-1.9841e+00,3.6758e+00,9.9882e+00,2.9391e+01,-2.2345e+03
-9.6591e-01,-1.9587e+00,3.7820e+00,9.9968e+00,2.9669e+01,-2.2507e+03
-9.9164e-01,-1.9430e+00,3.6426e+00,9.9557e+00,2.9300e+01,-2.2536e+03
-9.6749e-01,-1.9254e+00,3.6462e+00,9.9789e+00,2.9307e+01,-2.2456e+03
-9.7652e-01,-1.9349e+00,3.6460e+00,9.9916e+00,2.9304e+01,-2.2514e+03
-9.7742e-01,-1.9863e+00,3.6884e+00,9.9958e+00,2.9423e+01,-2.2477e+03
-9.9670e-01,-1.9535e+00,3.6767e+00,9.8827e+00,2.9392e+01,-2.2436e+03
-9.9539e-01,-1.9867e+00,3.6569e+00,9.9827e+00,2.9339e+01,-2.2622e+03
-9.7921e-01,-1.9947e+00,3.7797e+00,9.9994e+00,2.9655e+01,-2.2523e+03
-9.7358e-01,-1.8935e+00,3.6759e+00,9.9787e+00,2.9388e+01,-2.2475e+03
-9.9738e-01,-1.9801e+00,3.6777e+00,9.8793e+00,2.9391e+01,-2.2583e+03
-9.7305e-01,-1.9261e+00,3.6752e+00,9.9428e+00,2.9383e+01,-2.2417e+03
-9.9042e-01,-1.9842e+00,3.7823e+00,9.9705e+00,2.9669e+01,-2.2394e+03
-9.8092e-01,-1.9780e+00,3.6454e+00,9.9972e+00,2.9315e+01,-2.2524e+03
-9.7165e-01,-1.9807e+00,3.6467e+00,9.9178e+00,2.9313e+01,-2.2492e+03
-9.7205e-01,-1.9785e+00,3.7802e+00,9.9461e+00,2.9667e+01,-2.2452e+03
-9.7097e-01,-1.9195e+00,3.6440e+00,9.9140e+00,2.9299e+01,-2.2532e+03
-9.8699e-01,-1.9373e+00,3.6753e+00,9.9705e+00,2.9388e+01,-2.2352e+03
-9.8290e-01,-1.9741e+00,3.6450e+00,9.9354e+00,2.9316e+01,-2.2535e+03
-9.8092e-01,-1.9882e+00,3.6763e+00,9.9212e+00,2.9389e+01,-2.2317e+03
-9.9601e-01,-1.9771e+00,3.6751e+00,9.9886e+00,2.9388e+01,-2.2535e+03
-9.7953e-01,-1.9364e+00,3.6766e+00,9.9056e+00,2.9397e+01,-2.2602e+03
-9.7293e-01,-1.9552e+00,3.6772e+00,9.9972e+00,2.9396e+01,-2.2614e+03
-9.8215e-01,-1.9905e+00,3.6465e+00,9.9102e+00,2.9317e+01,-2.2610e+03
-9.8956e-01,-1.9839e+00,3.7796e+00,9.9993e+00,2.9670e+01,-2.2526e+03
-9.6373e-01,-1.9404e+00,3.6425e+00,9.9917e+00,2.9298e+01,-2.2496e+03
-9.6709e-01,-1.9541e+00,3.6750e+00,9.9743e+00,2.9395e+01,-2.2600e+03
-9.6431e-01,-1.9871e+00,3.6760e+00,9.9929e+00,2.9391e+01,-2.2240e+03
-9.7459e-01,-1.9181e+00,3.6456e+00,9.9841e+00,2.9300e+01,-2.2598e+03
-9.9363e-01,-1.9685e+00,3.6441e+00,9.9968e+00,2.9301e+01,-2.2457e+03
-9.7161e-01,-1.9831e+00,3.6435e+00,9.9948e+00,2.9298e+01,-2.2563e+03
-9.8247e-01,-1.9294e+00,3.6452e+00,9.9583e+00,2.9311e+01,-2.2602e+03
-9.9803e-01,-1.9692e+00,3.6455e+00,9.9943e+00,2.9315e+01,-2.2448e+03
-9.7678e-01,-1.9983e+00,3.6734e+00,9.9645e+00,2.9384e+01,-2.2597e+03
-9.9439e-01,-1.9897e+00,3.6759e+00,9.9242e+00,2.9386e+01,-2.2328e+03
-9.6234e-01,-1.9758e+00,3.6760e+00,9.9314e+00,2.9393e+01,-2.2457e+03
-9.6915e-01,-1.9977e+00,3.6453e+00,9.9801e+00,2.9306e+01,-2.2429e+03
-9.7629e-01,-1.9098e+00,3.6439e+00,9.9874e+00,2.9306e+01,-2.2557e+03
-9.7032e-01,-1.9690e+00,3.6766e+00,9.8820e+00,2.9388e+01,-2.2290e+03
-9.7380e-01,-1.9932e+00,3.6757e+00,9.9865e+00,2.9393e+01,-2.2164e+03
-9.9115e-01,-1.8753e+00,3.6767e+00,9.9636e+00,2.9391e+01,-2.2600e+03
-9.7021e-01,-1.8873e+00,3.6768e+00,9.8955e+00,2.9380e+01,-2.2568e+03
-9.9032e-01,-1.9608e+00,3.6752e+00,9.9980e+00,2.9385e+01,-2.2516e+03
-9.5174e-01,-1.9764e+00,3.6378e+00,9.9564e+00,2.9280e+01,-2.2543e+03
-9.5542e-01,-1.9112e+00,3.6769e+00,9.9823e+00,2.9396e+01,-2.2573e+03
-9.7450e-01,-1.9766e+00,3.6454e+00,9.8835e+00,2.9304e+01,-2.2179e+03
-9.8688e-01,-1.8874e+00,3.6768e+00,9.9244e+00,2.9385e+01,-2.2544e+03
-9.6531e-01,-1.9685e+00,3.6469e+00,9.9616e+00,2.9315e+01,-2.2534e+03
-9.8353e-01,-1.9627e+00,3.6451e+00,9.8914e+00,2.9311e+01,-2.2498e+03
-9.8575e-01,-1.9820e+00,3.6378e+00,9.9768e+00,2.9287e+01,-2.2585e+03
-9.9824e-01,-1.9416e+00,3.6436e+00,9.9031e+00,2.9304e+01,-2.2559e+03
-9.7444e-01,-1.9154e+00,3.6457e+00,9.9483e+00,2.9313e+01,-2.2515e+03
-9.5635e-01,-1.9837e+00,3.6781e+00,9.8372e+00,2.9384e+01,-2.2623e+03
-9.9841e-01,-1.9986e+00,3.6377e+00,9.9404e+00,2.9283e+01,-2.2620e+03
-9.9056e-01,-1.9863e+00,3.7814e+00,9.9681e+00,2.9667e+01,-2.2589e+03
-9.5876e-01,-1.8858e+00,3.6752e+00,9.9609e+00,2.9386e+01,-2.2558e+03
-9.7577e-01,-1.9194e+00,3.6378e+00,9.9937e+00,2.9288e+01,-2.2514e+03
-9.8350e-01,-1.9826e+00,3.6761e+00,9.9628e+00,2.9388e+01,-2.2482e+03
-9.8665e-01,-1.9878e+00,3.6466e+00,9.9407e+00,2.9308e+01,-2.2563e+03
-9.5216e-01,-1.9621e+00,3.7797e+00,9.9687e+00,2.9662e+01,-2.2443e+03
-9.6898e-01,-1.9038e+00,3.6769e+00,9.9765e+00,2.9395e+01,-2.2424e+03
-9.9788e-01,-1.9642e+00,3.6450e+00,9.8863e+00,2.9308e+01,-2.2571e+03
-9.5143e-01,-1.9165e+00,3.6452e+00,9.9893e+00,2.9300e+01,-2.2593e+03
-9.6610e-01,-1.9043e+00,3.6761e+00,9.9317e+00,2.9380e+01,-2.2606e+03
-9.9638e-01,-1.9802e+00,3.6760e+00,9.9611e+00,2.9398e+01,-2.2396e+03
-9.6068e-01,-1.9659e+00,3.6754e+00,9.9761e+00,2.9387e+01,-2.2286e+03
-9.8444e-01,-1.9083e+00,3.6755e+00,9.9716e+00,2.9378e+01,-2.2621e+03
-9.5579e-01,-1.9480e+00,3.6425e+00,9.9611e+00,2.9301e+01,-2.2573e+03
-9.9636e-01,-1.9846e+00,3.6769e+00,9.9392e+00,2.9389e+01,-2.2373e+03
-9.9564e-01,-1.9594e+00,3.6774e+00,9.8717e+00,2.9395e+01,-2.2577e+03
-9.9099e-01,-1.8681e+00,3.6757e+00,9.9574e+00,2.9381e+01,-2.2620e+03
-9.8650e-01,-1.9775e+00,3.6463e+00,9.9954e+00,2.9319e+01,-2.2497e+03
-9.8159e-01,-1.9753e+00,3.6755e+00,9.9733e+00,2.9389e+01,-2.2395e+03
-9.8645e-01,-1.9513e+00,3.6434e+00,9.9431e+00,2.9302e+01,-2.2495e+03
-9.9687e-01,-1.9513e+00,3.6778e+00,9.9017e+00,2.9393e+01,-2.2569e+03
-9.7717e-01,-1.9585e+00,3.6459e+00,9.9044e+00,2.9305e+01,-2.2556e+03
-9.5623e-01,-1.8829e+00,3.6771e+00,9.9377e+00,2.9396e+01,-2.2561e+03
-9.9736e-01,-1.9901e+00,3.6775e+00,9.9356e+00,2.9384e+01,-2.2475e+03
-9.6349e-01,-1.9967e+00,3.6444e+00,9.9883e+00,2.9310e+01,-2.2527e+03
-9.6388e-01,-1.9465e+00,3.6472e+00,9.9468e+00,2.9310e+01,-2.2518e+03
-9.7855e-01,-1.9907e+00,3.7814e+00,9.9775e+00,2.9670e+01,-2.2375e+03
-9.7875e-01,-1.9488e+00,3.6771e+00,9.9341e+00,2.9395e+01,-2.2540e+03
-9.8958e-01,-1.9386e+00,3.6464e+00,9.9553e+00,2.9302e+01,-2.2590e+03
-9.8574e-01,-1.9899e+00,3.6765e+00,9.9828e+00,2.9384e+01,-2.2605e+03
-9.8600e-01,-1.9830e+00,3.6764e+00,9.9899e+00,2.9401e+01,-2.2609e+03
-9.9265e-01,-1.9173e+00,3.6461e+00,9.9709e+00,2.9301e+01,-2.2513e+03
-9.7313e-01,-1.9786e+00,3.6465e+00,9.9315e+00,2.9316e+01,-2.2518e+03
-9.5890e-01,-1.9851e+00,3.6463e+00,9.9709e+00,2.9308e+01,-2.2534e+03
-9.7774e-01,-1.9887e+00,3.6451e+00,9.9368e+00,2.9308e+01,-2.2233e+03
-9.7221e-01,-1.9667e+00,3.6741e+00,9.9980e+00,2.9385e+01,-2.2411e+03
-9.5294e-01,-1.8916e+00,3.6450e+00,9.9960e+00,2.9306e+01,-2.2610e+03
-9.5793e-01,-1.9921e+00,3.6776e+00,9.8875e+00,2.9397e+01,-2.2565e+03
-9.5914e-01,-1.9804e+00,3.6462e+00,9.9091e+00,2.9306e+01,-2.2444e+03
-9.8559e-01,-1.9809e+00,3.6765e+00,9.9085e+00,2.9390e+01,-2.2322e+03
-9.7728e-01,-1.9587e+00,3.6430e+00,9.9740e+00,2.9308e+01,-2.2526e+03
-9.5933e-01,-1.9166e+00,3.6773e+00,9.8921e+00,2.9394e+01,-2.2528e+03
-9.7750e-01,-1.8988e+00,3.6422e+00,9.9794e+00,2.9297e+01,-2.2496e+03
-9.9776e-01,-1.9815e+00,3.6798e+00,9.9275e+00,2.9399e+01,-2.2622e+03
-9.7692e-01,-1.9471e+00,3.6450e+00,9.8905e+00,2.9299e+01,-2.2534e+03
-9.7736e-01,-1.9191e+00,3.6768e+00,9.9208e+00,2.9396e+01,-2.2546e+03
-9.7299e-01,-1.9928e+00,3.6768e+00,9.9394e+00,2.9388e+01,-2.2296e+03
-9.7695e-01,-1.9627e+00,3.6764e+00,9.9114e+00,2.9399e+01,-2.2542e+03
-9.6783e-01,-1.9198e+00,3.6774e+00,9.9054e+00,2.9388e+01,-2.2460e+03
-9.9684e-01,-1.9805e+00,3.8033e+00,9.9879e+00,2.9725e+01,-2.2566e+03
-9.5874e-01,-1.9600e+00,3.6780e+00,9.9224e+00,2.9393e+01,-2.2521e+03
-9.9473e-01,-1.9172e+00,3.6755e+00,9.9813e+00,2.9386e+01,-2.2591e+03
-9.9301e-01,-1.9638e+00,3.6458e+00,9.8887e+00,2.9315e+01,-2.2531e+03
-9.9266e-01,-1.9144e+00,3.6466e+00,9.9475e+00,2.9311e+01,-2.2533e+03
-9.8336e-01,-1.9740e+00,3.6776e+00,9.8444e+00,2.9395e+01,-2.2423e+03
-9.6622e-01,-1.8914e+00,3.6452e+00,9.9642e+00,2.9300e+01,-2.2422e+03
-9.6610e-01,-1.9620e+00,3.6440e+00,9.9799e+00,2.9309e+01,-2.2500e+03
-9.9796e-01,-1.9946e+00,3.6365e+00,9.9499e+00,2.9283e+01,-2.2579e+03
-9.9833e-01,-1.9615e+00,3.6452e+00,9.9559e+00,2.9304e+01,-2.2404e+03
-9.6072e-01,-1.9724e+00,3.6374e+00,9.9996e+00,2.9281e+01,-2.2623e+03
-9.5678e-01,-1.9010e+00,3.6771e+00,9.9087e+00,2.9396e+01,-2.2446e+03
-9.7855e-01,-1.9048e+00,3.6766e+00,9.9450e+00,2.9388e+01,-2.2584e+03
-9.7352e-01,-1.9562e+00,3.6738e+00,9.9586e+00,2.9382e+01,-2.2585e+03
-9.7619e-01,-1.9432e+00,3.6446e+00,9.9499e+00,2.9299e+01,-2.2525e+03
-9.7778e-01,-1.9272e+00,3.6757e+00,9.9516e+00,2.9380e+01,-2.2570e+03
-9.6150e-01,-1.9900e+00,3.6772e+00,9.9406e+00,2.9398e+01,-2.2577e+03
-9.6732e-01,-1.9206e+00,3.6454e+00,9.9492e+00,2.9300e+01,-2.2554e+03
-9.8988e-01,-1.9998e+00,3.6448e+00,9.9428e+00,2.9316e+01,-2.2608e+03
-9.6387e-01,-1.9875e+00,3.6747e+00,9.9964e+00,2.9389e+01,-2.2461e+03
-9.5371e-01,-1.8958e+00,3.6757e+00,9.9577e+00,2.9383e+01,-2.2595e+03
-9.9423e-01,-1.9729e+00,3.7803e+00,9.9958e+00,2.9663e+01,-2.2393e+03
-9.9409e-01,-1.9634e+00,3.6421e+00,9.9813e+00,2.9294e+01,-2.2600e+03
-9.6976e-01,-1.9341e+00,3.6458e+00,9.9494e+00,2.9314e+01,-2.2490e+03
-9.7703e-01,-1.9298e+00,3.6449e+00,9.9610e+00,2.9305e+01,-2.2509e+03
-9.8589e-01,-1.9973e+00,3.6431e+00,9.9689e+00,2.9308e+01,-2.2525e+03
-9.5714e-01,-1.9599e+00,3.6449e+00,9.9041e+00,2.9304e+01,-2.2456e+03
-9.6477e-01,-1.9365e+00,3.6760e+00,9.9008e+00,2.9388e+01,-2.2619e+03
-9.8705e-01,-1.9487e+00,3.6761e+00,9.9994e+00,2.9395e+01,-2.2332e+03
-9.6500e-01,-1.9283e+00,3.6458e+00,9.9070e+00,2.9310e+01,-2.2608e+03
-9.5393e-01,-1.9508e+00,3.6455e+00,9.9917e+00,2.9304e+01,-2.2537e+03
-9.7086e-01,-1.8623e+00,3.6770e+00,9.9033e+00,2.9383e+01,-2.2453e+03
-9.9979e-01,-1.9118e+00,3.6461e+00,9.9584e+00,2.9305e+01,-2.2518e+03
-9.9541e-01,-1.9767e+00,3.6756e+00,9.9773e+00,2.9386e+01,-2.2327e+03
-9.5242e-01,-1.9636e+00,3.6760e+00,9.9491e+00,2.9381e+01,-2.2510e+03
-9.8485e-01,-1.9685e+00,3.6772e+00,9.8460e+00,2.9396e+01,-2.2527e+03
-9.7780e-01,-1.9709e+00,3.6378e+00,9.9814e+00,2.9283e+01,-2.2607e+03
-9.7903e-01,-1.9567e+00,3.6449e+00,9.9417e+00,2.9300e+01,-2.2481e+03
-9.9433e-01,-1.9729e+00,3.6373e+00,9.9967e+00,2.9279e+01,-2.2562e+03
-9.6064e-01,-1.9452e+00,3.6766e+00,9.8842e+00,2.9393e+01,-2.2584e+03
-9.9351e-01,-1.9101e+00,3.6749e+00,9.9905e+00,2.9384e+01,-2.2541e+03
-9.7127e-01,-1.9880e+00,3.6774e+00,9.9641e+00,2.9399e+01,-2.2503e+03
-9.5915e-01,-1.9031e+00,3.6758e+00,9.9604e+00,2.9380e+01,-2.2586e+03
-9.7617e-01,-1.9975e+00,3.6760e+00,9.9803e+00,2.9394e+01,-2.2422e+03
-9.6107e-01,-1.9827e+00,3.7800e+00,9.9990e+00,2.9664e+01,-2.2558e+03
-9.7064e-01,-1.9436e+00,3.6462e+00,9.9706e+00,2.9310e+01,-2.2312e+03
-9.7939e-01,-1.9738e+00,3.6764e+00,9.9331e+00,2.9381e+01,-2.2495e+03
-9.5087e-01,-1.9725e+00,3.6730e+00,9.9796e+00,2.9376e+01,-2.2601e+03
-9.7026e-01,-1.9416e+00,3.6462e+00,9.9485e+00,2.9313e+01,-2.2623e+03
-9.7554e-01,-1.9639e+00,3.6765e+00,9.9755e+00,2.9387e+01,-2.2487e+03
-9.8044e-01,-1.9126e+00,3.5185e+00,9.9883e+00,2.8972e+01,-2.2526e+03
-9.5844e-01,-1.9978e+00,3.6741e+00,9.9773e+00,2.9390e+01,-2.2570e+03
-9.8680e-01,-1.9539e+00,3.6459e+00,9.9675e+00,2.9320e+01,-2.2626e+03
-9.7186e-01,-1.9980e+00,3.6278e+00,9.9449e+00,2.9258e+01,-2.2456e+03
-9.7026e-01,-1.8891e+00,3.6761e+00,9.9563e+00,2.9389e+01,-2.2570e+03
-9.9368e-01,-1.9005e+00,3.6752e+00,9.9995e+00,2.9390e+01,-2.2444e+03
-9.5000e-01,-1.9531e+00,3.6448e+00,9.8926e+00,2.9308e+01,-2.2504e+03
-9.6276e-01,-1.9855e+00,3.6775e+00,9.8488e+00,2.9394e+01,-2.2575e+03
-9.9904e-01,-1.9655e+00,3.6453e+00,9.9915e+00,2.9309e+01,-2.2486e+03
-9.8220e-01,-1.9479e+00,3.6759e+00,9.8885e+00,2.9387e+01,-2.2393e+03
-9.9019e-01,-1.8701e+00,3.6757e+00,9.9988e+00,2.9392e+01,-2.2509e+03
-9.6221e-01,-1.9700e+00,3.6766e+00,9.8554e+00,2.9390e+01,-2.2584e+03
-9.5884e-01,-1.9828e+00,3.7799e+00,9.9767e+00,2.9663e+01,-2.2398e+03
-9.8769e-01,-1.9773e+00,3.6765e+00,9.8810e+00,2.9397e+01,-2.2521e+03
-9.8752e-01,-1.8786e+00,3.6461e+00,9.9919e+00,2.9304e+01,-2.2577e+03
-9.9674e-01,-1.9925e+00,3.6428e+00,9.9863e+00,2.9306e+01,-2.2484e+03
-9.8045e-01,-1.9725e+00,3.6436e+00,9.9816e+00,2.9306e+01,-2.2601e+03
-9.7517e-01,-1.8878e+00,3.6770e+00,9.9017e+00,2.9392e+01,-2.2491e+03
-9.8842e-01,-1.9195e+00,3.6794e+00,9.9507e+00,2.9391e+01,-2.2559e+03
-9.6693e-01,-1.9316e+00,3.6381e+00,9.9953e+00,2.9282e+01,-2.2624e+03
-9.9935e-01,-1.9226e+00,3.6772e+00,9.9440e+00,2.9392e+01,-2.2413e+03
-9.6367e-01,-1.9666e+00,3.6760e+00,9.9787e+00,2.9389e+01,-2.2530e+03
