niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
5.0000e+01,1.0000e+00,1.1038e+01,-1.4977e+05,-1.4978e+05,-1.2484e-01,-1.4978e+05,1.3039e-01,6.8094e+00,1.4834e+05,3.9058e+01,-8.6733e-01,-1.9150e+00,-8.5322e-01,1.7075e+00,3.0749e+00,1.9722e+00,5.7644e+00
5.1000e+01,1.0000e+00,1.1233e+01,-1.4974e+05,-1.4975e+05,-1.2734e-01,-1.4975e+05,1.3042e-01,6.8120e+00,1.4833e+05,3.9659e+01,-1.7824e-01,-9.0465e-01,-1.1544e+00,3.2206e+00,4.3708e+00,2.9098e+00,5.8366e+00
5.2000e+01,1.0000e+00,1.1429e+01,-1.4971e+05,-1.4972e+05,-1.2984e-01,-1.4972e+05,1.3044e-01,6.8144e+00,1.4830e+05,4.0469e+01,2.8874e-01,-1.5116e+00,8.4068e-02,3.4388e+00,2.9251e+00,2.2724e+00,5.9320e+00
5.3000e+01,1.0000e+00,1.1623e+01,-1.4968e+05,-1.4968e+05,-1.3233e-01,-1.4968e+05,1.3046e-01,6.8169e+00,1.4827e+05,4.1069e+01,-8.1482e-01,-1.4803e+00,2.7502e-01,1.4106e-02,3.6471e+00,5.5333e+00,3.8447e+00
5.4000e+01,1.0000e+00,1.1816e+01,-1.4966e+05,-1.4966e+05,-1.3483e-01,-1.4966e+05,1.3049e-01,6.8194e+00,1.4824e+05,4.1903e+01,-2.5257e-01,-1.3933e+00,-8.5748e-01,1.0311e-01,4.2855e+00,5.5102e+00,4.4550e+00
5.5000e+01,1.0000e+00,1.2009e+01,-1.4961e+05,-1.4962e+05,-1.3733e-01,-1.4962e+05,1.3051e-01,6.8219e+00,1.4822e+05,4.2526e+01,-7.8162e-01,-1.5957e+00,-9.3069e-01,5.4919e-01,4.1663e+00,5.4875e+00,2.4511e+00
5.6000e+01,1.0000e+00,1.2200e+01,-1.4956e+05,-1.4956e+05,-1.3983e-01,-1.4956e+05,1.3054e-01,6.8244e+00,1.4817e+05,4.3361e+01,-7.9668e-01,-1.8094e+00,3.8962e-01,2.2360e+00,9.0534e-01,5.5065e+00,3.1581e+00
5.7000e+01,1.0000e+00,1.2391e+01,-1.4952e+05,-1.4953e+05,-1.4232e-01,-1.4953e+05,1.3056e-01,6.8269e+00,1.4812e+05,4.3966e+01,2.0650e-01,-1.3703e+00,9.0558e-02,9.5480e-01,3.2482e+00,5.5998e+00,4.6431e+00
5.8000e+01,1.0000e+00,1.2581e+01,-1.4948e+05,-1.4948e+05,-1.4482e-01,-1.4948e+05,1.3058e-01,6.8294e+00,1.4808e+05,4.4789e+01,-3.6923e-01,-1.2121e+00,-1.2174e-01,2.4008e+00,7.3747e-01,4.8977e+00,5.6652e+00
5.9000e+01,1.0000e+00,1.2771e+01,-1.4946e+05,-1.4947e+05,-1.4732e-01,-1.4947e+05,1.3061e-01,6.8319e+00,1.4804e+05,4.5590e+01,-8.2762e-02,-1.3383e+00,8.4251e-01,2.8855e+00,1.3817e+00,3.4602e+00,5.8243e+00
6.0000e+01,1.0000e+00,1.2959e+01,-1.4946e+05,-1.4947e+05,-1.4981e-01,-1.4947e+05,1.1966e-01,5.7350e+00,1.4802e+05,4.6243e+01,-9.3689e-01,-6.1015e-01,2.4747e+00,3.0079e+00,1.1296e+00,3.9579e+00,6.0496e+00
6.1000e+01,1.0000e+00,1.3147e+01,-1.4944e+05,-1.4945e+05,-1.5231e-01,-1.4945e+05,1.3066e-01,6.8369e+00,1.4802e+05,4.6845e+01,-8.9250e-01,-9.9465e-01,-2.4724e-01,8.9746e-02,3.5414e+00,5.3638e+00,5.1880e+00
6.2000e+01,1.0000e+00,1.3333e+01,-1.4944e+05,-1.4944e+05,-1.5481e-01,-1.4944e+05,1.2905e-01,6.6697e+00,1.4800e+05,4.7455e+01,-6.4170e-01,-1.7939e+00,2.4834e+00,2.7911e+00,4.1878e+00,5.0472e+00,5.8904e+00
6.3000e+01,1.0000e+00,1.3519e+01,-1.4941e+05,-1.4942e+05,-1.5730e-01,-1.4942e+05,1.3070e-01,6.8419e+00,1.4800e+05,4.8063e+01,8.1367e-04,-1.7760e+00,6.1735e-01,-1.4462e-01,3.4151e+00,2.4312e+00,5.7979e+00
6.4000e+01,1.0000e+00,1.3704e+01,-1.4937e+05,-1.4937e+05,-1.5980e-01,-1.4937e+05,1.3073e-01,6.8444e+00,1.4797e+05,4.8891e+01,1.8474e-01,-1.9848e+00,9.7190e-01,1.6903e+00,1.5910e+00,5.5717e+00,4.8970e+00
6.5000e+01,1.0000e+00,1.3889e+01,-1.4936e+05,-1.4937e+05,-1.6230e-01,-1.4937e+05,1.3044e-01,6.8138e+00,1.4793e+05,4.9489e+01,-9.9768e-01,-1.0807e+00,9.0050e-01,2.8887e+00,3.6622e+00,5.4222e+00,4.8754e+00
6.6000e+01,1.0000e+00,1.4072e+01,-1.4933e+05,-1.4934e+05,-1.6479e-01,-1.4934e+05,1.3078e-01,6.8494e+00,1.4792e+05,5.0101e+01,-5.5237e-01,-1.0111e+00,1.1142e+00,3.7037e+00,2.8388e+00,2.2275e+00,5.7614e+00
6.7000e+01,1.0000e+00,1.4255e+01,-1.4932e+05,-1.4933e+05,-1.6729e-01,-1.4933e+05,1.3027e-01,6.7969e+00,1.4789e+05,5.0940e+01,3.8393e-01,-1.7448e+00,1.6072e+00,3.2454e+00,8.9351e-01,5.5048e+00,5.4524e+00
6.8000e+01,2.0000e+00,1.4407e+01,-1.4931e+05,-1.4932e+05,-1.6979e-01,-1.4932e+05,1.3082e-01,6.8543e+00,1.4788e+05,5.2617e+01,-3.6561e-01,-1.5297e+00,1.0069e+00,-9.9527e-02,4.2836e+00,5.4909e+00,3.5646e+00
6.9000e+01,1.0000e+00,1.4588e+01,-1.4925e+05,-1.4926e+05,-1.7228e-01,-1.4926e+05,1.3085e-01,6.8569e+00,1.4787e+05,5.3216e+01,3.4945e-01,-1.8476e+00,5.4881e-01,1.3423e+00,3.0628e+00,3.8238e+00,5.8072e+00
7.0000e+01,1.0000e+00,1.4768e+01,-1.4923e+05,-1.4924e+05,-1.7478e-01,-1.4924e+05,1.3087e-01,6.8594e+00,1.4781e+05,5.4080e+01,-7.2732e-01,-1.2215e+00,1.5743e+00,3.4661e+00,2.4928e+00,5.4933e+00,4.6245e+00
7.1000e+01,2.0000e+00,1.4916e+01,-1.4922e+05,-1.4923e+05,-1.7728e-01,-1.4923e+05,1.3079e-01,6.8509e+00,1.4779e+05,5.5710e+01,-9.6695e-01,-1.6859e+00,-1.1524e+00,1.5211e+00,1.6095e+00,2.2052e+00,5.6316e+00
7.2000e+01,1.0000e+00,1.5094e+01,-1.4918e+05,-1.4919e+05,-1.7978e-01,-1.4919e+05,1.3092e-01,6.8644e+00,1.4778e+05,5.6538e+01,-5.9752e-01,-1.2920e+00,-9.5096e-01,-1.9808e-01,2.6096e+00,5.4317e+00,2.5738e+00
7.3000e+01,1.0000e+00,1.5272e+01,-1.4915e+05,-1.4915e+05,-1.8227e-01,-1.4915e+05,1.3094e-01,6.8669e+00,1.4774e+05,5.7374e+01,-5.8935e-01,-1.6821e+00,4.0543e-02,-2.3361e-01,1.4435e+00,5.4091e+00,4.1070e+00
7.4000e+01,1.0000e+00,1.5449e+01,-1.4913e+05,-1.4913e+05,-1.8477e-01,-1.4913e+05,1.3097e-01,6.8694e+00,1.4771e+05,5.7996e+01,-6.1096e-01,-1.2017e+00,7.0526e-01,3.4960e+00,5.9796e-01,5.4349e+00,3.7959e+00
7.5000e+01,2.0000e+00,1.5593e+01,-1.4912e+05,-1.4913e+05,-1.8727e-01,-1.4913e+05,1.3050e-01,6.8205e+00,1.4769e+05,5.9415e+01,-1.1752e-01,-1.2950e+00,1.0701e+00,5.3467e-01,4.2185e+00,3.2416e+00,5.7185e+00
7.6000e+01,1.0000e+00,1.5768e+01,-1.4912e+05,-1.4912e+05,-1.8976e-01,-1.4912e+05,1.3043e-01,6.8134e+00,1.4768e+05,6.0011e+01,-6.8807e-01,-6.3527e-01,8.9704e-01,2.3779e+00,2.3006e+00,3.8623e+00,5.7453e+00
7.7000e+01,1.0000e+00,1.5942e+01,-1.4912e+05,-1.4912e+05,-1.9226e-01,-1.4912e+05,1.2212e-01,5.9730e+00,1.4768e+05,6.0818e+01,2.2479e-01,-1.6560e+00,1.3942e+00,2.0686e+00,6.9376e-01,1.7779e+00,5.8636e+00
7.8000e+01,1.0000e+00,1.6116e+01,-1.4911e+05,-1.4912e+05,-1.9476e-01,-1.4912e+05,1.2542e-01,6.2995e+00,1.4767e+05,6.1606e+01,-2.1655e-01,-1.8525e+00,1.5882e+00,3.3024e+00,2.6445e+00,5.5865e+00,3.1505e+00
7.9000e+01,1.0000e+00,1.6289e+01,-1.4909e+05,-1.4910e+05,-1.9725e-01,-1.4910e+05,1.3108e-01,6.8819e+00,1.4767e+05,6.2428e+01,4.5101e-01,-1.8987e+00,4.0321e-03,2.5537e+00,2.9373e+00,4.1391e+00,5.7505e+00
8.0000e+01,1.0000e+00,1.6461e+01,-1.4907e+05,-1.4908e+05,-1.9975e-01,-1.4908e+05,1.3111e-01,6.8844e+00,1.4765e+05,6.3066e+01,3.8730e-01,-9.4052e-01,-1.0312e+00,3.3007e+00,1.7272e+00,5.5918e+00,4.2838e+00
8.1000e+01,1.0000e+00,1.6632e+01,-1.4903e+05,-1.4904e+05,-2.0225e-01,-1.4904e+05,1.3113e-01,6.8869e+00,1.4763e+05,6.3900e+01,-2.9381e-01,-1.2315e+00,-2.1439e-01,1.6180e-01,3.5717e+00,2.1798e+00,5.6582e+00
8.2000e+01,1.0000e+00,1.6803e+01,-1.4900e+05,-1.4901e+05,-2.0474e-01,-1.4901e+05,1.3116e-01,6.8894e+00,1.4759e+05,6.4726e+01,-9.8655e-01,-9.3728e-01,1.3348e+00,7.2837e-02,2.4089e+00,5.3665e+00,4.9372e+00
8.3000e+01,1.0000e+00,1.6973e+01,-1.4893e+05,-1.4894e+05,-2.0724e-01,-1.4894e+05,1.3118e-01,6.8919e+00,1.4756e+05,6.5538e+01,1.8952e-01,-1.9257e+00,1.5991e+00,1.9713e+00,1.7541e+00,5.3743e+00,5.4488e+00
8.4000e+01,1.0000e+00,1.7143e+01,-1.4890e+05,-1.4891e+05,-2.0974e-01,-1.4891e+05,1.3120e-01,6.8943e+00,1.4749e+05,6.6354e+01,1.0974e-01,-8.9261e-01,-8.4318e-01,6.2570e-01,3.6740e+00,2.5943e+00,5.7204e+00
8.5000e+01,1.0000e+00,1.7312e+01,-1.4889e+05,-1.4889e+05,-2.1223e-01,-1.4889e+05,1.3122e-01,6.8964e+00,1.4746e+05,6.7169e+01,2.2355e-01,-1.8619e+00,2.2848e+00,-1.6803e-01,3.8320e+00,5.2037e+00,5.8370e+00
8.6000e+01,2.0000e+00,1.7444e+01,-1.4888e+05,-1.4889e+05,-2.1473e-01,-1.4889e+05,1.3111e-01,6.8842e+00,1.4745e+05,6.8635e+01,-4.9330e-01,-8.6288e-01,2.0746e+00,3.4448e+00,8.0518e-01,3.5872e+00,5.8828e+00
8.7000e+01,1.0000e+00,1.7611e+01,-1.4887e+05,-1.4887e+05,-2.1723e-01,-1.4887e+05,1.3127e-01,6.9018e+00,1.4744e+05,6.9178e+01,-2.0991e-01,-1.0554e+00,2.2597e+00,2.3308e+00,4.6702e-01,4.3894e+00,5.9741e+00
8.8000e+01,2.0000e+00,1.7742e+01,-1.4886e+05,-1.4887e+05,-2.1973e-01,-1.4887e+05,1.2272e-01,6.0316e+00,1.4743e+05,7.0781e+01,4.9084e-01,-1.2176e+00,-8.5560e-01,-2.4217e-02,1.6906e+00,3.8476e+00,5.7866e+00
8.9000e+01,1.0000e+00,1.7907e+01,-1.4886e+05,-1.4887e+05,-2.2222e-01,-1.4887e+05,1.1684e-01,5.4675e+00,1.4742e+05,7.1606e+01,-4.6525e-01,-1.8528e+00,4.8660e-01,3.5562e+00,5.4265e-01,2.8520e+00,5.5647e+00
9.0000e+01,1.0000e+00,1.8072e+01,-1.4886e+05,-1.4887e+05,-2.2472e-01,-1.4887e+05,1.2291e-01,6.0501e+00,1.4742e+05,7.2258e+01,2.5871e-01,-1.5346e+00,2.1296e+00,3.4116e+00,3.9759e+00,5.0775e+00,5.7866e+00
9.1000e+01,1.0000e+00,1.8236e+01,-1.4885e+05,-1.4886e+05,-2.2722e-01,-1.4886e+05,1.3137e-01,6.9118e+00,1.4742e+05,7.3093e+01,-9.2017e-02,-8.0356e-01,-4.6340e-01,9.1700e-01,3.6899e+00,5.2287e+00,5.3613e+00
9.2000e+01,2.0000e+00,1.8363e+01,-1.4885e+05,-1.4885e+05,-2.2971e-01,-1.4885e+05,1.2059e-01,5.8244e+00,1.4741e+05,7.4293e+01,-1.9622e-01,-1.9907e+00,-6.3745e-02,1.5138e+00,2.8249e+00,5.2814e+00,4.9385e+00
