logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
7.3788e-03,-1.1808e+00,9.6360e-01,1.8685e+00,4.8327e-01,4.2272e+00,3.3213e+00,-1.3753e+02
5.2219e-02,-1.3133e+00,-1.9847e-01,-1.0219e-01,3.5326e+00,2.2860e+00,4.2644e+00,-8.1775e+01
6.5021e-03,-5.4150e-01,2.8988e-01,3.0909e+00,3.6911e+00,3.8764e+00,3.0821e+00,-1.4664e+02
-2.1894e-02,-1.4767e+00,6.0491e-01,-1.6305e-01,2.5374e+00,4.1143e+00,3.8327e+00,-8.1033e+01
1.1920e-01,-1.3716e+00,-8.7634e-01,2.2697e+00,1.7520e+00,4.1021e+00,3.9830e+00,-1.2829e+02
-9.1493e-02,-1.0880e+00,3.8423e-01,1.8068e+00,1.3505e+00,4.2453e+00,2.6366e+00,-1.3828e+02
-3.1909e-02,-1.3087e+00,-7.7964e-01,1.2432e+00,2.0958e+00,4.2349e+00,3.1363e+00,-1.4763e+02
-2.9619e-02,-1.3184e+00,-5.3973e-01,1.0187e+00,1.8116e+00,4.2537e+00,2.5052e+00,-1.4234e+02
6.8675e-02,-1.9593e+00,-9.3971e-01,5.8734e-02,1.4218e+00,4.2015e+00,3.5388e+00,-1.4021e+02
5.4535e-02,-9.1149e-01,-5.0582e-01,-1.7013e-01,3.6704e+00,3.9903e+00,2.7533e+00,-1.3327e+02
6.4636e-02,-1.0518e+00,9.2055e-01,1.8804e+00,3.0953e+00,4.2161e+00,2.6549e+00,-1.1927e+02
8.2470e-03,-1.0370e+00,-6.9617e-01,1.7272e+00,3.3143e+00,4.1069e+00,3.4107e+00,-1.3090e+02
9.6598e-03,-1.4437e+00,3.8224e-01,1.5312e+00,1.7907e+00,4.1263e+00,3.8645e+00,-1.0558e+02
4.9283e-02,-8.3262e-01,-3.7171e-01,6.0848e-01,3.8473e+00,2.3730e+00,3.8879e+00,-1.3208e+02
4.8367e-03,-1.3891e+00,-7.2133e-01,4.0290e-01,1.4413e+00,4.2454e+00,2.6912e+00,-1.0102e+02
9.9511e-03,-1.7780e+00,5.3488e-01,8.3748e-01,2.2929e+00,4.0112e+00,4.0558e+00,-6.8167e+01
3.3084e-02,-1.5764e+00,4.2336e-01,1.7782e+00,3.1784e+00,2.6639e+00,4.3634e+00,-1.2248e+02
-5.9018e-02,-1.7168e+00,-1.1587e-02,4.4781e-01,9.7093e-01,3.9802e+00,4.0997e+00,-1.0316e+02
-3.9304e-02,-1.7091e+00,-4.3357e-01,4.2924e-01,6.1217e-01,4.1073e+00,3.9083e+00,-1.0849e+02
-8.3925e-02,-1.2853e+00,-8.0224e-01,2.5166e+00,1.6285e+00,2.0337e+00,4.4221e+00,-1.2698e+02
2.7737e-02,-1.5025e+00,2.1885e-01,1.0312e-01,4.1994e-01,4.1972e+00,3.5232e+00,-1.1683e+02
-1.0221e-01,-1.3122e+00,-8.8030e-01,2.1794e+00,5.3996e-01,3.8144e+00,4.2263e+00,-9.3591e+01
9.5382e-02,-1.1830e+00,3.8353e-01,2.3903e+00,2.7049e+00,3.9916e+00,4.1033e+00,-1.3239e+02
1.9339e-02,-1.6587e+00,-7.4279e-01,2.0030e+00,5.3121e-01,3.9086e+00,4.1825e+00,-7.3590e+01
-1.0311e-01,-9.7270e-01,-9.6394e-02,2.6904e+00,2.3279e+00,2.6162e+00,4.4129e+00,-1.4542e+02
-1.5190e-01,-1.3021e+00,-1.9062e-01,8.4652e-01,6.5622e-01,4.0805e+00,3.8986e+00,-1.3808e+02
-2.6225e-02,-1.4488e+00,-9.9101e-01,9.6406e-01,3.4105e+00,1.8977e+00,4.3071e+00,-9.1721e+01
4.0760e-02,-1.8887e+00,1.9074e-01,3.1824e-01,2.9862e+00,3.6451e+00,4.2629e+00,-1.0989e+02
1.9327e-02,-1.6904e+00,9.6934e-01,1.0761e+00,2.6862e+00,3.8685e+00,4.1804e+00,-1.3664e+02
-6.3635e-02,-1.2852e+00,6.6677e-01,2.3866e+00,2.2781e+00,3.2629e+00,4.3775e+00,-1.0335e+02
-1.4647e-02,-1.3824e+00,5.8466e-01,4.3179e-03,2.2870e+00,4.1901e+00,3.5315e+00,-8.8517e+01
1.0267e-01,-1.2677e+00,-9.2391e-01,1.2039e+00,3.2479e+00,4.1640e+00,3.1197e+00,-1.0708e+02
-6.8534e-03,-1.2302e+00,1.6106e-01,1.8015e+00,2.4405e+00,4.1614e+00,3.7060e+00,-1.4491e+02
-9.0108e-02,-1.1766e+00,2.8024e-01,2.0300e-02,1.0933e+00,4.2390e+00,2.9173e+00,-1.4243e+02
7.5521e-02,-1.9244e+00,-8.2594e-01,1.9349e+00,1.6755e+00,4.0067e+00,4.1014e+00,-9.9959e+01
6.3015e-03,-1.8152e+00,-3.1435e-01,2.0076e+00,7.5822e-01,3.9028e+00,4.1774e+00,-1.1408e+02
2.5819e-02,-1.6079e+00,6.7732e-01,1.4681e+00,1.0050e+00,4.0309e+00,4.0505e+00,-1.1313e+02
-1.8139e-02,-1.2649e+00,-1.8470e-01,1.4619e+00,1.7487e+00,4.2524e+00,2.7768e+00,-1.4571e+02
7.6415e-02,-1.3235e+00,8.5231e-01,1.7846e+00,2.2658e+00,4.2499e+00,2.7844e+00,-1.3621e+02
-3.7845e-02,-1.4586e+00,-7.9407e-01,2.4338e+00,1.9203e+00,3.2018e+00,4.4004e+00,-8.5294e+01
-3.5458e-02,-1.5101e+00,-9.4350e-02,7.0106e-01,3.3206e+00,2.9443e+00,4.3164e+00,-1.1198e+02
3.3098e-02,-1.5481e+00,9.6499e-02,7.5633e-01,7.6584e-01,4.1873e+00,3.5897e+00,-1.1600e+02
2.5084e-02,-1.6136e+00,4.7248e-01,6.2051e-01,3.2880e+00,2.0630e+00,4.3465e+00,-7.6257e+01
2.9477e-02,-1.6464e+00,6.5404e-01,1.5452e+00,2.8583e+00,3.7501e+00,4.2360e+00,-8.3189e+01
5.1538e-02,-1.3588e+00,-6.7066e-02,1.5832e+00,1.9776e+00,4.2446e+00,3.0369e+00,-9.0253e+01
3.5037e-02,-1.3610e+00,-1.0899e+00,9.1227e-01,4.2321e-01,4.2518e+00,2.6992e+00,-1.3242e+02
-9.3335e-02,-1.0155e+00,3.1696e-01,2.2346e+00,4.5518e-01,4.1995e+00,3.4983e+00,-9.6962e+01
4.9115e-02,-1.4766e+00,-9.8208e-02,1.3229e+00,7.2296e-01,4.1358e+00,3.8489e+00,-1.2493e+02
1.3790e-01,-1.6090e+00,-1.0169e+00,-2.2719e-01,2.9756e+00,4.2032e+00,3.2258e+00,-1.3739e+02
-2.9859e-02,-1.3448e+00,2.7103e-01,7.1301e-01,6.5762e-01,4.2319e+00,3.2085e+00,-1.2182e+02
5.4085e-02,-1.2407e+00,5.8457e-02,2.0435e+00,2.5039e+00,4.2208e+00,3.2470e+00,-1.3926e+02
-5.8550e-03,-1.3667e+00,-1.1738e+00,1.6701e+00,7.3926e-01,4.1788e+00,3.6545e+00,-1.2833e+02
5.5019e-02,-1.4072e+00,-1.1982e+00,9.9686e-01,2.2967e+00,4.2526e+00,2.6364e+00,-9.8965e+01
1.1452e-01,-1.1729e+00,8.7051e-01,2.1837e+00,2.4124e+00,4.2362e+00,3.3143e+00,-1.3720e+02
4.3815e-02,-1.2540e+00,-1.0203e+00,1.8452e+00,8.1032e-01,4.2443e+00,2.9858e+00,-1.0470e+02
8.4620e-02,-1.5150e+00,7.4519e-01,1.4064e+00,4.3818e-01,4.2348e+00,3.3662e+00,-1.2398e+02
6.9272e-02,-9.4926e-01,-4.0260e-01,5.5510e-01,3.6851e+00,3.9633e+00,2.8520e+00,-1.0964e+02
1.2263e-02,-8.6288e-01,4.5063e-01,1.0362e-02,3.7269e+00,3.7606e+00,3.6470e+00,-1.3498e+02
-1.0710e-03,-1.6314e+00,-8.0722e-01,2.3685e+00,1.5003e+00,2.3285e+00,4.4427e+00,-1.2400e+02
-1.6720e-01,-8.8376e-01,-1.0894e+00,2.7894e+00,1.8300e+00,2.2218e+00,4.4134e+00,-1.4677e+02
5.5389e-02,-7.6870e-01,-1.0448e+00,4.3654e-01,3.9263e+00,3.3091e+00,3.1795e+00,-1.1102e+02
1.5713e-01,-6.7258e-01,-5.9775e-01,2.5154e+00,3.9935e+00,2.2767e+00,3.1965e+00,-1.2619e+02
6.2219e-03,-9.4285e-01,2.1522e-02,2.2283e+00,3.4463e+00,3.8430e+00,3.9990e+00,-1.2022e+02
1.0392e-01,-1.7266e+00,-1.0946e+00,1.3587e+00,2.4571e+00,4.1737e+00,3.6985e+00,-1.1377e+02
-7.2426e-03,-1.5456e+00,-1.2178e+00,5.8911e-01,8.4127e-01,4.1720e+00,3.6954e+00,-1.0599e+02
8.4043e-02,-1.9960e+00,6.9643e-02,1.9871e+00,7.6523e-01,4.0212e+00,4.0837e+00,-1.2209e+02
7.8601e-02,-1.3097e+00,5.3689e-02,1.9126e+00,2.3595e+00,4.2405e+00,3.1729e+00,-1.4125e+02
-3.9688e-02,-1.4697e+00,-9.1672e-01,1.7254e+00,1.9423e+00,4.0911e+00,3.9477e+00,-1.3907e+02
4.8652e-02,-7.0749e-01,-7.4713e-01,2.8830e+00,3.2747e+00,3.9963e+00,3.8742e+00,-8.2953e+01
4.9075e-02,-1.4426e+00,-6.9491e-01,2.4777e+00,1.1079e+00,2.3425e+00,4.4409e+00,-7.4201e+01
1.2302e-01,-1.4813e+00,6.1181e-01,1.3600e+00,1.6630e+00,4.2724e+00,2.5246e+00,-1.1037e+02
2.8721e-02,-1.4144e+00,-2.8820e-01,-1.1483e-01,2.3903e+00,4.2062e+00,3.3696e+00,-1.1519e+02
9.2011e-02,-1.1904e+00,6.3751e-01,4.3862e-01,3.4572e+00,3.9472e+00,3.8396e+00,-1.4574e+02
1.0284e-01,-1.5904e+00,-9.0636e-01,5.5113e-02,2.3363e+00,4.2479e+00,2.9747e+00,-1.1106e+02
4.4148e-03,-1.5573e+00,4.0264e-01,8.3969e-01,1.5119e+00,4.1138e+00,3.8910e+00,-8.4780e+01
4.1240e-02,-1.3232e+00,-2.2976e-01,1.4349e-01,3.4313e+00,2.3644e+00,4.2996e+00,-1.4416e+02
6.7281e-02,-1.3685e+00,8.7764e-01,1.0571e+00,4.4780e-01,4.2510e+00,3.1238e+00,-9.9808e+01
1.7079e-02,-1.3231e+00,6.4375e-01,1.2599e+00,1.8977e+00,4.1758e+00,3.6863e+00,-1.2289e+02
-1.3370e-01,-1.5476e+00,-1.2669e-01,2.2566e+00,4.1008e-01,2.9285e+00,4.3931e+00,-1.4619e+02
-4.5773e-02,-1.0869e+00,-6.0697e-01,2.2872e+00,2.0682e+00,4.2405e+00,2.9382e+00,-1.2971e+02
8.2273e-02,-1.5361e+00,3.2969e-01,1.3532e+00,1.8883e+00,4.2485e+00,2.8846e+00,-1.4110e+02
-7.3980e-02,-1.2896e+00,4.5353e-01,-6.2530e-02,8.2879e-01,4.2039e+00,3.4304e+00,-1.2496e+02
1.5255e-02,-1.3390e+00,7.7576e-01,1.3431e+00,1.8061e+00,4.1739e+00,3.7066e+00,-1.0947e+02
1.3257e-01,-1.3898e+00,-8.4523e-01,1.4507e+00,3.1235e+00,4.1546e+00,3.5582e+00,-1.2372e+02
1.1168e-02,-1.4844e+00,-9.0479e-02,1.9644e+00,2.0047e+00,4.0474e+00,4.0113e+00,-1.1997e+02
8.4232e-02,-6.5030e-01,-8.0309e-02,2.6256e+00,3.9180e+00,3.3604e+00,3.2733e+00,-1.2644e+02
1.0007e-01,-1.7161e+00,-7.7106e-01,1.5392e+00,2.3276e+00,4.1771e+00,3.6889e+00,-1.0577e+02
-1.7489e-01,-1.6003e+00,-7.1151e-02,2.0732e+00,1.4020e+00,2.5652e+00,4.4034e+00,-1.2964e+02
5.4749e-02,-1.2465e+00,6.1479e-02,5.4973e-01,3.2553e+00,4.1208e+00,3.4455e+00,-1.2127e+02
2.0921e-02,-8.5757e-01,8.1455e-01,2.3831e+00,3.2632e+00,4.1761e+00,2.5604e+00,-1.0791e+02
1.2665e-01,-1.4803e+00,-8.1908e-02,1.0405e+00,3.5278e+00,2.1103e+00,4.2862e+00,-1.3753e+02
9.0412e-02,-1.3924e+00,5.1415e-01,1.6988e+00,7.2377e-01,4.2674e+00,2.7266e+00,-1.3860e+02
-2.5286e-02,-9.2850e-01,-3.2367e-01,1.5327e+00,3.5955e+00,4.0227e+00,2.7856e+00,-1.3917e+02
1.8630e-01,-1.5443e+00,7.5816e-01,6.3952e-01,3.0423e+00,4.1720e+00,3.5917e+00,-1.4701e+02
-9.5743e-02,-1.3755e+00,4.1232e-01,2.4345e+00,9.7653e-01,2.1930e+00,4.4237e+00,-1.4651e+02
1.7119e-02,-1.5010e+00,5.7507e-01,1.1262e+00,1.0055e+00,4.1106e+00,3.9063e+00,-1.0327e+02
3.2689e-02,-1.3606e+00,8.5541e-01,1.1615e+00,6.7359e-01,4.2115e+00,3.4312e+00,-1.2267e+02
-1.5947e-01,-1.5917e+00,5.3498e-01,2.1207e+00,4.9537e-01,2.3924e+00,4.4091e+00,-9.3676e+01
6.7765e-02,-1.4054e+00,4.8903e-01,-2.0884e-01,1.1119e+00,4.2656e+00,2.5540e+00,-1.2135e+02
-8.2223e-02,-1.2656e+00,-6.1570e-01,3.4831e-01,1.4420e+00,4.2322e+00,2.8227e+00,-1.3714e+02
-7.9938e-03,-1.6627e+00,-5.4579e-01,1.7389e+00,2.0277e+00,3.9694e+00,4.1259e+00,-1.3962e+02
