niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-6.8904e+04,-6.8911e+04,-1.9980e-03,-6.8911e+04,1.1750e-01,6.9098e+00,inf,5.9941e-01,-9.6883e-01,-1.1163e+00,6.1839e-01,1.5853e+00,2.5525e+00,3.4353e+00,6.1326e+00,3.1053e+01
2.0000e+00,1.0000e+00,3.9841e-01,-6.2304e+04,-6.2311e+04,-3.9960e-03,-6.2311e+04,1.1751e-01,6.9118e+00,6.8626e+04,1.0740e+00,-7.8735e-01,-1.2816e+00,1.2038e+00,7.9353e-01,3.2135e+00,4.4240e+00,6.0095e+00,3.1151e+01
3.0000e+00,1.0000e+00,5.9642e-01,-6.0598e+04,-6.0605e+04,-5.9940e-03,-6.0605e+04,1.1753e-01,6.9137e+00,6.2026e+04,1.6892e+00,-6.6177e-01,-1.4777e+00,-3.3912e-01,1.9622e+00,3.0334e+00,4.0497e+00,6.1652e+00,3.1715e+01
4.0000e+00,1.0000e+00,7.9365e-01,-5.9768e+04,-5.9775e+04,-7.9920e-03,-5.9775e+04,1.1755e-01,6.9157e+00,6.0320e+04,2.1521e+00,-4.9898e-02,-1.1674e+00,5.8411e-01,1.6226e+00,2.4413e+00,2.9659e+00,6.1544e+00,3.1283e+01
5.0000e+00,1.0000e+00,9.9010e-01,-5.9078e+04,-5.9085e+04,-9.9900e-03,-5.9085e+04,1.1757e-01,6.9177e+00,5.9490e+04,2.6253e+00,-8.2816e-01,-1.3043e+00,6.0522e-01,1.2105e+00,2.7815e+00,4.5861e+00,6.0155e+00,3.1429e+01
6.0000e+00,1.0000e+00,1.1858e+00,-5.8527e+04,-5.8534e+04,-1.1988e-02,-5.8534e+04,1.1758e-01,6.9197e+00,5.8800e+04,3.0970e+00,-5.1180e-01,-1.1843e+00,1.4115e+00,2.3761e+00,1.4633e+00,3.1525e+00,6.1371e+00,3.1578e+01
7.0000e+00,1.0000e+00,1.3807e+00,-5.6875e+04,-5.6882e+04,-1.3986e-02,-5.6882e+04,1.1760e-01,6.9217e+00,5.8249e+04,3.7067e+00,-5.3174e-01,-1.9369e+00,3.2214e-01,1.9743e+00,2.8014e+00,3.3044e+00,5.9019e+00,3.1115e+01
8.0000e+00,1.0000e+00,1.5748e+00,-5.5746e+04,-5.5753e+04,-1.5984e-02,-5.5753e+04,1.1762e-01,6.9237e+00,5.6597e+04,4.3306e+00,-4.0720e-01,-1.9489e+00,1.5646e-02,1.5844e+00,2.4570e+00,3.6484e+00,5.8954e+00,3.1131e+01
9.0000e+00,1.0000e+00,1.7682e+00,-5.5548e+04,-5.5555e+04,-1.7982e-02,-5.5555e+04,1.1763e-01,6.9257e+00,5.5468e+04,4.9705e+00,2.3022e-01,-1.3895e+00,7.6762e-01,1.8438e+00,2.3700e+00,3.2871e+00,6.1381e+00,3.1384e+01
1.0000e+01,1.0000e+00,1.9608e+00,-5.3996e+04,-5.4003e+04,-1.9980e-02,-5.4003e+04,1.1765e-01,6.9277e+00,5.5270e+04,5.7168e+00,-3.3065e-01,-1.5552e+00,-4.9156e-01,1.7469e+00,3.1949e+00,4.8508e+00,6.0362e+00,3.1739e+01
1.1000e+01,1.0000e+00,2.1526e+00,-5.3403e+04,-5.3410e+04,-2.1978e-02,-5.3410e+04,1.1767e-01,6.9297e+00,5.3718e+04,6.3426e+00,1.1486e-01,-1.1896e+00,1.3924e+00,2.4503e+00,2.4477e+00,3.5386e+00,6.0130e+00,3.1203e+01
1.2000e+01,1.0000e+00,2.3438e+00,-5.2603e+04,-5.2609e+04,-2.3976e-02,-5.2609e+04,1.1768e-01,6.9317e+00,5.3125e+04,6.9690e+00,2.1138e-01,-1.2507e+00,1.3297e+00,7.1173e-01,2.9340e+00,4.3784e+00,6.0991e+00,3.1459e+01
1.3000e+01,1.0000e+00,2.5341e+00,-5.2592e+04,-5.2599e+04,-2.5974e-02,-5.2599e+04,1.1770e-01,6.9333e+00,5.2325e+04,7.5943e+00,2.4298e-01,-1.4329e+00,1.1873e+00,7.1725e-01,1.6032e+00,3.5768e+00,6.0856e+00,3.1415e+01
1.4000e+01,1.0000e+00,2.7237e+00,-5.2057e+04,-5.2064e+04,-2.7972e-02,-5.2064e+04,1.1772e-01,6.9357e+00,5.2314e+04,8.2116e+00,1.2902e-01,-1.2541e+00,1.6114e-01,5.5359e-01,2.5878e+00,4.4679e+00,6.0294e+00,3.1438e+01
1.5000e+01,1.0000e+00,2.9126e+00,-5.1940e+04,-5.1947e+04,-2.9970e-02,-5.1947e+04,1.1774e-01,6.9377e+00,5.1779e+04,8.8250e+00,-3.0069e-01,-1.9060e+00,1.0451e+00,1.5567e+00,1.6456e+00,4.2087e+00,6.0424e+00,3.1792e+01
1.6000e+01,1.0000e+00,3.1008e+00,-5.0111e+04,-5.0118e+04,-3.1968e-02,-5.0118e+04,1.1775e-01,6.9397e+00,5.1662e+04,9.2932e+00,-1.1682e-02,-1.4906e+00,7.9893e-01,1.6143e+00,1.4378e+00,4.0513e+00,5.8154e+00,3.1017e+01
