logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.4502e-01,-1.5358e+00,-1.2768e+00,2.1738e-01,1.2147e+00,1.6984e+00,3.2153e+00,2.4359e+01,-2.0645e+03
1.9314e-01,-1.3771e+00,-1.8561e+00,2.4631e-01,1.0912e+00,1.9027e+00,3.1832e+00,2.4307e+01,-2.0612e+03
2.3246e-01,-1.5050e+00,-2.1777e+00,3.8686e-02,1.2201e+00,1.3702e+00,3.1683e+00,2.4218e+01,-2.0387e+03
2.2745e-01,-1.5303e+00,-1.2532e+00,1.1633e-02,1.1956e+00,1.3464e+00,3.1997e+00,2.4295e+01,-2.0581e+03
1.9933e-01,-1.4551e+00,-2.4731e+00,2.7964e-01,1.2172e+00,1.2446e+00,3.2247e+00,2.4362e+01,-2.0882e+03
2.4961e-01,-1.4955e+00,-1.5616e+00,3.9967e-01,1.1951e+00,1.2974e+00,3.2138e+00,2.4318e+01,-2.1072e+03
2.0728e-01,-1.5028e+00,-1.2757e+00,1.8298e-01,1.2652e+00,1.0846e+00,3.2174e+00,2.4349e+01,-2.0827e+03
1.8889e-01,-1.2954e+00,-2.4633e+00,3.7176e-01,1.1289e+00,2.1845e+00,3.1888e+00,2.4390e+01,-2.0559e+03
2.1569e-01,-1.5022e+00,-1.4576e+00,1.7287e-01,1.2400e+00,1.1205e+00,3.2254e+00,2.4359e+01,-2.1251e+03
2.2727e-01,-1.2272e+00,-2.5231e+00,3.4696e-01,1.1209e+00,2.3114e+00,3.0941e+00,2.4220e+01,-2.1315e+03
2.2528e-01,-1.3058e+00,-1.7935e+00,3.3828e-01,1.0844e+00,2.2095e+00,3.1452e+00,2.4286e+01,-2.0943e+03
2.4931e-01,-1.4332e+00,-1.7871e+00,2.6129e-01,1.2134e+00,2.1308e+00,3.1770e+00,2.4356e+01,-2.1295e+03
1.6935e-01,-1.2874e+00,-1.5677e+00,4.2796e-01,1.1246e+00,1.9709e+00,3.2043e+00,2.4374e+01,-2.0805e+03
2.3601e-01,-1.5277e+00,-2.4313e+00,3.4889e-01,1.1677e+00,1.2423e+00,3.2273e+00,2.4361e+01,-2.1357e+03
2.4625e-01,-1.4303e+00,-1.4155e+00,1.2865e-01,1.2009e+00,2.1385e+00,3.1810e+00,2.4354e+01,-2.1253e+03
2.3327e-01,-1.1780e+00,-1.5945e+00,2.6930e-01,1.2029e+00,2.5177e+00,3.0439e+00,2.4256e+01,-2.1069e+03
2.4038e-01,-1.5678e+00,-1.9389e+00,3.5544e-01,9.7476e-01,1.5936e+00,3.2202e+00,2.4356e+01,-2.1046e+03
2.1440e-01,-1.5155e+00,-2.3119e+00,3.2668e-01,1.1228e+00,9.7924e-01,3.2392e+00,2.4379e+01,-2.0359e+03
1.7063e-01,-1.3234e+00,-2.3762e+00,2.7465e-01,1.1132e+00,1.9892e+00,3.1871e+00,2.4345e+01,-2.0422e+03
1.5182e-01,-1.2040e+00,-9.6291e-01,3.5419e-01,1.0599e+00,2.2777e+00,3.1480e+00,2.4342e+01,-2.1203e+03
2.3820e-01,-1.2584e+00,-2.0688e+00,3.1081e-01,1.2351e+00,2.4466e+00,3.1194e+00,2.4357e+01,-2.1209e+03
2.4388e-01,-1.4940e+00,-1.7302e+00,1.2957e-01,1.0873e+00,1.6201e+00,3.1822e+00,2.4243e+01,-2.1149e+03
2.2934e-01,-1.3511e+00,-1.5062e+00,3.2118e-01,1.2383e+00,2.1978e+00,3.1609e+00,2.4341e+01,-2.1014e+03
2.2411e-01,-1.4457e+00,-1.2444e+00,2.1121e-01,1.1414e+00,1.7160e+00,3.1900e+00,2.4296e+01,-2.1106e+03
