logfeh,logdust,logNpix,tau,dmod,logl
-2.5053e-01,-1.2871e+00,3.0242e+00,9.1620e-01,2.7497e+01,-6.1410e-02
-4.0925e-01,-1.1005e+00,3.0337e+00,2.6720e+00,2.7651e+01,-8.2415e-02
-3.2202e-01,-1.3381e+00,3.0027e+00,4.7760e-01,2.7460e+01,-8.4094e-02
-3.3158e-01,-1.1275e+00,3.0977e+00,2.8927e+00,2.7764e+01,-4.3217e-02
-2.8669e-01,-1.3415e+00,3.0030e+00,1.5818e+00,2.7488e+01,-4.9816e-02
-3.2628e-01,-1.0948e+00,3.1283e+00,3.1777e+00,2.7934e+01,-4.4469e-02
-3.0959e-01,-1.2679e+00,3.0275e+00,2.1775e+00,2.7539e+01,-5.4943e-02
-1.1841e-01,-1.4209e+00,3.0646e+00,2.4214e+00,2.7612e+01,-5.7391e-02
-2.9065e-01,-1.2267e+00,3.0645e+00,2.6817e+00,2.7706e+01,-2.7231e-02
-3.7812e-01,-9.1429e-01,3.2918e+00,4.0153e+00,2.8397e+01,-8.1957e-02
-4.4265e-01,-1.0657e+00,3.0253e+00,2.4020e+00,2.7581e+01,-5.0139e-02
-2.7954e-01,-1.1097e+00,3.2177e+00,3.2670e+00,2.8145e+01,-8.3323e-02
-2.4322e-01,-1.4215e+00,2.9713e+00,1.4303e+00,2.7376e+01,-6.9887e-02
-3.8050e-01,-1.2170e+00,3.0079e+00,1.8507e+00,2.7511e+01,-6.2674e-02
-2.9629e-01,-1.2777e+00,3.0026e+00,1.8797e+00,2.7453e+01,-5.3329e-02
-4.9969e-01,-1.1043e+00,3.0144e+00,1.5965e+00,2.7548e+01,-1.6622e-02
-2.9275e-01,-1.3682e+00,3.0251e+00,1.7008e+00,2.7584e+01,-6.4857e-02
-3.5382e-01,-1.3515e+00,3.0062e+00,7.8216e-01,2.7541e+01,-6.7558e-02
-1.1222e-01,-1.2627e+00,3.1794e+00,3.2080e+00,2.7956e+01,-7.8713e-02
-3.7903e-01,-1.2069e+00,3.0092e+00,9.0908e-01,2.7477e+01,-5.0545e-02
-4.0563e-01,-1.1600e+00,3.0172e+00,1.7474e+00,2.7507e+01,-4.5441e-02
-3.0289e-01,-1.2716e+00,3.0182e+00,5.0502e-01,2.7461e+01,-8.3577e-02
-3.4284e-01,-1.0764e+00,3.1088e+00,3.0183e+00,2.7857e+01,-6.7258e-02
-3.4361e-01,-1.3525e+00,2.9966e+00,1.1026e+00,2.7491e+01,-5.5278e-02
-2.3789e-01,-1.2895e+00,3.0341e+00,9.4630e-01,2.7519e+01,-5.9477e-02
-2.7105e-01,-1.1875e+00,3.0281e+00,2.3269e+00,2.7536e+01,-4.1159e-02
-3.0390e-01,-1.3444e+00,3.0204e+00,3.0946e-01,2.7480e+01,-5.1536e-02
-2.3307e-01,-1.1642e+00,3.0709e+00,2.6123e+00,2.7638e+01,-4.5211e-02
-2.2508e-01,-1.4085e+00,2.9955e+00,8.8733e-01,2.7433e+01,-8.0076e-02
-3.7051e-01,-1.2440e+00,3.0006e+00,9.8859e-01,2.7504e+01,-3.7660e-02
-3.4777e-01,-1.2122e+00,3.0167e+00,2.3916e+00,2.7555e+01,-7.8301e-02
-2.4858e-01,-1.2912e+00,3.0073e+00,2.0908e+00,2.7467e+01,-3.9313e-02
-4.1940e-01,-1.1955e+00,3.0016e+00,9.3076e-01,2.7508e+01,-4.6494e-02
-3.2998e-01,-1.2683e+00,3.0005e+00,1.8249e-01,2.7473e+01,-1.4345e-02
-2.0992e-01,-1.3245e+00,3.0024e+00,5.7979e-01,2.7432e+01,-3.2534e-02
-3.9209e-01,-1.1839e+00,3.0014e+00,1.7478e+00,2.7515e+01,-4.3828e-02
-3.9361e-01,-1.2125e+00,2.9988e+00,1.5579e+00,2.7492e+01,-1.8489e-02
-3.4871e-01,-1.0566e+00,3.2151e+00,3.6098e+00,2.8234e+01,-6.8401e-02
-3.3040e-01,-1.2689e+00,2.9940e+00,1.2943e+00,2.7481e+01,-6.8402e-02
-2.7097e-01,-1.3627e+00,3.0126e+00,1.1994e+00,2.7441e+01,-2.4558e-02
-3.9858e-01,-1.1723e+00,3.0083e+00,7.1069e-01,2.7505e+01,-5.4152e-02
-2.2343e-01,-1.4958e+00,2.9892e+00,1.9799e+00,2.7510e+01,-4.8418e-02
-2.2036e-01,-1.3219e+00,3.0263e+00,1.3911e+00,2.7533e+01,-7.8414e-02
-4.4513e-01,-1.2467e+00,3.0193e+00,1.8511e-01,2.7605e+01,-7.6212e-02
-3.7486e-01,-1.3102e+00,3.0087e+00,1.1775e+00,2.7523e+01,-6.0269e-02
-2.5033e-01,-1.2750e+00,3.0691e+00,2.3579e+00,2.7727e+01,-6.3397e-02
-3.3424e-01,-1.1679e+00,3.0093e+00,1.5803e+00,2.7452e+01,-5.9497e-02
-2.8111e-01,-1.4151e+00,2.9878e+00,7.5125e-01,2.7447e+01,-5.1737e-02
-2.2217e-01,-1.3791e+00,3.0155e+00,1.4847e+00,2.7453e+01,-6.4239e-02
-3.5290e-01,-1.3359e+00,3.0023e+00,1.1049e+00,2.7532e+01,-3.4602e-02
-3.4005e-01,-1.2196e+00,3.0053e+00,1.4518e+00,2.7480e+01,-3.8960e-02
-3.0680e-01,-1.2073e+00,3.0850e+00,2.8692e+00,2.7766e+01,-7.5803e-02
-2.7359e-01,-1.3970e+00,3.0097e+00,4.4626e-01,2.7443e+01,-5.3198e-02
-2.7192e-01,-1.4493e+00,2.9716e+00,1.3784e+00,2.7406e+01,-3.4846e-02
-3.8726e-01,-1.3419e+00,3.0274e+00,1.0194e+00,2.7581e+01,-8.2082e-02
-2.2408e-01,-1.2953e+00,2.9934e+00,1.9526e+00,2.7422e+01,-7.7460e-02
-4.2973e-01,-1.1940e+00,3.0059e+00,9.0127e-01,2.7518e+01,-7.2862e-02
-3.2848e-01,-1.3977e+00,3.0198e+00,7.8060e-01,2.7524e+01,-3.6337e-02
-2.0914e-01,-1.2643e+00,3.0052e+00,1.8613e+00,2.7454e+01,-4.9593e-02
-3.7208e-01,-1.2520e+00,3.0150e+00,1.2073e+00,2.7512e+01,-3.5406e-02
-3.7105e-01,-1.2670e+00,3.0169e+00,1.6363e+00,2.7521e+01,-2.3603e-02
-3.9363e-01,-1.1731e+00,2.9975e+00,1.9928e+00,2.7504e+01,-2.5214e-02
-8.6698e-02,-1.4702e+00,3.0481e+00,2.6109e+00,2.7540e+01,-4.2222e-02
-4.5522e-01,-1.0995e+00,3.0128e+00,1.6694e+00,2.7547e+01,-8.2415e-02
-3.6753e-01,-1.1688e+00,2.9955e+00,1.9079e+00,2.7469e+01,-7.6294e-02
-2.4540e-01,-1.3159e+00,3.0506e+00,2.3722e+00,2.7680e+01,-3.2146e-02
-3.0575e-01,-1.2566e+00,3.0204e+00,1.1855e+00,2.7474e+01,-5.8882e-02
-4.4181e-01,-1.0661e+00,3.0462e+00,2.7577e+00,2.7697e+01,-4.1296e-02
-2.6423e-01,-1.4458e+00,2.9871e+00,1.4446e+00,2.7465e+01,-2.4839e-02
-4.1589e-01,-1.1696e+00,3.0143e+00,3.8768e-01,2.7541e+01,-5.4012e-02
-3.3935e-01,-1.2136e+00,3.0489e+00,2.5134e+00,2.7629e+01,-8.0020e-02
-2.5268e-01,-1.3861e+00,2.9833e+00,1.7030e+00,2.7437e+01,-1.2203e-02
-3.7147e-01,-1.3044e+00,3.0091e+00,1.8680e+00,2.7557e+01,-6.2837e-02
-2.9830e-01,-1.3883e+00,2.9979e+00,2.2563e-01,2.7449e+01,-4.2588e-02
-3.0545e-01,-1.1161e+00,3.1257e+00,3.1556e+00,2.7848e+01,-8.2028e-02
-1.5854e-01,-1.4152e+00,3.0556e+00,2.6450e+00,2.7583e+01,-3.5220e-02
-3.6016e-01,-1.2188e+00,3.0140e+00,6.9739e-01,2.7488e+01,-7.3262e-02
-2.0273e-01,-1.2616e+00,3.2657e+00,3.3217e+00,2.8386e+01,-7.9972e-02
-5.2764e-02,-1.3447e+00,3.2451e+00,3.2294e+00,2.8143e+01,-6.6135e-02
-2.6955e-01,-1.3343e+00,3.0168e+00,1.1818e+00,2.7451e+01,-2.9673e-02
-3.4420e-01,-1.2705e+00,3.0199e+00,1.1513e+00,2.7505e+01,-6.7353e-02
-2.4119e-01,-1.2669e+00,3.1519e+00,3.0275e+00,2.8022e+01,-6.3987e-02
-3.0631e-01,-1.3091e+00,3.0094e+00,4.1294e-01,2.7458e+01,-7.3289e-02
-1.6939e-01,-1.3131e+00,3.0862e+00,2.6986e+00,2.7711e+01,-1.9451e-02
-2.9593e-01,-1.3542e+00,2.9908e+00,1.7419e+00,2.7458e+01,-4.0715e-02
-1.9345e-01,-1.4264e+00,2.9851e+00,1.2500e+00,2.7363e+01,-8.0123e-02
-3.4516e-01,-1.3088e+00,3.0085e+00,1.0902e+00,2.7493e+01,-6.3674e-02
-3.3206e-01,-1.3938e+00,2.9964e+00,8.6464e-01,2.7502e+01,-5.0621e-02
-3.8565e-01,-1.2503e+00,3.0044e+00,2.3318e-01,2.7499e+01,-4.9520e-02
-3.5365e-01,-1.2434e+00,2.9915e+00,1.3889e+00,2.7475e+01,-3.4710e-02
-2.2382e-01,-1.4691e+00,2.9806e+00,6.3489e-01,2.7419e+01,-3.2471e-02
-2.2930e-01,-1.2439e+00,3.0944e+00,2.4279e+00,2.7786e+01,-5.9741e-02
-4.5387e-01,-1.0729e+00,3.0178e+00,1.0077e+00,2.7516e+01,-4.0686e-02
-1.6295e-01,-1.3930e+00,3.0905e+00,2.5831e+00,2.7757e+01,-3.0617e-02
-1.9107e-01,-1.3812e+00,2.9748e+00,1.9699e+00,2.7370e+01,-6.8918e-02
-2.1073e-01,-1.4244e+00,3.0025e+00,2.0976e+00,2.7524e+01,-3.6897e-02
-1.7558e-01,-1.4372e+00,3.0162e+00,1.1349e+00,2.7429e+01,-7.8032e-02
-4.9335e-01,-1.1022e+00,3.0228e+00,5.2979e-01,2.7543e+01,-6.6218e-02
-1.9893e-01,-1.2119e+00,3.1772e+00,3.0468e+00,2.8020e+01,-7.2510e-02
-3.2198e-01,-1.3148e+00,3.0336e+00,2.5174e+00,2.7664e+01,-5.6875e-02
-2.1425e-01,-1.4024e+00,2.9968e+00,1.7504e+00,2.7494e+01,-1.7774e-02
-4.5523e-01,-1.0744e+00,3.0163e+00,1.6716e+00,2.7527e+01,-3.5273e-02
-2.4485e-01,-1.3845e+00,2.9922e+00,1.3017e-01,2.7433e+01,-6.7753e-02
-1.8730e-01,-1.4642e+00,3.0006e+00,5.8820e-01,2.7425e+01,-2.4703e-02
-3.5924e-01,-1.3030e+00,3.0050e+00,5.1124e-01,2.7516e+01,-7.0678e-02
-1.7536e-01,-1.3956e+00,3.0007e+00,2.1430e+00,2.7445e+01,-3.5113e-02
-3.9242e-01,-1.1176e+00,3.0394e+00,2.6971e+00,2.7665e+01,-5.9919e-02
-3.1000e-01,-1.2120e+00,3.1080e+00,2.9170e+00,2.7816e+01,-6.1282e-02
-3.7728e-01,-1.2119e+00,2.9993e+00,1.1390e+00,2.7487e+01,-7.5644e-02
-1.7892e-01,-1.4104e+00,3.0004e+00,1.9691e+00,2.7406e+01,-2.6218e-02
