logfeh,logdust,logNpix,logage,dmod,logl
-1.1307e-03,-1.4950e+00,3.1100e+00,9.8001e+00,3.0000e+01,-1.0218e+02
-1.2080e-03,-1.4949e+00,3.1160e+00,9.7822e+00,3.0015e+01,-1.0862e+02
4.5622e-03,-1.5033e+00,3.0995e+00,9.8236e+00,2.9974e+01,-1.0893e+02
-2.8484e-03,-1.5031e+00,3.1086e+00,9.7873e+00,2.9994e+01,-1.0943e+02
-2.1412e-03,-1.4984e+00,3.1169e+00,9.8143e+00,3.0014e+01,-1.0740e+02
-2.8869e-03,-1.5038e+00,3.1089e+00,9.7894e+00,3.0002e+01,-1.0615e+02
8.4810e-03,-1.4956e+00,3.1032e+00,9.7874e+00,2.9984e+01,-1.0855e+02
7.3867e-03,-1.5056e+00,3.1070e+00,9.7922e+00,2.9994e+01,-1.0676e+02
-5.2319e-03,-1.4917e+00,3.1031e+00,9.8113e+00,2.9979e+01,-1.0848e+02
3.6557e-03,-1.5046e+00,3.1102e+00,9.7950e+00,3.0002e+01,-1.0685e+02
-5.5024e-03,-1.5066e+00,3.1133e+00,9.8050e+00,3.0009e+01,-1.0652e+02
6.2108e-03,-1.5003e+00,3.1049e+00,9.8154e+00,2.9988e+01,-1.0960e+02
-4.4581e-03,-1.4962e+00,3.1115e+00,9.8052e+00,3.0005e+01,-1.1040e+02
1.8393e-03,-1.5042e+00,3.1132e+00,9.8209e+00,3.0008e+01,-1.0938e+02
7.4895e-03,-1.4922e+00,3.1088e+00,9.7971e+00,2.9997e+01,-1.1029e+02
1.5405e-03,-1.5027e+00,3.0979e+00,9.8037e+00,2.9971e+01,-1.0896e+02
2.8111e-03,-1.4959e+00,3.1007e+00,9.8079e+00,2.9978e+01,-1.1033e+02
1.7954e-03,-1.4987e+00,3.1160e+00,9.7953e+00,3.0018e+01,-1.1032e+02
-3.1541e-03,-1.5025e+00,3.1098e+00,9.7806e+00,2.9998e+01,-1.0956e+02
5.1764e-03,-1.5024e+00,3.1193e+00,9.8042e+00,3.0024e+01,-1.0925e+02
3.5843e-03,-1.4994e+00,3.1105e+00,9.8019e+00,2.9999e+01,-1.1041e+02
-7.2241e-03,-1.4910e+00,3.1163e+00,9.7963e+00,3.0016e+01,-1.1003e+02
