logfeh,logdust,logNpix,tau,dmod,logl
-9.6802e-01,-6.9612e-01,5.1475e+00,1.7436e-01,3.1152e+01,-6.7041e+01
-9.9502e-01,-6.9614e-01,5.1507e+00,9.0023e-01,3.1160e+01,-6.6557e+01
-9.8430e-01,-6.9430e-01,5.1426e+00,1.4664e+00,3.1146e+01,-6.7127e+01
-9.7048e-01,-6.9412e-01,5.1491e+00,1.4983e+00,3.1163e+01,-6.6363e+01
-9.5353e-01,-6.9742e-01,5.1600e+00,9.0209e-01,3.1184e+01,-6.6918e+01
-9.6888e-01,-6.9679e-01,5.1499e+00,8.5945e-01,3.1158e+01,-6.6690e+01
-9.5377e-01,-6.9563e-01,5.1513e+00,1.3514e+00,3.1166e+01,-6.6359e+01
-9.5534e-01,-6.9827e-01,5.1451e+00,5.9492e-01,3.1147e+01,-6.7270e+01
-9.6608e-01,-6.9451e-01,5.1406e+00,1.4961e+00,3.1143e+01,-6.7152e+01
-9.6663e-01,-6.9731e-01,5.1465e+00,6.2139e-01,3.1149e+01,-6.7326e+01
-9.6068e-01,-6.9791e-01,5.1492e+00,3.7194e-01,3.1157e+01,-6.6255e+01
-9.6773e-01,-6.9725e-01,5.1524e+00,7.7226e-01,3.1166e+01,-6.6363e+01
-9.7723e-01,-6.9627e-01,5.1515e+00,3.9882e-01,3.1162e+01,-6.7129e+01
-9.5241e-01,-6.9350e-01,5.1412e+00,1.4886e+00,3.1143e+01,-6.7480e+01
-9.9782e-01,-6.9643e-01,5.1532e+00,1.1723e+00,3.1169e+01,-6.6015e+01
-9.6897e-01,-6.9587e-01,5.1578e+00,6.0056e-01,3.1177e+01,-6.5737e+01
-9.7944e-01,-6.9576e-01,5.1518e+00,6.9323e-01,3.1162e+01,-6.6763e+01
-9.9582e-01,-6.9203e-01,5.1487e+00,1.6556e+00,3.1166e+01,-6.6673e+01
-9.7673e-01,-6.9746e-01,5.1452e+00,1.3325e-01,3.1147e+01,-6.6601e+01
-9.7182e-01,-6.9613e-01,5.1460e+00,5.6263e-01,3.1147e+01,-6.7363e+01
-9.9016e-01,-6.9417e-01,5.1398e+00,1.4076e+00,3.1137e+01,-6.7099e+01
