logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.3366e-01,-8.7151e-01,9.6126e-01,4.1412e-01,4.2987e+00,3.5757e+00,3.4277e+00,3.1963e+01,-2.9996e+02
2.3951e-01,-1.1055e+00,-9.9686e-02,2.1189e+00,3.4085e+00,4.2578e+00,3.9627e+00,3.1425e+01,-3.2790e+02
-5.9392e-01,-6.9890e-01,-4.6557e-01,1.0327e+00,3.6063e+00,4.0915e+00,3.9762e+00,3.1397e+01,-2.7116e+02
2.9819e-01,-1.9010e+00,6.5158e-01,1.0216e+00,2.2850e+00,3.8209e+00,4.2671e+00,3.0936e+01,-2.8425e+02
-2.0841e-01,-1.3192e+00,-1.4459e-01,1.3898e+00,7.9696e-01,3.4260e+00,4.5152e+00,3.1276e+01,-2.8431e+02
-4.6966e-01,-9.4752e-01,-5.5491e-01,4.8499e-02,1.3156e+00,4.0424e+00,4.3772e+00,3.1406e+01,-2.7354e+02
-1.4562e-01,-8.5966e-01,5.0230e-02,7.3910e-01,2.8491e+00,4.4224e+00,3.1413e+00,3.1397e+01,-2.0440e+02
-6.6925e-01,-9.5018e-01,-2.8655e-01,1.0614e+00,1.2487e+00,2.3418e+00,4.5594e+00,3.1305e+01,-1.4540e+02
1.1001e-03,-1.5580e+00,7.3589e-01,5.8076e-01,2.7017e+00,2.3160e+00,4.4565e+00,3.1031e+01,-1.8581e+02
2.7088e-01,-1.1740e+00,2.1764e-01,1.7106e+00,2.4552e+00,4.2259e+00,3.3483e+00,3.0910e+01,-3.3736e+02
1.1513e-01,-1.9768e+00,2.1732e-01,2.3355e-01,1.5257e+00,3.7792e+00,4.5023e+00,3.1330e+01,-2.4712e+02
-1.9053e-01,-8.6694e-01,-3.2168e-01,1.7431e+00,3.7778e+00,4.0560e+00,4.0469e+00,3.1591e+01,-2.2594e+02
-7.0558e-02,-1.4136e+00,7.4043e-01,1.8675e+00,2.6680e+00,2.3178e+00,4.6100e+00,3.1410e+01,-2.3242e+02
-2.2841e-02,-1.9337e+00,-6.0818e-01,5.7214e-01,1.8422e+00,1.6551e+00,4.4208e+00,3.0902e+01,-2.3913e+02
2.8702e-01,-1.8314e+00,-8.4607e-01,1.4160e+00,1.7092e+00,3.9982e+00,4.3553e+00,3.1207e+01,-1.8871e+02
-3.6113e-01,-7.9314e-01,-6.8032e-01,1.3227e+00,2.3868e+00,4.2979e+00,3.6045e+00,3.1174e+01,-2.6512e+02
1.8843e-01,-1.0037e+00,2.2545e-01,2.3734e+00,2.1040e+00,4.2147e+00,3.9313e+00,3.1085e+01,-1.9074e+02
-5.9011e-02,-1.2644e+00,-7.0900e-01,1.3252e+00,3.3314e+00,1.6155e+00,4.5230e+00,3.1356e+01,-2.4624e+02
-5.6347e-01,-9.5815e-01,-5.8611e-01,2.7042e-01,6.0659e-01,3.5390e+00,4.5943e+00,3.1498e+01,-2.9389e+02
7.6093e-02,-1.9622e+00,-8.5061e-01,8.3796e-02,2.4789e+00,3.4583e+00,4.4416e+00,3.1119e+01,-2.5094e+02
4.9541e-01,-1.4168e+00,-4.1046e-01,5.3752e-01,1.8948e+00,4.2765e+00,3.1161e+00,3.0939e+01,-1.6938e+02
1.1198e-01,-1.7569e+00,-2.1055e-01,1.2504e+00,1.5008e+00,3.2701e+00,4.3737e+00,3.0833e+01,-3.2173e+02
3.1080e-01,-1.8806e+00,6.3014e-02,1.9943e+00,4.6273e-01,3.7874e+00,4.4068e+00,3.1108e+01,-3.1559e+02
7.3124e-02,-1.4637e+00,6.0300e-01,1.2730e+00,1.7925e+00,3.6660e+00,4.4622e+00,3.1177e+01,-1.7420e+02
-1.5131e-01,-8.5286e-01,-2.7327e-01,1.4692e+00,4.1486e+00,2.6528e+00,4.5029e+00,3.2129e+01,-2.8741e+02
1.2171e-01,-9.1888e-01,-1.9714e-01,2.7020e+00,7.5508e-01,3.5512e+00,4.4395e+00,3.1029e+01,-2.8760e+02
4.5963e-01,-1.6259e+00,-3.5274e-02,1.1731e+00,6.6353e-01,4.0316e+00,3.9776e+00,3.0762e+01,-1.9979e+02
3.4263e-01,-8.9031e-01,9.9787e-01,1.1368e+00,4.0628e+00,4.1522e+00,3.4387e+00,3.1737e+01,-2.2217e+02
2.1481e-01,-1.2492e+00,-1.2562e+00,1.4289e+00,3.6972e+00,2.1648e+00,4.5323e+00,3.1556e+01,-2.3532e+02
-6.6033e-01,-8.4022e-01,6.2826e-01,2.7070e-01,3.0036e+00,3.6616e+00,4.5701e+00,3.1569e+01,-2.7241e+02
-7.8622e-02,-1.3070e+00,-1.8908e-01,3.3697e-01,1.6266e+00,4.0429e+00,4.4563e+00,3.1483e+01,-3.2113e+02
-4.3167e-01,-7.0177e-01,-4.3834e-01,1.4350e+00,4.1917e+00,3.1052e+00,4.1551e+00,3.1982e+01,-1.2878e+02
-4.4798e-01,-6.7556e-01,2.0768e-01,1.9499e+00,4.1480e+00,3.8419e+00,4.0466e+00,3.1958e+01,-2.1714e+02
1.5350e-01,-1.0793e+00,3.0024e-01,1.7975e+00,3.3206e+00,4.0592e+00,4.1757e+00,3.1259e+01,-1.7246e+02
-2.2487e-01,-1.1394e+00,1.0014e+00,1.3216e-01,3.2123e+00,2.0954e+00,4.6144e+00,3.1548e+01,-1.7724e+02
-2.5992e-01,-1.2427e+00,-8.3976e-01,1.1195e+00,1.6347e+00,2.8901e+00,4.6695e+00,3.1564e+01,-2.9160e+02
2.0076e-01,-1.4173e+00,-8.0650e-01,1.4547e+00,2.3136e+00,4.1138e+00,4.3008e+00,3.1287e+01,-1.8377e+02
2.3736e-01,-1.9119e+00,1.5187e-01,1.0345e+00,3.4336e+00,2.2062e+00,4.5626e+00,3.1459e+01,-2.8410e+02
-8.8601e-02,-1.4170e+00,7.3525e-01,7.6704e-01,1.1496e+00,3.3610e+00,4.4981e+00,3.1192e+01,-9.8515e+01
3.4581e-01,-1.2826e+00,6.3063e-01,-2.1260e-02,4.9211e-01,4.3162e+00,3.0440e+00,3.1029e+01,-1.6190e+02
-1.4387e-01,-1.3043e+00,-4.8127e-01,4.2202e-01,2.4597e+00,3.3089e+00,4.5382e+00,3.1312e+01,-2.0778e+02
-5.6261e-04,-9.6330e-01,-6.9749e-01,1.0339e+00,1.0985e+00,4.2805e+00,3.3479e+00,3.1012e+01,-3.1712e+02
5.6804e-02,-8.5503e-01,-4.8550e-01,2.2599e+00,4.2022e+00,2.9375e+00,4.1318e+00,3.1961e+01,-2.5681e+02
1.8923e-01,-1.3971e+00,2.4243e-01,1.8585e+00,9.6197e-01,3.8800e+00,4.4259e+00,3.1206e+01,-2.6888e+02
4.0092e-01,-1.8999e+00,5.3391e-01,1.2307e+00,3.5022e+00,2.9822e+00,4.5511e+00,3.1454e+01,-1.6880e+02
-1.1476e-01,-1.0560e+00,-6.9343e-01,1.9318e+00,3.0925e+00,3.5544e+00,4.4613e+00,3.1281e+01,-2.0498e+02
3.6321e-01,-1.2939e+00,6.5493e-01,4.9277e-01,2.1685e+00,4.2906e+00,3.5250e+00,3.1039e+01,-2.7772e+02
-9.2574e-02,-1.6585e+00,1.9324e-01,2.5815e-01,6.6390e-01,1.6884e+00,4.4611e+00,3.1008e+01,-2.4299e+02
4.3088e-01,-1.4075e+00,7.1005e-01,2.4017e+00,2.9798e+00,3.2859e+00,4.5281e+00,3.1235e+01,-3.0002e+02
-7.1524e-01,-6.0366e-01,7.5496e-01,2.3155e+00,2.8280e+00,4.3527e+00,2.7095e+00,3.1238e+01,-2.1632e+02
-3.1182e-01,-1.1982e+00,-4.6885e-01,1.0585e+00,2.3646e+00,2.3341e+00,4.5707e+00,3.1329e+01,-2.5960e+02
3.6192e-01,-1.3461e+00,-9.8402e-01,4.0212e-01,6.3613e-01,4.3769e+00,3.1221e+00,3.1192e+01,-3.1426e+02
2.1763e-01,-1.0098e+00,2.4858e-01,1.3834e+00,4.0340e+00,3.9540e+00,4.2206e+00,3.1858e+01,-1.9676e+02
2.6461e-01,-1.0327e+00,1.3211e-02,9.2531e-01,3.1101e+00,4.3489e+00,2.6323e+00,3.1186e+01,-3.1773e+02
-3.6184e-01,-7.6204e-01,-1.1223e+00,-7.5862e-02,3.4402e+00,4.3837e+00,3.3378e+00,3.1545e+01,-1.1566e+02
1.4402e-02,-1.0715e+00,3.0158e-01,1.7152e+00,8.0881e-01,4.2409e+00,4.2517e+00,3.1385e+01,-3.3445e+02
-2.3442e-02,-1.1335e+00,2.7483e-01,6.8401e-01,3.5582e+00,3.7401e+00,4.5884e+00,3.1748e+01,-2.5104e+02
2.9619e-01,-1.7665e+00,5.6120e-01,7.9517e-01,3.4066e+00,2.8129e+00,4.5908e+00,3.1471e+01,-2.8465e+02
-1.2480e-01,-1.5472e+00,5.2246e-01,8.5550e-01,1.8712e+00,2.9774e+00,4.5858e+00,3.1361e+01,-3.1068e+02
2.2896e-01,-1.2820e+00,7.5551e-01,2.4507e+00,2.8756e+00,1.9283e+00,4.6263e+00,3.1371e+01,-3.0628e+02
2.8148e-01,-1.1026e+00,-1.2567e+00,7.0846e-01,2.0319e+00,4.3530e+00,2.7545e+00,3.1079e+01,-2.9025e+02
-9.1183e-01,-7.8585e-01,-1.5847e-01,2.6425e-01,2.2192e+00,1.8150e+00,4.5350e+00,3.1211e+01,-2.2509e+02
1.0647e-01,-1.0562e+00,-4.1292e-01,9.8438e-01,1.2543e+00,4.2691e+00,2.7310e+00,3.0919e+01,-2.3928e+02
1.5285e-01,-9.1333e-01,-3.4190e-01,5.6712e-01,3.8542e+00,4.1436e+00,3.1448e+00,3.1467e+01,-1.8581e+02
-5.3586e-01,-7.2592e-01,6.9997e-01,1.7054e-01,2.9883e+00,4.4386e+00,3.2040e+00,3.1503e+01,-2.1979e+02
6.7659e-02,-1.9023e+00,6.6123e-01,1.8157e-01,2.0572e+00,2.4987e+00,4.5182e+00,3.1123e+01,-1.3917e+02
8.7513e-02,-9.6617e-01,-1.1731e+00,9.9507e-01,3.9549e+00,3.7651e+00,4.1638e+00,3.1661e+01,-1.6267e+02
-4.0246e-03,-1.9099e+00,8.3965e-02,5.4047e-01,1.2372e+00,2.2511e+00,4.5026e+00,3.1099e+01,-1.7407e+02
4.7547e-01,-1.7174e+00,8.1698e-01,1.2706e+00,1.9474e+00,4.1742e+00,4.1989e+00,3.1198e+01,-2.2503e+02
-3.3262e-02,-1.4070e+00,-3.2379e-01,1.3440e+00,1.7150e+00,3.4377e+00,4.3649e+00,3.0917e+01,-1.9428e+02
2.2296e-01,-1.5266e+00,3.6843e-01,1.8791e+00,3.4415e+00,2.9499e+00,4.6264e+00,3.1585e+01,-2.3645e+02
3.9467e-01,-9.3117e-01,-6.2039e-01,1.0413e+00,4.2040e+00,3.5089e+00,4.1155e+00,3.1893e+01,-2.1527e+02
4.6387e-01,-1.3042e+00,6.5925e-01,1.2915e+00,2.7217e+00,4.3285e+00,3.8535e+00,3.1263e+01,-2.7431e+02
4.7375e-01,-1.3403e+00,1.4392e+00,2.0499e+00,3.4893e+00,1.9691e+00,4.5733e+00,3.1421e+01,-2.3289e+02
-7.8434e-01,-8.5657e-01,5.8917e-01,1.3421e+00,1.8803e+00,3.2987e+00,4.6679e+00,3.1632e+01,-2.1151e+02
-2.7184e-01,-1.0459e+00,-8.7373e-01,3.8718e-01,2.3992e+00,3.9233e+00,4.5074e+00,3.1489e+01,-3.3188e+02
5.7258e-03,-8.2400e-01,1.2724e+00,1.0599e+00,4.2382e+00,3.6662e+00,3.9220e+00,3.2033e+01,-1.0371e+02
-6.7055e-01,-6.1452e-01,3.8097e-01,2.3241e+00,2.4701e+00,4.3912e+00,3.1099e+00,3.1301e+01,-3.1068e+02
-7.5333e-01,-8.8871e-01,-1.0881e+00,1.7962e+00,1.4306e+00,2.2207e+00,4.7242e+00,3.1712e+01,-2.9554e+02
-5.4006e-01,-5.4305e-01,1.0779e-01,3.0882e+00,3.6879e+00,4.3553e+00,3.0126e+00,3.1661e+01,-9.1457e+01
1.3997e-01,-1.7992e+00,-3.4854e-01,1.3165e+00,3.2512e+00,3.3610e+00,4.5714e+00,3.1483e+01,-3.1313e+02
-5.9705e-01,-9.2483e-01,-7.8052e-01,1.8427e+00,2.9712e+00,2.1749e+00,4.6028e+00,3.1487e+01,-2.5172e+02
9.7175e-02,-1.0795e+00,7.6961e-01,1.1397e+00,8.9974e-01,4.4227e+00,3.4068e+00,3.1356e+01,-2.1012e+02
-5.7105e-01,-9.2056e-01,7.9243e-01,1.7529e+00,5.9196e-01,2.8815e+00,4.6707e+00,3.1571e+01,-2.6914e+02
-1.5972e-01,-1.3080e+00,-5.4572e-01,7.2169e-01,1.9007e+00,3.5058e+00,4.5607e+00,3.1394e+01,-1.8511e+02
-2.0098e-01,-7.3510e-01,-9.1299e-02,2.5813e+00,4.1509e+00,3.3957e+00,3.8077e+00,3.1845e+01,-3.2081e+02
1.0107e-01,-1.9912e+00,-8.7921e-01,1.8726e+00,8.7652e-01,2.6202e+00,4.5567e+00,3.1213e+01,-1.3553e+02
-9.4880e-01,-6.7501e-01,1.0209e+00,2.3067e+00,6.6638e-01,4.2824e+00,4.4537e+00,3.1761e+01,-3.1929e+02
3.9756e-01,-1.3331e+00,-7.3832e-01,5.3436e-01,1.8486e+00,4.2072e+00,3.4190e+00,3.0825e+01,-1.4861e+02
-1.5308e-01,-1.1827e+00,1.1527e+00,1.9894e+00,1.9888e+00,3.0592e+00,4.5245e+00,3.1222e+01,-2.1214e+02
-5.9468e-01,-6.0313e-01,-1.6795e-01,-1.9913e-01,4.1088e+00,3.1930e+00,4.1188e+00,3.1710e+01,-3.0145e+02
4.3022e-02,-1.9453e+00,7.1023e-02,7.4111e-01,4.2577e-01,3.6763e+00,4.5681e+00,3.1440e+01,-3.0206e+02
4.1097e-01,-1.3672e+00,-7.0366e-01,-2.6695e-02,8.3245e-01,4.2625e+00,3.6297e+00,3.0981e+01,-2.9907e+02
-1.2738e-01,-1.2607e+00,-6.6442e-01,-2.3103e-01,3.0272e+00,2.5868e+00,4.6328e+00,3.1511e+01,-2.8115e+02
1.9384e-02,-1.5694e+00,-9.3184e-01,2.0716e+00,1.6841e+00,1.9790e+00,4.6137e+00,3.1355e+01,-1.8091e+02
5.7845e-02,-1.0891e+00,9.0906e-01,1.9802e+00,1.5952e+00,4.2033e+00,4.2922e+00,3.1383e+01,-2.6310e+02
3.2041e-01,-1.2540e+00,-5.9918e-01,1.0889e+00,1.8611e+00,4.1560e+00,3.8298e+00,3.0868e+01,-2.6039e+02
3.0477e-01,-1.2517e+00,4.4139e-01,1.8543e+00,3.0429e+00,4.1106e+00,4.2697e+00,3.1291e+01,-1.5942e+02
-6.5940e-01,-7.2270e-01,5.2111e-01,1.4893e+00,1.9892e+00,4.3673e+00,3.8242e+00,3.1412e+01,-2.1385e+02
1.8759e-01,-1.0901e+00,-7.5277e-01,2.4897e+00,1.5832e+00,4.1340e+00,4.3419e+00,3.1328e+01,-2.3247e+02
7.5486e-02,-1.0667e+00,-3.4763e-02,1.6948e+00,4.4652e-01,4.2157e+00,3.8197e+00,3.1020e+01,-1.1757e+02
7.5154e-03,-9.5018e-01,-1.1311e+00,2.2822e+00,1.4985e+00,4.3964e+00,3.3478e+00,3.1305e+01,-3.5084e+02
2.4476e-01,-1.2790e+00,-9.3956e-01,3.2454e-02,1.6093e+00,4.1586e+00,4.0115e+00,3.1002e+01,-2.6734e+02
3.1295e-01,-1.5502e+00,-1.2601e+00,1.3698e-01,2.3238e+00,4.2114e+00,4.2974e+00,3.1390e+01,-3.0114e+02
-2.8219e-01,-1.2221e+00,5.2261e-01,1.0793e-01,1.9461e+00,2.4523e+00,4.5857e+00,3.1355e+01,-1.0265e+02
-8.5880e-02,-1.7290e+00,-4.8208e-01,1.3704e+00,1.1735e+00,1.9914e+00,4.5245e+00,3.1167e+01,-2.0408e+02
4.7699e-01,-1.3003e+00,-3.1166e-01,2.1896e+00,9.2491e-01,3.9648e+00,4.0194e+00,3.0695e+01,-2.0160e+02
-2.2862e-02,-8.6936e-01,6.9287e-01,-7.7407e-02,3.4442e+00,4.3143e+00,3.4939e+00,3.1386e+01,-3.0387e+02
-1.0522e-01,-1.0223e+00,-8.1629e-01,-3.7459e-02,1.9281e+00,4.1921e+00,4.0439e+00,3.1164e+01,-9.3487e+01
3.8009e-01,-8.3091e-01,6.1524e-01,2.7634e+00,4.2695e+00,3.2039e+00,4.2535e+00,3.2057e+01,-3.1909e+02
-8.6514e-01,-8.0723e-01,-8.9109e-01,2.1633e+00,4.8416e-01,2.3571e+00,4.5955e+00,3.1387e+01,-1.4932e+02
-3.5972e-01,-8.7926e-01,3.8275e-01,8.7810e-02,2.7932e+00,4.0582e+00,4.1568e+00,3.1176e+01,-3.1907e+02
2.3405e-01,-1.1935e+00,1.1076e+00,1.6833e+00,1.6172e+00,4.1034e+00,4.2883e+00,3.1198e+01,-3.1479e+02
-2.4349e-03,-1.9342e+00,-5.9686e-01,5.8794e-01,5.1660e-01,2.5830e+00,4.6010e+00,3.1353e+01,-3.0855e+02
-1.2768e-01,-1.5449e+00,-1.2592e+00,8.1534e-01,2.7561e+00,2.3607e+00,4.5639e+00,3.1349e+01,-2.5802e+02
-1.5320e-01,-9.4352e-01,5.1759e-01,1.4544e-01,3.3810e+00,4.0305e+00,4.0481e+00,3.1222e+01,-3.3782e+02
-4.5431e-02,-1.1926e+00,-8.9214e-01,2.1666e+00,2.6115e+00,3.7248e+00,4.4112e+00,3.1194e+01,-2.4511e+02
2.2051e-01,-7.8532e-01,8.1385e-01,2.9577e+00,3.8016e+00,2.5058e+00,4.5236e+00,3.1604e+01,-2.3456e+02
-1.2951e-01,-7.9205e-01,-2.6967e-01,2.8754e-01,4.2147e+00,2.3991e+00,4.0658e+00,3.1958e+01,-1.8142e+02
-5.9236e-01,-9.7647e-01,2.2490e-01,1.2011e+00,1.1926e+00,3.1298e+00,4.5496e+00,3.1340e+01,-1.9617e+02
2.0082e-01,-1.9823e+00,6.3747e-01,7.5956e-01,7.2048e-01,3.8885e+00,4.3781e+00,3.1160e+01,-2.8624e+02
-3.6834e-01,-9.9397e-01,-4.2071e-01,1.4244e+00,1.4547e+00,3.4877e+00,4.5131e+00,3.1275e+01,-2.3961e+02
4.0976e-01,-1.9519e+00,1.3111e-01,1.5102e+00,2.7753e+00,3.8468e+00,4.2288e+00,3.0927e+01,-1.9411e+02
2.2373e-01,-1.8039e+00,-8.1478e-01,1.1334e+00,2.6547e+00,3.8872e+00,4.3618e+00,3.1187e+01,-2.5581e+02
-4.5182e-01,-5.8445e-01,8.8326e-01,2.9911e+00,3.0561e+00,4.3333e+00,3.9471e+00,3.1488e+01,-1.5771e+02
-7.4460e-02,-7.4192e-01,2.9993e-01,2.7441e+00,3.5750e+00,3.7688e+00,4.2444e+00,3.1304e+01,-3.2265e+02
-4.6801e-01,-7.0025e-01,6.9667e-01,1.8410e+00,3.9823e+00,4.2072e+00,4.0397e+00,3.1941e+01,-1.6776e+02
-8.3673e-01,-5.4802e-01,1.1525e+00,2.5878e+00,3.4969e+00,4.2729e+00,3.4233e+00,3.1360e+01,-3.1535e+02
-1.0663e-01,-8.1541e-01,8.4450e-01,2.3168e+00,4.0014e+00,3.7972e+00,4.2075e+00,3.1794e+01,-1.8989e+02
4.2956e-01,-1.7408e+00,9.9109e-01,1.5785e+00,1.9970e+00,3.9910e+00,4.2462e+00,3.1019e+01,-3.1591e+02
-9.4188e-02,-1.2869e+00,1.2544e+00,1.2698e+00,2.0696e+00,2.7116e+00,4.6246e+00,3.1412e+01,-2.1424e+02
-7.1300e-01,-7.7657e-01,6.6415e-01,5.2842e-01,3.1070e+00,3.5313e+00,4.4383e+00,3.1250e+01,-3.0043e+02
1.7513e-01,-1.8218e+00,-9.3965e-01,1.2961e+00,2.9962e+00,3.5009e+00,4.4794e+00,3.1239e+01,-3.2888e+02
-2.4583e-01,-8.3049e-01,-9.9565e-01,1.7880e+00,8.5775e-01,4.4105e+00,2.8568e+00,3.1321e+01,-1.1765e+02
2.5564e-01,-7.8896e-01,1.1117e+00,2.6103e+00,1.9698e+00,4.3017e+00,2.5052e+00,3.0938e+01,-2.0933e+02
-2.7786e-01,-7.2739e-01,-9.4877e-02,2.4758e+00,3.9481e+00,4.3591e+00,3.3797e+00,3.1948e+01,-2.2816e+02
7.6081e-02,-1.0536e+00,1.7354e-01,1.9226e+00,7.1094e-01,4.2088e+00,3.9230e+00,3.1073e+01,-2.5599e+02
3.5833e-01,-9.5114e-01,9.4535e-01,8.9541e-01,4.1599e+00,3.9682e+00,3.4340e+00,3.1820e+01,-3.4558e+02
-2.8686e-01,-9.6403e-01,1.1576e+00,7.9362e-01,3.2701e+00,4.0585e+00,4.5117e+00,3.1739e+01,-2.3909e+02
1.6804e-02,-1.0112e+00,6.2664e-01,8.5523e-01,3.2563e+00,4.2437e+00,3.9353e+00,3.1345e+01,-2.0621e+02
2.8136e-01,-1.0986e+00,-2.9731e-01,9.2351e-01,3.1065e+00,4.2891e+00,3.5651e+00,3.1178e+01,-2.8578e+02
-5.4151e-01,-6.2257e-01,1.2030e+00,2.9111e+00,1.8637e+00,4.4271e+00,3.9281e+00,3.1596e+01,-2.2857e+02
4.0947e-01,-1.2636e+00,9.1949e-02,1.7579e+00,3.4828e+00,3.8581e+00,4.2272e+00,3.1191e+01,-1.2658e+02
-7.1181e-02,-1.7042e+00,-8.6040e-01,6.3316e-01,1.3644e+00,3.0695e+00,4.4272e+00,3.0989e+01,-2.3619e+02
1.1988e-01,-1.4015e+00,6.5347e-01,2.1838e-01,3.6045e+00,2.5701e+00,4.6386e+00,3.1701e+01,-3.2771e+02
1.1673e-01,-1.1158e+00,9.6849e-01,5.0557e-01,3.4844e+00,4.0632e+00,4.4011e+00,3.1586e+01,-1.8362e+02
2.4527e-01,-1.7982e+00,-1.2557e+00,2.1194e+00,2.6478e+00,2.2115e+00,4.4266e+00,3.0904e+01,-3.5146e+02
