logfeh,logdust,logNpix,tau,dmod,logl
1.2728e-01,-1.4941e+00,4.6237e+00,2.9829e+00,3.0788e+01,-1.3955e+02
1.1205e-01,-1.5122e+00,4.6375e+00,2.8497e+00,3.0819e+01,-1.3939e+02
1.8972e-01,-1.8911e+00,4.6039e+00,2.8129e+00,3.0709e+01,-1.4000e+02
1.1912e-01,-1.3665e+00,4.6273e+00,3.1587e+00,3.0802e+01,-1.4056e+02
1.3407e-01,-1.6693e+00,4.5988e+00,2.7838e+00,3.0718e+01,-1.3920e+02
1.2233e-01,-1.4473e+00,4.6224e+00,3.0078e+00,3.0784e+01,-1.3810e+02
1.5820e-01,-1.5589e+00,4.6252e+00,3.0217e+00,3.0782e+01,-1.3983e+02
1.9159e-01,-1.7676e+00,4.6117e+00,2.9093e+00,3.0730e+01,-1.3899e+02
1.8693e-01,-1.7799e+00,4.5879e+00,2.8699e+00,3.0670e+01,-1.4127e+02
1.2396e-01,-1.4786e+00,4.6062e+00,2.9693e+00,3.0742e+01,-1.4085e+02
6.9967e-02,-1.3392e+00,4.6471e+00,2.9985e+00,3.0864e+01,-1.3954e+02
1.8649e-01,-1.7599e+00,4.5743e+00,2.9069e+00,3.0639e+01,-1.3922e+02
1.0215e-01,-1.4359e+00,4.6646e+00,2.9680e+00,3.0897e+01,-1.4122e+02
1.9084e-01,-1.7982e+00,4.6217e+00,2.9086e+00,3.0756e+01,-1.4084e+02
7.2948e-02,-1.3343e+00,4.6338e+00,3.0019e+00,3.0828e+01,-1.3996e+02
1.5737e-01,-1.6279e+00,4.5953e+00,2.9223e+00,3.0703e+01,-1.4008e+02
1.2517e-01,-1.4458e+00,4.6132e+00,3.0267e+00,3.0761e+01,-1.3926e+02
1.2661e-01,-1.6121e+00,4.6034e+00,2.7861e+00,3.0729e+01,-1.3920e+02
1.1743e-01,-1.4966e+00,4.6277e+00,2.9384e+00,3.0800e+01,-1.4118e+02
1.9683e-01,-1.6308e+00,4.5969e+00,3.0792e+00,3.0696e+01,-1.3870e+02
1.2953e-01,-1.4389e+00,4.6238e+00,3.0505e+00,3.0787e+01,-1.4064e+02
1.7049e-01,-1.6393e+00,4.5878e+00,2.9662e+00,3.0681e+01,-1.4017e+02
6.9331e-02,-1.3475e+00,4.6483e+00,2.9705e+00,3.0866e+01,-1.4122e+02
1.1384e-01,-1.4602e+00,4.6292e+00,2.9467e+00,3.0801e+01,-1.3883e+02
7.9883e-02,-1.3580e+00,4.6726e+00,3.0006e+00,3.0923e+01,-1.4021e+02
