logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
1.5676e-01,-1.8956e+00,9.0012e-01,2.2317e+00,1.5522e+00,2.9437e+00,5.0163e+00,-1.2542e+02
1.8392e-01,-1.9289e+00,9.9613e-01,2.2027e+00,1.5666e+00,3.2644e+00,5.0170e+00,-1.2307e+02
1.1051e-01,-1.3346e+00,8.4457e-01,2.0727e+00,2.3183e+00,4.2252e+00,4.8954e+00,-1.2559e+02
9.7949e-02,-1.8233e+00,9.5692e-01,1.4676e+00,1.8258e+00,2.7397e+00,5.0101e+00,-1.0980e+02
9.1691e-02,-1.8590e+00,9.8456e-01,8.2021e-01,1.1172e+00,2.8809e+00,5.0078e+00,-1.1365e+02
7.1945e-02,-1.5733e+00,1.0735e+00,1.2335e+00,2.2207e+00,3.5463e+00,4.9859e+00,-1.2276e+02
9.9126e-02,-1.7402e+00,1.0542e+00,1.0329e+00,2.0652e+00,3.5055e+00,4.9916e+00,-1.1793e+02
1.0384e-01,-1.8693e+00,9.8682e-01,1.0259e+00,1.5689e+00,2.9937e+00,5.0083e+00,-1.2010e+02
9.4526e-02,-1.7178e+00,1.0181e+00,1.3468e+00,1.7191e+00,3.5032e+00,4.9924e+00,-1.2448e+02
6.5594e-02,-1.4989e+00,9.5285e-01,4.6417e-01,1.2740e+00,3.8776e+00,4.9602e+00,-1.1441e+02
1.2312e-01,-1.7416e+00,9.4645e-01,1.9005e+00,2.2404e+00,3.2533e+00,5.0058e+00,-1.1653e+02
9.1086e-02,-1.7990e+00,1.0313e+00,4.4213e-01,1.9236e+00,3.2293e+00,5.0003e+00,-1.2514e+02
1.5605e-01,-1.5987e+00,8.2348e-01,1.1671e+00,2.1573e+00,4.2065e+00,4.9079e+00,-1.2371e+02
1.7319e-01,-1.4398e+00,9.3591e-01,2.1329e+00,2.6373e+00,4.2250e+00,4.9034e+00,-1.2130e+02
1.7189e-01,-1.9302e+00,1.0046e+00,9.6792e-01,3.0055e+00,3.5385e+00,4.9907e+00,-1.1765e+02
1.4057e-01,-1.4468e+00,9.2478e-01,1.1241e+00,1.7196e+00,4.3062e+00,4.8735e+00,-1.2135e+02
7.5403e-02,-1.7536e+00,9.3793e-01,1.1918e+00,1.6229e+00,2.7576e+00,5.0057e+00,-1.2016e+02
