logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.5979e-02,-1.2817e+00,-2.4537e+00,3.2615e-01,8.3690e-01,1.0824e+00,3.4425e+00,3.1073e+01,-8.2667e-01
1.4146e-01,-1.2995e+00,-1.3571e+00,8.2921e-01,-8.0562e-02,2.8976e+00,3.5277e+00,3.1599e+01,-1.3887e+00
3.8324e-02,-5.1708e-01,-1.1580e+00,1.8579e+00,2.5808e+00,2.1706e+00,2.1423e+00,3.0333e+01,-8.3257e-01
-2.1244e-01,-7.7594e-01,-1.0344e-01,-1.7211e+00,-6.2676e-01,2.9111e+00,2.6504e+00,3.0345e+01,-1.4065e+00
-2.8623e-01,-5.7209e-01,-1.2336e+00,-2.4500e-01,1.6219e-01,3.5641e+00,3.1619e+00,3.1845e+01,-1.4962e+00
2.1617e-01,-1.3360e+00,-1.8800e+00,1.4786e+00,-5.7587e-02,2.3216e+00,3.0406e+00,3.0210e+01,-1.5187e+00
-2.6044e-01,-8.7212e-01,-3.9752e-01,-7.6727e-01,7.0823e-01,8.1758e-01,4.0396e+00,3.2626e+01,-1.9094e+00
-9.4059e-03,-1.4339e+00,-8.7015e-01,-1.0434e+00,-9.2072e-01,1.2744e+00,3.0518e+00,3.0017e+01,-5.3227e-01
-5.2570e-02,-8.4944e-01,-1.2230e+00,7.4108e-01,8.9718e-01,3.2882e+00,3.4682e+00,3.1861e+01,-1.0400e+00
4.1503e-02,-8.1676e-01,-1.8531e-01,-1.6430e+00,1.7655e+00,3.1575e+00,2.8431e+00,3.1101e+01,-1.1219e+00
-1.3799e-01,-8.9451e-01,-1.9708e+00,1.4617e+00,3.6079e-01,2.9611e+00,1.1127e+00,3.0414e+01,-5.5614e-01
-2.1081e-02,-6.3301e-01,-2.6150e+00,1.9242e+00,1.1094e+00,2.8314e+00,3.7726e+00,3.1855e+01,-2.0228e+00
-1.7756e-01,-1.0535e+00,-7.4952e-01,-6.4745e-01,1.4594e+00,2.2256e+00,3.1235e+00,3.0512e+01,-2.2199e-01
7.3667e-02,-7.3066e-01,-6.7992e-01,-1.0849e+00,2.0298e+00,3.8272e+00,1.0764e+00,3.2400e+01,-2.0816e+00
