logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-1.5987e-01,-1.2301e+00,5.3607e-01,1.1636e+00,2.5992e+00,4.2180e+00,5.1062e+00,3.1236e+01,-3.8206e+02
-1.1752e-01,-1.6182e+00,-1.3165e-01,8.3122e-01,2.2631e+00,3.0903e+00,5.1309e+00,3.1107e+01,-3.8272e+02
1.9143e-01,-1.5192e+00,1.1249e+00,5.5390e-01,2.2913e+00,4.4400e+00,4.6066e+00,3.0406e+01,-4.0611e+02
1.3710e-01,-1.6816e+00,9.0730e-01,2.1018e+00,1.3621e+00,4.4727e+00,4.8924e+00,3.0878e+01,-3.2476e+02
8.9462e-02,-1.6317e+00,4.1111e-01,1.1671e+00,1.2733e+00,4.2108e+00,4.7637e+00,3.0454e+01,-4.5325e+02
6.0976e-02,-1.3272e+00,5.6717e-01,1.7005e+00,2.8611e+00,4.5247e+00,4.8772e+00,3.0941e+01,-5.1157e+02
2.3004e-01,-1.6349e+00,3.2683e-01,7.2640e-01,1.7177e+00,4.6074e+00,4.4274e+00,3.0473e+01,-3.3175e+02
8.9684e-03,-1.2369e+00,1.9266e-02,9.8031e-01,1.9606e+00,4.6083e+00,4.7289e+00,3.0855e+01,-1.4601e+02
-4.3579e-02,-1.3419e+00,7.4530e-01,1.4177e+00,1.4617e+00,4.5311e+00,4.8973e+00,3.0994e+01,-1.9441e+02
6.1909e-02,-1.2834e+00,4.3704e-01,1.1961e+00,2.7978e+00,4.5495e+00,4.5934e+00,3.0629e+01,-4.7377e+02
-5.8985e-02,-1.2448e+00,1.1606e+00,1.7636e+00,3.1081e+00,4.4692e+00,5.0170e+00,3.1188e+01,-1.9877e+02
-8.1521e-01,-7.7083e-01,-1.3754e-01,1.1466e+00,2.3735e+00,3.0637e+00,5.2331e+00,3.1428e+01,-4.2557e+02
2.2778e-01,-1.3338e+00,-2.3391e-01,1.8796e+00,2.2909e+00,4.5924e+00,4.1467e+00,3.0260e+01,-2.4900e+02
-1.1885e-01,-1.4879e+00,1.0226e+00,1.1680e+00,2.0791e+00,3.5871e+00,5.1594e+00,3.1196e+01,-4.1848e+02
-2.2160e-02,-1.7092e+00,1.5475e-01,1.2524e+00,1.7254e+00,4.1628e+00,5.1211e+00,3.1174e+01,-4.6294e+02
-1.2810e-01,-1.5663e+00,1.2545e+00,9.3128e-01,2.2212e+00,3.1998e+00,5.1581e+00,3.1196e+01,-5.1488e+02
-6.8713e-01,-8.3164e-01,-5.9575e-01,9.8060e-01,1.8598e+00,3.8007e+00,5.2094e+00,3.1435e+01,-1.4545e+02
-5.4340e-02,-1.4666e+00,9.9412e-01,1.9662e+00,2.1417e+00,4.2269e+00,5.1996e+00,3.1387e+01,-5.0966e+02
7.9194e-02,-1.3667e+00,1.2129e+00,1.2483e+00,2.9046e+00,4.5238e+00,4.7529e+00,3.0777e+01,-4.5586e+02
-4.0368e-01,-1.0046e+00,1.1044e+00,1.2681e+00,2.1581e+00,4.0257e+00,5.2093e+00,3.1455e+01,-2.9214e+02
-3.5795e-01,-1.1239e+00,1.0639e+00,6.4877e-01,2.7219e+00,3.7577e+00,5.1466e+00,3.1294e+01,-3.9226e+02
8.6274e-02,-1.6735e+00,5.5821e-02,2.2529e+00,1.2022e+00,4.3241e+00,4.9538e+00,3.0893e+01,-2.5607e+02
2.7522e-01,-1.5241e+00,5.9584e-01,1.6832e+00,2.8657e+00,4.4012e+00,4.5565e+00,3.0285e+01,-4.6230e+02
4.7121e-02,-1.9282e+00,-3.9450e-01,9.2621e-01,2.2047e+00,4.0781e+00,5.0961e+00,3.1105e+01,-3.9902e+02
-6.1142e-01,-8.6600e-01,1.1059e+00,2.3425e+00,2.7449e+00,3.6059e+00,5.2247e+00,3.1467e+01,-4.5268e+02
1.3158e-01,-1.7388e+00,7.8552e-01,2.0851e+00,3.0338e+00,4.0472e+00,4.9184e+00,3.0685e+01,-4.0341e+02
-4.8035e-02,-1.6758e+00,-3.4828e-01,1.6763e+00,1.6681e+00,4.2595e+00,4.9775e+00,3.0945e+01,-4.7016e+02
