logfeh,logdust,logNpix,tau,dmod,logl
2.3037e-01,-1.0030e+00,4.2699e+00,3.9572e+00,3.1010e+01,-2.1366e+02
2.3004e-01,-1.0057e+00,4.2717e+00,3.9457e+00,3.1011e+01,-2.1362e+02
2.2427e-01,-1.0048e+00,4.2771e+00,3.9324e+00,3.1028e+01,-2.1352e+02
2.1089e-01,-1.0133e+00,4.2755e+00,3.8405e+00,3.1011e+01,-2.1307e+02
2.0776e-01,-1.0088e+00,4.2720e+00,3.9196e+00,3.1007e+01,-2.1285e+02
2.2523e-01,-1.0014e+00,4.2689e+00,3.9478e+00,3.1004e+01,-2.1365e+02
2.4347e-01,-1.0066e+00,4.2638e+00,3.9915e+00,3.1001e+01,-2.1368e+02
2.0879e-01,-1.0002e+00,4.2682e+00,3.9639e+00,3.1003e+01,-2.1365e+02
2.2348e-01,-1.0189e+00,4.2794e+00,3.8101e+00,3.1015e+01,-2.1346e+02
2.4470e-01,-1.0069e+00,4.2674e+00,3.9241e+00,3.1003e+01,-2.1314e+02
2.0776e-01,-1.0008e+00,4.2710e+00,3.9060e+00,3.1002e+01,-2.1327e+02
2.1519e-01,-1.0011e+00,4.2682e+00,3.9605e+00,3.1005e+01,-2.1374e+02
2.3089e-01,-1.0033e+00,4.2703e+00,3.9355e+00,3.1002e+01,-2.1312e+02
2.2323e-01,-1.0003e+00,4.2686e+00,3.9745e+00,3.1008e+01,-2.1333e+02
2.4323e-01,-1.0057e+00,4.2765e+00,3.8357e+00,3.1010e+01,-2.1312e+02
2.0289e-01,-1.0083e+00,4.2715e+00,3.8884e+00,3.1005e+01,-2.1248e+02
2.2917e-01,-1.0003e+00,4.2670e+00,3.9901e+00,3.1004e+01,-2.1373e+02
2.2625e-01,-1.0010e+00,4.2826e+00,3.9154e+00,3.1030e+01,-2.1371e+02
2.2704e-01,-1.0015e+00,4.2718e+00,3.9171e+00,3.1009e+01,-2.1365e+02
2.0053e-01,-1.0161e+00,4.2675e+00,3.8825e+00,3.1002e+01,-2.1309e+02
2.3862e-01,-1.0026e+00,4.2720e+00,3.8894e+00,3.1002e+01,-2.1334e+02
2.4227e-01,-1.0006e+00,4.2778e+00,3.9324e+00,3.1021e+01,-2.1320e+02
2.4111e-01,-1.0009e+00,4.2734e+00,3.8928e+00,3.1006e+01,-2.1372e+02
2.3061e-01,-1.0032e+00,4.2736e+00,3.9045e+00,3.1009e+01,-2.1364e+02
