logfeh,logdust_med,logNpix,tau,dmod,logl
-9.9798e-01,-1.9865e+00,3.2383e+00,9.9977e+00,2.8000e+01,-1.4267e+04
-9.8667e-01,-1.9909e+00,3.2384e+00,9.9986e+00,2.8000e+01,-1.4262e+04
-9.5580e-01,-1.9881e+00,3.2383e+00,9.9995e+00,2.8000e+01,-1.4265e+04
-9.9306e-01,-1.9920e+00,3.2383e+00,9.9933e+00,2.8000e+01,-1.4248e+04
-9.8724e-01,-1.9996e+00,3.2382e+00,9.9937e+00,2.8001e+01,-1.4249e+04
-9.7965e-01,-1.9990e+00,3.2383e+00,9.9984e+00,2.8000e+01,-1.4264e+04
-9.7321e-01,-1.9876e+00,3.2383e+00,9.9950e+00,2.8001e+01,-1.4261e+04
-9.6981e-01,-1.9971e+00,3.2382e+00,9.9951e+00,2.8000e+01,-1.4237e+04
-9.9379e-01,-1.9954e+00,3.2383e+00,9.9952e+00,2.8000e+01,-1.4265e+04
-9.5992e-01,-1.9965e+00,3.2384e+00,9.9999e+00,2.8001e+01,-1.4262e+04
-9.9851e-01,-1.9923e+00,3.2383e+00,9.9974e+00,2.8003e+01,-1.4261e+04
-9.5457e-01,-1.9893e+00,3.2384e+00,1.0000e+01,2.8000e+01,-1.4265e+04
-9.7727e-01,-1.9981e+00,3.2384e+00,9.9998e+00,2.8000e+01,-1.4246e+04
-9.5023e-01,-1.9970e+00,3.2383e+00,9.9971e+00,2.8000e+01,-1.4257e+04
-9.9271e-01,-1.9932e+00,3.2384e+00,9.9979e+00,2.8001e+01,-1.4256e+04
-9.5158e-01,-1.9890e+00,3.2384e+00,9.9990e+00,2.8000e+01,-1.4263e+04
-9.5406e-01,-1.9975e+00,3.2384e+00,9.9965e+00,2.8000e+01,-1.4252e+04
-9.6420e-01,-1.9978e+00,3.2383e+00,9.9967e+00,2.8001e+01,-1.4264e+04
-9.7964e-01,-1.9960e+00,3.2384e+00,9.9994e+00,2.8000e+01,-1.4250e+04
-9.5249e-01,-1.9973e+00,3.2385e+00,9.9990e+00,2.8000e+01,-1.4244e+04
-9.6059e-01,-1.9964e+00,3.2383e+00,9.9947e+00,2.8001e+01,-1.4263e+04
-9.8555e-01,-1.9898e+00,3.2383e+00,9.9988e+00,2.8000e+01,-1.4257e+04
-9.7369e-01,-1.9950e+00,3.2384e+00,9.9970e+00,2.8001e+01,-1.4260e+04
-9.6125e-01,-1.9982e+00,3.2384e+00,9.9956e+00,2.8002e+01,-1.4248e+04
-9.8763e-01,-1.9926e+00,3.2384e+00,9.9969e+00,2.8000e+01,-1.4263e+04
-9.7925e-01,-1.9996e+00,3.2382e+00,9.9948e+00,2.8000e+01,-1.4243e+04
-9.6153e-01,-1.9993e+00,3.2383e+00,9.9963e+00,2.8000e+01,-1.4259e+04
-9.5261e-01,-1.9981e+00,3.2383e+00,9.9978e+00,2.8001e+01,-1.4245e+04
-9.8814e-01,-1.9843e+00,3.2384e+00,9.9963e+00,2.8000e+01,-1.4265e+04
-9.8788e-01,-1.9932e+00,3.2383e+00,9.9957e+00,2.8000e+01,-1.4266e+04
-9.6626e-01,-1.9986e+00,3.2384e+00,9.9978e+00,2.8001e+01,-1.4260e+04
-9.6871e-01,-1.9970e+00,3.2384e+00,9.9995e+00,2.8000e+01,-1.4256e+04
-9.9032e-01,-1.9994e+00,3.2383e+00,1.0000e+01,2.8001e+01,-1.4266e+04
-9.5813e-01,-1.9958e+00,3.2382e+00,9.9935e+00,2.8000e+01,-1.4262e+04
-9.7467e-01,-1.9903e+00,3.2383e+00,9.9997e+00,2.8001e+01,-1.4266e+04
-9.9549e-01,-1.9991e+00,3.2384e+00,9.9991e+00,2.8000e+01,-1.4222e+04
-9.6193e-01,-1.9992e+00,3.2383e+00,9.9983e+00,2.8001e+01,-1.4267e+04
-9.7977e-01,-1.9943e+00,3.2383e+00,9.9973e+00,2.8002e+01,-1.4252e+04
-9.8428e-01,-1.9969e+00,3.2382e+00,9.9956e+00,2.8002e+01,-1.4257e+04
-9.9453e-01,-1.9869e+00,3.2384e+00,9.9993e+00,2.8001e+01,-1.4266e+04
-9.6936e-01,-1.9930e+00,3.2384e+00,9.9989e+00,2.8001e+01,-1.4264e+04
-9.8689e-01,-1.9966e+00,3.2384e+00,9.9980e+00,2.8000e+01,-1.4265e+04
-9.6359e-01,-1.9987e+00,3.2383e+00,9.9935e+00,2.8001e+01,-1.4243e+04
-9.9068e-01,-1.9979e+00,3.2382e+00,9.9993e+00,2.8001e+01,-1.4260e+04
-9.7943e-01,-1.9962e+00,3.2384e+00,9.9953e+00,2.8000e+01,-1.4258e+04
-9.5968e-01,-1.9994e+00,3.2384e+00,9.9993e+00,2.8002e+01,-1.4252e+04
-9.9054e-01,-1.9981e+00,3.2384e+00,9.9993e+00,2.8001e+01,-1.4255e+04
-9.8211e-01,-1.9860e+00,3.2384e+00,9.9998e+00,2.8001e+01,-1.4266e+04
-9.7292e-01,-1.9833e+00,3.2384e+00,1.0000e+01,2.8001e+01,-1.4255e+04
-9.6053e-01,-1.9884e+00,3.2382e+00,9.9956e+00,2.8001e+01,-1.4260e+04
-9.5949e-01,-1.9964e+00,3.2384e+00,9.9989e+00,2.8001e+01,-1.4257e+04
-9.9108e-01,-1.9980e+00,3.2383e+00,9.9986e+00,2.8000e+01,-1.4263e+04
-9.5907e-01,-1.9916e+00,3.2383e+00,9.9993e+00,2.8000e+01,-1.4263e+04
-9.7999e-01,-1.9909e+00,3.2384e+00,9.9970e+00,2.8000e+01,-1.4256e+04
-9.9294e-01,-1.9880e+00,3.2384e+00,9.9978e+00,2.8001e+01,-1.4257e+04
-9.8377e-01,-1.9898e+00,3.2382e+00,9.9945e+00,2.8000e+01,-1.4244e+04
-9.9685e-01,-1.9978e+00,3.2383e+00,9.9983e+00,2.8000e+01,-1.4266e+04
-9.6426e-01,-1.9967e+00,3.2383e+00,9.9961e+00,2.8001e+01,-1.4247e+04
-9.9142e-01,-1.9999e+00,3.2383e+00,9.9943e+00,2.8000e+01,-1.4235e+04
-9.8257e-01,-1.9851e+00,3.2383e+00,9.9984e+00,2.8001e+01,-1.4263e+04
-9.8644e-01,-1.9947e+00,3.2384e+00,9.9990e+00,2.8001e+01,-1.4242e+04
-9.6287e-01,-1.9976e+00,3.2383e+00,9.9995e+00,2.8001e+01,-1.4248e+04
-9.8339e-01,-1.9926e+00,3.2383e+00,9.9947e+00,2.8002e+01,-1.4266e+04
-9.7360e-01,-1.9943e+00,3.2384e+00,9.9972e+00,2.8001e+01,-1.4261e+04
-9.9393e-01,-1.9964e+00,3.2383e+00,9.9969e+00,2.8000e+01,-1.4247e+04
-9.5128e-01,-1.9991e+00,3.2384e+00,9.9964e+00,2.8001e+01,-1.4263e+04
-9.5066e-01,-1.9998e+00,3.2382e+00,9.9952e+00,2.8001e+01,-1.4265e+04
-9.6855e-01,-1.9979e+00,3.2384e+00,9.9994e+00,2.8002e+01,-1.4249e+04
-9.9512e-01,-1.9989e+00,3.2385e+00,9.9995e+00,2.8000e+01,-1.4239e+04
-9.5407e-01,-1.9953e+00,3.2382e+00,9.9947e+00,2.8001e+01,-1.4244e+04
-9.9563e-01,-1.9980e+00,3.2384e+00,9.9999e+00,2.8001e+01,-1.4256e+04
-9.5129e-01,-1.9972e+00,3.2383e+00,9.9966e+00,2.8001e+01,-1.4259e+04
-9.5043e-01,-1.9977e+00,3.2384e+00,9.9986e+00,2.8000e+01,-1.4254e+04
-9.9698e-01,-1.9966e+00,3.2384e+00,9.9995e+00,2.8000e+01,-1.4248e+04
-9.8340e-01,-1.9947e+00,3.2382e+00,9.9957e+00,2.8003e+01,-1.4266e+04
-9.7487e-01,-1.9994e+00,3.2384e+00,9.9971e+00,2.8002e+01,-1.4266e+04
-9.9960e-01,-1.9957e+00,3.2382e+00,9.9941e+00,2.8000e+01,-1.4257e+04
-9.5234e-01,-1.9946e+00,3.2383e+00,9.9942e+00,2.8001e+01,-1.4261e+04
-9.8474e-01,-1.9998e+00,3.2382e+00,9.9936e+00,2.8001e+01,-1.4261e+04
-9.5069e-01,-1.9984e+00,3.2383e+00,9.9950e+00,2.8000e+01,-1.4267e+04
-9.9457e-01,-1.9930e+00,3.2383e+00,9.9924e+00,2.8000e+01,-1.4252e+04
-9.9256e-01,-1.9878e+00,3.2383e+00,9.9957e+00,2.8001e+01,-1.4266e+04
-9.9487e-01,-1.9981e+00,3.2384e+00,9.9985e+00,2.8000e+01,-1.4265e+04
-9.5832e-01,-1.9965e+00,3.2383e+00,9.9997e+00,2.8001e+01,-1.4264e+04
-9.6027e-01,-1.9984e+00,3.2383e+00,9.9964e+00,2.8001e+01,-1.4264e+04
-9.7474e-01,-1.9973e+00,3.2384e+00,9.9965e+00,2.8002e+01,-1.4251e+04
-9.9258e-01,-1.9967e+00,3.2383e+00,9.9928e+00,2.8001e+01,-1.4267e+04
-9.8326e-01,-1.9982e+00,3.2382e+00,9.9960e+00,2.8001e+01,-1.4254e+04
-9.9170e-01,-1.9997e+00,3.2383e+00,9.9944e+00,2.8001e+01,-1.4266e+04
-9.7023e-01,-1.9911e+00,3.2384e+00,9.9986e+00,2.8000e+01,-1.4264e+04
-9.5313e-01,-1.9996e+00,3.2384e+00,9.9986e+00,2.8002e+01,-1.4210e+04
-9.6058e-01,-1.9967e+00,3.2383e+00,9.9959e+00,2.8002e+01,-1.4263e+04
-9.7644e-01,-1.9980e+00,3.2383e+00,9.9980e+00,2.8002e+01,-1.4266e+04
-9.8244e-01,-1.9991e+00,3.2383e+00,9.9985e+00,2.8000e+01,-1.4257e+04
-9.5130e-01,-1.9959e+00,3.2384e+00,9.9978e+00,2.8002e+01,-1.4247e+04
-9.6151e-01,-1.9923e+00,3.2383e+00,9.9975e+00,2.8000e+01,-1.4262e+04
-9.6327e-01,-1.9962e+00,3.2382e+00,9.9948e+00,2.8001e+01,-1.4258e+04
-9.8854e-01,-1.9964e+00,3.2383e+00,9.9954e+00,2.8000e+01,-1.4264e+04
-9.9508e-01,-1.9937e+00,3.2384e+00,9.9995e+00,2.8001e+01,-1.4257e+04
-9.9583e-01,-1.9912e+00,3.2383e+00,9.9984e+00,2.8001e+01,-1.4261e+04
-9.6209e-01,-1.9940e+00,3.2384e+00,9.9994e+00,2.8000e+01,-1.4248e+04
-9.7316e-01,-1.9914e+00,3.2383e+00,9.9996e+00,2.8001e+01,-1.4259e+04
-9.5984e-01,-1.9983e+00,3.2382e+00,9.9973e+00,2.8000e+01,-1.4267e+04
-9.5705e-01,-1.9977e+00,3.2383e+00,9.9980e+00,2.8001e+01,-1.4265e+04
-9.5604e-01,-1.9928e+00,3.2383e+00,9.9954e+00,2.8002e+01,-1.4255e+04
-9.7222e-01,-1.9961e+00,3.2384e+00,9.9995e+00,2.8000e+01,-1.4241e+04
-9.5528e-01,-1.9850e+00,3.2384e+00,9.9993e+00,2.8001e+01,-1.4264e+04
-9.9243e-01,-1.9951e+00,3.2384e+00,9.9996e+00,2.8002e+01,-1.4255e+04
-9.6864e-01,-1.9930e+00,3.2383e+00,9.9964e+00,2.8001e+01,-1.4227e+04
-9.9295e-01,-1.9881e+00,3.2384e+00,9.9963e+00,2.8000e+01,-1.4253e+04
-9.7663e-01,-1.9944e+00,3.2383e+00,9.9967e+00,2.8001e+01,-1.4262e+04
-9.6545e-01,-1.9986e+00,3.2383e+00,1.0000e+01,2.8000e+01,-1.4262e+04
-9.6866e-01,-1.9978e+00,3.2383e+00,9.9975e+00,2.8001e+01,-1.4258e+04
-9.8759e-01,-1.9969e+00,3.2384e+00,9.9995e+00,2.8001e+01,-1.4234e+04
-9.9102e-01,-1.9968e+00,3.2383e+00,9.9975e+00,2.8000e+01,-1.4259e+04
-9.7097e-01,-1.9955e+00,3.2384e+00,9.9992e+00,2.8000e+01,-1.4260e+04
-9.6896e-01,-2.0000e+00,3.2383e+00,9.9979e+00,2.8002e+01,-1.4267e+04
-9.5458e-01,-1.9870e+00,3.2384e+00,9.9971e+00,2.8000e+01,-1.4264e+04
-9.8250e-01,-1.9984e+00,3.2383e+00,9.9995e+00,2.8000e+01,-1.4251e+04
-9.9430e-01,-1.9896e+00,3.2382e+00,9.9962e+00,2.8001e+01,-1.4252e+04
-9.9576e-01,-1.9936e+00,3.2382e+00,9.9988e+00,2.8001e+01,-1.4256e+04
-9.6084e-01,-1.9953e+00,3.2384e+00,9.9993e+00,2.8001e+01,-1.4257e+04
-9.8983e-01,-1.9952e+00,3.2383e+00,9.9998e+00,2.8000e+01,-1.4264e+04
-9.8786e-01,-1.9979e+00,3.2383e+00,9.9946e+00,2.8000e+01,-1.4254e+04
-9.6943e-01,-1.9978e+00,3.2384e+00,9.9959e+00,2.8001e+01,-1.4264e+04
-9.5801e-01,-1.9966e+00,3.2384e+00,9.9981e+00,2.8000e+01,-1.4250e+04
-9.8674e-01,-1.9882e+00,3.2384e+00,9.9998e+00,2.8001e+01,-1.4265e+04
-9.9957e-01,-1.9928e+00,3.2383e+00,9.9934e+00,2.8000e+01,-1.4256e+04
-9.6215e-01,-1.9998e+00,3.2384e+00,9.9991e+00,2.8001e+01,-1.4263e+04
-9.7373e-01,-1.9944e+00,3.2384e+00,9.9990e+00,2.8000e+01,-1.4250e+04
-9.6035e-01,-1.9972e+00,3.2384e+00,9.9991e+00,2.8001e+01,-1.4227e+04
-9.6885e-01,-1.9962e+00,3.2383e+00,9.9975e+00,2.8000e+01,-1.4258e+04
-9.8665e-01,-1.9995e+00,3.2384e+00,9.9980e+00,2.8001e+01,-1.4258e+04
-9.8129e-01,-1.9957e+00,3.2384e+00,9.9994e+00,2.8001e+01,-1.4266e+04
-9.7426e-01,-1.9959e+00,3.2384e+00,9.9958e+00,2.8001e+01,-1.4265e+04
-9.8051e-01,-1.9993e+00,3.2384e+00,9.9990e+00,2.8001e+01,-1.4265e+04
-9.8994e-01,-1.9975e+00,3.2384e+00,9.9986e+00,2.8001e+01,-1.4230e+04
-9.8949e-01,-1.9975e+00,3.2383e+00,9.9960e+00,2.8002e+01,-1.4264e+04
-9.7850e-01,-1.9922e+00,3.2384e+00,9.9994e+00,2.8000e+01,-1.4227e+04
-9.6226e-01,-1.9909e+00,3.2383e+00,9.9970e+00,2.8001e+01,-1.4241e+04
-9.6293e-01,-1.9919e+00,3.2384e+00,9.9994e+00,2.8000e+01,-1.4267e+04
-9.9840e-01,-1.9885e+00,3.2383e+00,9.9933e+00,2.8001e+01,-1.4250e+04
-9.7363e-01,-1.9779e+00,3.2383e+00,9.9961e+00,2.8000e+01,-1.4261e+04
-9.7584e-01,-1.9986e+00,3.2383e+00,9.9982e+00,2.8000e+01,-1.4254e+04
-9.9344e-01,-1.9871e+00,3.2383e+00,9.9957e+00,2.8001e+01,-1.4256e+04
-9.9532e-01,-1.9899e+00,3.2384e+00,9.9982e+00,2.8001e+01,-1.4249e+04
-9.7113e-01,-1.9923e+00,3.2383e+00,9.9955e+00,2.8001e+01,-1.4263e+04
-9.5716e-01,-1.9952e+00,3.2383e+00,9.9952e+00,2.8000e+01,-1.4266e+04
-9.9680e-01,-1.9994e+00,3.2383e+00,9.9970e+00,2.8001e+01,-1.4255e+04
-9.5995e-01,-1.9972e+00,3.2384e+00,9.9997e+00,2.8001e+01,-1.4263e+04
-9.6413e-01,-1.9919e+00,3.2384e+00,9.9978e+00,2.8000e+01,-1.4260e+04
-9.9161e-01,-1.9887e+00,3.2383e+00,9.9985e+00,2.8003e+01,-1.4266e+04
-9.9227e-01,-1.9989e+00,3.2384e+00,9.9956e+00,2.8000e+01,-1.4261e+04
-9.6592e-01,-1.9986e+00,3.2382e+00,9.9969e+00,2.8000e+01,-1.4263e+04
-9.6179e-01,-1.9994e+00,3.2384e+00,9.9983e+00,2.8001e+01,-1.4260e+04
-9.8116e-01,-1.9984e+00,3.2383e+00,9.9940e+00,2.8001e+01,-1.4248e+04
-9.6190e-01,-1.9971e+00,3.2383e+00,9.9993e+00,2.8001e+01,-1.4252e+04
-9.9598e-01,-1.9939e+00,3.2383e+00,9.9938e+00,2.8001e+01,-1.4253e+04
-9.6079e-01,-1.9969e+00,3.2384e+00,9.9976e+00,2.8000e+01,-1.4262e+04
-9.5614e-01,-1.9977e+00,3.2383e+00,9.9975e+00,2.8000e+01,-1.4263e+04
-9.6599e-01,-1.9992e+00,3.2383e+00,9.9937e+00,2.8001e+01,-1.4266e+04
-9.5198e-01,-1.9929e+00,3.2384e+00,9.9983e+00,2.8000e+01,-1.4252e+04
-9.9582e-01,-1.9950e+00,3.2383e+00,9.9951e+00,2.8000e+01,-1.4232e+04
-9.5251e-01,-1.9996e+00,3.2384e+00,9.9986e+00,2.8000e+01,-1.4243e+04
-9.8758e-01,-1.9973e+00,3.2383e+00,9.9981e+00,2.8000e+01,-1.4265e+04
-9.6257e-01,-1.9981e+00,3.2384e+00,9.9998e+00,2.8001e+01,-1.4247e+04
-9.7656e-01,-1.9951e+00,3.2384e+00,9.9948e+00,2.8000e+01,-1.4259e+04
-9.8836e-01,-1.9975e+00,3.2384e+00,9.9952e+00,2.8003e+01,-1.4262e+04
-9.6438e-01,-1.9985e+00,3.2382e+00,9.9912e+00,2.8001e+01,-1.4262e+04
-9.9615e-01,-1.9847e+00,3.2384e+00,9.9999e+00,2.8000e+01,-1.4266e+04
-9.8012e-01,-1.9996e+00,3.2384e+00,9.9991e+00,2.8000e+01,-1.4258e+04
-9.8610e-01,-1.9946e+00,3.2384e+00,1.0000e+01,2.8001e+01,-1.4267e+04
-9.9796e-01,-1.9942e+00,3.2383e+00,9.9964e+00,2.8001e+01,-1.4248e+04
-9.5811e-01,-1.9979e+00,3.2383e+00,9.9984e+00,2.8001e+01,-1.4254e+04
-9.8344e-01,-1.9976e+00,3.2384e+00,9.9992e+00,2.8001e+01,-1.4239e+04
-9.8451e-01,-1.9770e+00,3.2384e+00,9.9993e+00,2.8000e+01,-1.4263e+04
-9.8016e-01,-1.9923e+00,3.2384e+00,9.9981e+00,2.8000e+01,-1.4265e+04
-9.6162e-01,-1.9912e+00,3.2384e+00,9.9988e+00,2.8000e+01,-1.4254e+04
-9.9943e-01,-1.9875e+00,3.2382e+00,9.9945e+00,2.8001e+01,-1.4254e+04
-9.5907e-01,-1.9992e+00,3.2384e+00,9.9980e+00,2.8002e+01,-1.4242e+04
-9.6620e-01,-1.9961e+00,3.2383e+00,9.9967e+00,2.8000e+01,-1.4257e+04
-9.5184e-01,-1.9890e+00,3.2384e+00,9.9989e+00,2.8001e+01,-1.4266e+04
-9.5629e-01,-1.9921e+00,3.2383e+00,9.9967e+00,2.8001e+01,-1.4262e+04
-9.7988e-01,-1.9868e+00,3.2383e+00,9.9964e+00,2.8001e+01,-1.4265e+04
-9.6900e-01,-1.9889e+00,3.2384e+00,9.9989e+00,2.8001e+01,-1.4262e+04
-9.7954e-01,-1.9970e+00,3.2383e+00,9.9971e+00,2.8001e+01,-1.4263e+04
-9.6907e-01,-1.9841e+00,3.2384e+00,9.9998e+00,2.8001e+01,-1.4265e+04
-9.8879e-01,-1.9989e+00,3.2383e+00,9.9970e+00,2.8001e+01,-1.4236e+04
-9.9827e-01,-1.9972e+00,3.2384e+00,9.9987e+00,2.8003e+01,-1.4242e+04
-9.6883e-01,-1.9935e+00,3.2383e+00,9.9969e+00,2.8000e+01,-1.4258e+04
-9.7496e-01,-1.9941e+00,3.2384e+00,9.9996e+00,2.8002e+01,-1.4251e+04
-9.6206e-01,-1.9990e+00,3.2384e+00,9.9999e+00,2.8000e+01,-1.4261e+04
-9.8854e-01,-1.9965e+00,3.2383e+00,9.9960e+00,2.8001e+01,-1.4266e+04
-9.9784e-01,-1.9951e+00,3.2383e+00,9.9994e+00,2.8001e+01,-1.4260e+04
-9.7132e-01,-1.9941e+00,3.2385e+00,9.9998e+00,2.8001e+01,-1.4257e+04
-9.5804e-01,-1.9985e+00,3.2383e+00,9.9983e+00,2.8001e+01,-1.4265e+04
-9.7641e-01,-1.9772e+00,3.2383e+00,9.9996e+00,2.8000e+01,-1.4260e+04
-9.5906e-01,-1.9996e+00,3.2383e+00,9.9927e+00,2.8000e+01,-1.4263e+04
-9.5413e-01,-1.9946e+00,3.2384e+00,9.9994e+00,2.8000e+01,-1.4235e+04
-9.6275e-01,-1.9942e+00,3.2384e+00,9.9981e+00,2.8001e+01,-1.4261e+04
-9.6248e-01,-1.9858e+00,3.2383e+00,9.9951e+00,2.8000e+01,-1.4259e+04
-9.9888e-01,-1.9998e+00,3.2383e+00,9.9997e+00,2.8000e+01,-1.4237e+04
-9.6428e-01,-1.9973e+00,3.2383e+00,9.9958e+00,2.8003e+01,-1.4256e+04
-9.9616e-01,-1.9937e+00,3.2383e+00,1.0000e+01,2.8000e+01,-1.4255e+04
-9.5441e-01,-1.9944e+00,3.2383e+00,9.9954e+00,2.8001e+01,-1.4233e+04
-9.8957e-01,-1.9991e+00,3.2384e+00,9.9978e+00,2.8001e+01,-1.4252e+04
-9.5611e-01,-1.9992e+00,3.2384e+00,9.9975e+00,2.8002e+01,-1.4258e+04
-9.9440e-01,-1.9971e+00,3.2384e+00,9.9962e+00,2.8002e+01,-1.4261e+04
-9.7200e-01,-1.9952e+00,3.2383e+00,9.9981e+00,2.8001e+01,-1.4252e+04
-9.5540e-01,-1.9979e+00,3.2383e+00,9.9968e+00,2.8000e+01,-1.4250e+04
-9.9856e-01,-1.9991e+00,3.2382e+00,9.9939e+00,2.8001e+01,-1.4253e+04
-9.6523e-01,-1.9969e+00,3.2382e+00,9.9992e+00,2.8001e+01,-1.4266e+04
-9.6170e-01,-1.9961e+00,3.2383e+00,9.9945e+00,2.8000e+01,-1.4251e+04
-9.9607e-01,-1.9854e+00,3.2384e+00,9.9985e+00,2.8001e+01,-1.4263e+04
-9.5647e-01,-1.9954e+00,3.2383e+00,9.9949e+00,2.8000e+01,-1.4263e+04
-9.6965e-01,-1.9978e+00,3.2383e+00,9.9952e+00,2.8000e+01,-1.4265e+04
-9.9466e-01,-1.9950e+00,3.2383e+00,9.9966e+00,2.8001e+01,-1.4255e+04
-9.7197e-01,-1.9940e+00,3.2383e+00,9.9991e+00,2.8000e+01,-1.4261e+04
-9.8447e-01,-1.9999e+00,3.2385e+00,9.9985e+00,2.8000e+01,-1.4246e+04
-9.7947e-01,-1.9920e+00,3.2384e+00,9.9987e+00,2.8001e+01,-1.4212e+04
-9.7964e-01,-1.9904e+00,3.2383e+00,9.9963e+00,2.8001e+01,-1.4251e+04
-9.6068e-01,-1.9971e+00,3.2383e+00,9.9981e+00,2.8000e+01,-1.4255e+04
-9.6790e-01,-1.9956e+00,3.2383e+00,9.9979e+00,2.8000e+01,-1.4261e+04
-9.5881e-01,-1.9974e+00,3.2384e+00,9.9955e+00,2.8000e+01,-1.4257e+04
-9.7226e-01,-1.9998e+00,3.2383e+00,9.9993e+00,2.8000e+01,-1.4259e+04
-9.5731e-01,-1.9899e+00,3.2383e+00,9.9997e+00,2.8000e+01,-1.4247e+04
-9.9345e-01,-1.9844e+00,3.2384e+00,9.9978e+00,2.8000e+01,-1.4262e+04
-9.6074e-01,-1.9961e+00,3.2383e+00,9.9966e+00,2.8000e+01,-1.4248e+04
-9.8350e-01,-1.9937e+00,3.2384e+00,9.9983e+00,2.8002e+01,-1.4256e+04
-9.9220e-01,-1.9986e+00,3.2383e+00,9.9971e+00,2.8001e+01,-1.4245e+04
-9.7072e-01,-1.9965e+00,3.2383e+00,9.9942e+00,2.8000e+01,-1.4263e+04
-9.5458e-01,-1.9991e+00,3.2383e+00,9.9995e+00,2.8001e+01,-1.4255e+04
-9.8237e-01,-1.9982e+00,3.2383e+00,9.9937e+00,2.8000e+01,-1.4243e+04
-9.6104e-01,-1.9942e+00,3.2384e+00,9.9994e+00,2.8002e+01,-1.4244e+04
-9.8441e-01,-1.9926e+00,3.2383e+00,9.9974e+00,2.8001e+01,-1.4266e+04
-9.5802e-01,-1.9933e+00,3.2383e+00,9.9964e+00,2.8001e+01,-1.4264e+04
-9.6207e-01,-1.9868e+00,3.2385e+00,9.9992e+00,2.8002e+01,-1.4266e+04
-9.7381e-01,-1.9991e+00,3.2383e+00,9.9982e+00,2.8001e+01,-1.4257e+04
-9.9131e-01,-1.9978e+00,3.2384e+00,9.9988e+00,2.8001e+01,-1.4266e+04
-9.7318e-01,-1.9986e+00,3.2384e+00,9.9992e+00,2.8002e+01,-1.4258e+04
-9.5856e-01,-1.9953e+00,3.2384e+00,9.9945e+00,2.8001e+01,-1.4254e+04
-9.5923e-01,-1.9863e+00,3.2384e+00,9.9994e+00,2.8000e+01,-1.4256e+04
-9.5761e-01,-1.9953e+00,3.2383e+00,9.9995e+00,2.8002e+01,-1.4257e+04
-9.6294e-01,-1.9885e+00,3.2383e+00,9.9996e+00,2.8001e+01,-1.4267e+04
-9.5152e-01,-1.9876e+00,3.2384e+00,9.9981e+00,2.8000e+01,-1.4211e+04
-9.6248e-01,-1.9899e+00,3.2384e+00,9.9955e+00,2.8002e+01,-1.4266e+04
-9.6938e-01,-1.9955e+00,3.2383e+00,9.9965e+00,2.8001e+01,-1.4260e+04
-9.6940e-01,-2.0000e+00,3.2382e+00,9.9939e+00,2.8002e+01,-1.4258e+04
-9.8277e-01,-1.9932e+00,3.2384e+00,9.9977e+00,2.8000e+01,-1.4245e+04
-9.6947e-01,-1.9837e+00,3.2383e+00,9.9992e+00,2.8000e+01,-1.4227e+04
-9.8394e-01,-1.9998e+00,3.2383e+00,9.9956e+00,2.8001e+01,-1.4258e+04
