logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.6865e-02,-1.2509e+00,9.8607e-01,1.3986e+00,2.5119e+00,3.4021e+00,4.7479e+00,-8.4495e-01
2.9643e-01,-1.1764e+00,1.3769e+00,1.4730e+00,1.4067e+00,4.5234e+00,4.2020e+00,-4.4638e-01
4.4555e-01,-1.6768e+00,-1.1956e+00,1.9888e+00,7.0697e-01,4.5814e+00,3.9101e+00,-9.9811e-01
-8.6542e-02,-9.4213e-01,9.1114e-02,1.3759e+00,2.7431e+00,4.5329e+00,3.3923e+00,-9.2876e-01
4.9664e-01,-1.2281e+00,1.4394e+00,3.7450e-01,2.8655e+00,4.6594e+00,3.4086e+00,-7.2652e-01
1.5491e-01,-1.9663e+00,1.3727e+00,1.2427e+00,8.0277e-01,3.0252e+00,4.7887e+00,-9.6719e-01
2.0086e-02,-1.4958e+00,-7.2182e-01,4.3652e-01,8.8136e-01,4.1520e+00,4.5339e+00,-9.0448e-01
2.8537e-01,-1.2054e+00,9.9378e-01,1.4258e-01,3.4480e+00,4.4965e+00,3.9127e+00,-4.8161e-01
4.7094e-01,-1.6575e+00,1.2933e+00,2.6322e+00,1.5830e+00,4.4066e+00,4.5074e+00,-7.5490e-01
-8.5944e-01,-6.4296e-01,8.6824e-01,1.6480e+00,2.1847e+00,3.5361e+00,4.7032e+00,-7.2093e-01
4.0163e-01,-1.7956e+00,1.8160e-02,1.3109e+00,3.5644e+00,4.2335e+00,4.4412e+00,-7.9273e-01
1.0661e-02,-1.0236e+00,-1.2619e-01,2.3226e+00,2.2308e+00,4.3709e+00,4.3204e+00,-9.0859e-01
-2.5523e-02,-1.3074e+00,9.3613e-01,2.2825e+00,2.9119e+00,3.1583e+00,4.7278e+00,-7.8931e-01
-7.0424e-01,-7.0204e-01,-1.1796e+00,1.7629e+00,2.8924e+00,2.7853e+00,4.6933e+00,-7.4588e-01
4.4859e-01,-9.1760e-01,1.4684e+00,1.8020e+00,3.8595e+00,4.5511e+00,2.6774e+00,-1.0258e+00
1.1371e-01,-1.7768e+00,1.2288e+00,2.9938e-01,1.9648e+00,1.7233e+00,4.7929e+00,-7.6181e-01
1.8434e-01,-1.8677e+00,-4.8152e-01,2.1449e+00,4.5795e-01,4.1121e+00,4.5932e+00,-6.5868e-01
1.6372e-01,-1.2537e+00,9.5825e-01,2.6361e-01,1.7588e+00,4.5917e+00,2.4807e+00,-1.0127e+00
2.8475e-02,-7.1419e-01,3.1668e-01,-3.6417e-02,4.1429e+00,2.9295e+00,4.2326e+00,-7.5993e-01
1.9946e-01,-1.0878e+00,1.0971e+00,-2.0298e-01,1.0237e+00,4.6041e+00,3.1769e+00,-1.0111e+00
-4.0400e-01,-6.9757e-01,-8.1720e-01,1.0799e-01,1.2461e+00,4.5754e+00,2.4674e+00,-1.0577e+00
4.0032e-01,-9.5456e-01,1.8642e-01,2.6350e+00,3.9988e+00,4.1400e+00,4.2005e+00,-9.3240e-01
2.2220e-01,-1.7515e+00,-6.8763e-01,3.1687e-02,2.4345e+00,4.3759e+00,4.3797e+00,-8.2377e-01
2.3449e-01,-1.8102e+00,-1.0589e+00,2.5859e+00,2.2071e+00,2.5761e+00,4.7809e+00,-6.4864e-01
1.1883e-01,-1.3195e+00,-2.2159e-01,1.4781e+00,1.0172e+00,4.4538e+00,4.1643e+00,-9.3553e-01
-9.0108e-01,-6.2511e-01,4.6328e-01,1.5576e+00,2.7791e+00,3.5345e+00,4.7012e+00,-9.5125e-01
4.5870e-01,-1.0529e+00,6.9099e-01,3.0025e+00,3.6842e+00,3.8023e+00,4.6493e+00,-5.2144e-01
1.3351e-01,-6.6810e-01,1.3832e+00,3.2640e+00,8.0244e-01,4.2843e+00,4.5091e+00,-2.7863e-01
2.3007e-01,-1.4513e+00,1.0329e+00,2.7634e+00,2.3974e+00,2.3941e+00,4.7826e+00,-5.5457e-01
-1.0946e-01,-1.0483e+00,9.9858e-01,3.6140e-01,2.1411e+00,4.1972e+00,4.5143e+00,-9.6391e-01
4.3131e-01,-1.9371e+00,9.7533e-02,2.8880e+00,2.8241e+00,2.5638e+00,4.8089e+00,-8.8865e-01
4.0022e-01,-1.3320e+00,1.3442e+00,1.1741e+00,2.2561e+00,4.6255e+00,3.2085e+00,-6.8432e-01
2.8664e-01,-1.1102e+00,9.4203e-01,2.3561e+00,8.1447e-01,4.5912e+00,3.4508e+00,-9.7234e-01
7.1555e-02,-1.7228e+00,1.0378e+00,6.0303e-01,5.4449e-01,2.3949e+00,4.7750e+00,-5.3426e-01
3.0919e-01,-8.9456e-01,9.0079e-01,2.3089e+00,3.9283e+00,3.9438e+00,4.4669e+00,-8.7666e-01
-4.7383e-02,-6.4744e-01,-9.8586e-01,-1.0910e-01,4.2394e+00,3.2556e+00,3.7341e+00,-6.9371e-01
-4.7471e-02,-1.9097e+00,7.0993e-01,1.5783e-01,2.6247e+00,2.4642e+00,4.7369e+00,-9.8522e-01
2.6942e-01,-1.5359e+00,1.2130e+00,1.4907e+00,3.3078e+00,4.2000e+00,4.5229e+00,-6.1151e-01
1.5417e-01,-1.6678e+00,1.2316e+00,6.1425e-01,1.5660e+00,4.0816e+00,4.6195e+00,-3.9499e-01
3.8732e-01,-1.3229e+00,1.3559e+00,1.5630e+00,3.2349e+00,4.5263e+00,3.9897e+00,-7.9974e-01
-1.7487e-01,-1.3604e+00,-1.7732e-01,4.2733e-01,1.5840e+00,3.2585e+00,4.7007e+00,-8.3852e-01
6.1865e-02,-1.5336e+00,5.0794e-01,2.2962e+00,6.8724e-01,2.9510e+00,4.7508e+00,-8.7548e-01
3.1473e-01,-7.7693e-01,9.4710e-01,2.5620e+00,4.1744e+00,3.1591e+00,4.2863e+00,-7.5758e-01
-7.9950e-02,-1.4861e+00,5.2819e-01,3.9894e-02,1.9751e+00,3.6619e+00,4.6752e+00,-7.0138e-01
-2.6058e-01,-9.3885e-01,-4.1932e-01,1.1456e+00,1.7662e+00,4.2140e+00,4.4603e+00,-8.4396e-01
1.1014e-01,-9.2243e-01,1.1623e+00,1.7028e+00,1.5351e+00,4.6135e+00,2.4578e+00,-7.1089e-01
3.7036e-01,-8.8480e-01,1.4155e+00,1.8220e+00,4.1440e+00,2.9883e+00,4.4075e+00,-2.3000e-01
2.4735e-01,-1.4930e+00,1.2461e+00,2.2331e+00,6.6341e-01,4.2496e+00,4.5758e+00,-8.0928e-01
7.8430e-02,-9.0971e-01,7.8360e-01,3.4732e-01,1.6329e+00,4.6169e+00,3.1240e+00,-9.3970e-01
