logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.5323e-02,-6.0536e-01,-1.4501e+00,-2.2166e-01,7.5342e-01,1.0704e+00,2.0143e+00,2.6255e+01,-2.6510e-01
-4.0923e-01,-6.6934e-01,-1.9447e+00,-5.3066e-01,-3.8756e-02,9.7072e-01,2.6004e+00,2.7798e+01,-1.1730e-02
-2.9706e-01,-5.4587e-01,-2.4019e+00,-1.0864e+00,-2.7039e-01,1.1429e+00,2.2111e+00,2.6748e+01,-1.0359e-01
-7.7976e-02,-6.4230e-01,-2.0002e+00,-1.0080e+00,-5.0931e-01,1.7776e+00,1.9723e+00,2.6688e+01,-7.6079e-02
-2.4540e-01,-7.0973e-01,-2.5777e+00,-1.8877e-01,4.9629e-01,1.2384e+00,2.2642e+00,2.7007e+01,-2.7596e-01
-3.3055e-01,-1.7527e-01,-2.3926e+00,-1.2302e+00,-7.0778e-01,1.1798e+00,1.8369e+00,2.5691e+01,-1.2536e-01
4.4258e-02,-3.0764e-01,-2.0549e+00,-4.8288e-01,6.8083e-01,1.6361e+00,1.2953e+00,2.5776e+01,-1.0553e-01
-2.6863e-01,-9.6211e-01,-2.6667e+00,-1.6804e+00,-2.7362e-01,1.1028e+00,2.4797e+00,2.7526e+01,-2.5289e-01
-1.5050e-01,-2.9509e-01,-1.1279e+00,-1.4206e+00,-1.0616e+00,1.5126e+00,1.5147e+00,2.5598e+01,-4.5550e-02
-4.9871e-01,-2.8626e-01,-1.8870e+00,-4.1913e-01,4.0337e-01,1.8239e+00,2.3288e+00,2.7353e+01,-2.5620e-01
-2.6845e-01,-9.5171e-01,-1.8869e+00,-1.5882e+00,1.8885e-01,6.4186e-01,2.7493e+00,2.8148e+01,-2.3607e-01
-3.0298e-01,-4.8295e-01,-2.1749e+00,-7.1793e-01,-5.0855e-01,2.2014e-01,2.0852e+00,2.6232e+01,-2.1568e-01
-3.8019e-01,-4.2561e-01,-1.5867e+00,-2.8328e-01,-1.7016e-01,1.1338e+00,2.3707e+00,2.7123e+01,-1.1668e-01
-2.1496e-01,-3.2512e-01,-9.0996e-01,-3.9620e-01,4.9942e-02,1.1505e+00,1.6898e+00,2.5543e+01,-3.2281e-01
1.5570e-01,-4.6115e-01,-2.4071e+00,1.1904e-01,-4.5980e-01,1.9693e+00,1.6900e+00,2.6612e+01,-1.5982e-01
1.3121e-01,-5.9112e-01,-1.4032e+00,-1.5026e+00,-8.6123e-01,1.8626e+00,1.3044e+00,2.6180e+01,-4.0589e-03
2.0343e-01,-7.6556e-01,-1.5299e+00,-7.9470e-01,-2.6804e-02,1.9456e+00,1.2266e+00,2.6429e+01,-2.7795e-01
-1.4218e-01,-8.5825e-01,-1.4095e+00,-1.4628e+00,4.6150e-02,6.0201e-01,2.1059e+00,2.6391e+01,-1.5061e-02
-4.3267e-01,-2.9905e-01,-2.4799e+00,-1.3723e+00,7.2763e-02,6.1051e-01,1.7162e+00,2.5289e+01,-1.7474e-01
-3.8726e-01,-1.1374e-01,-1.5340e+00,-1.0665e+00,1.5734e-02,9.9750e-01,1.7759e+00,2.5446e+01,-6.5031e-02
2.5567e-02,-7.4903e-01,-9.8763e-01,-1.0434e+00,8.1001e-01,1.8899e+00,2.1223e+00,2.7159e+01,-1.2456e-02
-3.3233e-01,-7.9343e-01,-1.7773e+00,-1.2969e+00,5.8701e-01,1.3958e+00,2.6730e+00,2.8105e+01,-1.8665e-01
-2.2273e-01,-4.1141e-01,-1.0051e+00,-5.8030e-01,8.1137e-01,1.6658e+00,1.9769e+00,2.6716e+01,-2.3907e-01
1.0412e-01,-4.1557e-01,-1.3821e+00,-2.3245e-01,-8.6346e-01,1.8481e+00,1.4825e+00,2.6169e+01,-1.8439e-01
-1.6111e-01,-1.4658e-01,-9.9116e-01,-3.7496e-01,-4.6820e-01,2.0973e+00,1.9016e+00,2.7006e+01,-3.0805e-01
-1.3866e-01,-9.2390e-01,-1.4181e+00,1.4190e-01,4.1674e-01,1.9756e+00,2.6075e+00,2.8131e+01,-1.7850e-01
-1.3749e-01,-1.9311e-01,-1.0664e+00,-1.3371e+00,3.1543e-01,1.2471e+00,1.5561e+00,2.5317e+01,-5.6824e-02
-1.9003e-01,-3.9069e-01,-1.1215e+00,-1.7093e+00,-2.7160e-01,6.6796e-01,1.6433e+00,2.5098e+01,-2.9162e-01
-3.4029e-01,-2.3349e-01,-2.0783e+00,-1.3679e+00,-7.3410e-01,1.3809e+00,1.5755e+00,2.5490e+01,-2.0384e-01
1.5792e-02,-8.2150e-01,-8.0697e-01,-5.8976e-01,-7.8375e-01,1.5343e+00,2.0930e+00,2.6647e+01,-2.6698e-02
-4.0178e-01,-2.9021e-01,-2.4926e+00,-1.1209e+00,-3.5279e-01,1.0649e+00,2.1329e+00,2.6407e+01,-2.8534e-01
-6.4407e-02,-3.0327e-01,-1.6522e+00,-1.1847e+00,5.5271e-01,1.5233e+00,1.6117e+00,2.5858e+01,-7.1392e-02
-1.2097e-01,-7.5146e-01,-1.3253e+00,-1.4225e+00,-5.0614e-02,1.1321e+00,2.1567e+00,2.6576e+01,-1.1703e-01
-1.0882e-01,-2.8359e-01,-2.5639e+00,-1.5796e+00,-3.0801e-01,1.5412e+00,1.4046e+00,2.5554e+01,-2.4356e-01
6.8714e-02,-6.2459e-01,-2.5325e+00,-8.0927e-01,3.0731e-01,1.9123e+00,1.8861e+00,2.6771e+01,-1.5184e-01
-3.6712e-01,-6.9988e-01,-1.0190e+00,-1.9037e-01,-1.0603e+00,3.5864e-01,2.5808e+00,2.7687e+01,-9.8250e-02
-1.8187e-01,-1.2283e-01,-1.9169e+00,-1.6381e+00,-4.0799e-01,1.8034e+00,1.7389e+00,2.6223e+01,-1.3536e-01
1.6140e-01,-5.3435e-01,-1.5802e+00,-3.0391e-01,3.3124e-02,1.0570e+00,1.5491e+00,2.5112e+01,-9.8906e-02
-2.8916e-01,-9.7655e-01,-1.0607e+00,-9.4416e-01,2.1250e-01,8.6257e-01,2.6645e+00,2.7993e+01,-6.4818e-02
-2.7079e-01,-6.6295e-01,-2.6737e+00,-1.6628e+00,7.8062e-01,8.2913e-01,2.4139e+00,2.7333e+01,-8.4460e-02
3.0624e-03,-2.5650e-01,-2.0565e+00,7.2246e-02,4.2184e-01,9.9366e-01,1.7543e+00,2.5539e+01,-5.8107e-02
-7.8642e-02,-4.7439e-01,-2.4199e+00,-1.6740e+00,-4.4242e-01,2.0057e+00,1.9739e+00,2.6981e+01,-2.0396e-01
