logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-7.8497e-02,-5.7681e-01,2.2140e+00,2.9839e+00,3.9115e+00,3.9404e+00,3.6572e+00,3.1396e+01,-6.6721e+02
-4.1090e-01,-8.2281e-01,1.9295e+00,1.0527e+00,3.3245e+00,3.2588e+00,4.3775e+00,3.1108e+01,-7.0863e+02
-2.2524e-01,-8.4897e-01,2.2540e+00,2.3909e+00,3.8967e+00,2.9337e+00,4.0014e+00,3.1729e+01,-6.2390e+02
-3.4413e-01,-9.5409e-01,1.8258e+00,1.6400e+00,3.6493e+00,3.7328e+00,4.2234e+00,3.1480e+01,-5.8538e+02
-3.8506e-01,-8.8055e-01,1.6930e+00,1.1754e+00,3.5890e+00,3.5876e+00,4.2740e+00,3.1272e+01,-7.0180e+02
-1.4754e-01,-6.4258e-01,1.9519e+00,3.0287e+00,3.6599e+00,3.0077e+00,4.3319e+00,3.1292e+01,-6.8965e+02
-2.8608e-01,-9.4776e-01,2.4535e+00,1.4694e+00,4.1603e+00,3.3602e+00,4.0631e+00,3.2344e+01,-7.0384e+02
-2.4675e-01,-1.2346e+00,1.3977e+00,2.3569e+00,3.8534e+00,3.0149e+00,3.9389e+00,3.1651e+01,-6.6766e+02
-2.4079e-01,-1.1226e+00,1.9790e+00,1.2376e+00,3.8140e+00,3.5687e+00,3.7141e+00,3.1603e+01,-5.9452e+02
-1.2708e-01,-7.1246e-01,2.4540e+00,2.7136e+00,4.0969e+00,4.2890e+00,4.1725e+00,3.2157e+01,-6.8700e+02
-2.8610e-01,-1.0563e+00,1.8450e+00,1.5190e+00,3.7739e+00,3.8172e+00,3.9187e+00,3.1601e+01,-5.5266e+02
-2.0432e-01,-1.3347e+00,1.4897e+00,1.5421e+00,3.6848e+00,3.1693e+00,3.9517e+00,3.1306e+01,-6.2184e+02
-1.8227e-01,-6.8813e-01,2.1619e+00,2.3171e+00,3.5400e+00,4.1438e+00,3.7230e+00,3.1269e+01,-6.8983e+02
-2.3192e-01,-1.2665e+00,1.1988e+00,1.7047e+00,3.5013e+00,3.2408e+00,3.9658e+00,3.1025e+01,-5.1956e+02
-2.5971e-01,-6.5495e-01,1.8771e+00,3.1754e+00,3.6793e+00,3.7847e+00,4.1516e+00,3.1527e+01,-6.8192e+02
-3.2851e-01,-1.0352e+00,1.7221e+00,1.9314e+00,3.7528e+00,3.6656e+00,3.8857e+00,3.1447e+01,-5.2517e+02
-2.7407e-01,-8.8963e-01,1.7012e+00,2.7038e+00,3.6150e+00,3.8367e+00,4.2104e+00,3.1526e+01,-7.0222e+02
-3.5387e-01,-8.5742e-01,1.8061e+00,1.9019e+00,3.6758e+00,3.6492e+00,3.9135e+00,3.1250e+01,-5.9366e+02
-4.1448e-01,-7.2978e-01,2.0497e+00,2.3101e+00,3.6146e+00,3.6290e+00,4.1288e+00,3.1208e+01,-6.4933e+02
-2.8530e-01,-9.3898e-01,2.1839e+00,2.1809e+00,3.9056e+00,3.6022e+00,3.9956e+00,3.1848e+01,-7.0163e+02
-1.5232e-01,-7.3930e-01,2.2640e+00,1.5029e+00,3.8375e+00,3.6751e+00,4.1353e+00,3.1465e+01,-6.5304e+02
-2.6312e-01,-1.4249e+00,1.1317e+00,1.9895e+00,3.5629e+00,3.0356e+00,3.9050e+00,3.1088e+01,-5.5671e+02
-3.5362e-01,-8.5480e-01,1.9758e+00,1.1670e+00,3.2894e+00,3.2990e+00,4.4341e+00,3.1177e+01,-6.3513e+02
-1.2576e-01,-7.6303e-01,2.3781e+00,1.8869e+00,4.1693e+00,3.8783e+00,3.9202e+00,3.1999e+01,-6.3912e+02
-2.1770e-01,-1.0070e+00,1.7027e+00,2.5575e+00,3.6241e+00,3.1189e+00,4.1597e+00,3.1371e+01,-6.4571e+02
-3.0780e-01,-1.3465e+00,4.4022e-01,9.6806e-01,3.5975e+00,3.6596e+00,3.7836e+00,3.1176e+01,-6.8663e+02
-3.1912e-01,-1.4243e+00,1.3764e+00,1.2847e+00,3.6516e+00,2.9304e+00,3.8044e+00,3.1143e+01,-6.1759e+02
-2.1680e-01,-1.1307e+00,1.4403e+00,1.8797e+00,3.4998e+00,3.4530e+00,4.1210e+00,3.1134e+01,-5.3388e+02
-2.5743e-01,-1.0568e+00,1.7784e+00,1.7153e+00,3.5525e+00,3.3197e+00,3.8872e+00,3.1064e+01,-4.4703e+02
-2.5578e-01,-1.8829e+00,4.1610e-01,1.4352e+00,3.6298e+00,2.8918e+00,3.6688e+00,3.1086e+01,-7.1231e+02
-3.7851e-01,-9.4367e-01,1.8792e+00,1.4043e+00,3.7794e+00,3.3932e+00,4.2588e+00,3.1551e+01,-5.4861e+02
-3.5410e-01,-9.0303e-01,1.7110e+00,1.8799e+00,3.5590e+00,3.7005e+00,4.2108e+00,3.1315e+01,-6.7178e+02
-4.3996e-01,-8.5573e-01,1.5000e+00,1.3287e+00,3.5702e+00,3.0383e+00,4.3556e+00,3.1165e+01,-6.4711e+02
-2.0336e-01,-9.2720e-01,1.9744e+00,2.4092e+00,3.6067e+00,3.4999e+00,4.4127e+00,3.1570e+01,-6.2346e+02
-2.9835e-01,-1.1136e+00,9.8781e-01,2.1108e+00,3.5712e+00,3.7056e+00,3.6550e+00,3.1141e+01,-7.1235e+02
-2.0198e-01,-6.7491e-01,2.0158e+00,2.7484e+00,2.5590e+00,3.5081e+00,4.5450e+00,3.1140e+01,-6.7819e+02
-2.9247e-01,-6.8081e-01,2.0959e+00,2.6289e+00,3.4198e+00,4.1227e+00,4.0703e+00,3.1314e+01,-7.1213e+02
-1.9147e-01,-6.4354e-01,2.2753e+00,2.9459e+00,3.8899e+00,3.3306e+00,3.9359e+00,3.1521e+01,-6.8161e+02
-2.4913e-01,-1.3287e+00,1.4215e+00,1.6805e+00,3.7445e+00,3.6774e+00,3.8725e+00,3.1521e+01,-6.4358e+02
-2.7529e-01,-1.0035e+00,1.8031e+00,1.7768e+00,3.6176e+00,2.8135e+00,3.8982e+00,3.1121e+01,-5.1012e+02
-3.9900e-01,-6.3912e-01,2.0324e+00,3.0097e+00,3.8391e+00,3.3524e+00,3.9867e+00,3.1469e+01,-5.3256e+02
-1.8348e-01,-1.1229e+00,1.4185e+00,1.5743e+00,3.6539e+00,3.6549e+00,3.8645e+00,3.1151e+01,-6.1475e+02
-2.2314e-01,-1.1718e+00,1.5242e+00,2.2761e+00,3.7223e+00,3.4068e+00,4.0045e+00,3.1480e+01,-6.3033e+02
-3.0454e-01,-6.6670e-01,2.3129e+00,3.1763e+00,3.9128e+00,3.8741e+00,4.0830e+00,3.1939e+01,-6.9392e+02
-3.3168e-01,-7.6346e-01,2.1906e+00,2.5318e+00,3.7389e+00,3.4476e+00,3.8463e+00,3.1360e+01,-7.0942e+02
-4.3499e-01,-8.3883e-01,1.5897e+00,1.3873e+00,3.8174e+00,3.1006e+00,3.7881e+00,3.1133e+01,-6.1659e+02
-3.4373e-01,-8.4121e-01,1.6190e+00,2.5529e+00,3.4640e+00,3.4149e+00,4.1786e+00,3.1116e+01,-5.5066e+02
-2.3864e-01,-1.0648e+00,1.7507e+00,2.1588e+00,3.6424e+00,2.9485e+00,4.2184e+00,3.1356e+01,-6.3526e+02
-2.6735e-01,-1.1144e+00,8.1162e-01,2.3966e+00,3.5425e+00,2.9883e+00,4.1880e+00,3.1187e+01,-7.0620e+02
-4.2664e-01,-7.8058e-01,1.9328e+00,1.3084e+00,3.7213e+00,3.8254e+00,4.1622e+00,3.1409e+01,-5.6518e+02
-2.4525e-01,-9.9860e-01,1.8078e+00,1.9842e+00,3.7739e+00,2.8333e+00,3.6806e+00,3.1313e+01,-6.9200e+02
-9.5130e-02,-5.1044e-01,2.4469e+00,3.2682e+00,3.7672e+00,4.0238e+00,4.2908e+00,3.1580e+01,-6.0100e+02
-3.1685e-01,-8.6834e-01,1.9047e+00,1.2606e+00,3.5637e+00,4.1757e+00,3.7051e+00,3.1442e+01,-6.1106e+02
