logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-5.9848e-02,-1.4807e+00,-3.4317e-02,5.6379e-01,2.0282e+00,4.0229e+00,4.1244e+00,3.0990e+01,-1.9919e+02
-2.6902e-01,-1.6498e+00,-9.4100e-02,-2.1892e-01,9.2788e-01,3.1832e+00,4.4184e+00,3.1037e+01,-2.2943e+02
-7.9685e-01,-7.8474e-01,-7.7262e-02,4.1678e-02,1.5424e+00,3.9996e+00,4.2854e+00,3.1247e+01,-2.5969e+02
-4.4430e-01,-1.2442e+00,-8.1203e-01,1.2936e+00,1.6039e+00,2.5508e+00,4.4874e+00,3.1169e+01,-1.9224e+02
-2.5704e-01,-1.7226e+00,-1.0202e+00,-4.8727e-02,7.4635e-01,2.4904e+00,4.4386e+00,3.1006e+01,-2.2444e+02
-2.4729e-01,-1.6582e+00,5.0911e-01,1.4503e+00,1.5715e+00,2.8760e+00,4.4168e+00,3.1001e+01,-2.3793e+02
6.5956e-02,-1.6690e+00,-4.2967e-02,6.5990e-01,2.2186e+00,4.0614e+00,3.9388e+00,3.0825e+01,-2.0568e+02
-3.8793e-01,-1.2973e+00,-2.0392e-01,1.6937e+00,1.2920e+00,2.5507e+00,4.4975e+00,3.1182e+01,-1.8384e+02
-3.4785e-01,-1.5036e+00,-2.7314e-01,4.9106e-02,2.2003e+00,2.6554e+00,4.5070e+00,3.1238e+01,-2.1660e+02
-1.0630e-01,-1.3790e+00,6.6074e-01,1.7339e-01,1.5995e+00,3.9755e+00,4.2042e+00,3.1027e+01,-1.8527e+02
-1.1763e-01,-1.5561e+00,-7.6519e-01,-1.5239e-01,1.5915e+00,3.8983e+00,4.1440e+00,3.0878e+01,-2.4647e+02
-3.9320e-01,-1.4219e+00,-6.3650e-01,2.8683e-01,6.3992e-01,2.2410e+00,4.5192e+00,3.1238e+01,-2.1709e+02
-3.8932e-01,-1.1604e+00,-3.8329e-01,1.7017e+00,1.4480e+00,3.5478e+00,4.4599e+00,3.1244e+01,-2.0949e+02
-2.6978e-01,-1.3367e+00,-1.2530e-01,1.0243e+00,1.1634e+00,3.6987e+00,4.3431e+00,3.1065e+01,-2.4383e+02
-2.2491e-01,-1.7492e+00,-5.3280e-01,1.1256e+00,5.0316e-01,2.4375e+00,4.5201e+00,3.1210e+01,-2.3070e+02
-3.1470e-01,-1.5874e+00,5.9502e-02,1.3903e+00,2.2000e+00,2.8428e+00,4.4608e+00,3.1149e+01,-2.3670e+02
-3.1106e-01,-1.7464e+00,9.2043e-02,4.6100e-01,1.7685e+00,2.1808e+00,4.4668e+00,3.1112e+01,-2.2894e+02
