logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
3.6994e-01,-9.1403e-01,-4.0669e-02,1.7851e+00,4.2282e+00,2.4222e+00,3.7977e+00,-4.3429e-01
-5.1799e-02,-1.8408e+00,3.5729e-01,2.0931e+00,2.4045e+00,3.0998e+00,4.6466e+00,-2.6830e-01
2.4998e-01,-1.4437e+00,5.1558e-02,1.9389e+00,1.5550e+00,4.5177e+00,3.2014e+00,-7.2759e-01
6.6198e-02,-1.1124e+00,-4.8657e-01,2.3756e+00,1.4284e+00,4.3390e+00,4.2656e+00,-3.9850e-01
3.0641e-01,-1.2340e+00,-4.4267e-02,1.7905e+00,3.8625e+00,3.6549e+00,4.4076e+00,-7.5547e-01
1.8590e-03,-1.6004e+00,-9.2040e-01,2.3307e+00,2.3925e+00,1.7466e+00,4.6746e+00,-6.4888e-01
2.4260e-02,-1.2648e+00,4.6828e-02,1.2176e+00,1.0403e+00,4.4146e+00,3.8957e+00,-4.6509e-01
2.2479e-01,-1.3522e+00,6.6114e-01,6.0988e-01,1.8333e+00,4.5247e+00,3.6818e+00,-7.3542e-01
9.3079e-02,-1.5100e+00,5.1808e-01,1.5686e+00,2.3876e+00,4.4334e+00,3.7856e+00,-6.4256e-01
2.0356e-01,-1.1656e+00,3.0815e-01,1.1151e+00,3.7317e+00,4.3058e+00,3.9499e+00,-8.4719e-01
3.4128e-01,-1.1806e+00,1.1499e-01,2.7239e+00,3.8147e+00,1.6808e+00,4.5377e+00,-4.7212e-01
3.5882e-01,-1.5015e+00,5.5171e-01,4.2251e-01,3.9083e+00,2.7033e+00,4.4697e+00,-6.9394e-01
4.9239e-02,-1.9794e+00,-8.5834e-01,2.3902e+00,2.5126e+00,2.9941e+00,4.6549e+00,-2.9216e-01
1.6569e-01,-1.4129e+00,-8.3088e-01,1.1415e+00,3.6515e+00,3.4019e+00,4.5309e+00,-7.1396e-01
4.7582e-02,-1.4278e+00,-6.9155e-01,1.6456e+00,2.1650e+00,4.0409e+00,4.5035e+00,-7.2318e-01
8.3589e-02,-1.9887e+00,-4.4482e-01,2.4452e+00,2.4138e+00,3.9101e+00,4.5387e+00,-7.1179e-01
6.9026e-02,-1.0452e+00,-7.2640e-01,2.5779e+00,2.8941e+00,4.2987e+00,4.2232e+00,-6.5758e-01
1.4846e-01,-1.1294e+00,-2.4991e-01,1.3644e+00,1.4635e+00,4.5427e+00,2.4379e+00,-5.9293e-01
4.8786e-02,-1.5252e+00,-9.2163e-01,-2.3126e-01,3.5433e+00,1.8170e+00,4.5686e+00,-4.5703e-01
2.9020e-01,-6.1589e-01,7.6911e-01,3.3059e+00,3.2691e+00,4.4527e+00,3.6565e+00,-3.7766e-01
1.5787e-01,-8.8944e-01,-3.1343e-01,7.3980e-01,3.8778e+00,4.1487e+00,4.0869e+00,-6.5625e-01
2.5520e-01,-1.8647e+00,6.3534e-01,2.0829e+00,2.0451e+00,4.2897e+00,4.3464e+00,-3.6713e-01
7.2460e-02,-1.9274e+00,2.8680e-01,1.3186e+00,3.2164e+00,4.0012e+00,4.4365e+00,-5.4859e-01
2.8218e-01,-1.6809e+00,4.2066e-01,2.0647e+00,1.2631e+00,4.5199e+00,3.3852e+00,-7.5359e-01
1.8096e-01,-1.2794e+00,9.5009e-01,2.1362e+00,1.0107e+00,4.4870e+00,3.5977e+00,-2.3935e-01
1.3704e-01,-1.2142e+00,6.7119e-01,1.2214e+00,3.7828e+00,3.3700e+00,4.4917e+00,-2.4078e-01
1.1679e-01,-1.3778e+00,-9.5199e-01,2.7367e+00,3.1117e+00,2.8690e+00,4.6544e+00,-7.6751e-01
1.1256e-02,-1.4819e+00,2.9619e-02,-1.9899e-01,2.2440e+00,4.2359e+00,4.3145e+00,-4.8217e-01
-2.4834e-02,-1.1248e+00,-7.8478e-01,2.2304e+00,2.0363e+00,4.3968e+00,3.9788e+00,-4.0947e-01
1.3586e-01,-1.5880e+00,2.2623e-01,1.1777e+00,7.1550e-01,4.2437e+00,4.3914e+00,-7.5003e-01
4.3706e-02,-1.0853e+00,-8.9303e-01,2.6588e+00,1.8633e+00,3.9151e+00,4.5771e+00,-3.8445e-01
2.9725e-01,-9.0381e-01,-3.0009e-01,2.9618e+00,3.7946e+00,2.9837e+00,4.5173e+00,-5.3110e-01
-3.6284e-02,-1.4734e+00,-1.0104e+00,8.0090e-01,2.5880e+00,4.0116e+00,4.5154e+00,-5.2591e-01
8.8336e-03,-1.1954e+00,-1.4102e-01,1.4296e+00,3.6284e+00,3.6073e+00,4.4702e+00,-2.8636e-01
-1.9504e-02,-1.0358e+00,5.0513e-01,2.7536e+00,2.4904e+00,3.8619e+00,4.5665e+00,-2.8075e-01
1.4766e-01,-1.7659e+00,-9.7886e-01,9.1020e-01,2.9950e+00,4.4421e+00,3.5638e+00,-5.0016e-01
7.6185e-02,-1.0724e+00,8.5607e-01,2.5809e+00,1.1315e+00,4.3362e+00,4.2571e+00,-3.1516e-01
