niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-1.2909e+05,-1.2909e+05,-2.4969e-03,-1.2909e+05,1.2922e-01,6.6871e+00,inf,5.6419e-01,-5.9412e-01,-1.2165e+00,-3.7300e-01,3.1208e+00,4.4124e+00,4.3768e+00,6.9135e+00,3.1715e+01
2.0000e+00,1.0000e+00,4.9751e-01,-1.2732e+05,-1.2733e+05,-4.9938e-03,-1.2733e+05,1.2924e-01,6.6896e+00,1.2855e+05,1.4348e+00,1.4012e-01,-7.5109e-01,1.4735e+00,2.4416e+00,3.2282e+00,2.2092e+00,6.8919e+00,3.1283e+01
3.0000e+00,1.0000e+00,7.4442e-01,-1.2666e+05,-1.2666e+05,-7.4906e-03,-1.2666e+05,1.2926e-01,6.6921e+00,1.2679e+05,1.9953e+00,-7.4482e-01,-9.2243e-01,2.7129e+00,7.8345e-01,4.7725e+00,5.1255e+00,6.6022e+00,3.1151e+01
4.0000e+00,1.0000e+00,9.9010e-01,-1.2665e+05,-1.2666e+05,-9.9875e-03,-1.2666e+05,1.2185e-01,5.9464e+00,1.2612e+05,2.8363e+00,-1.9678e-01,-1.3328e+00,-6.7787e-01,2.6902e+00,4.7355e+00,5.9790e+00,6.6556e+00,3.1739e+01
5.0000e+00,1.0000e+00,1.2346e+00,-1.2660e+05,-1.2661e+05,-1.2484e-02,-1.2661e+05,1.2931e-01,6.6971e+00,1.2612e+05,3.7129e+00,4.7627e-01,-1.0842e+00,1.8405e+00,2.8841e+00,3.0856e+00,2.8515e+00,6.8594e+00,3.1384e+01
6.0000e+00,1.0000e+00,1.4778e+00,-1.2506e+05,-1.2506e+05,-1.4981e-02,-1.2506e+05,1.2934e-01,6.6996e+00,1.2607e+05,4.3199e+00,-4.3809e-01,-1.9054e+00,9.4952e-01,3.1451e+00,3.9484e+00,2.8861e+00,6.3870e+00,3.1115e+01
7.0000e+00,1.0000e+00,1.7199e+00,-1.2445e+05,-1.2446e+05,-1.7478e-02,-1.2446e+05,1.2936e-01,6.7021e+00,1.2452e+05,4.9301e+00,-9.0637e-01,-1.6110e+00,1.3624e+00,2.2378e+00,4.6061e+00,2.3303e+00,6.7618e+00,3.2360e+01
8.0000e+00,1.0000e+00,1.9608e+00,-1.2413e+05,-1.2414e+05,-1.9975e-02,-1.2414e+05,1.2939e-01,6.7046e+00,1.2392e+05,5.5104e+00,-4.1416e-01,-7.7647e-01,3.1283e+00,3.9487e+00,1.2722e+00,2.5824e+00,6.8574e+00,3.1578e+01
9.0000e+00,1.0000e+00,2.2005e+00,-1.2335e+05,-1.2335e+05,-2.2472e-02,-1.2335e+05,1.2941e-01,6.7071e+00,1.2359e+05,6.1071e+00,3.5482e-01,-8.8113e-01,6.2752e-01,3.0359e-01,3.5213e+00,5.2131e+00,6.6420e+00,3.1438e+01
1.0000e+01,1.0000e+00,2.4390e+00,-1.2273e+05,-1.2274e+05,-2.4969e-02,-1.2274e+05,1.2943e-01,6.7096e+00,1.2281e+05,6.7515e+00,-1.6083e-01,-1.8590e+00,2.3955e+00,2.3099e+00,1.6368e+00,4.6947e+00,6.6680e+00,3.1792e+01
1.1000e+01,1.0000e+00,2.6764e+00,-1.2225e+05,-1.2226e+05,-2.7466e-02,-1.2226e+05,1.2946e-01,6.7121e+00,1.2220e+05,7.3552e+00,4.9157e-01,-1.1494e+00,2.6799e+00,6.3090e-01,1.5519e+00,3.4310e+00,6.7544e+00,3.1415e+01
1.2000e+01,1.0000e+00,2.9126e+00,-1.2160e+05,-1.2161e+05,-2.9963e-02,-1.2161e+05,1.2948e-01,6.7146e+00,1.2171e+05,7.9420e+00,-6.7716e-01,-1.9724e+00,2.6856e+00,7.1103e-01,1.8845e+00,6.0785e+00,6.2470e+00,3.1980e+01
1.3000e+01,1.0000e+00,3.1477e+00,-1.2145e+05,-1.2146e+05,-3.2459e-02,-1.2146e+05,1.2951e-01,6.7171e+00,1.2106e+05,8.8121e+00,4.5366e-01,-8.7605e-01,2.9646e+00,6.1986e-01,4.2137e+00,5.0341e+00,6.7813e+00,3.1459e+01
1.4000e+01,1.0000e+00,3.3816e+00,-1.2064e+05,-1.2065e+05,-3.4956e-02,-1.2065e+05,1.2953e-01,6.7196e+00,1.2092e+05,9.3894e+00,-9.8817e-01,-1.0616e+00,1.5409e+00,1.2071e+00,3.6191e+00,6.0218e+00,5.6724e+00,3.1521e+01
1.5000e+01,1.0000e+00,3.6145e+00,-1.2044e+05,-1.2045e+05,-3.7453e-02,-1.2045e+05,1.2955e-01,6.7221e+00,1.2011e+05,9.9497e+00,-3.7116e-01,-1.1470e+00,-5.9947e-01,4.2487e+00,3.3523e+00,5.2265e+00,6.6609e+00,3.2366e+01
1.6000e+01,1.0000e+00,3.8462e+00,-1.2020e+05,-1.2021e+05,-3.9950e-02,-1.2021e+05,1.2958e-01,6.7246e+00,1.1991e+05,1.0832e+01,-9.0816e-01,-1.9653e+00,1.2632e+00,1.3326e+00,2.6575e+00,6.0030e+00,6.1266e+00,3.2137e+01
1.7000e+01,1.0000e+00,4.0767e+00,-1.1973e+05,-1.1974e+05,-4.2447e-02,-1.1974e+05,1.2960e-01,6.7271e+00,1.1967e+05,1.1694e+01,-8.0872e-01,-1.8307e+00,2.1553e+00,1.2237e+00,4.4826e+00,3.4226e+00,6.4317e+00,3.1946e+01
1.8000e+01,1.0000e+00,4.3062e+00,-1.1932e+05,-1.1932e+05,-4.4944e-02,-1.1932e+05,1.2963e-01,6.7296e+00,1.1919e+05,1.2271e+01,-5.8994e-02,-1.6075e+00,1.5639e+00,2.4858e+00,1.6776e+00,4.7369e+00,6.7084e+00,3.2427e+01
1.9000e+01,1.0000e+00,4.5346e+00,-1.1868e+05,-1.1869e+05,-4.7441e-02,-1.1869e+05,1.2965e-01,6.7321e+00,1.1878e+05,1.3222e+01,3.3783e-01,-7.8447e-01,3.0901e+00,4.0971e+00,3.2409e+00,3.3546e+00,6.6092e+00,3.1203e+01
2.0000e+01,1.0000e+00,4.7619e+00,-1.1746e+05,-1.1746e+05,-4.9938e-02,-1.1746e+05,1.2967e-01,6.7345e+00,1.1815e+05,1.3863e+01,2.6437e-01,-1.0077e+00,1.7028e+00,4.2176e+00,3.5412e+00,2.9704e+00,6.6095e+00,3.2048e+01
2.1000e+01,1.0000e+00,4.9881e+00,-1.1740e+05,-1.1741e+05,-5.2434e-02,-1.1741e+05,1.2970e-01,6.7370e+00,1.1692e+05,1.4470e+01,1.8598e-01,-1.2359e+00,1.9031e+00,2.4250e+00,1.2213e+00,4.3800e+00,6.2139e+00,3.1017e+01
2.2000e+01,1.0000e+00,5.2133e+00,-1.1735e+05,-1.1736e+05,-5.4931e-02,-1.1736e+05,1.2972e-01,6.7395e+00,1.1687e+05,1.5081e+01,-6.9246e-01,-1.6479e+00,1.6216e+00,2.7801e+00,4.8069e+00,2.8139e+00,6.1354e+00,3.1621e+01
2.3000e+01,1.0000e+00,5.4374e+00,-1.1703e+05,-1.1704e+05,-5.7428e-02,-1.1704e+05,1.2975e-01,6.7420e+00,1.1681e+05,1.5999e+01,-4.0902e-01,-1.3151e+00,1.9088e+00,2.1697e+00,3.9970e+00,5.4927e+00,6.1987e+00,3.1792e+01
2.4000e+01,1.0000e+00,5.6604e+00,-1.1679e+05,-1.1680e+05,-5.9925e-02,-1.1680e+05,1.2977e-01,6.7445e+00,1.1649e+05,1.7038e+01,-5.7578e-01,-1.6373e+00,2.7191e+00,1.7346e+00,4.4284e+00,5.9081e+00,6.4266e+00,3.2488e+01
2.5000e+01,2.0000e+00,5.8685e+00,-1.1640e+05,-1.1641e+05,-6.2422e-02,-1.1641e+05,1.2979e-01,6.7470e+00,1.1626e+05,1.8255e+01,-3.7174e-01,-1.1661e+00,7.7546e-01,9.8621e-01,2.8686e+00,3.8804e+00,6.5344e+00,3.2393e+01
2.6000e+01,2.0000e+00,6.0748e+00,-1.1630e+05,-1.1630e+05,-6.4919e-02,-1.1630e+05,1.2982e-01,6.7495e+00,1.1587e+05,1.9751e+01,2.7714e-01,-1.3851e+00,2.7928e-01,3.2854e+00,4.0406e+00,5.2578e+00,6.7267e+00,3.2601e+01
