logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.6222e-01,-8.5547e-01,-2.4722e+00,-5.3837e-02,1.4781e+00,3.0163e+00,1.6604e+00,2.4862e+01,-2.2350e+03
4.2815e-01,-1.1066e+00,-1.3793e+00,2.5586e-01,6.1227e-01,2.3885e+00,3.0209e+00,2.4641e+01,-2.4648e+03
4.4194e-01,-8.4825e-01,-1.0340e+00,-2.8383e-01,1.2752e+00,2.9366e+00,1.9620e+00,2.4659e+01,-2.5639e+03
2.2438e-01,-1.0881e+00,-2.4268e+00,-7.5995e-01,-6.8307e-01,2.5705e+00,3.1466e+00,2.5065e+01,-2.2921e+03
9.0573e-02,-9.0874e-01,-1.4581e+00,-1.0240e+00,1.8730e+00,2.3855e+00,3.1125e+00,2.5029e+01,-1.8286e+03
4.5744e-01,-9.7630e-01,-1.3719e+00,4.7717e-01,-4.6148e-01,2.8097e+00,2.8831e+00,2.4844e+01,-1.9822e+03
3.2965e-01,-9.8829e-01,-1.9412e+00,-1.7289e+00,4.3645e-01,2.7915e+00,2.8026e+00,2.4768e+01,-1.8105e+03
1.7765e-01,-8.8964e-01,-1.3111e+00,-1.5397e+00,2.2463e-01,2.7674e+00,2.6963e+00,2.4633e+01,-2.3300e+03
4.1214e-01,-1.2361e+00,-2.6430e+00,2.0780e-01,8.6255e-01,2.2000e+00,3.1389e+00,2.4827e+01,-1.7997e+03
2.6725e-01,-9.5151e-01,-6.0530e-01,7.0996e-01,2.1398e+00,1.1706e+00,3.2846e+00,2.5259e+01,-2.5468e+03
3.2388e-01,-1.4168e+00,-1.7395e+00,-1.4845e+00,-2.5958e-02,1.4389e+00,3.2103e+00,2.4878e+01,-2.1601e+03
4.2511e-01,-9.9982e-01,-1.8268e+00,-7.2938e-01,-4.7379e-01,2.8554e+00,2.8065e+00,2.4837e+01,-2.2882e+03
4.0947e-01,-1.6122e+00,-1.5208e+00,-1.2768e+00,2.7329e-01,1.3316e+00,3.2062e+00,2.4862e+01,-2.6751e+03
3.9827e-01,-1.1505e+00,-1.9146e+00,4.1763e-01,1.5633e+00,2.4065e+00,3.2089e+00,2.5133e+01,-2.2300e+03
3.1200e-01,-1.3918e+00,-2.5091e+00,-8.5361e-01,-7.5428e-01,1.1980e+00,3.2452e+00,2.4957e+01,-2.4526e+03
4.2543e-02,-8.7669e-01,-6.2961e-01,-5.4955e-01,6.8846e-01,2.6217e+00,2.9392e+00,2.4760e+01,-2.3124e+03
4.0067e-01,-9.3374e-01,-2.3382e+00,-4.8891e-01,-6.7938e-01,2.9156e+00,2.5248e+00,2.4767e+01,-1.5657e+03
4.1792e-01,-8.9020e-01,-1.7405e+00,-1.8088e-01,-4.2820e-01,2.8401e+00,2.4270e+00,2.4526e+01,-1.9157e+03
3.0723e-01,-9.1827e-01,-2.3340e+00,-1.1793e+00,2.1708e+00,2.3327e+00,3.0703e+00,2.5039e+01,-2.4083e+03
4.2215e-01,-1.5524e+00,-1.2024e+00,-1.5165e+00,-8.5179e-01,1.2659e+00,3.1841e+00,2.4795e+01,-2.2704e+03
5.5241e-02,-7.2767e-01,-1.2413e+00,-5.2443e-01,8.3394e-01,2.9090e+00,1.8733e+00,2.4539e+01,-2.4096e+03
4.0176e-01,-1.5234e+00,-2.3674e+00,-1.3592e+00,6.6150e-01,6.0290e-01,3.1701e+00,2.4749e+01,-2.4199e+03
1.3695e-01,-1.1958e+00,-2.1702e+00,-7.3928e-01,-6.3278e-02,1.7514e+00,3.2735e+00,2.5083e+01,-2.6524e+03
4.6984e-01,-1.4328e+00,-1.3503e+00,-8.1722e-01,2.3587e-01,2.0640e+00,3.1422e+00,2.4779e+01,-1.9717e+03
3.5070e-02,-7.7655e-01,-1.0132e+00,4.6650e-01,-1.0150e-01,2.9906e+00,2.6618e+00,2.5041e+01,-2.1201e+03
4.1992e-01,-1.3373e+00,-2.2324e+00,3.1739e-01,-6.7054e-01,2.0738e+00,3.1717e+00,2.4846e+01,-2.4464e+03
1.2068e-01,-7.7885e-01,-2.1122e+00,-5.1470e-01,9.5043e-01,2.9576e+00,1.9073e+00,2.4716e+01,-2.2200e+03
3.3945e-01,-8.5020e-01,-1.7133e+00,-1.1817e+00,-9.2657e-01,2.9271e+00,1.7627e+00,2.4544e+01,-1.8324e+03
4.1543e-01,-8.4251e-01,-2.6650e+00,-1.5235e+00,4.9948e-01,2.9310e+00,1.8221e+00,2.4556e+01,-2.3190e+03
4.6291e-01,-1.3937e+00,-6.6923e-01,-1.5503e+00,9.1129e-01,1.6119e+00,3.1463e+00,2.4717e+01,-2.2615e+03
3.6411e-01,-9.0970e-01,-1.2772e+00,-8.1372e-01,1.0634e+00,2.9836e+00,2.5557e+00,2.4935e+01,-1.9294e+03
3.6896e-01,-1.0386e+00,-1.1480e+00,-1.0895e+00,2.0898e+00,3.0753e-01,3.1818e+00,2.4977e+01,-2.4101e+03
2.4581e-01,-8.1229e-01,-1.4029e+00,4.4772e-01,-4.2940e-01,3.0756e+00,1.3302e+00,2.4937e+01,-1.9759e+03
6.9985e-02,-7.3270e-01,-1.8436e+00,2.5143e-01,-1.6082e-01,2.9397e+00,1.1938e+00,2.4573e+01,-2.3559e+03
3.2247e-01,-8.6684e-01,-2.6417e+00,-8.9581e-01,2.0478e-01,3.0092e+00,1.6200e+00,2.4797e+01,-2.5437e+03
3.2058e-01,-9.2028e-01,-2.7205e+00,-9.8427e-02,-1.4796e-01,2.9622e+00,2.5868e+00,2.4916e+01,-1.8101e+03
4.3248e-01,-7.9412e-01,-2.1633e+00,2.4775e-01,1.2388e+00,2.8742e+00,1.6801e+00,2.4399e+01,-2.1853e+03
4.0445e-01,-1.2974e+00,-1.7847e+00,-1.0355e+00,1.2522e+00,7.8440e-01,3.1390e+00,2.4661e+01,-2.4260e+03
-9.6072e-02,-7.9021e-01,-1.4788e+00,-5.2709e-01,1.1778e+00,2.7092e+00,2.9710e+00,2.4942e+01,-2.5422e+03
4.2553e-01,-1.6107e+00,-1.2245e+00,-4.9100e-01,5.0176e-01,9.1824e-01,3.2600e+00,2.4993e+01,-2.4685e+03
3.4289e-01,-8.9565e-01,-9.7838e-01,-1.7058e+00,-1.1390e-01,2.9016e+00,2.2976e+00,2.4627e+01,-1.9505e+03
7.1999e-02,-9.3495e-01,-1.6915e+00,-6.3908e-01,2.8677e-01,2.5810e+00,2.9709e+00,2.4758e+01,-2.5019e+03
4.5516e-01,-1.1352e+00,-1.4990e+00,-1.3675e+00,1.7504e+00,2.0754e+00,3.1138e+00,2.4839e+01,-2.0566e+03
2.9986e-01,-1.1938e+00,-1.5908e+00,-1.0810e+00,1.5898e+00,1.3464e-01,3.2455e+00,2.4994e+01,-1.9217e+03
4.8721e-01,-9.6874e-01,-2.2406e+00,-6.7851e-01,1.4001e+00,2.6430e+00,2.7246e+00,2.4463e+01,-2.6300e+03
-6.2262e-03,-8.9623e-01,-7.8873e-01,5.4627e-01,1.9857e+00,7.8296e-01,3.3277e+00,2.5328e+01,-2.3076e+03
