logfeh,logdust,logNpix,tau,dmod,logl
-2.5363e-01,-1.3559e+00,4.7415e+00,2.5388e+00,3.1223e+01,-6.2404e+01
-1.0968e-01,-1.8661e+00,4.6468e+00,2.4173e+00,3.0920e+01,-6.2405e+01
-2.5712e-01,-1.3775e+00,4.7273e+00,2.4304e+00,3.1180e+01,-6.1190e+01
-1.0996e-01,-1.8140e+00,4.6548e+00,2.4479e+00,3.0939e+01,-6.2356e+01
-8.6706e-02,-1.8976e+00,4.6390e+00,2.5219e+00,3.0894e+01,-6.0562e+01
-9.5578e-02,-1.9101e+00,4.6492e+00,2.4681e+00,3.0922e+01,-6.1362e+01
-6.0598e-02,-1.9473e+00,4.6370e+00,2.5923e+00,3.0877e+01,-6.1745e+01
-1.1329e-01,-1.7719e+00,4.6642e+00,2.4910e+00,3.0967e+01,-6.1018e+01
-4.0101e-01,-1.1092e+00,4.7520e+00,2.6543e+00,3.1269e+01,-6.2258e+01
-1.8602e-01,-1.4875e+00,4.6906e+00,2.5302e+00,3.1064e+01,-6.0914e+01
-1.4203e-01,-1.6642e+00,4.6632e+00,2.4544e+00,3.0975e+01,-6.2401e+01
-2.8935e-01,-1.3748e+00,4.7214e+00,2.4407e+00,3.1166e+01,-6.0448e+01
-1.1849e-01,-1.8318e+00,4.6500e+00,2.3979e+00,3.0931e+01,-6.2592e+01
-2.6724e-01,-1.3330e+00,4.7341e+00,2.5776e+00,3.1203e+01,-6.0512e+01
-4.3879e-01,-1.0634e+00,4.7609e+00,2.6918e+00,3.1293e+01,-6.2077e+01
-2.1327e-01,-1.3563e+00,4.7280e+00,2.5324e+00,3.1188e+01,-6.2227e+01
-1.1777e-01,-1.7040e+00,4.6641e+00,2.5548e+00,3.0971e+01,-6.2432e+01
-1.7646e-01,-1.4900e+00,4.6893e+00,2.5811e+00,3.1059e+01,-6.2398e+01
-2.6136e-01,-1.3435e+00,4.7424e+00,2.5827e+00,3.1227e+01,-6.1961e+01
-2.3020e-01,-1.3575e+00,4.7324e+00,2.4955e+00,3.1195e+01,-6.2563e+01
-1.8228e-01,-1.4951e+00,4.6928e+00,2.5492e+00,3.1070e+01,-6.1142e+01
-9.5136e-02,-1.7557e+00,4.6467e+00,2.6467e+00,3.0923e+01,-6.2269e+01
-1.7396e-01,-1.4984e+00,4.6893e+00,2.6168e+00,3.1062e+01,-5.8094e+01
-1.5809e-01,-1.6165e+00,4.6873e+00,2.4679e+00,3.1043e+01,-6.2580e+01
-1.0614e-01,-1.6561e+00,4.6631e+00,2.6845e+00,3.0967e+01,-6.1928e+01
-2.9594e-01,-1.3219e+00,4.7434e+00,2.6335e+00,3.1230e+01,-6.2147e+01
-2.9483e-01,-1.3377e+00,4.7374e+00,2.5815e+00,3.1214e+01,-6.2025e+01
-1.1011e-01,-1.6800e+00,4.6667e+00,2.6373e+00,3.0978e+01,-6.1438e+01
-1.3457e-01,-1.6024e+00,4.6742e+00,2.6221e+00,3.1007e+01,-6.1159e+01
-7.8988e-02,-1.8712e+00,4.6479e+00,2.6075e+00,3.0917e+01,-6.2504e+01
-1.5127e-01,-1.6025e+00,4.6841e+00,2.5191e+00,3.1034e+01,-5.9180e+01
-9.5478e-02,-1.8856e+00,4.6474e+00,2.4997e+00,3.0919e+01,-5.9572e+01
-1.5452e-01,-1.5184e+00,4.6899e+00,2.6565e+00,3.1054e+01,-5.9003e+01
-4.4363e-01,-1.0610e+00,4.7577e+00,2.6624e+00,3.1284e+01,-6.2095e+01
-2.2562e-01,-1.3320e+00,4.7348e+00,2.6085e+00,3.1208e+01,-6.1572e+01
