logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-8.1303e-01,-1.8508e+00,-4.3921e-01,6.5789e-01,5.8218e-01,3.0199e+00,3.2855e+00,-1.2110e+03
-9.2394e-01,-1.4597e+00,-4.2338e-01,6.7832e-01,-4.5024e-01,3.0520e+00,3.2788e+00,-1.2099e+03
-8.2909e-01,-1.9303e+00,-9.5636e-01,7.3015e-01,1.2027e+00,2.9690e+00,3.3202e+00,-1.2105e+03
-8.2783e-01,-1.8446e+00,-3.5584e-01,-3.2083e-01,1.0832e+00,3.0874e+00,3.2161e+00,-1.1995e+03
-8.1145e-01,-1.7738e+00,-6.4078e-01,6.5094e-01,2.9627e-01,3.1148e+00,3.1935e+00,-1.2047e+03
-7.3135e-01,-1.9575e+00,-4.7916e-01,6.3704e-01,6.6958e-01,3.1018e+00,3.2008e+00,-1.2026e+03
-8.4062e-01,-1.7207e+00,-3.4963e-01,6.4651e-01,3.7911e-01,3.0908e+00,3.2258e+00,-1.2093e+03
-8.9689e-01,-1.7618e+00,-3.5041e-01,7.1993e-01,1.8062e-01,2.9118e+00,3.3620e+00,-1.2102e+03
-8.3874e-01,-1.9377e+00,-3.5836e-01,3.6845e-01,1.1782e+00,3.0374e+00,3.2588e+00,-1.2036e+03
-8.4343e-01,-1.7672e+00,-5.2075e-01,6.6412e-01,7.4346e-01,3.0604e+00,3.2445e+00,-1.2093e+03
-8.8438e-01,-1.9355e+00,-4.8022e-01,6.1131e-01,2.2312e-01,2.9717e+00,3.3215e+00,-1.2085e+03
-8.0391e-01,-1.9628e+00,-7.5550e-01,6.3952e-01,1.3443e+00,3.0663e+00,3.2243e+00,-1.2106e+03
-8.4566e-01,-1.7830e+00,-5.8814e-01,6.1510e-01,-9.1277e-02,3.0591e+00,3.2484e+00,-1.2050e+03
-8.3360e-01,-1.7836e+00,-6.7272e-01,7.2730e-01,1.0514e+00,3.0719e+00,3.2293e+00,-1.1993e+03
-8.2034e-01,-1.8890e+00,-3.8377e-01,4.4465e-01,-3.7808e-03,3.0908e+00,3.2207e+00,-1.2110e+03
-8.3048e-01,-1.8652e+00,-3.6416e-01,5.8285e-01,9.2859e-01,3.0475e+00,3.2554e+00,-1.2095e+03
-8.4185e-01,-1.8009e+00,-4.2197e-01,7.0781e-01,1.1352e+00,2.9914e+00,3.2991e+00,-1.1996e+03
-8.5469e-01,-1.8550e+00,-7.7504e-01,4.5999e-01,6.2520e-01,3.0594e+00,3.2436e+00,-1.2122e+03
-8.6942e-01,-1.7642e+00,-5.3971e-01,7.2053e-01,1.4313e+00,2.9169e+00,3.3404e+00,-1.2045e+03
-8.3236e-01,-1.7608e+00,-5.8176e-01,1.9073e-01,1.4466e+00,3.0499e+00,3.2457e+00,-1.2097e+03
-8.5967e-01,-1.9970e+00,-4.4657e-01,6.7760e-01,9.6009e-01,2.8680e+00,3.3757e+00,-1.2104e+03
-8.6133e-01,-1.9361e+00,-4.7913e-01,6.7451e-01,1.3828e+00,2.8653e+00,3.3680e+00,-1.1851e+03
-8.4473e-01,-1.8243e+00,-3.7884e-01,7.2720e-01,-4.4962e-01,3.0475e+00,3.2612e+00,-1.2036e+03
-8.7747e-01,-1.5917e+00,-3.4343e-01,5.2894e-01,9.7262e-01,3.0886e+00,3.2214e+00,-1.2062e+03
-8.1502e-01,-1.9655e+00,-4.8287e-01,6.3994e-01,3.6962e-01,3.0268e+00,3.2797e+00,-1.2109e+03
-8.8505e-01,-1.7739e+00,-5.0053e-01,5.4609e-01,1.7277e-01,2.9368e+00,3.3512e+00,-1.2089e+03
-8.5005e-01,-1.9319e+00,-6.4930e-01,6.8481e-01,4.4450e-01,3.0319e+00,3.2715e+00,-1.2057e+03
-8.6381e-01,-1.9993e+00,-5.6878e-01,7.1259e-01,-1.0776e-01,2.8811e+00,3.3759e+00,-1.2119e+03
-8.1032e-01,-1.9469e+00,-3.8347e-01,6.5827e-01,5.7573e-01,2.9904e+00,3.3065e+00,-1.2027e+03
-8.2121e-01,-1.8791e+00,-3.5157e-01,-6.8714e-02,4.7793e-01,3.1019e+00,3.2058e+00,-1.2023e+03
-8.4976e-01,-1.9663e+00,-3.5090e-01,3.6505e-01,9.2813e-01,2.9925e+00,3.3036e+00,-1.1975e+03
-8.1032e-01,-1.9545e+00,-3.4686e-01,1.6454e-01,6.9908e-01,3.0525e+00,3.2644e+00,-1.2118e+03
-8.5556e-01,-1.9626e+00,-5.5742e-01,3.4376e-01,-1.1013e-01,2.9812e+00,3.3220e+00,-1.2079e+03
-8.2567e-01,-1.9250e+00,-1.7245e+00,5.5592e-01,1.4044e+00,2.9975e+00,3.2902e+00,-1.2078e+03
-8.2869e-01,-1.8762e+00,-3.6737e-01,1.2267e-01,-4.5136e-03,3.0560e+00,3.2553e+00,-1.2063e+03
-8.4486e-01,-1.9399e+00,-8.2798e-01,6.0885e-01,-4.6398e-01,3.0282e+00,3.2762e+00,-1.2082e+03
-8.2934e-01,-1.9474e+00,-7.5315e-01,7.2183e-01,8.8739e-01,3.0268e+00,3.2694e+00,-1.2122e+03
-8.6180e-01,-1.6632e+00,-1.1025e+00,7.1130e-01,1.3479e+00,3.0847e+00,3.2142e+00,-1.2088e+03
-8.4136e-01,-1.7883e+00,-3.7944e-01,5.9084e-01,3.7691e-01,2.9927e+00,3.3098e+00,-1.1981e+03
-8.6651e-01,-1.8401e+00,-4.7399e-01,5.8535e-01,9.6283e-01,2.8617e+00,3.3906e+00,-1.2067e+03
-8.5813e-01,-1.9574e+00,-4.8819e-01,8.1387e-02,1.0496e+00,2.9972e+00,3.2979e+00,-1.2076e+03
-7.5695e-01,-1.9940e+00,-4.4353e-01,6.1095e-01,1.3248e+00,3.0688e+00,3.2235e+00,-1.2052e+03
-8.5786e-01,-1.8230e+00,-5.5686e-01,7.1308e-01,-3.8717e-01,3.0299e+00,3.2724e+00,-1.2011e+03
-8.4596e-01,-1.7363e+00,-7.5584e-01,6.7432e-01,6.4372e-02,3.0641e+00,3.2528e+00,-1.2047e+03
-8.0266e-01,-1.9007e+00,-3.6086e-01,-6.6982e-01,1.3151e+00,3.0952e+00,3.2018e+00,-1.2063e+03
-8.4583e-01,-1.7622e+00,-5.3223e-01,6.8052e-01,-3.7327e-01,3.0499e+00,3.2622e+00,-1.2057e+03
-8.0931e-01,-1.8574e+00,-6.0174e-01,6.4334e-01,1.9533e-01,3.0704e+00,3.2402e+00,-1.2114e+03
-7.5705e-01,-1.9657e+00,-5.0485e-01,6.6312e-01,9.2202e-01,3.1113e+00,3.1935e+00,-1.2101e+03
-8.1958e-01,-1.7388e+00,-3.6648e-01,-4.6520e-01,1.4596e+00,3.0669e+00,3.2295e+00,-1.2059e+03
-8.1537e-01,-1.9941e+00,-3.7386e-01,9.5650e-02,7.9052e-01,3.0583e+00,3.2444e+00,-1.2114e+03
-8.3979e-01,-1.9890e+00,-3.7195e-01,3.4240e-01,1.1314e+00,3.0233e+00,3.2726e+00,-1.1971e+03
-8.7402e-01,-1.8912e+00,-5.5635e-01,5.5818e-01,7.7420e-01,2.9264e+00,3.3501e+00,-1.2122e+03
-8.2337e-01,-1.8002e+00,-3.8427e-01,6.7826e-01,3.8103e-01,3.1071e+00,3.1983e+00,-1.1898e+03
-8.6407e-01,-1.5784e+00,-3.5912e-01,6.3996e-01,5.8314e-01,3.0926e+00,3.2277e+00,-1.2077e+03
-8.1432e-01,-1.8484e+00,-5.0390e-01,6.4889e-01,6.3221e-01,3.0293e+00,3.2848e+00,-1.2119e+03
-8.8861e-01,-1.6444e+00,-3.7052e-01,6.5175e-01,8.0846e-01,3.0276e+00,3.2824e+00,-1.2008e+03
-8.9521e-01,-1.7907e+00,-4.3747e-01,5.3708e-01,-3.0029e-01,2.9115e+00,3.3665e+00,-1.2058e+03
-8.2578e-01,-1.9180e+00,-4.8362e-01,6.5529e-01,1.7049e-01,3.0274e+00,3.2743e+00,-1.2004e+03
-8.0533e-01,-1.8674e+00,-6.9841e-01,6.0978e-01,8.4770e-01,3.0711e+00,3.2389e+00,-1.2116e+03
-8.6273e-01,-1.9244e+00,-5.5017e-01,4.1260e-01,9.6117e-01,2.9581e+00,3.3293e+00,-1.2120e+03
-8.1054e-01,-1.9051e+00,-3.5418e-01,5.6959e-01,4.7993e-01,3.0480e+00,3.2636e+00,-1.2013e+03
-8.1301e-01,-1.9652e+00,-4.0343e-01,-1.7738e-01,9.6199e-01,3.0592e+00,3.2489e+00,-1.2119e+03
-8.4821e-01,-1.6376e+00,-4.0577e-01,5.3619e-01,6.7672e-01,3.1093e+00,3.2097e+00,-1.2123e+03
-8.0287e-01,-1.8942e+00,-3.5711e-01,7.2365e-01,1.2847e+00,2.9595e+00,3.3166e+00,-1.2006e+03
-8.1795e-01,-1.8276e+00,-4.3880e-01,6.2342e-01,8.6774e-01,3.0705e+00,3.2383e+00,-1.1868e+03
-8.3274e-01,-1.9448e+00,-7.8039e-01,2.2457e-01,4.3204e-01,3.0617e+00,3.2484e+00,-1.2074e+03
-8.3694e-01,-1.7362e+00,-4.3555e-01,4.9265e-01,4.6655e-01,3.0899e+00,3.2149e+00,-1.2053e+03
-8.5595e-01,-1.8239e+00,-4.3015e-01,-1.0794e+00,1.8083e-01,3.0726e+00,3.2425e+00,-1.2077e+03
-8.2938e-01,-1.6271e+00,-3.8941e-01,6.3300e-01,9.3623e-01,3.0739e+00,3.2407e+00,-1.2079e+03
-8.2705e-01,-1.9714e+00,-3.3965e-01,-4.0090e-02,5.0327e-01,3.0642e+00,3.2493e+00,-1.2077e+03
-8.2691e-01,-1.9849e+00,-5.1660e-01,6.0686e-01,7.9081e-01,3.0060e+00,3.2944e+00,-1.1992e+03
-8.5461e-01,-1.9799e+00,-5.0375e-01,5.6907e-01,2.0611e-01,2.9899e+00,3.3080e+00,-1.2050e+03
-8.6305e-01,-1.6864e+00,-3.7544e-01,4.6362e-01,-3.0480e-01,3.0575e+00,3.2650e+00,-1.2104e+03
-9.0090e-01,-1.6544e+00,-3.4176e-01,5.7226e-01,-1.1004e-01,3.0088e+00,3.3051e+00,-1.2007e+03
-8.5456e-01,-1.8588e+00,-4.6233e-01,2.8546e-01,8.9939e-01,3.0562e+00,3.2460e+00,-1.2122e+03
-8.8233e-01,-1.8192e+00,-6.2982e-01,5.6063e-01,-1.5529e-01,2.9832e+00,3.3148e+00,-1.2113e+03
-7.8781e-01,-1.9982e+00,-4.9059e-01,7.2324e-01,3.9211e-01,3.1050e+00,3.1958e+00,-1.2105e+03
-8.1497e-01,-1.9671e+00,-8.5551e-01,6.5277e-01,5.1254e-01,3.0247e+00,3.2796e+00,-1.2120e+03
-8.7294e-01,-1.6769e+00,-3.5269e-01,6.9722e-01,5.7005e-02,3.0675e+00,3.2434e+00,-1.2048e+03
-8.2784e-01,-1.8722e+00,-3.6381e-01,6.1136e-01,4.0924e-01,3.0502e+00,3.2616e+00,-1.1926e+03
-8.5091e-01,-1.5310e+00,-7.1249e-01,6.7652e-01,1.3306e+00,3.1048e+00,3.1942e+00,-1.2059e+03
-8.5062e-01,-1.7568e+00,-4.0782e-01,6.4816e-02,-3.1016e-01,3.0712e+00,3.2419e+00,-1.2095e+03
-8.0043e-01,-1.9970e+00,-4.7773e-01,6.9068e-01,5.7834e-01,3.0087e+00,3.2913e+00,-1.1927e+03
-8.4390e-01,-1.7963e+00,-3.8208e-01,2.7882e-01,-1.0657e-02,3.0623e+00,3.2573e+00,-1.2061e+03
-8.3875e-01,-1.9478e+00,-3.5640e-01,6.2667e-01,4.8335e-01,3.0477e+00,3.2532e+00,-1.2039e+03
-8.8267e-01,-1.6382e+00,-7.8182e-01,5.5747e-01,1.1791e+00,3.0537e+00,3.2564e+00,-1.2119e+03
-8.0679e-01,-1.9529e+00,-3.4031e-01,5.9760e-01,7.5847e-01,3.0927e+00,3.2077e+00,-1.2018e+03
-8.2181e-01,-1.9968e+00,-3.5542e-01,5.5555e-01,6.0379e-01,2.9940e+00,3.2974e+00,-1.1981e+03
-8.5919e-01,-1.7254e+00,-4.7481e-01,5.9162e-01,1.0865e+00,3.0134e+00,3.2888e+00,-1.2088e+03
-8.5130e-01,-1.8396e+00,-6.1079e-01,6.4080e-01,1.4643e+00,2.9367e+00,3.3254e+00,-1.2011e+03
-8.4370e-01,-1.9461e+00,-4.1014e-01,6.3433e-01,-5.5267e-03,3.0324e+00,3.2699e+00,-1.1896e+03
-8.0019e-01,-1.9019e+00,-4.2620e-01,6.9502e-01,8.7709e-01,3.1035e+00,3.1937e+00,-1.1935e+03
-8.0344e-01,-1.9035e+00,-3.8478e-01,5.7661e-01,1.0373e+00,3.0224e+00,3.2762e+00,-1.2121e+03
-8.8973e-01,-1.7376e+00,-3.4916e-01,6.7831e-01,1.3581e+00,2.9379e+00,3.3343e+00,-1.1895e+03
-7.9423e-01,-1.9246e+00,-4.9244e-01,6.9234e-01,1.3026e+00,3.0770e+00,3.2215e+00,-1.2048e+03
-8.1898e-01,-1.8719e+00,-3.6371e-01,6.2057e-01,1.3926e+00,3.0414e+00,3.2508e+00,-1.1795e+03
-8.1796e-01,-1.7817e+00,-5.2667e-01,5.9270e-01,1.0831e+00,3.0890e+00,3.2133e+00,-1.2121e+03
-8.8375e-01,-1.6774e+00,-7.9164e-01,6.0053e-01,3.4257e-01,3.0498e+00,3.2648e+00,-1.2076e+03
-9.0213e-01,-1.8592e+00,-3.9048e-01,4.8646e-01,8.9799e-01,2.9294e+00,3.3476e+00,-1.2115e+03
-8.5876e-01,-1.6353e+00,-3.9128e-01,1.7861e-01,1.0825e+00,3.0916e+00,3.2202e+00,-1.1982e+03
-8.5317e-01,-1.6660e+00,-4.7691e-01,7.1293e-01,3.5861e-01,3.0987e+00,3.2055e+00,-1.2102e+03
-8.2219e-01,-1.7248e+00,-4.6071e-01,7.2345e-01,7.3928e-02,3.0914e+00,3.2226e+00,-1.2056e+03
-7.9502e-01,-1.8973e+00,-3.5278e-01,6.5960e-01,1.3587e+00,3.0681e+00,3.2344e+00,-1.2106e+03
-8.5111e-01,-1.6969e+00,-6.1108e-01,5.5086e-01,4.8130e-02,3.0550e+00,3.2618e+00,-1.2052e+03
-8.0650e-01,-1.7794e+00,-3.4170e-01,7.1615e-01,2.0021e-01,3.0674e+00,3.2525e+00,-1.1994e+03
-8.3460e-01,-1.7944e+00,-7.7424e-01,5.1011e-01,6.0033e-01,3.0881e+00,3.2162e+00,-1.2070e+03
-8.2632e-01,-1.7188e+00,-1.6049e+00,7.1945e-01,9.7409e-01,3.0757e+00,3.2309e+00,-1.2081e+03
-9.2560e-01,-1.5137e+00,-1.7801e+00,7.2611e-01,3.7076e-01,3.0325e+00,3.2875e+00,-1.2042e+03
