logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.4095e-01,-1.6941e+00,-2.7037e+00,2.2633e-01,-1.4376e+00,2.1292e+00,4.2518e-01,2.5854e+01,-4.9610e+03
-5.8896e-01,-1.3952e+00,-1.5570e+00,4.8864e-01,-3.6975e-02,2.3216e+00,3.0885e-01,2.6465e+01,-4.9614e+03
-4.1888e-01,-1.4723e+00,-1.1807e+00,2.1496e-01,3.4985e-01,2.1059e+00,3.9263e-01,2.5820e+01,-4.9677e+03
-4.1439e-01,-1.5433e+00,-9.2440e-01,6.2451e-01,1.7736e-02,2.3095e+00,7.5005e-01,2.6448e+01,-4.5843e+03
-4.7448e-01,-1.7285e+00,-3.0839e-01,-8.5707e-02,3.1283e-01,2.2690e+00,4.4223e-01,2.6299e+01,-4.9316e+03
-5.9322e-01,-1.2730e+00,-1.9853e-01,-3.8710e-01,7.1025e-01,2.1833e+00,8.7089e-01,2.6085e+01,-4.7995e+03
-4.9941e-01,-1.2426e+00,-1.2756e+00,6.4108e-01,-1.4672e+00,2.1964e+00,7.5683e-01,2.6112e+01,-4.5858e+03
-4.1711e-01,-1.9374e+00,-2.1433e+00,2.0423e-01,-3.6121e-01,2.1430e+00,1.0017e+00,2.5958e+01,-4.5756e+03
-5.9006e-01,-1.6386e+00,-3.0325e-01,3.3695e-01,1.1715e+00,1.9416e+00,2.2127e+00,2.6507e+01,-4.4186e+03
-5.5463e-01,-1.2779e+00,-2.2818e+00,5.2433e-01,-1.3743e+00,2.1158e+00,1.3845e+00,2.5977e+01,-4.7548e+03
-5.4480e-01,-1.4300e+00,-2.0500e-01,-2.7659e-01,9.8435e-01,2.2695e+00,2.0156e-01,2.6360e+01,-4.5258e+03
-3.6101e-01,-1.5206e+00,-1.6614e+00,6.7428e-01,-2.8290e-01,2.2669e+00,7.8361e-01,2.6313e+01,-4.6987e+03
-4.3110e-01,-1.6865e+00,-7.7900e-01,6.7917e-01,-3.8718e-01,2.2350e+00,1.8050e+00,2.6465e+01,-4.4388e+03
-4.6198e-01,-1.7484e+00,-3.6393e-01,1.3697e-01,1.3599e-01,2.2925e+00,9.9396e-01,2.6413e+01,-4.6053e+03
-4.3505e-01,-1.7377e+00,-1.0348e+00,2.7224e-01,-3.4894e-01,2.1968e+00,9.5513e-01,2.6107e+01,-4.3837e+03
-4.4643e-01,-1.7899e+00,-4.9136e-01,2.1105e-01,-1.3924e+00,2.1760e+00,7.1288e-01,2.6059e+01,-4.7854e+03
-3.6624e-01,-1.7660e+00,-2.6443e+00,3.9993e-01,-3.5398e-01,2.2309e+00,1.6424e-01,2.6125e+01,-4.7318e+03
-6.1368e-01,-1.7235e+00,-1.0429e-01,-3.7078e-01,-1.5016e+00,2.2760e+00,1.8658e+00,2.6602e+01,-4.9289e+03
-8.8781e-01,-9.5236e-01,-1.4197e-01,4.2576e-01,-2.0636e-01,2.2029e+00,8.8693e-01,2.6133e+01,-4.8747e+03
-5.8679e-01,-1.6810e+00,-2.0447e-01,-1.2684e+00,-4.0365e-01,2.2789e+00,1.3349e+00,2.6394e+01,-4.9064e+03
-5.5572e-01,-1.2024e+00,-1.8135e+00,5.3624e-01,-4.5488e-01,2.1553e+00,9.3562e-01,2.5977e+01,-4.6729e+03
-4.4107e-01,-1.7588e+00,-1.7551e+00,2.9490e-01,-8.8919e-01,2.1755e+00,1.3434e+00,2.6084e+01,-4.9418e+03
-3.5517e-01,-1.5777e+00,-7.9631e-01,6.8115e-01,6.4351e-02,2.2267e+00,1.1673e+00,2.6262e+01,-4.7897e+03
-2.0896e-01,-1.8515e+00,-1.7549e+00,6.1786e-01,5.1319e-02,2.2524e+00,9.2943e-01,2.6259e+01,-4.7531e+03
-4.4496e-01,-1.6608e+00,5.7917e-02,-1.0737e+00,-9.7437e-01,2.2823e+00,2.6206e-01,2.6320e+01,-4.9535e+03
-4.3266e-01,-1.4463e+00,-9.1685e-01,5.0701e-01,2.7676e-01,2.2619e+00,2.0323e-01,2.6286e+01,-4.8044e+03
-5.2704e-01,-1.4040e+00,-1.7068e-01,-6.4681e-02,1.7268e-01,2.2306e+00,4.1410e-01,2.6182e+01,-4.4160e+03
-4.3895e-01,-1.3121e+00,-9.7872e-01,8.2442e-01,4.1155e-01,2.3284e+00,3.2680e-01,2.6493e+01,-4.8738e+03
-3.1671e-01,-1.8359e+00,-1.6994e+00,4.6621e-01,5.0061e-01,2.0497e+00,1.5978e+00,2.5943e+01,-4.9287e+03
-4.8113e-01,-1.3236e+00,-1.3076e-01,-1.3948e+00,6.9471e-01,2.1493e+00,4.8088e-01,2.5961e+01,-4.5844e+03
-4.6914e-01,-1.7579e+00,-2.5113e-01,6.5955e-02,-9.0528e-01,2.2797e+00,8.0170e-01,2.6350e+01,-4.8087e+03
-4.2901e-01,-1.3541e+00,-1.4275e+00,5.1360e-01,1.3411e-01,2.1194e+00,1.1052e+00,2.5948e+01,-5.0487e+03
-4.2328e-01,-1.8985e+00,-1.3966e-03,-1.4664e+00,-1.0674e+00,2.3159e+00,5.9647e-01,2.6386e+01,-4.8559e+03
-5.0515e-01,-1.5626e+00,-2.7885e+00,5.0290e-01,6.1693e-03,2.3141e+00,3.4715e-02,2.6426e+01,-4.7243e+03
-6.2909e-01,-1.5932e+00,-5.5800e-01,3.1763e-01,-8.7505e-01,2.1606e+00,1.8146e+00,2.6344e+01,-4.8289e+03
-5.5327e-01,-1.5170e+00,-2.6787e-02,1.9831e-01,1.6279e+00,9.9881e-01,2.4065e+00,2.6677e+01,-4.9638e+03
-4.0985e-01,-1.8556e+00,-2.9884e-01,6.1937e-02,-6.9436e-01,2.0996e+00,1.1624e+00,2.5875e+01,-4.9835e+03
-4.2697e-01,-1.6547e+00,-3.6855e-01,-7.0837e-02,3.7186e-01,2.1220e+00,1.0715e+00,2.5948e+01,-4.4604e+03
-3.7007e-01,-1.7731e+00,-1.4751e+00,2.8535e-01,2.0059e-01,2.1005e+00,-5.7671e-02,2.5839e+01,-4.6687e+03
