logfeh,logdust,logNpix,tau,dmod,logl
-2.2513e-01,-1.4948e+00,3.9928e+00,9.7172e-01,2.9968e+01,-7.5103e+01
-2.5937e-01,-1.4177e+00,3.9956e+00,1.9511e+00,2.9992e+01,-7.1306e+01
-2.5958e-01,-1.4959e+00,3.9943e+00,6.3659e-01,2.9972e+01,-7.4655e+01
-2.3140e-01,-1.4119e+00,3.9907e+00,1.9117e+00,2.9975e+01,-7.5649e+01
-2.9028e-01,-1.4648e+00,3.9916e+00,1.6450e+00,2.9975e+01,-7.4779e+01
-2.1190e-01,-1.4985e+00,3.9938e+00,6.4071e-01,2.9970e+01,-7.2972e+01
-2.3148e-01,-1.4472e+00,3.9852e+00,1.7134e+00,2.9958e+01,-7.5477e+01
-2.0039e-01,-1.4901e+00,3.9921e+00,1.3693e+00,2.9971e+01,-7.4069e+01
-2.0640e-01,-1.4117e+00,3.9958e+00,1.9093e+00,2.9989e+01,-7.2740e+01
-2.7329e-01,-1.4288e+00,3.9931e+00,1.8647e+00,2.9983e+01,-7.4417e+01
-2.4799e-01,-1.4979e+00,4.0069e+00,6.7691e-01,3.0002e+01,-7.5088e+01
-2.9917e-01,-1.4920e+00,3.9805e+00,9.7429e-01,2.9935e+01,-7.2658e+01
-2.8317e-01,-1.4524e+00,3.9879e+00,1.7003e+00,2.9966e+01,-7.2116e+01
-2.2963e-01,-1.4948e+00,3.9914e+00,5.3287e-01,2.9963e+01,-7.5357e+01
-2.8417e-01,-1.4974e+00,3.9881e+00,2.6503e-01,2.9956e+01,-7.5031e+01
-2.0599e-01,-1.4901e+00,3.9923e+00,1.1731e+00,2.9967e+01,-7.5820e+01
-2.3760e-01,-1.4965e+00,3.9950e+00,5.6647e-01,2.9973e+01,-7.5937e+01
-2.2840e-01,-1.4888e+00,3.9906e+00,1.4285e+00,2.9971e+01,-7.3791e+01
-2.4496e-01,-1.4921e+00,3.9896e+00,9.4475e-01,2.9958e+01,-7.4712e+01
-2.7878e-01,-1.4971e+00,3.9981e+00,1.2108e+00,2.9985e+01,-7.2581e+01
-2.9515e-01,-1.4321e+00,3.9957e+00,1.8491e+00,2.9989e+01,-7.2100e+01
-2.5355e-01,-1.4990e+00,3.9893e+00,1.0561e+00,2.9961e+01,-7.5589e+01
-2.7568e-01,-1.4574e+00,3.9885e+00,1.6168e+00,2.9965e+01,-7.2857e+01
-2.3895e-01,-1.4991e+00,4.0047e+00,8.4834e-01,2.9997e+01,-6.8929e+01
-2.2395e-01,-1.4933e+00,3.9961e+00,2.6650e-01,2.9974e+01,-7.3734e+01
-2.6565e-01,-1.4002e+00,3.9852e+00,2.0445e+00,2.9969e+01,-7.1758e+01
-2.5048e-01,-1.4323e+00,3.9961e+00,1.8691e+00,2.9991e+01,-7.5106e+01
-2.9397e-01,-1.4414e+00,3.9970e+00,1.7841e+00,2.9991e+01,-7.3501e+01
-2.1258e-01,-1.4981e+00,3.9871e+00,3.3274e-01,2.9952e+01,-7.5487e+01
-2.2202e-01,-1.4606e+00,3.9915e+00,1.5797e+00,2.9971e+01,-7.4335e+01
-2.2490e-01,-1.4401e+00,3.9949e+00,1.7836e+00,2.9984e+01,-7.5228e+01
-2.8161e-01,-1.3924e+00,3.9887e+00,2.0762e+00,2.9979e+01,-7.5301e+01
