logfeh,logdust,logNpix,tau,dmod,logl
-4.6568e-01,-8.1757e-01,4.7528e+00,2.6356e+00,3.1231e+01,-1.0314e+02
-4.5541e-01,-7.9604e-01,4.7978e+00,2.8061e+00,3.1345e+01,-1.1165e+02
-4.5247e-01,-7.9006e-01,4.7773e+00,2.8849e+00,3.1298e+01,-1.0948e+02
-6.0009e-01,-7.5593e-01,4.7217e+00,2.6606e+00,3.1155e+01,-1.0894e+02
-7.2597e-01,-6.7274e-01,4.7356e+00,2.7841e+00,3.1193e+01,-1.1095e+02
-6.7949e-01,-7.1759e-01,4.7429e+00,2.6289e+00,3.1207e+01,-1.0730e+02
-2.1249e-01,-1.0036e+00,4.7750e+00,2.7025e+00,3.1288e+01,-1.0931e+02
-6.8031e-01,-6.9172e-01,4.7537e+00,2.9659e+00,3.1243e+01,-1.0820e+02
-7.2628e-01,-6.4405e-01,4.7624e+00,3.2395e+00,3.1276e+01,-1.1171e+02
-6.1513e-01,-7.1345e-01,4.7614e+00,3.1463e+00,3.1272e+01,-1.1115e+02
-4.6604e-01,-7.8739e-01,4.7973e+00,2.9329e+00,3.1350e+01,-1.0819e+02
-7.6047e-01,-6.6909e-01,4.7972e+00,2.9102e+00,3.1356e+01,-1.0665e+02
-9.3468e-01,-5.8864e-01,4.8183e+00,3.1148e+00,3.1365e+01,-1.0559e+02
-7.3061e-01,-6.8897e-01,4.7403e+00,2.5229e+00,3.1200e+01,-1.0769e+02
-9.0950e-01,-6.1141e-01,4.7474e+00,2.9291e+00,3.1190e+01,-1.1111e+02
-9.6810e-01,-5.9485e-01,4.7715e+00,2.5861e+00,3.1211e+01,-1.0676e+02
-7.8171e-01,-6.7959e-01,4.7685e+00,2.7365e+00,3.1276e+01,-1.0866e+02
-8.7541e-01,-6.1834e-01,4.8164e+00,2.9757e+00,3.1370e+01,-1.0288e+02
-9.4965e-01,-5.9097e-01,4.8397e+00,3.0308e+00,3.1414e+01,-1.1076e+02
-7.9518e-01,-6.6788e-01,4.7523e+00,2.8954e+00,3.1240e+01,-1.0821e+02
-9.3497e-01,-5.9754e-01,4.7767e+00,3.0415e+00,3.1262e+01,-1.0386e+02
-5.0115e-01,-7.9679e-01,4.7626e+00,2.8483e+00,3.1263e+01,-1.1100e+02
-3.9669e-01,-8.9124e-01,4.7636e+00,2.6212e+00,3.1259e+01,-1.1137e+02
-9.1611e-01,-6.3708e-01,4.7476e+00,2.1552e+00,3.1155e+01,-1.1031e+02
-4.4055e-01,-8.1119e-01,4.8370e+00,3.1521e+00,3.1469e+01,-1.1102e+02
-6.4989e-01,-7.0322e-01,4.7538e+00,3.0559e+00,3.1249e+01,-1.0290e+02
-3.5886e-01,-8.8301e-01,4.8162e+00,3.0040e+00,3.1415e+01,-1.1101e+02
-6.3200e-01,-7.3064e-01,4.7979e+00,2.7956e+00,3.1350e+01,-1.0824e+02
-6.6719e-01,-7.1488e-01,4.7894e+00,2.8163e+00,3.1333e+01,-1.1161e+02
-8.5754e-01,-6.4526e-01,4.7763e+00,2.5235e+00,3.1261e+01,-1.0784e+02
1.3045e-01,-1.6721e+00,4.6220e+00,2.7585e+00,3.0775e+01,-1.0728e+02
-9.7002e-01,-5.7913e-01,4.7889e+00,2.9730e+00,3.1273e+01,-1.0842e+02
-7.4122e-01,-6.9060e-01,4.7398e+00,2.5717e+00,3.1203e+01,-1.0502e+02
-5.2904e-01,-7.9238e-01,4.7987e+00,2.8694e+00,3.1351e+01,-1.1145e+02
-7.6978e-01,-6.6490e-01,4.7735e+00,2.9304e+00,3.1292e+01,-1.0973e+02
-9.8406e-01,-5.8793e-01,4.7767e+00,2.6331e+00,3.1219e+01,-1.0992e+02
-7.6015e-01,-6.8556e-01,4.7790e+00,2.6339e+00,3.1303e+01,-1.1057e+02
-8.7766e-01,-6.4374e-01,4.8011e+00,2.4753e+00,3.1316e+01,-1.0382e+02
-8.8417e-01,-6.3337e-01,4.7788e+00,2.6383e+00,3.1267e+01,-1.1022e+02
-7.9382e-01,-6.7108e-01,4.7913e+00,2.8638e+00,3.1339e+01,-1.1056e+02
-8.1519e-01,-6.4317e-01,4.7605e+00,2.8981e+00,3.1244e+01,-1.1073e+02
-8.6541e-01,-6.2644e-01,4.7532e+00,2.8859e+00,3.1214e+01,-1.1044e+02
-8.0420e-01,-6.6199e-01,4.7348e+00,2.5826e+00,3.1171e+01,-1.1194e+02
-5.8305e-01,-7.3867e-01,4.7619e+00,3.0442e+00,3.1270e+01,-1.0675e+02
-7.9889e-01,-6.6503e-01,4.7733e+00,2.8968e+00,3.1292e+01,-1.1171e+02
-5.1610e-01,-8.1022e-01,4.7682e+00,2.6440e+00,3.1266e+01,-1.0360e+02
-6.2164e-01,-7.3676e-01,4.7455e+00,2.8113e+00,3.1223e+01,-1.1078e+02
-8.3773e-01,-6.3849e-01,4.7921e+00,2.9248e+00,3.1325e+01,-1.0678e+02
-4.9591e-01,-8.0918e-01,4.7452e+00,2.6541e+00,3.1209e+01,-1.1113e+02
-6.5395e-01,-7.3663e-01,4.7475e+00,2.5365e+00,3.1216e+01,-1.0582e+02
-7.9308e-01,-6.5792e-01,4.7553e+00,3.0599e+00,3.1254e+01,-1.0575e+02
-7.3374e-01,-6.8095e-01,4.7757e+00,2.6883e+00,3.1293e+01,-1.0225e+02
-6.1030e-01,-7.3685e-01,4.7409e+00,2.8909e+00,3.1211e+01,-1.0597e+02
-8.1171e-01,-6.4761e-01,4.8021e+00,2.8136e+00,3.1347e+01,-1.0682e+02
