logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-6.8419e-02,-1.2596e+00,-3.1921e-01,-2.2198e-01,1.9020e+00,7.6707e-01,3.0967e+00,3.0427e+01,-4.4782e+00
5.9569e-02,-1.4972e+00,-3.6538e-02,-6.7311e-01,9.9548e-01,1.8335e+00,3.0831e+00,3.0053e+01,-4.5361e+00
-7.3763e-02,-1.0063e+00,-2.5655e+00,1.6681e+00,1.0366e+00,1.0362e+00,3.1779e+00,3.0615e+01,-4.8916e+00
7.8616e-02,-1.3453e+00,-1.6443e+00,-1.4888e+00,1.2927e+00,2.1902e+00,2.7875e+00,2.9639e+01,-1.2237e+00
-4.5899e-01,-6.2002e-01,-5.5885e-01,-1.1248e+00,4.3825e-01,2.9949e+00,2.8424e+00,3.0714e+01,-1.8276e+00
1.9220e-01,-1.4676e+00,-1.5658e+00,2.7680e-01,7.2660e-01,2.8007e+00,1.0838e+00,2.9767e+01,-4.3066e+00
1.7169e-01,-1.0754e+00,-2.5440e-01,9.7697e-01,1.0439e+00,2.8286e+00,1.4513e+00,2.9919e+01,-4.3349e+00
-2.1522e-01,-1.3536e+00,-2.2457e+00,-8.1856e-01,5.5435e-01,2.7977e+00,2.5105e+00,3.0344e+01,-3.0544e+00
-1.0715e-01,-1.0925e+00,-1.9190e+00,-1.4205e-01,-8.4102e-01,1.2884e+00,3.2680e+00,3.0580e+01,-4.1106e+00
6.7757e-02,-1.4150e+00,-1.3472e+00,5.1074e-01,5.8639e-02,2.1266e+00,2.9335e+00,2.9929e+01,-3.9192e+00
3.7997e-02,-1.1331e+00,-2.4772e+00,-1.7566e-01,6.6999e-01,2.7573e+00,2.4571e+00,2.9943e+01,-4.3349e+00
-4.4634e-01,-9.0474e-01,-1.4325e+00,-6.7079e-01,6.7376e-01,2.7300e+00,2.7861e+00,3.0468e+01,-6.0722e+00
-1.6676e-01,-1.0045e+00,-1.2824e+00,1.8029e+00,9.0986e-01,2.4000e+00,3.2215e+00,3.0890e+01,-4.1106e+00
1.3924e-01,-7.7791e-01,-1.0144e+00,7.6913e-01,1.8217e+00,2.7853e+00,2.1087e+00,2.9965e+01,-3.9734e+00
2.2268e-01,-1.3665e+00,-1.2191e+00,-5.6269e-01,1.3802e+00,2.6246e+00,2.6672e+00,2.9993e+01,-5.0744e+00
-4.2987e-01,-1.2552e+00,-2.2391e+00,-1.0451e+00,-1.7435e-01,3.0334e+00,1.6782e+00,3.0733e+01,-6.0387e+00
-1.9099e-01,-1.3263e+00,2.9948e-01,7.8609e-01,1.6843e+00,3.0643e+00,2.3874e+00,3.1046e+01,-4.6237e+00
-7.6875e-02,-8.3994e-01,-5.2695e-01,9.4658e-01,8.1157e-01,2.9558e+00,1.8493e+00,3.0370e+01,-5.8391e+00
-4.8237e-02,-8.0832e-01,-1.4224e+00,1.9337e-01,2.2226e+00,5.1216e-01,2.8280e+00,2.9951e+01,-4.0830e+00
-2.6977e-01,-9.1432e-01,-2.3013e+00,7.5216e-01,1.4326e+00,2.7766e+00,2.8311e+00,3.0575e+01,-1.0916e+00
1.0348e-01,-1.4446e+00,-1.9265e-01,-1.1887e+00,-8.0888e-01,2.3170e+00,2.9032e+00,2.9951e+01,-3.5244e+00
