logfeh,logdust,logNpix,tau,dmod,logl
-2.7948e-01,-6.6864e-01,2.9805e+00,6.1654e+00,2.9138e+01,-5.4340e-01
-2.9793e-01,-7.2913e-01,3.1427e+00,5.8826e+00,2.9637e+01,-2.2386e-01
-2.2132e-01,-1.1972e+00,3.0743e+00,6.3288e-01,2.9235e+01,-5.0946e-01
6.6326e-02,-1.1123e+00,3.2925e+00,3.6810e+00,2.9683e+01,-4.7511e-01
-1.3396e-03,-1.1889e+00,2.8821e+00,2.1442e+00,2.8564e+01,-2.7964e-01
6.9404e-02,-1.4934e+00,2.6012e+00,9.1026e-01,2.7797e+01,-3.6526e-01
-7.4005e-02,-1.3724e+00,2.8988e+00,1.7369e+00,2.8698e+01,-1.7877e-01
2.6153e-02,-7.1475e-01,2.9771e+00,5.8837e+00,2.8910e+01,-6.5573e-01
-1.9275e-01,-1.0696e+00,3.0518e+00,3.0795e+00,2.9139e+01,-3.4988e-01
-1.3590e-01,-1.2517e+00,3.2507e+00,1.7852e+00,2.9577e+01,-6.0153e-01
-2.6506e-01,-1.0936e+00,2.8908e+00,6.4901e-01,2.8720e+01,-3.2529e-01
-3.4594e-01,-9.0460e-01,3.3631e+00,3.0375e+00,2.9975e+01,-5.9181e-01
9.3345e-02,-1.2550e+00,2.6279e+00,2.5439e+00,2.7843e+01,-6.6508e-01
-4.8420e-01,-8.1930e-01,2.9616e+00,7.2841e-01,2.8842e+01,-6.4074e-01
-2.0084e-01,-1.1672e+00,3.2915e+00,8.9358e-01,2.9744e+01,-6.3246e-01
2.2053e-01,-1.4468e+00,2.9912e+00,3.3587e+00,2.8843e+01,-1.7211e-01
-3.9231e-02,-1.3970e+00,3.2065e+00,9.2130e-01,2.9444e+01,-3.1842e-01
-3.0140e-01,-1.1572e+00,2.9704e+00,1.5396e+00,2.8908e+01,-5.1378e-01
-1.4532e-01,-8.9847e-01,2.7987e+00,3.8690e+00,2.8517e+01,-5.5480e-01
-2.1825e-01,-9.9491e-01,2.9614e+00,2.5703e+00,2.8947e+01,-2.1817e-01
1.5236e-01,-1.2758e+00,2.8122e+00,3.0484e+00,2.8419e+01,-4.5509e-01
-6.6667e-02,-1.1929e+00,2.8063e+00,2.6205e+00,2.8477e+01,-3.1428e-01
-2.9724e-01,-1.1407e+00,3.1365e+00,1.9778e-01,2.9395e+01,-3.8056e-01
-4.0743e-01,-1.0678e+00,3.1919e+00,1.1526e-01,2.9520e+01,-5.8566e-01
-4.0423e-01,-9.0710e-01,2.9957e+00,1.2791e+00,2.8944e+01,-8.4522e-02
6.8135e-02,-1.0911e+00,2.7287e+00,3.5953e+00,2.8247e+01,-4.7674e-01
-6.1747e-02,-8.9374e-01,3.2423e+00,4.5883e+00,2.9650e+01,-2.3975e-01
-1.6223e-01,-6.7799e-01,3.3742e+00,7.1796e+00,3.0120e+01,-5.3993e-01
-5.2104e-02,-1.3085e+00,2.6414e+00,3.3981e-01,2.7952e+01,-2.7301e-01
-3.4323e-01,-1.0537e+00,3.0080e+00,2.3209e+00,2.9055e+01,-4.9512e-01
-1.8418e-01,-1.1412e+00,2.9065e+00,3.2513e-01,2.8721e+01,-2.5663e-01
9.3613e-03,-1.1578e+00,2.6554e+00,1.9045e+00,2.7970e+01,-3.9278e-01
1.0741e-01,-8.3039e-01,3.2425e+00,5.8095e+00,2.9663e+01,-3.4316e-01
2.0862e-01,-7.7598e-01,3.3855e+00,6.7944e+00,2.9961e+01,-3.1460e-01
-7.4824e-02,-1.4797e+00,2.9918e+00,2.6228e-01,2.8932e+01,-2.1447e-01
-8.6367e-02,-1.2912e+00,2.7741e+00,3.9139e-01,2.8340e+01,-1.8305e-01
-4.1120e-01,-9.0904e-01,2.7877e+00,9.1049e-01,2.8413e+01,-1.3279e-01
-3.7811e-01,-8.0007e-01,3.0581e+00,3.4554e+00,2.9156e+01,-2.6508e-01
-8.2480e-02,-7.0484e-01,3.3831e+00,7.5347e+00,3.0107e+01,-6.3159e-01
-1.6864e-01,-1.1866e+00,3.0089e+00,2.2173e-01,2.8970e+01,-1.1499e-01
8.2526e-02,-1.4733e+00,2.9990e+00,2.1379e+00,2.8869e+01,-2.4635e-01
-2.5496e-01,-1.0995e+00,2.8651e+00,1.1686e+00,2.8611e+01,-6.3147e-01
-4.1024e-01,-7.9842e-01,2.8820e+00,2.7484e+00,2.8679e+01,-1.8052e-01
2.6653e-02,-1.2988e+00,2.7476e+00,9.0200e-01,2.8172e+01,-4.1877e-01
-6.4828e-02,-1.2095e+00,2.5163e+00,1.3767e+00,2.7606e+01,-5.6346e-01
-3.7463e-01,-9.4854e-01,2.8114e+00,8.5950e-01,2.8434e+01,-3.8128e-01
-2.0295e-01,-1.1595e+00,3.3012e+00,5.0500e-01,2.9815e+01,-4.4565e-01
-2.1792e-01,-1.1845e+00,3.2608e+00,6.4035e-01,2.9678e+01,-5.5524e-01
-1.6782e-01,-1.2538e+00,2.9780e+00,1.9427e-01,2.8859e+01,-2.3887e-01
-4.0521e-01,-7.5238e-01,2.7897e+00,3.2385e+00,2.8455e+01,-2.8346e-01
-2.5411e-01,-1.0143e+00,3.0962e+00,1.0048e+00,2.9200e+01,-2.0280e-01
-3.5523e-01,-7.4977e-01,3.2878e+00,3.7262e+00,2.9786e+01,-5.3068e-01
-4.7645e-01,-8.1417e-01,3.2014e+00,1.0152e+00,2.9488e+01,-4.4355e-01
-1.7219e-01,-1.2692e+00,2.8320e+00,1.1849e+00,2.8546e+01,-4.1303e-01
-3.0515e-01,-1.0275e+00,3.1073e+00,1.5140e-01,2.9279e+01,-3.9785e-01
1.6708e-01,-8.2915e-01,3.1871e+00,6.3105e+00,2.9481e+01,-1.6432e-01
-3.7297e-01,-7.4284e-01,2.8977e+00,3.8850e+00,2.8799e+01,-2.7857e-01
5.6293e-02,-1.0312e+00,2.8979e+00,3.8825e+00,2.8688e+01,-6.3086e-02
3.4468e-02,-1.3013e+00,2.6371e+00,1.7969e+00,2.7967e+01,-5.4703e-01
-4.5629e-01,-6.5362e-01,3.0849e+00,4.4269e+00,2.9268e+01,-6.6901e-01
-2.2515e-01,-7.2311e-01,3.1394e+00,6.2786e+00,2.9633e+01,-3.0470e-01
-1.5532e-01,-1.2155e+00,3.2529e+00,6.2806e-01,2.9614e+01,-6.0994e-01
