logfeh,logdust,logNpix,tau,dmod,logl
1.9622e-04,-1.6683e+00,4.4114e+00,2.0499e+00,3.0382e+01,-4.3562e+01
-4.2011e-02,-1.6445e+00,4.4106e+00,2.1110e+00,3.0382e+01,-4.6665e+01
-1.0305e-02,-1.5118e+00,4.4390e+00,2.5002e+00,3.0470e+01,-4.9137e+01
2.7005e-02,-1.5122e+00,4.4303e+00,2.4581e+00,3.0443e+01,-4.2595e+01
1.5474e-02,-1.6223e+00,4.4324e+00,2.1769e+00,3.0440e+01,-4.4385e+01
-3.8148e-02,-1.5638e+00,4.4244e+00,2.3054e+00,3.0422e+01,-4.5008e+01
1.3610e-02,-1.5392e+00,4.4187e+00,2.3872e+00,3.0412e+01,-4.6068e+01
-4.1109e-02,-1.5849e+00,4.4247e+00,2.3102e+00,3.0426e+01,-4.5529e+01
6.8588e-02,-1.8857e+00,4.3881e+00,2.3294e+00,3.0310e+01,-4.8851e+01
-5.6672e-02,-1.4486e+00,4.4314e+00,2.2589e+00,3.0464e+01,-4.8917e+01
1.6512e-03,-1.5054e+00,4.4302e+00,2.4416e+00,3.0439e+01,-4.9166e+01
-9.5539e-02,-1.3461e+00,4.4718e+00,2.3487e+00,3.0584e+01,-4.7818e+01
-1.7137e-02,-1.6677e+00,4.4129e+00,2.0032e+00,3.0383e+01,-4.5045e+01
-4.0254e-02,-1.5835e+00,4.4348e+00,2.2719e+00,3.0449e+01,-4.8294e+01
-9.0815e-02,-1.3737e+00,4.4539e+00,2.1866e+00,3.0528e+01,-4.5382e+01
-6.7135e-02,-1.4530e+00,4.4523e+00,1.9974e+00,3.0507e+01,-4.9647e+01
2.5528e-02,-1.6260e+00,4.4403e+00,2.1679e+00,3.0459e+01,-4.8635e+01
-8.1160e-02,-1.4050e+00,4.4585e+00,2.1479e+00,3.0534e+01,-4.9614e+01
-7.6436e-02,-1.3561e+00,4.4726e+00,2.4526e+00,3.0583e+01,-4.9176e+01
4.4755e-02,-1.7114e+00,4.4071e+00,1.8808e+00,3.0366e+01,-4.8081e+01
-3.0168e-02,-1.6650e+00,4.4211e+00,1.9675e+00,3.0401e+01,-4.7153e+01
-6.6987e-02,-1.4445e+00,4.4606e+00,2.1084e+00,3.0533e+01,-4.4124e+01
-9.4300e-02,-1.3517e+00,4.4538e+00,2.3660e+00,3.0542e+01,-4.8640e+01
-4.1306e-02,-1.5461e+00,4.4135e+00,2.3851e+00,3.0399e+01,-4.9476e+01
-4.3603e-02,-1.5068e+00,4.4195e+00,2.4425e+00,3.0414e+01,-4.9525e+01
3.0476e-02,-1.5406e+00,4.4185e+00,2.3825e+00,3.0412e+01,-4.4156e+01
-2.5484e-02,-1.7287e+00,4.4186e+00,1.8363e+00,3.0393e+01,-4.6564e+01
3.2031e-02,-1.6563e+00,4.4237e+00,2.0881e+00,3.0415e+01,-4.5634e+01
2.4656e-02,-1.5841e+00,4.4139e+00,2.2575e+00,3.0395e+01,-4.6394e+01
-3.3253e-02,-1.6748e+00,4.4311e+00,1.9894e+00,3.0429e+01,-4.5792e+01
2.8381e-03,-1.6347e+00,4.4345e+00,2.1516e+00,3.0444e+01,-4.5641e+01
1.0364e-02,-1.5914e+00,4.4245e+00,2.2713e+00,3.0423e+01,-4.7915e+01
1.8527e-02,-1.5284e+00,4.4115e+00,2.3809e+00,3.0392e+01,-4.6703e+01
5.8361e-02,-1.7489e+00,4.3808e+00,2.4455e+00,3.0301e+01,-4.7050e+01
-5.8859e-02,-1.4271e+00,4.4588e+00,2.3430e+00,3.0538e+01,-4.9709e+01
5.2136e-02,-1.9193e+00,4.4011e+00,2.1271e+00,3.0342e+01,-4.5079e+01
-1.2857e-02,-1.5100e+00,4.4206e+00,2.4447e+00,3.0416e+01,-4.9002e+01
2.1064e-02,-1.5869e+00,4.4288e+00,2.2970e+00,3.0434e+01,-4.5672e+01
