niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.2000e+02,1.0000e+00,1.8838e+01,-2.5122e+04,-2.5129e+04,-2.3976e-01,-2.5129e+04,1.1950e-01,7.1475e+00,2.4951e+04,2.4562e+02,3.5806e-02,-1.3357e+00,1.4156e+00,1.7577e+00,2.3995e+00,4.3209e+00,5.2850e+00,3.1413e+01
1.2100e+02,3.0000e+00,1.8906e+01,-2.5103e+04,-2.5110e+04,-2.4176e-01,-2.5110e+04,1.1952e-01,7.1495e+00,2.4821e+04,2.5028e+02,-1.0645e-01,-1.3297e+00,7.3260e-01,1.3163e+00,2.7987e+00,3.3590e+00,5.5897e+00,3.2218e+01
1.2200e+02,1.0000e+00,1.9033e+01,-2.5020e+04,-2.5027e+04,-2.4376e-01,-2.5027e+04,1.1954e-01,7.1515e+00,2.4802e+04,2.5173e+02,2.0014e-01,-1.7762e+00,-1.1271e-01,8.4274e-01,2.2571e+00,3.4382e+00,5.2876e+00,3.1292e+01
1.2300e+02,2.0000e+00,1.9129e+01,-2.5008e+04,-2.5015e+04,-2.4575e-01,-2.5015e+04,1.1955e-01,7.1534e+00,2.4719e+04,2.5499e+02,-3.3734e-01,-1.3195e+00,3.1902e-01,2.0705e+00,2.0926e+00,4.0756e+00,6.1541e+00,3.3865e+01
1.2400e+02,1.0000e+00,1.9255e+01,-2.4986e+04,-2.4993e+04,-2.4775e-01,-2.4993e+04,1.1957e-01,7.1555e+00,2.4706e+04,2.5664e+02,-3.2151e-01,-1.5051e+00,1.0668e+00,1.1508e+00,1.4934e+00,4.0362e+00,5.7144e+00,3.2741e+01
1.2500e+02,1.0000e+00,1.9380e+01,-2.4974e+04,-2.4981e+04,-2.4975e-01,-2.4981e+04,1.1958e-01,7.1573e+00,2.4685e+04,2.5828e+02,-1.9264e-02,-1.4395e+00,7.8526e-01,1.5786e+00,2.8568e+00,3.4189e+00,5.2372e+00,3.1225e+01
1.2600e+02,1.0000e+00,1.9505e+01,-2.4861e+04,-2.4868e+04,-2.5175e-01,-2.4868e+04,1.1960e-01,7.1595e+00,2.4673e+04,2.5972e+02,-6.6179e-01,-1.7733e+00,7.6024e-01,1.6221e+00,2.1929e+00,4.4759e+00,5.4600e+00,3.2422e+01
1.2700e+02,1.0000e+00,1.9629e+01,-2.4466e+04,-2.4473e+04,-2.5375e-01,-2.4473e+04,1.1962e-01,7.1615e+00,2.4560e+04,2.6154e+02,-4.1188e-01,-1.7994e+00,-1.1864e-01,8.8999e-01,1.9738e+00,4.7391e+00,5.0432e+00,3.1713e+01
1.2800e+02,2.0000e+00,1.9723e+01,-2.4317e+04,-2.4324e+04,-2.5574e-01,-2.4324e+04,1.1964e-01,7.1635e+00,2.4165e+04,2.6482e+02,-6.0854e-01,-1.9126e+00,1.0915e-02,2.0771e+00,1.6189e+00,4.6540e+00,4.7516e+00,3.1232e+01
1.2900e+02,1.0000e+00,1.9846e+01,-2.4142e+04,-2.4149e+04,-2.5774e-01,-2.4149e+04,1.1965e-01,7.1655e+00,2.4016e+04,2.6651e+02,1.2949e-01,-1.7224e+00,-2.2448e-02,1.9343e+00,3.0685e+00,4.8830e+00,5.4580e+00,3.2320e+01
1.3000e+02,1.0000e+00,1.9969e+01,-2.4125e+04,-2.4132e+04,-2.5974e-01,-2.4132e+04,1.1967e-01,7.1675e+00,2.3840e+04,2.6839e+02,6.5726e-02,-1.4561e+00,6.4548e-01,8.1312e-01,1.3348e+00,3.2261e+00,5.6900e+00,3.2475e+01
1.3100e+02,1.0000e+00,2.0092e+01,-2.3750e+04,-2.3757e+04,-2.6174e-01,-2.3757e+04,1.1969e-01,7.1695e+00,2.3824e+04,2.6999e+02,-7.5957e-04,-1.0565e+00,5.0623e-01,2.2669e+00,1.5852e+00,3.8494e+00,5.8709e+00,3.2955e+01
1.3200e+02,1.0000e+00,2.0214e+01,-2.3716e+04,-2.3724e+04,-2.6374e-01,-2.3724e+04,1.1970e-01,7.1715e+00,2.3449e+04,2.7159e+02,-8.9901e-01,-1.3135e+00,6.9801e-01,6.3707e-01,2.7410e+00,3.3451e+00,5.8963e+00,3.3522e+01
1.3300e+02,1.0000e+00,2.0336e+01,-2.3661e+04,-2.3669e+04,-2.6573e-01,-2.3669e+04,1.1972e-01,7.1735e+00,2.3415e+04,2.7342e+02,-6.2482e-01,-1.5382e+00,4.5542e-01,1.7062e+00,3.0046e+00,4.5801e+00,5.7333e+00,3.3194e+01
1.3400e+02,1.0000e+00,2.0458e+01,-2.3623e+04,-2.3630e+04,-2.6773e-01,-2.3630e+04,1.1974e-01,7.1755e+00,2.3360e+04,2.7504e+02,-4.2138e-01,-1.1528e+00,8.2027e-01,1.2706e+00,1.5413e+00,3.7212e+00,6.0388e+00,3.3693e+01
1.3500e+02,1.0000e+00,2.0579e+01,-2.3552e+04,-2.3559e+04,-2.6973e-01,-2.3559e+04,1.1975e-01,7.1775e+00,2.3322e+04,2.7662e+02,-2.8816e-01,-1.4064e+00,1.1499e+00,2.0457e+00,1.6862e+00,3.3866e+00,5.4428e+00,3.2074e+01
1.3600e+02,2.0000e+00,2.0669e+01,-2.3305e+04,-2.3312e+04,-2.7173e-01,-2.3312e+04,1.1977e-01,7.1795e+00,2.3251e+04,2.7986e+02,2.0681e-01,-1.1963e+00,1.1969e+00,2.4656e+00,2.0321e+00,4.2111e+00,5.4547e+00,3.1872e+01
1.3700e+02,1.0000e+00,2.0789e+01,-2.3279e+04,-2.3286e+04,-2.7373e-01,-2.3286e+04,1.1979e-01,7.1815e+00,2.3004e+04,2.8149e+02,1.7330e-01,-1.2550e+00,1.2857e+00,1.0094e+00,2.2553e+00,4.5354e+00,6.0853e+00,3.3550e+01
1.3800e+02,1.0000e+00,2.0909e+01,-2.3267e+04,-2.3274e+04,-2.7572e-01,-2.3274e+04,1.1980e-01,7.1832e+00,2.2978e+04,2.8313e+02,-3.0354e-01,-1.5447e+00,1.3534e+00,2.0290e+00,2.4509e+00,4.7848e+00,5.8921e+00,3.3498e+01
1.3900e+02,1.0000e+00,2.1029e+01,-2.3221e+04,-2.3228e+04,-2.7772e-01,-2.3228e+04,1.1982e-01,7.1855e+00,2.2966e+04,2.8475e+02,-9.5229e-01,-1.7009e+00,2.0775e-01,1.7782e+00,1.3193e+00,4.7547e+00,4.6539e+00,3.1550e+01
1.4000e+02,1.0000e+00,2.1148e+01,-2.3107e+04,-2.3114e+04,-2.7972e-01,-2.3114e+04,1.1984e-01,7.1875e+00,2.2920e+04,2.8619e+02,1.8697e-01,-1.5339e+00,5.4779e-01,1.3200e+00,1.8060e+00,4.4808e+00,5.9962e+00,3.3397e+01
1.4100e+02,1.0000e+00,2.1267e+01,-2.3073e+04,-2.3080e+04,-2.8172e-01,-2.3080e+04,1.1985e-01,7.1895e+00,2.2806e+04,2.8784e+02,-8.6345e-01,-1.2857e+00,3.2099e-01,2.4786e+00,2.9886e+00,3.6961e+00,5.9463e+00,3.3698e+01
1.4200e+02,1.0000e+00,2.1386e+01,-2.2863e+04,-2.2870e+04,-2.8372e-01,-2.2870e+04,1.1987e-01,7.1915e+00,2.2772e+04,2.8946e+02,-9.3306e-01,-1.7868e+00,7.4918e-01,2.0673e+00,2.7674e+00,3.0275e+00,5.4135e+00,3.2385e+01
1.4300e+02,1.0000e+00,2.1504e+01,-2.2806e+04,-2.2814e+04,-2.8571e-01,-2.2814e+04,1.1989e-01,7.1935e+00,2.2562e+04,2.9110e+02,-8.8741e-01,-1.7927e+00,7.2728e-01,1.1391e+00,2.3194e+00,4.2262e+00,5.8820e+00,3.3691e+01
1.4400e+02,2.0000e+00,2.1589e+01,-2.2750e+04,-2.2758e+04,-2.8771e-01,-2.2758e+04,1.1990e-01,7.1955e+00,2.2505e+04,2.9457e+02,-1.1789e-01,-1.2360e+00,1.5344e-01,1.0386e+00,2.5998e+00,3.2142e+00,5.1180e+00,3.1089e+01
1.4500e+02,1.0000e+00,2.1707e+01,-2.2738e+04,-2.2745e+04,-2.8971e-01,-2.2745e+04,1.1992e-01,7.1974e+00,2.2449e+04,2.9619e+02,2.0557e-01,-1.9830e+00,8.1736e-01,8.1579e-01,1.5760e+00,4.2147e+00,6.1395e+00,3.3779e+01
1.4600e+02,1.0000e+00,2.1824e+01,-2.2720e+04,-2.2728e+04,-2.9171e-01,-2.2728e+04,1.1994e-01,7.1995e+00,2.2437e+04,2.9782e+02,-1.0626e-01,-1.2759e+00,-4.9843e-01,1.1065e+00,2.4263e+00,4.7772e+00,4.8542e+00,3.1480e+01
1.4700e+02,1.0000e+00,2.1940e+01,-2.2716e+04,-2.2723e+04,-2.9371e-01,-2.2723e+04,1.1913e-01,7.1032e+00,2.2419e+04,2.9943e+02,-6.4741e-01,-1.6650e+00,-3.6873e-01,2.0566e+00,2.2839e+00,4.2377e+00,5.4368e+00,3.2484e+01
1.4800e+02,1.0000e+00,2.2057e+01,-2.2546e+04,-2.2553e+04,-2.9570e-01,-2.2553e+04,1.1997e-01,7.2035e+00,2.2415e+04,3.0122e+02,-7.1163e-01,-1.9795e+00,-3.6993e-01,8.5904e-01,1.9599e+00,3.6826e+00,5.6094e+00,3.2923e+01
1.4900e+02,1.0000e+00,2.2173e+01,-2.2443e+04,-2.2450e+04,-2.9770e-01,-2.2450e+04,1.1999e-01,7.2055e+00,2.2245e+04,3.0279e+02,-8.3467e-01,-1.0255e+00,-1.7451e-01,2.0556e+00,2.2297e+00,4.4518e+00,4.7820e+00,3.1061e+01
1.5000e+02,2.0000e+00,2.2255e+01,-2.2428e+04,-2.2435e+04,-2.9970e-01,-2.2435e+04,1.2000e-01,7.2074e+00,2.2142e+04,3.0579e+02,1.6603e-01,-1.1739e+00,-2.4489e-01,1.8289e+00,3.0333e+00,4.3983e+00,5.2076e+00,3.1541e+01
1.5100e+02,1.0000e+00,2.2370e+01,-2.2359e+04,-2.2366e+04,-3.0170e-01,-2.2366e+04,1.2002e-01,7.2095e+00,2.2127e+04,3.0737e+02,-5.6574e-01,-1.8714e+00,8.2681e-01,1.3175e+00,1.3178e+00,3.9168e+00,5.2324e+00,3.1893e+01
1.5200e+02,1.0000e+00,2.2485e+01,-2.2186e+04,-2.2193e+04,-3.0370e-01,-2.2193e+04,1.2004e-01,7.2115e+00,2.2058e+04,3.0895e+02,-5.7784e-01,-1.0042e+00,3.8837e-01,2.1567e+00,2.6722e+00,4.8370e+00,5.6061e+00,3.2981e+01
1.5300e+02,2.0000e+00,2.2566e+01,-2.2185e+04,-2.2192e+04,-3.0569e-01,-2.2192e+04,1.1090e-01,6.1551e+00,2.1885e+04,3.1229e+02,-6.8016e-01,-1.2062e+00,9.4181e-01,1.6000e+00,3.2070e+00,4.4245e+00,5.7732e+00,3.3349e+01
1.5400e+02,2.0000e+00,2.2647e+01,-2.2164e+04,-2.2171e+04,-3.0769e-01,-2.2171e+04,1.2007e-01,7.2154e+00,2.1884e+04,3.1544e+02,-5.0748e-01,-1.8333e+00,3.7484e-01,6.2969e-01,2.0355e+00,4.0383e+00,5.8372e+00,3.3504e+01
1.5500e+02,1.0000e+00,2.2761e+01,-2.2068e+04,-2.2075e+04,-3.0969e-01,-2.2075e+04,1.2009e-01,7.2174e+00,2.1863e+04,3.1701e+02,-8.1953e-01,-1.9328e+00,1.2765e+00,6.1544e-01,1.3247e+00,3.1322e+00,5.3351e+00,3.2186e+01
1.5600e+02,1.0000e+00,2.2874e+01,-2.2047e+04,-2.2054e+04,-3.1169e-01,-2.2054e+04,1.2010e-01,7.2194e+00,2.1767e+04,3.1839e+02,-4.1697e-01,-1.9572e+00,1.1813e+00,1.3609e+00,3.1203e+00,3.4095e+00,5.7617e+00,3.3246e+01
1.5700e+02,2.0000e+00,2.2953e+01,-2.1929e+04,-2.1936e+04,-3.1369e-01,-2.1936e+04,1.2012e-01,7.2214e+00,2.1746e+04,3.2162e+02,-9.1778e-01,-1.2122e+00,4.8900e-01,8.8858e-01,2.3070e+00,4.0976e+00,5.0653e+00,3.1572e+01
1.5800e+02,1.0000e+00,2.3066e+01,-2.1685e+04,-2.1693e+04,-3.1568e-01,-2.1693e+04,1.2014e-01,7.2234e+00,2.1628e+04,3.2320e+02,-5.2362e-01,-1.8068e+00,1.3801e-01,1.7892e+00,2.3402e+00,4.7562e+00,5.5967e+00,3.3145e+01
1.5900e+02,1.0000e+00,2.3178e+01,-2.1631e+04,-2.1639e+04,-3.1768e-01,-2.1639e+04,1.2015e-01,7.2254e+00,2.1384e+04,3.2502e+02,-1.3427e-02,-1.9015e+00,3.4889e-01,1.2962e+00,2.9305e+00,4.3395e+00,4.8862e+00,3.1099e+01
1.6000e+02,1.0000e+00,2.3290e+01,-2.1590e+04,-2.1597e+04,-3.1968e-01,-2.1597e+04,1.2017e-01,7.2274e+00,2.1330e+04,3.2654e+02,-4.5313e-01,-1.0291e+00,1.0119e+00,7.9846e-01,3.1197e+00,4.5712e+00,4.9617e+00,3.1562e+01
1.6100e+02,1.0000e+00,2.3401e+01,-2.1585e+04,-2.1592e+04,-3.2168e-01,-2.1592e+04,1.1954e-01,7.1520e+00,2.1289e+04,3.2816e+02,-9.3483e-01,-1.9073e+00,1.2382e+00,8.7121e-01,1.9911e+00,4.2242e+00,5.3858e+00,3.2580e+01
1.6200e+02,1.0000e+00,2.3512e+01,-2.1507e+04,-2.1514e+04,-3.2368e-01,-2.1514e+04,1.2020e-01,7.2314e+00,2.1284e+04,3.2954e+02,-9.4762e-01,-1.8258e+00,5.9502e-01,8.8069e-01,2.3986e+00,3.9436e+00,5.9139e+00,3.3881e+01
1.6300e+02,1.0000e+00,2.3623e+01,-2.1495e+04,-2.1502e+04,-3.2567e-01,-2.1502e+04,1.2022e-01,7.2333e+00,2.1206e+04,3.3135e+02,-4.5511e-01,-1.3285e+00,4.6870e-01,1.4625e+00,2.9679e+00,4.7739e+00,4.4333e+00,3.1416e+01
1.6400e+02,1.0000e+00,2.3734e+01,-2.1471e+04,-2.1478e+04,-3.2767e-01,-2.1478e+04,1.2023e-01,7.2354e+00,2.1194e+04,3.3297e+02,-3.2890e-01,-1.1808e+00,-4.2155e-01,1.8738e+00,2.7996e+00,4.3318e+00,5.7699e+00,3.3231e+01
1.6500e+02,2.0000e+00,2.3810e+01,-2.1462e+04,-2.1470e+04,-3.2967e-01,-2.1470e+04,1.2021e-01,7.2325e+00,2.1170e+04,3.3593e+02,-1.6695e-01,-1.2988e+00,6.2807e-01,1.4141e+00,3.0754e+00,3.9635e+00,5.9492e+00,3.3581e+01
1.6600e+02,1.0000e+00,2.3919e+01,-2.1406e+04,-2.1414e+04,-3.3167e-01,-2.1414e+04,1.2027e-01,7.2394e+00,2.1161e+04,3.3774e+02,1.3089e-01,-1.5636e+00,2.5623e-01,6.2577e-01,1.5492e+00,3.8474e+00,5.3177e+00,3.1795e+01
1.6700e+02,1.0000e+00,2.4029e+01,-2.1244e+04,-2.1251e+04,-3.3367e-01,-2.1251e+04,1.2028e-01,7.2414e+00,2.1105e+04,3.3931e+02,-1.7887e-02,-1.1384e+00,3.2297e-01,1.9058e+00,1.7949e+00,3.3056e+00,5.8172e+00,3.3081e+01
1.6800e+02,1.0000e+00,2.4138e+01,-2.1225e+04,-2.1232e+04,-3.3566e-01,-2.1232e+04,1.2030e-01,7.2434e+00,2.0943e+04,3.4087e+02,-2.6662e-01,-1.6289e+00,1.3239e+00,1.9708e+00,2.6500e+00,3.8397e+00,5.9522e+00,3.3719e+01
1.6900e+02,1.0000e+00,2.4247e+01,-2.1185e+04,-2.1192e+04,-3.3766e-01,-2.1192e+04,1.2032e-01,7.2454e+00,2.0924e+04,3.4246e+02,-8.2554e-01,-1.5897e+00,1.2549e+00,1.7955e+00,2.8372e+00,4.0436e+00,5.8951e+00,3.3817e+01
1.7000e+02,1.0000e+00,2.4355e+01,-2.1134e+04,-2.1142e+04,-3.3966e-01,-2.1142e+04,1.2033e-01,7.2474e+00,2.0884e+04,3.4407e+02,-6.2857e-01,-1.2820e+00,1.4598e+00,1.6387e+00,3.0451e+00,3.2526e+00,5.9433e+00,3.3811e+01
1.7100e+02,1.0000e+00,2.4464e+01,-2.1027e+04,-2.1034e+04,-3.4166e-01,-2.1034e+04,1.2035e-01,7.2494e+00,2.0833e+04,3.4547e+02,-7.2150e-01,-1.1102e+00,3.6607e-01,1.9293e+00,2.0459e+00,4.1609e+00,5.6091e+00,3.3003e+01
1.7200e+02,1.0000e+00,2.4571e+01,-2.1007e+04,-2.1014e+04,-3.4366e-01,-2.1014e+04,1.2037e-01,7.2514e+00,2.0726e+04,3.4722e+02,-2.9485e-01,-1.2798e+00,-8.7151e-02,2.4592e+00,1.9117e+00,3.7945e+00,6.1264e+00,3.4146e+01
1.7300e+02,2.0000e+00,2.4644e+01,-2.0926e+04,-2.0934e+04,-3.4565e-01,-2.0934e+04,1.2038e-01,7.2534e+00,2.0706e+04,3.5066e+02,-9.5015e-01,-1.1657e+00,-3.0166e-01,1.5811e+00,3.0115e+00,2.9930e+00,5.5610e+00,3.2905e+01
1.7400e+02,1.0000e+00,2.4751e+01,-2.0902e+04,-2.0910e+04,-3.4765e-01,-2.0910e+04,1.2040e-01,7.2554e+00,2.0625e+04,3.5249e+02,1.3218e-01,-1.7440e+00,1.2603e+00,1.2597e+00,1.7352e+00,3.0140e+00,5.5313e+00,3.2357e+01
1.7500e+02,1.0000e+00,2.4858e+01,-2.0771e+04,-2.0778e+04,-3.4965e-01,-2.0778e+04,1.2042e-01,7.2574e+00,2.0601e+04,3.5390e+02,-5.9285e-01,-1.4597e+00,1.3289e+00,1.5472e+00,1.3420e+00,4.3664e+00,5.1054e+00,3.1845e+01
1.7600e+02,1.0000e+00,2.4965e+01,-2.0762e+04,-2.0769e+04,-3.5165e-01,-2.0769e+04,1.2041e-01,7.2563e+00,2.0470e+04,3.5552e+02,-9.1418e-01,-1.6794e+00,6.4882e-01,1.7550e+00,2.2902e+00,3.2051e+00,5.9298e+00,3.3953e+01
1.7700e+02,1.0000e+00,2.5071e+01,-2.0740e+04,-2.0747e+04,-3.5365e-01,-2.0747e+04,1.2045e-01,7.2614e+00,2.0461e+04,3.5707e+02,-4.0684e-01,-1.8361e+00,1.4111e+00,1.6282e+00,2.9197e+00,4.4242e+00,5.3581e+00,3.2484e+01
1.7800e+02,1.0000e+00,2.5177e+01,-2.0687e+04,-2.0694e+04,-3.5564e-01,-2.0694e+04,1.2047e-01,7.2634e+00,2.0439e+04,3.5842e+02,-2.9545e-01,-1.8871e+00,9.1648e-02,1.6995e+00,2.6539e+00,3.8547e+00,5.1069e+00,3.1627e+01
1.7900e+02,1.0000e+00,2.5282e+01,-2.0513e+04,-2.0520e+04,-3.5764e-01,-2.0520e+04,1.2048e-01,7.2654e+00,2.0386e+04,3.5981e+02,-5.8079e-01,-1.9812e+00,-1.5333e-01,1.7950e+00,1.2940e+00,4.2521e+00,5.1517e+00,3.2053e+01
1.8000e+02,2.0000e+00,2.5352e+01,-2.0350e+04,-2.0357e+04,-3.5964e-01,-2.0357e+04,1.2050e-01,7.2674e+00,2.0212e+04,3.6344e+02,-6.3621e-01,-1.8383e+00,1.3702e+00,2.3860e+00,3.1427e+00,3.5887e+00,6.0459e+00,3.4224e+01
1.8100e+02,2.0000e+00,2.5421e+01,-2.0314e+04,-2.0322e+04,-3.6164e-01,-2.0322e+04,1.2052e-01,7.2694e+00,2.0049e+04,3.6637e+02,-4.2774e-01,-1.0796e+00,1.2224e+00,1.0401e+00,1.9614e+00,3.2808e+00,5.9798e+00,3.3826e+01
1.8200e+02,1.0000e+00,2.5526e+01,-2.0092e+04,-2.0100e+04,-3.6364e-01,-2.0100e+04,1.2053e-01,7.2714e+00,2.0013e+04,3.6794e+02,-1.0337e-01,-1.1261e+00,1.0749e+00,7.3265e-01,1.8792e+00,3.5331e+00,5.4566e+00,3.2336e+01
1.8300e+02,1.0000e+00,2.5630e+01,-2.0091e+04,-2.0098e+04,-3.6563e-01,-2.0098e+04,1.1240e-01,6.3229e+00,1.9791e+04,3.6971e+02,-3.6782e-01,-1.6473e+00,8.3710e-02,1.0597e+00,2.7117e+00,3.2972e+00,5.1967e+00,3.1906e+01
1.8400e+02,1.0000e+00,2.5734e+01,-2.0033e+04,-2.0040e+04,-3.6763e-01,-2.0040e+04,1.2057e-01,7.2754e+00,1.9790e+04,3.7129e+02,-8.3807e-01,-1.0178e+00,4.0889e-01,2.2535e+00,2.6364e+00,4.3858e+00,5.7054e+00,3.3363e+01
1.8500e+02,1.0000e+00,2.5838e+01,-1.9987e+04,-1.9995e+04,-3.6963e-01,-1.9995e+04,1.2058e-01,7.2774e+00,1.9732e+04,3.7286e+02,-6.0465e-01,-1.1544e+00,-3.4208e-01,1.4466e+00,2.4446e+00,4.2747e+00,5.3980e+00,3.2579e+01
1.8600e+02,1.0000e+00,2.5941e+01,-1.9945e+04,-1.9953e+04,-3.7163e-01,-1.9953e+04,1.2060e-01,7.2794e+00,1.9686e+04,3.7467e+02,-5.5025e-01,-1.4274e+00,1.3265e-01,2.4234e+00,1.3881e+00,3.4200e+00,5.0693e+00,3.1626e+01
1.8700e+02,3.0000e+00,2.5972e+01,-1.9888e+04,-1.9895e+04,-3.7363e-01,-1.9895e+04,1.2062e-01,7.2814e+00,1.9644e+04,3.7917e+02,-4.1499e-01,-1.2098e+00,1.3101e+00,1.9754e+00,1.5172e+00,4.3538e+00,5.4072e+00,3.2547e+01
1.8800e+02,3.0000e+00,2.6003e+01,-1.9883e+04,-1.9890e+04,-3.7562e-01,-1.9890e+04,1.2001e-01,7.2082e+00,1.9587e+04,3.8418e+02,-9.1438e-01,-1.5312e+00,1.7310e-01,7.0031e-01,1.5370e+00,4.7410e+00,5.9200e+00,3.4135e+01
1.8900e+02,1.0000e+00,2.6105e+01,-1.9869e+04,-1.9876e+04,-3.7762e-01,-1.9876e+04,1.2065e-01,7.2854e+00,1.9582e+04,3.8555e+02,1.9621e-02,-1.9080e+00,1.2398e+00,5.6779e-01,2.9932e+00,4.7132e+00,5.8769e+00,3.3611e+01
1.9000e+02,1.0000e+00,2.6207e+01,-1.9844e+04,-1.9851e+04,-3.7962e-01,-1.9851e+04,1.2067e-01,7.2874e+00,1.9568e+04,3.8704e+02,-1.8849e-01,-1.2184e+00,-5.2510e-01,1.9597e+00,1.3331e+00,4.5717e+00,5.5983e+00,3.2974e+01
1.9100e+02,1.0000e+00,2.6309e+01,-1.9785e+04,-1.9792e+04,-3.8162e-01,-1.9792e+04,1.2068e-01,7.2894e+00,1.9542e+04,3.8844e+02,-3.9849e-01,-1.2341e+00,1.1347e+00,1.0395e+00,2.8811e+00,4.4758e+00,5.6237e+00,3.3117e+01
1.9200e+02,1.0000e+00,2.6410e+01,-1.9780e+04,-1.9788e+04,-3.8362e-01,-1.9788e+04,1.1991e-01,7.1961e+00,1.9484e+04,3.8978e+02,-5.2533e-02,-1.4488e+00,4.6593e-01,1.9017e+00,1.9009e+00,3.5890e+00,5.6259e+00,3.2863e+01
1.9300e+02,1.0000e+00,2.6511e+01,-1.9673e+04,-1.9680e+04,-3.8561e-01,-1.9680e+04,1.2072e-01,7.2934e+00,1.9479e+04,3.9154e+02,2.0730e-01,-1.8528e+00,-4.7649e-01,1.7227e+00,1.4935e+00,4.8172e+00,4.8276e+00,3.1774e+01
1.9400e+02,2.0000e+00,2.6575e+01,-1.9644e+04,-1.9651e+04,-3.8761e-01,-1.9651e+04,1.2073e-01,7.2954e+00,1.9372e+04,3.9492e+02,-9.1522e-01,-1.8983e+00,6.9761e-01,9.3904e-01,3.0250e+00,4.9096e+00,5.7436e+00,3.3901e+01
1.9500e+02,4.0000e+00,2.6567e+01,-1.9642e+04,-1.9649e+04,-3.8961e-01,-1.9649e+04,1.1447e-01,6.5582e+00,1.9343e+04,4.0132e+02,-9.2531e-01,-1.8307e+00,-3.9772e-01,2.3470e+00,2.1602e+00,3.1284e+00,5.5067e+00,3.3009e+01
1.9600e+02,1.0000e+00,2.6667e+01,-1.9561e+04,-1.9569e+04,-3.9161e-01,-1.9569e+04,1.2076e-01,7.2994e+00,1.9341e+04,4.0313e+02,2.1554e-01,-1.9940e+00,1.4318e+00,2.1969e+00,2.5430e+00,4.5258e+00,5.6669e+00,3.2987e+01
1.9700e+02,1.0000e+00,2.6766e+01,-1.9500e+04,-1.9507e+04,-3.9361e-01,-1.9507e+04,1.2078e-01,7.3014e+00,1.9260e+04,4.0470e+02,-8.9059e-01,-1.4498e+00,1.1199e+00,9.3712e-01,1.4205e+00,4.7742e+00,5.4559e+00,3.3162e+01
1.9800e+02,1.0000e+00,2.6866e+01,-1.9461e+04,-1.9468e+04,-3.9560e-01,-1.9468e+04,1.2080e-01,7.3034e+00,1.9199e+04,4.0628e+02,9.6485e-02,-1.6291e+00,-3.7448e-01,1.6925e+00,2.0902e+00,3.5770e+00,5.3662e+00,3.2159e+01
1.9900e+02,1.0000e+00,2.6965e+01,-1.9439e+04,-1.9446e+04,-3.9760e-01,-1.9446e+04,1.2081e-01,7.3054e+00,1.9160e+04,4.0783e+02,4.7275e-02,-1.2829e+00,-5.7543e-02,1.6997e+00,3.0835e+00,4.1467e+00,5.7250e+00,3.3099e+01
2.0000e+02,1.0000e+00,2.7064e+01,-1.9422e+04,-1.9429e+04,-3.9960e-01,-1.9429e+04,1.2083e-01,7.3074e+00,1.9138e+04,4.0965e+02,2.4733e-01,-1.5190e+00,6.7752e-01,1.4346e+00,3.0360e+00,4.3699e+00,5.3186e+00,3.2132e+01
2.0100e+02,1.0000e+00,2.7162e+01,-1.9394e+04,-1.9401e+04,-4.0160e-01,-1.9401e+04,1.2085e-01,7.3094e+00,1.9121e+04,4.1122e+02,-8.4496e-01,-1.8599e+00,-1.7223e-01,1.9823e+00,2.5331e+00,3.6976e+00,5.6885e+00,3.3524e+01
2.0200e+02,1.0000e+00,2.7260e+01,-1.9318e+04,-1.9325e+04,-4.0360e-01,-1.9325e+04,1.2086e-01,7.3114e+00,1.9093e+04,4.1297e+02,-2.3212e-01,-1.3546e+00,1.2078e+00,1.6584e+00,1.5635e+00,3.3686e+00,5.0564e+00,3.1384e+01
2.0300e+02,1.0000e+00,2.7358e+01,-1.9274e+04,-1.9281e+04,-4.0559e-01,-1.9281e+04,1.2088e-01,7.3133e+00,1.9017e+04,4.1452e+02,-1.3348e-01,-1.0406e+00,2.7453e-01,5.8851e-01,2.3961e+00,3.0768e+00,6.0585e+00,3.3946e+01
2.0400e+02,1.0000e+00,2.7456e+01,-1.9252e+04,-1.9259e+04,-4.0759e-01,-1.9259e+04,1.2090e-01,7.3153e+00,1.8973e+04,4.1588e+02,-9.5520e-01,-1.6678e+00,1.3290e+00,1.9035e+00,1.3332e+00,3.1144e+00,5.5442e+00,3.3134e+01
2.0500e+02,1.0000e+00,2.7554e+01,-1.9207e+04,-1.9214e+04,-4.0959e-01,-1.9214e+04,1.2091e-01,7.3173e+00,1.8951e+04,4.1727e+02,-1.2194e-01,-1.8018e+00,5.3794e-01,9.6045e-01,1.8141e+00,3.2529e+00,4.9631e+00,3.1166e+01
2.0600e+02,1.0000e+00,2.7651e+01,-1.9126e+04,-1.9133e+04,-4.1159e-01,-1.9133e+04,1.2093e-01,7.3193e+00,1.8906e+04,4.1881e+02,-7.6187e-02,-1.1489e+00,8.2222e-01,1.8677e+00,2.3760e+00,3.0355e+00,5.3674e+00,3.2180e+01
2.0700e+02,1.0000e+00,2.7748e+01,-1.9119e+04,-1.9127e+04,-4.1359e-01,-1.9127e+04,1.2073e-01,7.2950e+00,1.8825e+04,4.2039e+02,-6.8043e-01,-1.8917e+00,1.0166e+00,2.0999e+00,2.7886e+00,4.7444e+00,5.4934e+00,3.3273e+01
