logfeh,logdust,logNpix,tau,dmod,logl
4.4615e-02,-1.3929e+00,2.9205e+00,2.0570e+00,2.8726e+01,-1.3703e-02
-2.4712e-01,-9.7026e-01,3.0208e+00,6.4247e-01,2.8933e+01,-1.5524e-02
-2.0447e-01,-1.0313e+00,3.0512e+00,6.5871e-01,2.9040e+01,-1.6170e-02
-4.5225e-01,-7.9195e-01,3.0693e+00,2.7679e+00,2.9188e+01,-5.9211e-03
-3.1238e-02,-1.4370e+00,2.9293e+00,1.4225e+00,2.8677e+01,-1.8647e-02
-2.8919e-01,-1.0105e+00,3.0018e+00,5.1182e-01,2.8935e+01,-2.0803e-02
-2.9888e-01,-7.4223e-01,3.2392e+00,4.0407e+00,2.9634e+01,-1.2719e-02
-3.1946e-02,-1.2777e+00,2.9284e+00,1.2220e+00,2.8666e+01,-1.1515e-02
1.5521e-02,-1.3289e+00,2.9281e+00,1.5536e+00,2.8695e+01,-1.8461e-02
-2.0248e-01,-9.5480e-01,3.0236e+00,1.9544e+00,2.9052e+01,-1.7410e-02
-2.0537e-01,-1.1140e+00,3.0669e+00,2.2907e+00,2.9201e+01,-1.2758e-02
-4.3791e-02,-1.0934e+00,2.9732e+00,2.6642e+00,2.8786e+01,-2.0607e-02
-2.8799e-01,-1.0589e+00,3.0458e+00,2.0955e+00,2.9095e+01,-1.0583e-02
-2.9121e-01,-1.1000e+00,3.0116e+00,2.0449e+00,2.9086e+01,-2.0168e-02
-2.7669e-01,-9.3818e-01,3.0166e+00,2.1889e+00,2.9030e+01,-6.6612e-03
-2.2003e-01,-1.0852e+00,3.0416e+00,5.2032e-01,2.9043e+01,-9.7605e-03
-1.8116e-02,-1.3606e+00,2.9342e+00,2.0856e+00,2.8728e+01,-1.4765e-02
1.0406e-02,-1.1497e+00,2.9518e+00,2.1674e+00,2.8735e+01,-1.5438e-02
-1.1070e-03,-1.3386e+00,2.9684e+00,2.5073e+00,2.8905e+01,-1.4393e-02
