logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.4111e-01,-5.1858e-01,2.2799e+00,4.0877e-01,1.3257e+00,2.5413e+00,4.3572e+00,2.9349e+01,-3.9754e+03
1.5820e-01,-5.1069e-01,2.3177e+00,6.6343e-01,1.5440e+00,2.6892e+00,4.3928e+00,2.9436e+01,-3.9726e+03
1.3404e-01,-5.0014e-01,2.2939e+00,5.8897e-01,1.6616e+00,1.6221e+00,4.3786e+00,2.9392e+01,-3.9627e+03
1.6013e-01,-5.2957e-01,2.2424e+00,2.3168e-01,5.1223e-01,1.4631e+00,4.3396e+00,2.9269e+01,-3.9361e+03
1.5717e-01,-5.5390e-01,2.3158e+00,1.7435e-02,1.3728e+00,3.1084e+00,4.3882e+00,2.9497e+01,-3.9672e+03
1.6735e-01,-5.1659e-01,2.3274e+00,1.1299e+00,6.7014e-01,3.1048e+00,4.3961e+00,2.9504e+01,-3.9636e+03
1.6366e-01,-5.2968e-01,2.3134e+00,6.7216e-01,1.1578e+00,3.1120e+00,4.3865e+00,2.9488e+01,-3.9773e+03
1.8536e-01,-5.7403e-01,2.2325e+00,1.9374e-01,1.3536e+00,2.0062e+00,4.3363e+00,2.9267e+01,-3.9780e+03
1.5232e-01,-5.2443e-01,2.2392e+00,1.3227e+00,7.4821e-01,1.4431e+00,4.3358e+00,2.9267e+01,-3.9688e+03
1.4590e-01,-5.6679e-01,2.2545e+00,7.5768e-01,1.3336e+00,3.3453e+00,4.2889e+00,2.9347e+01,-3.9674e+03
1.5340e-01,-5.3272e-01,2.2404e+00,1.1130e+00,1.1825e+00,2.5738e+00,4.3195e+00,2.9269e+01,-3.9467e+03
1.5794e-01,-5.0587e-01,2.2629e+00,1.2053e+00,1.8149e+00,2.8695e+00,4.3376e+00,2.9329e+01,-3.9632e+03
1.4132e-01,-5.4090e-01,2.2630e+00,5.5020e-01,7.5807e-01,2.5615e+00,4.3443e+00,2.9329e+01,-3.9735e+03
1.5981e-01,-5.4238e-01,2.2925e+00,9.2758e-02,2.1858e+00,2.4197e+00,4.3751e+00,2.9407e+01,-3.9749e+03
1.7613e-01,-5.2877e-01,2.2560e+00,1.0929e+00,2.0210e+00,2.4461e+00,4.3518e+00,2.9328e+01,-3.9503e+03
1.6558e-01,-5.2470e-01,2.2427e+00,4.7397e-01,1.1186e+00,1.7370e+00,4.3445e+00,2.9291e+01,-3.9641e+03
1.4471e-01,-5.3230e-01,2.2546e+00,-5.1900e-02,7.1277e-01,1.4019e+00,4.3540e+00,2.9322e+01,-3.9753e+03
1.6047e-01,-5.2770e-01,2.2358e+00,8.4825e-01,1.0877e+00,1.6164e+00,4.3340e+00,2.9266e+01,-3.9543e+03
1.6226e-01,-5.7138e-01,2.2661e+00,3.1438e-01,1.0931e+00,1.8020e+00,4.3726e+00,2.9379e+01,-3.9772e+03
1.5545e-01,-5.0256e-01,2.2793e+00,5.8011e-01,1.5641e+00,2.5042e+00,4.3684e+00,2.9373e+01,-3.9710e+03
1.5840e-01,-5.6489e-01,2.2361e+00,9.3951e-01,6.5708e-01,1.6117e+00,4.3410e+00,2.9292e+01,-3.9745e+03
1.4960e-01,-5.2543e-01,2.2712e+00,3.9357e-01,1.5483e+00,2.4311e+00,4.3554e+00,2.9355e+01,-3.9777e+03
1.5598e-01,-5.2259e-01,2.3293e+00,1.1103e+00,5.9990e-01,3.1058e+00,4.3923e+00,2.9507e+01,-3.9750e+03
1.4693e-01,-5.2873e-01,2.2474e+00,5.5962e-01,8.8843e-01,1.5179e+00,4.3369e+00,2.9275e+01,-3.9715e+03
1.7673e-01,-5.0664e-01,2.3505e+00,7.1053e-02,5.4613e-01,2.0009e+00,4.4505e+00,2.9536e+01,-3.9720e+03
1.4497e-01,-5.5048e-01,2.2580e+00,1.2344e-02,8.2760e-01,1.5984e+00,4.3486e+00,2.9319e+01,-3.9716e+03
1.6439e-01,-5.7024e-01,2.2534e+00,8.1103e-01,1.8868e+00,3.1765e+00,4.3092e+00,2.9336e+01,-3.9730e+03
1.5702e-01,-5.2796e-01,2.2566e+00,1.4587e+00,8.4030e-01,1.4177e+00,4.3574e+00,2.9323e+01,-3.9690e+03
1.6909e-01,-5.0477e-01,2.3244e+00,9.1701e-03,8.6457e-01,1.8070e+00,4.4245e+00,2.9482e+01,-3.9774e+03
1.5531e-01,-5.1593e-01,2.2634e+00,6.7085e-01,1.2553e+00,3.3418e+00,4.2794e+00,2.9314e+01,-3.9737e+03
1.5416e-01,-5.5151e-01,2.2323e+00,7.2104e-01,1.2426e+00,1.4344e+00,4.3433e+00,2.9303e+01,-3.9756e+03
1.4772e-01,-5.1334e-01,2.2963e+00,6.9411e-01,1.7727e+00,3.1600e+00,4.3503e+00,2.9419e+01,-3.9332e+03
1.6639e-01,-5.0746e-01,2.2377e+00,1.2233e+00,1.3116e+00,1.4391e+00,4.3406e+00,2.9273e+01,-3.9670e+03
1.6811e-01,-5.0710e-01,2.3231e+00,2.1565e-01,1.0793e+00,2.4688e+00,4.4140e+00,2.9468e+01,-3.9637e+03
1.7551e-01,-5.4251e-01,2.2317e+00,1.0274e+00,2.1028e+00,3.0468e+00,4.2966e+00,2.9278e+01,-3.9750e+03
1.6053e-01,-5.4434e-01,2.2587e+00,-6.2463e-03,1.6743e+00,2.5805e+00,4.3462e+00,2.9332e+01,-3.9764e+03
1.6225e-01,-5.8053e-01,2.2373e+00,4.7037e-01,1.6137e+00,2.0279e+00,4.3372e+00,2.9288e+01,-3.9747e+03
1.6375e-01,-5.2513e-01,2.2804e+00,3.2075e-01,1.9762e+00,2.0644e+00,4.3728e+00,2.9383e+01,-3.9765e+03
1.5923e-01,-5.0992e-01,2.2556e+00,1.9589e-01,8.2449e-01,3.3474e+00,4.2939e+00,2.9337e+01,-3.9699e+03
1.6934e-01,-5.1332e-01,2.2635e+00,1.5107e-01,1.6572e+00,3.1984e+00,4.3174e+00,2.9335e+01,-3.9757e+03
1.6126e-01,-5.1243e-01,2.2905e+00,1.1148e+00,1.7200e+00,3.1813e+00,4.3335e+00,2.9394e+01,-3.9679e+03
1.4602e-01,-5.2661e-01,2.2945e+00,1.4365e+00,9.3498e-01,2.6604e+00,4.3810e+00,2.9424e+01,-3.9531e+03
1.6618e-01,-5.0893e-01,2.2360e+00,1.1406e+00,2.1734e+00,3.2850e+00,4.2563e+00,2.9252e+01,-3.9556e+03
1.5516e-01,-5.0980e-01,2.3272e+00,3.7590e-01,2.3272e+00,2.4299e+00,4.4078e+00,2.9486e+01,-3.9563e+03
1.5766e-01,-5.0825e-01,2.2507e+00,9.0029e-03,4.9836e-01,1.4686e+00,4.3378e+00,2.9258e+01,-3.9633e+03
1.7249e-01,-5.2415e-01,2.3547e+00,9.2666e-02,1.2380e+00,1.9096e+00,4.4632e+00,2.9581e+01,-3.9732e+03
1.5682e-01,-5.1322e-01,2.2533e+00,2.9350e-01,7.1021e-01,1.6152e+00,4.3494e+00,2.9295e+01,-3.9794e+03
1.6280e-01,-5.0897e-01,2.2461e+00,5.1217e-01,1.4529e+00,1.4070e+00,4.3434e+00,2.9274e+01,-3.9257e+03
1.5024e-01,-5.5282e-01,2.2361e+00,6.4786e-01,1.5966e+00,1.4580e+00,4.3354e+00,2.9289e+01,-3.9724e+03
1.6985e-01,-5.0251e-01,2.2443e+00,6.1552e-01,7.0155e-01,1.9144e+00,4.3317e+00,2.9245e+01,-3.9677e+03
1.7544e-01,-5.0600e-01,2.2374e+00,1.1587e+00,8.6862e-01,1.4665e+00,4.3391e+00,2.9258e+01,-3.9301e+03
1.6890e-01,-5.1038e-01,2.2371e+00,4.1983e-01,1.4359e+00,1.7618e+00,4.3291e+00,2.9239e+01,-3.9768e+03
1.4934e-01,-5.5928e-01,2.2901e+00,8.1416e-01,1.0926e+00,2.7519e+00,4.3822e+00,2.9442e+01,-3.9760e+03
1.7824e-01,-5.1592e-01,2.2758e+00,8.8784e-01,1.9531e+00,2.3188e+00,4.3729e+00,2.9369e+01,-3.9796e+03
1.4750e-01,-5.3075e-01,2.2605e+00,-3.5403e-02,1.6066e+00,2.4879e+00,4.3450e+00,2.9327e+01,-3.9677e+03
1.6383e-01,-5.1262e-01,2.2455e+00,3.2120e-01,2.0101e+00,3.3746e+00,4.2644e+00,2.9291e+01,-3.9688e+03
1.4565e-01,-5.3904e-01,2.2389e+00,1.1732e+00,1.0146e+00,3.0790e+00,4.2967e+00,2.9282e+01,-3.9779e+03
1.7353e-01,-5.5236e-01,2.2260e+00,6.6833e-02,1.6115e+00,2.2372e+00,4.3262e+00,2.9256e+01,-3.9696e+03
1.5836e-01,-5.0844e-01,2.2515e+00,5.4250e-01,5.8453e-01,3.2966e+00,4.2905e+00,2.9315e+01,-3.9161e+03
1.5721e-01,-5.0574e-01,2.2840e+00,9.0296e-02,1.2592e+00,1.5546e+00,4.3693e+00,2.9340e+01,-3.9619e+03
1.6553e-01,-5.6414e-01,2.2791e+00,9.7033e-01,5.2035e-01,3.3979e+00,4.3142e+00,2.9407e+01,-3.9770e+03
1.4111e-01,-5.0512e-01,2.2882e+00,2.8919e-01,1.1624e+00,2.5667e+00,4.3577e+00,2.9354e+01,-3.9406e+03
1.6176e-01,-5.2728e-01,2.3045e+00,7.7830e-02,6.0742e-01,1.5492e+00,4.4030e+00,2.9433e+01,-3.9757e+03
1.5432e-01,-5.1652e-01,2.2657e+00,2.7790e-01,1.1114e+00,1.7439e+00,4.3553e+00,2.9309e+01,-3.9786e+03
1.6774e-01,-5.3090e-01,2.2555e+00,9.5336e-01,1.8178e+00,3.3367e+00,4.2967e+00,2.9344e+01,-3.9749e+03
1.3466e-01,-5.4076e-01,2.2476e+00,4.7239e-01,8.7044e-01,1.4251e+00,4.3412e+00,2.9300e+01,-3.9706e+03
1.4476e-01,-5.5185e-01,2.2601e+00,6.8101e-01,4.9820e-01,1.6581e+00,4.3514e+00,2.9321e+01,-3.9744e+03
1.5567e-01,-5.2032e-01,2.2430e+00,3.5240e-01,2.3540e+00,2.9963e+00,4.3016e+00,2.9300e+01,-3.9596e+03
1.4648e-01,-5.6679e-01,2.2518e+00,7.6746e-01,1.2590e+00,3.3485e+00,4.2905e+00,2.9363e+01,-3.9428e+03
1.4603e-01,-5.3522e-01,2.2561e+00,-2.2386e-02,1.5907e+00,1.6991e+00,4.3425e+00,2.9298e+01,-3.9512e+03
1.5875e-01,-5.6378e-01,2.2686e+00,-2.8121e-02,7.7057e-01,2.5078e+00,4.3617e+00,2.9368e+01,-3.9662e+03
1.4970e-01,-5.5009e-01,2.2276e+00,9.1896e-03,1.1523e+00,3.1739e+00,4.2801e+00,2.9274e+01,-3.9747e+03
1.6416e-01,-5.4002e-01,2.2505e+00,2.2172e-01,9.3193e-01,3.3537e+00,4.2754e+00,2.9297e+01,-3.9619e+03
1.5955e-01,-5.5287e-01,2.2351e+00,6.0613e-01,1.2721e+00,1.5810e+00,4.3417e+00,2.9293e+01,-3.9759e+03
1.6430e-01,-5.3400e-01,2.2469e+00,9.3553e-01,6.1501e-01,1.5081e+00,4.3454e+00,2.9292e+01,-3.9744e+03
1.6608e-01,-5.3424e-01,2.3114e+00,1.5593e-01,2.0207e+00,2.9775e+00,4.3822e+00,2.9466e+01,-3.9789e+03
1.6289e-01,-5.0228e-01,2.2437e+00,4.6834e-02,6.6670e-01,1.4618e+00,4.3391e+00,2.9270e+01,-3.9765e+03
1.6091e-01,-5.4638e-01,2.2280e+00,1.1993e+00,6.4375e-01,1.5198e+00,4.3395e+00,2.9287e+01,-3.9792e+03
1.6041e-01,-5.1229e-01,2.2627e+00,1.1480e+00,1.1758e+00,2.4171e+00,4.3555e+00,2.9332e+01,-3.9791e+03
1.7123e-01,-5.2395e-01,2.3346e+00,1.0051e+00,7.5655e-01,1.8387e+00,4.4399e+00,2.9525e+01,-3.9727e+03
1.4817e-01,-5.1758e-01,2.3034e+00,9.6093e-02,1.4033e+00,3.2795e+00,4.3367e+00,2.9431e+01,-3.9763e+03
1.6050e-01,-5.0205e-01,2.3432e+00,7.0532e-01,1.3414e+00,1.5837e+00,4.4412e+00,2.9528e+01,-3.9585e+03
1.5390e-01,-5.5411e-01,2.2524e+00,5.3066e-01,5.8529e-01,1.6184e+00,4.3466e+00,2.9303e+01,-3.9631e+03
1.4568e-01,-5.5452e-01,2.2426e+00,3.0304e-01,1.0986e+00,1.4361e+00,4.3369e+00,2.9286e+01,-3.9442e+03
1.4838e-01,-5.7181e-01,2.2788e+00,1.2350e-01,1.4915e+00,3.0063e+00,4.3537e+00,2.9410e+01,-3.9776e+03
1.8071e-01,-5.0087e-01,2.2675e+00,3.8619e-01,2.2054e+00,3.1345e+00,4.3258e+00,2.9350e+01,-3.9571e+03
1.6067e-01,-5.4226e-01,2.2526e+00,6.4242e-01,1.9213e+00,3.1750e+00,4.3010e+00,2.9312e+01,-3.9720e+03
1.6218e-01,-5.2093e-01,2.3293e+00,4.9040e-01,9.6005e-01,1.8118e+00,4.4287e+00,2.9493e+01,-3.9505e+03
1.6669e-01,-5.3018e-01,2.2313e+00,1.5425e-02,1.7292e+00,2.5630e+00,4.3154e+00,2.9249e+01,-3.9667e+03
1.6649e-01,-5.1154e-01,2.2649e+00,6.0592e-01,1.3915e+00,2.4758e+00,4.3452e+00,2.9304e+01,-3.9757e+03
1.5300e-01,-5.1418e-01,2.2722e+00,4.9996e-01,2.1281e+00,2.5760e+00,4.3434e+00,2.9337e+01,-3.9625e+03
1.5585e-01,-5.0076e-01,2.2889e+00,1.2357e+00,8.4505e-01,2.9691e+00,4.3634e+00,2.9398e+01,-3.9694e+03
1.4934e-01,-5.3860e-01,2.2365e+00,7.9407e-01,7.4304e-01,3.1675e+00,4.2994e+00,2.9311e+01,-3.9789e+03
1.4735e-01,-5.1007e-01,2.2576e+00,1.1936e+00,1.5267e+00,1.6128e+00,4.3386e+00,2.9291e+01,-3.9698e+03
1.5465e-01,-5.0093e-01,2.2710e+00,4.2819e-01,7.4964e-01,3.4218e+00,4.2945e+00,2.9365e+01,-3.9289e+03
1.6811e-01,-5.1928e-01,2.2549e+00,1.2311e+00,7.6085e-01,3.3415e+00,4.2844e+00,2.9323e+01,-3.9741e+03
1.5912e-01,-5.1425e-01,2.3460e+00,1.3361e-01,1.2604e+00,1.7446e+00,4.4444e+00,2.9543e+01,-3.9202e+03
1.5130e-01,-5.5292e-01,2.2626e+00,9.0658e-01,9.8302e-01,3.0572e+00,4.3316e+00,2.9366e+01,-3.9794e+03
1.5304e-01,-5.5363e-01,2.2486e+00,7.7474e-01,7.8148e-01,1.5626e+00,4.3487e+00,2.9316e+01,-3.9517e+03
1.5560e-01,-5.6886e-01,2.2408e+00,3.8385e-01,1.3763e+00,1.3839e+00,4.3499e+00,2.9311e+01,-3.9648e+03
1.6682e-01,-5.2807e-01,2.2538e+00,7.8149e-02,9.2571e-01,3.3446e+00,4.2919e+00,2.9330e+01,-3.9333e+03
1.6026e-01,-5.3113e-01,2.2976e+00,9.9444e-01,1.5891e+00,2.7077e+00,4.3908e+00,2.9443e+01,-3.9770e+03
1.6572e-01,-5.2155e-01,2.2485e+00,8.3997e-01,9.4771e-01,1.4232e+00,4.3440e+00,2.9270e+01,-3.9780e+03
1.5995e-01,-5.0271e-01,2.2730e+00,3.6882e-01,1.8104e+00,2.3303e+00,4.3551e+00,2.9325e+01,-3.9626e+03
1.7916e-01,-5.5176e-01,2.2571e+00,3.1756e-02,1.1647e+00,2.4363e+00,4.3527e+00,2.9315e+01,-3.9675e+03
1.5527e-01,-5.2679e-01,2.2640e+00,-3.4746e-02,1.0764e+00,3.2602e+00,4.2989e+00,2.9324e+01,-3.9738e+03
1.6152e-01,-5.1304e-01,2.3569e+00,9.2749e-03,1.2395e+00,1.8710e+00,4.4476e+00,2.9548e+01,-3.9438e+03
1.7104e-01,-5.1587e-01,2.3391e+00,4.7940e-02,1.9706e+00,2.3644e+00,4.4267e+00,2.9512e+01,-3.9653e+03
1.6099e-01,-5.1312e-01,2.3129e+00,4.5127e-01,5.8166e-01,3.1805e+00,4.3725e+00,2.9458e+01,-3.9760e+03
1.5475e-01,-5.0320e-01,2.2840e+00,1.0345e+00,2.1589e+00,2.4188e+00,4.3677e+00,2.9387e+01,-3.9600e+03
1.5296e-01,-5.3355e-01,2.2712e+00,3.0929e-01,1.2882e+00,2.9454e+00,4.3460e+00,2.9359e+01,-3.9700e+03
1.6010e-01,-5.4696e-01,2.2430e+00,6.8793e-01,1.2232e+00,1.4994e+00,4.3419e+00,2.9281e+01,-3.9576e+03
1.5765e-01,-5.5087e-01,2.2495e+00,1.0713e+00,6.8094e-01,3.3566e+00,4.2913e+00,2.9354e+01,-3.9649e+03
1.4763e-01,-5.2432e-01,2.2832e+00,2.9246e-01,1.8840e+00,2.4583e+00,4.3675e+00,2.9376e+01,-3.9669e+03
1.7961e-01,-5.3236e-01,2.2623e+00,3.9302e-01,9.7782e-01,3.2740e+00,4.3011e+00,2.9319e+01,-3.9773e+03
1.4995e-01,-5.4457e-01,2.2525e+00,1.8419e-01,9.3758e-01,3.2757e+00,4.2952e+00,2.9327e+01,-3.9350e+03
1.6268e-01,-5.2055e-01,2.2539e+00,1.0224e+00,7.9720e-01,3.1792e+00,4.3123e+00,2.9329e+01,-3.9437e+03
1.6446e-01,-5.1996e-01,2.2472e+00,2.4190e-01,2.0895e+00,3.3495e+00,4.2704e+00,2.9303e+01,-3.9607e+03
1.6088e-01,-5.2424e-01,2.3701e+00,5.2327e-01,1.0336e+00,1.9883e+00,4.4704e+00,2.9603e+01,-3.9711e+03
1.5203e-01,-5.4060e-01,2.2427e+00,2.7141e-01,5.2877e-01,1.5489e+00,4.3377e+00,2.9271e+01,-3.9685e+03
1.6545e-01,-5.0264e-01,2.2435e+00,6.1914e-01,2.0962e+00,2.6110e+00,4.3249e+00,2.9289e+01,-3.9761e+03
1.6091e-01,-5.0705e-01,2.2557e+00,1.9533e-01,2.1628e+00,2.3066e+00,4.3359e+00,2.9305e+01,-3.9674e+03
1.7373e-01,-5.6054e-01,2.2411e+00,6.1633e-01,1.4710e+00,1.9912e+00,4.3426e+00,2.9295e+01,-3.9577e+03
1.5152e-01,-5.0354e-01,2.2491e+00,4.9171e-01,1.7256e+00,3.0494e+00,4.3104e+00,2.9299e+01,-3.9559e+03
1.5757e-01,-5.2203e-01,2.2547e+00,1.3953e+00,1.3436e+00,2.5298e+00,4.3445e+00,2.9310e+01,-3.9717e+03
1.8219e-01,-5.3405e-01,2.2626e+00,7.5942e-01,1.7775e+00,3.2735e+00,4.3182e+00,2.9361e+01,-3.9623e+03
1.5423e-01,-5.4384e-01,2.2550e+00,6.2018e-01,7.3053e-01,3.3564e+00,4.2879e+00,2.9338e+01,-3.9790e+03
1.8008e-01,-5.3196e-01,2.2910e+00,8.5352e-01,2.0567e+00,3.1235e+00,4.3636e+00,2.9429e+01,-3.9704e+03
1.5896e-01,-5.0155e-01,2.2873e+00,3.9272e-01,8.6042e-01,3.2534e+00,4.3342e+00,2.9386e+01,-3.9432e+03
1.6471e-01,-5.0656e-01,2.2582e+00,3.2031e-01,7.6576e-01,1.5137e+00,4.3558e+00,2.9303e+01,-3.9604e+03
1.6023e-01,-5.4847e-01,2.2505e+00,5.1776e-01,4.9742e-01,1.6194e+00,4.3508e+00,2.9302e+01,-3.9748e+03
1.4461e-01,-5.4950e-01,2.2568e+00,4.2044e-01,7.1362e-01,1.5866e+00,4.3470e+00,2.9312e+01,-3.9724e+03
1.4410e-01,-5.0402e-01,2.2644e+00,8.2405e-02,1.2461e+00,2.5280e+00,4.3475e+00,2.9318e+01,-3.9618e+03
1.6175e-01,-5.4067e-01,2.2654e+00,3.2844e-01,7.1279e-01,3.2096e+00,4.3222e+00,2.9363e+01,-3.9758e+03
1.4921e-01,-5.2052e-01,2.2714e+00,7.6057e-01,1.4672e+00,3.0475e+00,4.3330e+00,2.9366e+01,-3.9787e+03
1.4972e-01,-5.3178e-01,2.2503e+00,4.7695e-01,1.6557e+00,2.6186e+00,4.3257e+00,2.9287e+01,-3.9614e+03
1.4571e-01,-5.7869e-01,2.2511e+00,2.9158e-01,5.6581e-01,1.5436e+00,4.3475e+00,2.9321e+01,-3.9795e+03
1.6013e-01,-5.5116e-01,2.2358e+00,8.4631e-02,1.3161e+00,1.4443e+00,4.3410e+00,2.9281e+01,-3.9533e+03
1.7133e-01,-5.1007e-01,2.2540e+00,3.0965e-01,1.8860e+00,3.2041e+00,4.2942e+00,2.9300e+01,-3.9757e+03
1.4587e-01,-5.0394e-01,2.3084e+00,5.5902e-01,6.4734e-01,1.6293e+00,4.3945e+00,2.9424e+01,-3.9710e+03
