logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-6.9610e-01,-5.7516e-01,2.4485e+00,1.0358e+00,1.3019e+00,1.9872e+00,3.9108e+00,-5.5445e+02
-6.9248e-01,-5.6250e-01,2.4460e+00,1.1090e+00,8.5659e-01,2.5337e+00,3.8905e+00,-5.4577e+02
-6.8620e-01,-5.0337e-01,2.4624e+00,9.4161e-01,7.7554e-01,2.4865e+00,3.8993e+00,-5.5531e+02
-6.9682e-01,-5.7005e-01,2.4437e+00,7.3063e-01,1.5850e+00,2.5134e+00,3.8930e+00,-5.5217e+02
-6.9333e-01,-5.8963e-01,2.4414e+00,3.2707e-01,1.2689e+00,2.5162e+00,3.8950e+00,-5.4941e+02
-6.8972e-01,-5.5172e-01,2.4615e+00,6.3204e-02,1.0895e+00,1.6176e+00,3.9167e+00,-5.4629e+02
-6.9819e-01,-5.1685e-01,2.4670e+00,5.3706e-01,5.2420e-01,1.5376e+00,3.9203e+00,-5.5189e+02
-6.9159e-01,-5.3898e-01,2.4633e+00,4.3857e-01,6.1329e-01,1.4446e+00,3.9183e+00,-5.5295e+02
-6.8098e-01,-5.9599e-01,2.4417e+00,4.5581e-01,1.1786e+00,2.5384e+00,3.8880e+00,-5.5042e+02
-6.8500e-01,-5.4192e-01,2.4556e+00,1.2657e+00,9.8853e-01,2.5583e+00,3.8929e+00,-5.5546e+02
-6.9749e-01,-5.3884e-01,2.4646e+00,3.7502e-01,7.0262e-01,2.5022e+00,3.8994e+00,-5.5319e+02
-6.8783e-01,-5.6481e-01,2.4490e+00,5.7236e-01,1.6132e+00,2.4932e+00,3.8903e+00,-5.5396e+02
-6.9304e-01,-5.3222e-01,2.4612e+00,7.7710e-01,1.1150e+00,1.5145e+00,3.9191e+00,-5.5532e+02
-6.9551e-01,-5.8241e-01,2.4464e+00,1.4476e-01,7.4416e-01,2.5557e+00,3.8907e+00,-5.5323e+02
-6.9523e-01,-5.7879e-01,2.4422e+00,1.1796e+00,1.5426e+00,2.5197e+00,3.8869e+00,-5.5449e+02
-6.9604e-01,-5.5758e-01,2.4566e+00,9.2815e-01,1.7652e+00,1.8816e+00,3.9095e+00,-5.5540e+02
-6.9209e-01,-5.3741e-01,2.4581e+00,7.5649e-02,1.2250e+00,2.4890e+00,3.8959e+00,-5.5194e+02
-6.9298e-01,-5.8608e-01,2.4460e+00,2.5130e-01,5.5805e-01,2.5652e+00,3.8864e+00,-5.5042e+02
-6.9551e-01,-5.8200e-01,2.4394e+00,1.1183e-01,1.2237e+00,2.5062e+00,3.8952e+00,-5.5269e+02
-6.9931e-01,-5.1599e-01,2.4553e+00,9.0882e-01,1.4968e+00,2.4609e+00,3.9007e+00,-5.5061e+02
-6.9624e-01,-5.6198e-01,2.4509e+00,1.1084e+00,9.6510e-01,2.5188e+00,3.8902e+00,-5.5331e+02
-6.8756e-01,-5.9244e-01,2.4434e+00,1.2106e-01,7.7971e-01,2.5576e+00,3.8931e+00,-5.5080e+02
-6.8421e-01,-5.6970e-01,2.4536e+00,3.6123e-01,1.2046e+00,2.5169e+00,3.8946e+00,-5.5429e+02
-6.8997e-01,-5.8731e-01,2.4412e+00,1.1166e+00,9.0882e-01,2.5119e+00,3.8955e+00,-5.5324e+02
-6.8633e-01,-5.8060e-01,2.4454e+00,4.9134e-01,1.4756e+00,2.5240e+00,3.8900e+00,-5.5358e+02
-6.9562e-01,-5.0018e-01,2.4754e+00,9.6715e-01,7.8799e-01,1.4729e+00,3.9202e+00,-5.5525e+02
-6.8409e-01,-5.4363e-01,2.4689e+00,2.3678e-02,1.0910e+00,1.6837e+00,3.9156e+00,-5.5109e+02
-6.9342e-01,-5.9334e-01,2.4452e+00,5.5364e-01,9.4265e-01,2.5516e+00,3.8908e+00,-5.5402e+02
-6.9872e-01,-5.3450e-01,2.4567e+00,2.4528e-02,1.6073e+00,2.4445e+00,3.8986e+00,-5.5394e+02
-6.9888e-01,-5.0589e-01,2.4719e+00,4.5340e-01,8.2960e-01,1.9812e+00,3.9179e+00,-5.5445e+02
-6.8512e-01,-5.4386e-01,2.4548e+00,1.0476e+00,7.8910e-01,2.5420e+00,3.8917e+00,-5.5226e+02
-6.9482e-01,-6.0157e-01,2.4376e+00,4.0603e-01,1.4838e+00,2.5119e+00,3.8950e+00,-5.5432e+02
-6.9192e-01,-5.6947e-01,2.4543e+00,3.6269e-01,1.2646e+00,2.5294e+00,3.8915e+00,-5.5478e+02
-6.9187e-01,-5.3766e-01,2.4627e+00,6.1046e-01,7.4367e-01,1.4701e+00,3.9189e+00,-5.5386e+02
-6.9254e-01,-5.8340e-01,2.4453e+00,1.0510e+00,5.3227e-01,2.5290e+00,3.8905e+00,-5.5260e+02
-6.9519e-01,-5.8981e-01,2.4459e+00,8.8488e-01,6.1906e-01,2.0912e+00,3.9082e+00,-5.5292e+02
-6.9383e-01,-5.5062e-01,2.4539e+00,9.2742e-01,5.5740e-01,2.5223e+00,3.8967e+00,-5.5174e+02
-6.9566e-01,-5.1266e-01,2.4687e+00,6.1907e-01,8.2826e-01,2.4754e+00,3.8986e+00,-5.5488e+02
-6.9036e-01,-5.5137e-01,2.4623e+00,2.4615e-03,9.8423e-01,2.4950e+00,3.8982e+00,-5.5500e+02
-6.9478e-01,-5.3461e-01,2.4586e+00,9.5016e-01,6.0855e-01,2.5074e+00,3.8993e+00,-5.5464e+02
-6.9003e-01,-5.8247e-01,2.4450e+00,6.9220e-01,4.8980e-01,2.5188e+00,3.8956e+00,-5.5398e+02
-6.8787e-01,-5.7656e-01,2.4497e+00,6.9337e-02,1.3451e+00,2.5105e+00,3.8950e+00,-5.5216e+02
-6.9288e-01,-6.1391e-01,2.4365e+00,1.9339e-02,9.3757e-01,2.5489e+00,3.8923e+00,-5.5170e+02
-6.9738e-01,-5.4936e-01,2.4535e+00,5.8541e-01,1.5166e+00,2.4581e+00,3.9012e+00,-5.5427e+02
-6.8371e-01,-5.3999e-01,2.4584e+00,8.1466e-01,5.7794e-01,2.5064e+00,3.8952e+00,-5.5457e+02
-6.9167e-01,-5.3046e-01,2.4576e+00,1.0216e+00,1.4966e+00,1.9476e+00,3.9099e+00,-5.5506e+02
-6.8848e-01,-5.5903e-01,2.4572e+00,5.9681e-01,1.1626e+00,1.6221e+00,3.9179e+00,-5.5271e+02
-6.9479e-01,-5.1536e-01,2.4657e+00,2.1659e-01,8.3922e-01,2.5110e+00,3.8954e+00,-5.5155e+02
-6.8319e-01,-5.2580e-01,2.4691e+00,4.2303e-01,9.8633e-01,1.6084e+00,3.9164e+00,-5.5363e+02
-6.8525e-01,-5.4836e-01,2.4576e+00,-3.0530e-02,1.6813e+00,1.8728e+00,3.9097e+00,-5.5477e+02
-6.8281e-01,-5.3661e-01,2.4679e+00,4.0610e-02,1.0428e+00,1.5005e+00,3.9186e+00,-5.5281e+02
-6.9274e-01,-5.7166e-01,2.4478e+00,1.0485e+00,8.0095e-01,2.5406e+00,3.8917e+00,-5.5009e+02
-6.8697e-01,-5.4067e-01,2.4698e+00,3.5291e-01,9.2447e-01,1.6853e+00,3.9161e+00,-5.5505e+02
-6.8633e-01,-5.2648e-01,2.4710e+00,3.9079e-01,9.3089e-01,1.7594e+00,3.9110e+00,-5.5436e+02
-6.9335e-01,-5.0587e-01,2.4730e+00,8.7131e-01,1.2861e+00,1.9917e+00,3.9106e+00,-5.5346e+02
-6.9261e-01,-5.6436e-01,2.4515e+00,-3.8277e-02,9.3661e-01,2.5237e+00,3.8972e+00,-5.5541e+02
-6.8464e-01,-5.5253e-01,2.4531e+00,8.3227e-01,9.2868e-01,2.4910e+00,3.8983e+00,-5.5020e+02
-6.9820e-01,-5.3226e-01,2.4610e+00,5.8041e-01,1.1125e+00,2.4900e+00,3.8984e+00,-5.5159e+02
-6.9077e-01,-5.1965e-01,2.4642e+00,1.0595e-01,1.1171e+00,2.4723e+00,3.9007e+00,-5.5350e+02
-6.9406e-01,-5.3237e-01,2.4577e+00,3.9209e-01,1.6620e+00,1.9051e+00,3.9096e+00,-5.5366e+02
-6.8368e-01,-5.9002e-01,2.4461e+00,1.9114e-01,4.7319e-01,2.5673e+00,3.8878e+00,-5.5560e+02
-6.9894e-01,-5.6332e-01,2.4508e+00,1.9419e-01,1.3546e+00,2.5109e+00,3.8907e+00,-5.5350e+02
-6.7895e-01,-5.4811e-01,2.4638e+00,3.0537e-01,9.6950e-01,1.6441e+00,3.9163e+00,-5.5533e+02
-6.9704e-01,-5.5357e-01,2.4576e+00,7.1448e-01,1.7323e+00,1.7588e+00,3.9105e+00,-5.5373e+02
-6.8727e-01,-5.1268e-01,2.4665e+00,1.1100e-01,1.1767e+00,2.4509e+00,3.8988e+00,-5.5370e+02
-6.8991e-01,-6.0544e-01,2.4416e+00,3.8754e-02,1.3258e+00,2.5512e+00,3.8913e+00,-5.5441e+02
-6.9769e-01,-5.3674e-01,2.4674e+00,3.3861e-01,8.3768e-01,1.5920e+00,3.9184e+00,-5.5316e+02
-6.9563e-01,-5.8237e-01,2.4453e+00,3.2788e-01,5.4608e-01,2.5477e+00,3.8930e+00,-5.5346e+02
-6.8784e-01,-5.4585e-01,2.4619e+00,9.7670e-01,6.6013e-01,1.5472e+00,3.9189e+00,-5.5134e+02
-6.9948e-01,-5.1283e-01,2.4624e+00,7.3983e-01,1.6379e+00,2.4695e+00,3.8967e+00,-5.5374e+02
-6.9234e-01,-5.8152e-01,2.4464e+00,5.1753e-01,1.5951e+00,2.4997e+00,3.8896e+00,-5.5068e+02
-6.9276e-01,-5.6766e-01,2.4551e+00,3.7282e-01,7.1072e-01,2.5083e+00,3.8962e+00,-5.5135e+02
-6.9499e-01,-5.2136e-01,2.4661e+00,5.7094e-01,1.5088e+00,2.6070e+00,3.8828e+00,-5.5515e+02
-6.9800e-01,-5.9263e-01,2.4447e+00,7.9501e-01,9.3853e-01,2.5565e+00,3.8923e+00,-5.5231e+02
-6.9996e-01,-5.7254e-01,2.4444e+00,4.5079e-01,1.2391e+00,2.5441e+00,3.8925e+00,-5.5261e+02
-6.8836e-01,-5.4687e-01,2.4534e+00,6.4024e-01,1.1817e+00,2.4758e+00,3.8982e+00,-5.5422e+02
-6.9707e-01,-5.4154e-01,2.4541e+00,9.7991e-01,8.0808e-01,2.4858e+00,3.8975e+00,-5.5179e+02
-6.8649e-01,-5.9682e-01,2.4428e+00,4.7027e-02,8.1614e-01,2.5505e+00,3.8931e+00,-5.5439e+02
-6.8844e-01,-5.1626e-01,2.4684e+00,4.3199e-01,1.1148e+00,1.9922e+00,3.9119e+00,-5.5234e+02
-6.9469e-01,-5.1464e-01,2.4625e+00,7.4672e-01,2.0484e+00,2.6864e+00,3.8659e+00,-5.5496e+02
-6.9668e-01,-5.1074e-01,2.4674e+00,5.3141e-01,5.7447e-01,1.4621e+00,3.9185e+00,-5.5356e+02
-6.9575e-01,-5.0816e-01,2.4631e+00,9.5728e-01,1.4885e+00,2.4667e+00,3.9002e+00,-5.5521e+02
-6.9071e-01,-5.6281e-01,2.4607e+00,4.3079e-01,9.7574e-01,1.6465e+00,3.9151e+00,-5.5558e+02
-6.9500e-01,-5.8194e-01,2.4459e+00,7.6975e-01,7.8910e-01,2.5645e+00,3.8936e+00,-5.5399e+02
-6.9173e-01,-5.6570e-01,2.4585e+00,6.1933e-01,6.9650e-01,1.5591e+00,3.9178e+00,-5.5536e+02
-6.9549e-01,-5.9673e-01,2.4441e+00,-1.8562e-02,8.1444e-01,2.5502e+00,3.8923e+00,-5.5087e+02
-6.8979e-01,-5.3704e-01,2.4546e+00,1.4726e-01,1.2284e+00,2.4842e+00,3.8982e+00,-5.5495e+02
-6.9873e-01,-5.5753e-01,2.4541e+00,4.9692e-01,9.7026e-01,2.5111e+00,3.8924e+00,-5.5243e+02
-6.9304e-01,-5.2397e-01,2.4574e+00,1.2266e+00,8.9903e-01,2.4780e+00,3.8975e+00,-5.5440e+02
-6.9856e-01,-5.6327e-01,2.4510e+00,2.8461e-01,9.8626e-01,2.0885e+00,3.9096e+00,-5.5422e+02
-6.9494e-01,-6.0481e-01,2.4409e+00,7.8928e-01,8.4708e-01,2.0663e+00,3.9086e+00,-5.5372e+02
-6.9869e-01,-5.0673e-01,2.4655e+00,9.3091e-01,8.6484e-01,2.6396e+00,3.8864e+00,-5.5535e+02
-6.9509e-01,-5.3011e-01,2.4580e+00,9.0099e-01,1.1593e+00,2.5159e+00,3.8913e+00,-5.5167e+02
-6.9260e-01,-5.0900e-01,2.4667e+00,7.0602e-01,6.5568e-01,1.9919e+00,3.9178e+00,-5.5460e+02
-6.9479e-01,-5.1922e-01,2.4661e+00,9.0687e-02,1.5391e+00,1.8858e+00,3.9114e+00,-5.5500e+02
-6.9109e-01,-5.1095e-01,2.4701e+00,5.2190e-01,1.1170e+00,1.5867e+00,3.9152e+00,-5.5463e+02
-6.9848e-01,-5.0902e-01,2.4723e+00,9.4871e-01,1.2539e+00,1.9829e+00,3.9129e+00,-5.5030e+02
-6.8650e-01,-5.5789e-01,2.4563e+00,7.2075e-01,6.6591e-01,2.5454e+00,3.8925e+00,-5.5530e+02
-6.8845e-01,-5.1782e-01,2.4619e+00,9.8334e-01,8.4063e-01,2.4884e+00,3.8964e+00,-5.5145e+02
-6.9573e-01,-5.2408e-01,2.4630e+00,1.7362e-01,1.1131e+00,2.4830e+00,3.8986e+00,-5.5427e+02
-6.9801e-01,-5.5965e-01,2.4556e+00,2.8934e-01,1.2885e+00,2.5056e+00,3.8986e+00,-5.5460e+02
-6.9880e-01,-5.3096e-01,2.4554e+00,8.2281e-01,1.6442e+00,2.4816e+00,3.8876e+00,-5.5326e+02
-6.9948e-01,-5.3504e-01,2.4640e+00,2.3094e-01,1.1355e+00,1.3967e+00,3.9196e+00,-5.4150e+02
-6.9688e-01,-5.0708e-01,2.4704e+00,6.5951e-01,9.8588e-01,1.5919e+00,3.9158e+00,-5.5393e+02
-6.9307e-01,-5.7855e-01,2.4452e+00,4.2539e-01,9.9169e-01,2.5611e+00,3.8933e+00,-5.5454e+02
-6.9965e-01,-5.2107e-01,2.4571e+00,1.2334e+00,1.1557e+00,2.4839e+00,3.8995e+00,-5.5323e+02
-6.8874e-01,-5.7458e-01,2.4452e+00,3.5203e-01,6.0018e-01,2.5639e+00,3.8897e+00,-5.5505e+02
-6.9339e-01,-5.0923e-01,2.4699e+00,6.7013e-01,6.3061e-01,1.5988e+00,3.9183e+00,-5.5349e+02
-6.8936e-01,-5.9100e-01,2.4457e+00,1.0537e+00,7.4872e-01,2.5571e+00,3.8899e+00,-5.5553e+02
-6.8378e-01,-5.2078e-01,2.4716e+00,6.4145e-01,1.0075e+00,1.6231e+00,3.9154e+00,-5.5082e+02
-6.9644e-01,-5.3661e-01,2.4617e+00,3.6742e-01,5.0871e-01,2.4576e+00,3.9027e+00,-5.5183e+02
-6.9294e-01,-5.5360e-01,2.4490e+00,1.3013e+00,1.4081e+00,2.4412e+00,3.8948e+00,-5.5462e+02
-6.9634e-01,-5.3647e-01,2.4582e+00,1.4161e+00,1.6145e+00,1.7995e+00,3.9090e+00,-5.5351e+02
-6.9668e-01,-5.4238e-01,2.4582e+00,4.3571e-01,1.6590e+00,1.9044e+00,3.9100e+00,-5.4840e+02
-6.9782e-01,-5.4612e-01,2.4514e+00,5.1166e-01,1.0969e+00,2.5059e+00,3.8980e+00,-5.5547e+02
-6.8833e-01,-5.4097e-01,2.4602e+00,2.9880e-01,1.2368e+00,2.4898e+00,3.8956e+00,-5.5100e+02
-6.9834e-01,-5.7703e-01,2.4450e+00,4.9485e-01,9.8782e-01,2.5467e+00,3.8920e+00,-5.4999e+02
-6.8963e-01,-5.2663e-01,2.4679e+00,4.4824e-01,9.4283e-01,1.6048e+00,3.9155e+00,-5.5423e+02
-6.8874e-01,-5.4385e-01,2.4664e+00,4.7484e-01,1.0414e+00,2.0138e+00,3.9096e+00,-5.4840e+02
-6.9818e-01,-5.3261e-01,2.4599e+00,1.1697e+00,1.5842e+00,1.8954e+00,3.9092e+00,-5.5542e+02
-6.8746e-01,-5.1480e-01,2.4712e+00,7.0782e-01,9.7174e-01,1.6229e+00,3.9161e+00,-5.5532e+02
-6.8952e-01,-5.2142e-01,2.4697e+00,7.1130e-01,9.3361e-01,1.6507e+00,3.9153e+00,-5.5492e+02
-6.9298e-01,-5.0244e-01,2.4726e+00,9.5663e-01,7.3494e-01,1.9925e+00,3.9151e+00,-5.5518e+02
-6.9846e-01,-5.2992e-01,2.4619e+00,2.6179e-01,1.1086e+00,1.5951e+00,3.9177e+00,-5.4874e+02
-6.8742e-01,-5.6830e-01,2.4527e+00,4.1217e-01,7.3386e-01,2.5375e+00,3.8908e+00,-5.5462e+02
-6.8931e-01,-5.1268e-01,2.4658e+00,1.5643e-01,1.1735e+00,2.4538e+00,3.9011e+00,-5.5378e+02
-6.8332e-01,-5.3050e-01,2.4677e+00,8.3856e-01,8.3674e-01,1.6132e+00,3.9143e+00,-5.5551e+02
-6.9082e-01,-5.7553e-01,2.4456e+00,-7.4741e-04,1.1559e+00,2.5202e+00,3.8918e+00,-5.5190e+02
-6.9562e-01,-5.3894e-01,2.4545e+00,8.4410e-01,1.5026e+00,2.4575e+00,3.9008e+00,-5.5205e+02
-6.8949e-01,-5.1987e-01,2.4693e+00,4.1722e-01,1.0450e+00,1.5073e+00,3.9190e+00,-5.5513e+02
-6.9820e-01,-5.5820e-01,2.4588e+00,3.4692e-02,1.1964e+00,1.6058e+00,3.9176e+00,-5.5499e+02
-6.9017e-01,-5.4712e-01,2.4591e+00,3.8977e-01,1.1054e+00,2.5368e+00,3.8911e+00,-5.5216e+02
-6.8713e-01,-5.1469e-01,2.4714e+00,9.8966e-01,8.7334e-01,1.5344e+00,3.9189e+00,-5.5409e+02
-6.8831e-01,-5.4946e-01,2.4554e+00,9.2012e-01,5.4388e-01,2.5261e+00,3.8903e+00,-5.5491e+02
-6.9012e-01,-5.3891e-01,2.4618e+00,1.5752e-01,1.0481e+00,1.5298e+00,3.9170e+00,-5.5473e+02
-6.9310e-01,-5.2351e-01,2.4607e+00,2.8265e-01,1.1758e+00,2.5059e+00,3.8987e+00,-5.5323e+02
-6.9108e-01,-5.7302e-01,2.4470e+00,3.4483e-02,1.1119e+00,2.5481e+00,3.8919e+00,-5.5026e+02
-6.9808e-01,-5.3477e-01,2.4631e+00,9.0362e-01,7.0914e-01,2.6480e+00,3.8828e+00,-5.5059e+02
-6.8910e-01,-5.3332e-01,2.4684e+00,-2.4210e-02,1.2017e+00,1.4861e+00,3.9183e+00,-5.5348e+02
-6.9570e-01,-5.3327e-01,2.4630e+00,6.4162e-01,4.8477e-01,2.4964e+00,3.9002e+00,-5.5250e+02
-6.7321e-01,-5.7730e-01,2.4580e+00,4.0822e-01,8.1163e-01,1.5461e+00,3.9162e+00,-5.5454e+02
-6.9304e-01,-5.4992e-01,2.4481e+00,1.0424e+00,8.8943e-01,2.5075e+00,3.8958e+00,-5.5410e+02
-6.9496e-01,-5.6035e-01,2.4613e+00,2.2927e-02,9.9005e-01,1.4823e+00,3.9192e+00,-5.5514e+02
-6.8270e-01,-5.6580e-01,2.4586e+00,5.7307e-01,8.3778e-01,1.6482e+00,3.9182e+00,-5.5500e+02
-6.9559e-01,-6.1155e-01,2.4454e+00,1.7059e-01,7.1152e-01,2.5563e+00,3.8925e+00,-5.5381e+02
-6.9760e-01,-5.9352e-01,2.4383e+00,2.0663e-01,1.2653e+00,2.5170e+00,3.8948e+00,-5.5485e+02
-6.8038e-01,-5.5170e-01,2.4539e+00,1.1231e+00,8.8268e-01,2.4869e+00,3.8958e+00,-5.5248e+02
-6.9507e-01,-5.2659e-01,2.4614e+00,3.4940e-02,5.3036e-01,2.4917e+00,3.9004e+00,-5.5071e+02
-6.9638e-01,-5.1618e-01,2.4709e+00,4.2971e-01,9.7371e-01,2.0147e+00,3.9139e+00,-5.5371e+02
-6.9594e-01,-5.9041e-01,2.4450e+00,4.3168e-01,9.0607e-01,2.5175e+00,3.8964e+00,-5.5558e+02
-6.8078e-01,-5.5611e-01,2.4493e+00,1.1134e+00,8.5363e-01,2.5297e+00,3.8909e+00,-5.4824e+02
-6.8577e-01,-5.3884e-01,2.4637e+00,7.1873e-01,8.8682e-01,1.6187e+00,3.9157e+00,-5.5442e+02
-6.9602e-01,-5.4291e-01,2.4542e+00,7.6617e-02,1.6258e+00,2.4552e+00,3.8983e+00,-5.5261e+02
-6.7705e-01,-5.2108e-01,2.4697e+00,6.7537e-01,9.4094e-01,1.6888e+00,3.9160e+00,-5.5428e+02
-6.9000e-01,-5.6453e-01,2.4562e+00,2.5203e-01,9.8559e-01,2.0348e+00,3.9101e+00,-5.5492e+02
-6.8539e-01,-5.4707e-01,2.4557e+00,5.8890e-01,1.0314e+00,2.5386e+00,3.8920e+00,-5.5398e+02
-6.9362e-01,-5.4137e-01,2.4641e+00,7.9031e-01,7.3090e-01,1.5891e+00,3.9178e+00,-5.5394e+02
-6.8822e-01,-5.2542e-01,2.4695e+00,8.1824e-01,8.2396e-01,2.6374e+00,3.8822e+00,-5.5343e+02
-6.8795e-01,-5.3832e-01,2.4591e+00,3.4406e-01,9.2505e-01,2.4638e+00,3.9025e+00,-5.5339e+02
-6.9767e-01,-5.4779e-01,2.4538e+00,3.5355e-01,8.5690e-01,2.3362e+00,3.9106e+00,-5.5515e+02
-6.9945e-01,-5.3834e-01,2.4531e+00,1.4021e-01,1.3724e+00,2.5193e+00,3.8956e+00,-5.5300e+02
-6.9441e-01,-5.0724e-01,2.4729e+00,1.1829e-01,1.6130e+00,2.4394e+00,3.8952e+00,-5.5301e+02
-6.9180e-01,-5.1108e-01,2.4710e+00,3.6562e-01,7.0450e-01,2.4626e+00,3.9030e+00,-5.5435e+02
-6.9031e-01,-5.2193e-01,2.4680e+00,9.2797e-01,5.9805e-01,1.5264e+00,3.9178e+00,-5.5199e+02
-6.8822e-01,-5.3091e-01,2.4665e+00,-5.1728e-03,5.4840e-01,2.4885e+00,3.8968e+00,-5.5015e+02
