logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.4209e-01,-1.4727e+00,-2.0349e+00,1.5191e-01,1.1716e+00,1.1827e+00,3.1851e+00,2.4230e+01,-2.2208e+03
1.6791e-01,-1.3280e+00,-1.9454e+00,3.7953e-01,1.2065e+00,1.8113e+00,3.2251e+00,2.4414e+01,-2.2086e+03
2.3341e-01,-1.2958e+00,-1.7611e+00,2.6455e-01,1.0973e+00,2.2708e+00,3.0890e+00,2.4206e+01,-2.2398e+03
1.9976e-01,-1.5359e+00,-1.6120e+00,2.4135e-01,1.0507e+00,1.0372e+00,3.2169e+00,2.4336e+01,-2.2476e+03
1.9007e-01,-1.3025e+00,-1.3558e+00,3.0103e-01,1.2273e+00,2.1380e+00,3.2115e+00,2.4434e+01,-2.2808e+03
2.3080e-01,-1.5379e+00,-2.2017e+00,1.7785e-01,1.1480e+00,1.0751e+00,3.1819e+00,2.4236e+01,-2.1001e+03
2.3349e-01,-1.5005e+00,-2.3535e+00,3.6093e-01,1.2256e+00,1.3685e+00,3.2100e+00,2.4321e+01,-2.0766e+03
2.1841e-01,-1.4516e+00,-1.7761e+00,2.8829e-01,1.2231e+00,1.6190e+00,3.2066e+00,2.4328e+01,-2.0864e+03
1.8942e-01,-1.1286e+00,-2.3054e+00,2.9244e-01,1.2480e+00,2.4504e+00,3.0854e+00,2.4285e+01,-2.2716e+03
2.2140e-01,-1.2198e+00,-1.7978e+00,3.3989e-01,1.2083e+00,2.2944e+00,3.1039e+00,2.4240e+01,-2.1836e+03
2.2341e-01,-1.5236e+00,-1.5815e+00,1.7823e-01,1.0060e+00,1.4896e+00,3.2131e+00,2.4314e+01,-2.2447e+03
1.6340e-01,-1.3596e+00,-1.5579e+00,4.5115e-01,1.0787e+00,1.7243e+00,3.2529e+00,2.4463e+01,-2.2108e+03
1.5333e-01,-1.2443e+00,-1.9054e+00,3.1462e-01,1.0662e+00,2.1477e+00,3.1636e+00,2.4331e+01,-2.2535e+03
2.1292e-01,-1.3268e+00,-1.7839e+00,2.3770e-01,1.2064e+00,2.0897e+00,3.1552e+00,2.4274e+01,-2.1691e+03
2.0092e-01,-1.3405e+00,-1.2062e+00,1.4968e-01,1.1503e+00,1.9445e+00,3.1731e+00,2.4275e+01,-2.2519e+03
2.3418e-01,-1.4482e+00,-8.5441e-01,2.7598e-01,1.1760e+00,1.7286e+00,3.2117e+00,2.4340e+01,-2.2562e+03
1.8136e-01,-1.4059e+00,-1.7948e+00,1.2962e-01,1.1673e+00,1.6588e+00,3.2076e+00,2.4351e+01,-2.2590e+03
2.4369e-01,-1.4013e+00,-1.1973e+00,1.5128e-01,1.2559e+00,2.1600e+00,3.1655e+00,2.4333e+01,-2.2261e+03
2.2212e-01,-1.4508e+00,-1.5476e+00,2.5961e-01,1.0946e+00,1.6040e+00,3.1752e+00,2.4238e+01,-2.0671e+03
2.3398e-01,-1.5138e+00,-2.0804e+00,2.5813e-01,9.1525e-01,2.0072e+00,3.1915e+00,2.4339e+01,-2.2527e+03
1.9758e-01,-1.2002e+00,-2.4077e+00,1.1203e-01,1.1588e+00,2.4119e+00,3.0707e+00,2.4236e+01,-2.1160e+03
2.4933e-01,-1.4010e+00,-2.2515e+00,2.8137e-01,4.0949e-01,2.2829e+00,3.1309e+00,2.4276e+01,-2.2316e+03
1.6552e-01,-1.2785e+00,-1.7741e+00,4.0525e-01,1.1487e+00,1.9981e+00,3.1877e+00,2.4348e+01,-2.1430e+03
1.6755e-01,-1.4105e+00,-1.5244e+00,3.7535e-01,1.2172e+00,1.1858e+00,3.2536e+00,2.4444e+01,-2.2702e+03
2.0796e-01,-1.2062e+00,-1.4605e+00,3.3722e-01,1.0345e+00,2.3768e+00,3.0875e+00,2.4250e+01,-2.2358e+03
2.4926e-01,-1.6247e+00,-2.1791e+00,2.3989e-01,1.0214e+00,9.4661e-01,3.1993e+00,2.4266e+01,-2.2301e+03
2.0129e-01,-1.2690e+00,-2.3036e+00,4.5407e-01,8.6970e-01,2.3595e+00,3.1593e+00,2.4387e+01,-2.2568e+03
1.7785e-01,-1.3724e+00,-2.0102e+00,2.8229e-01,1.0119e+00,1.8537e+00,3.2004e+00,2.4338e+01,-2.2302e+03
2.0610e-01,-1.5188e+00,-1.4139e+00,-1.0671e-04,1.2574e+00,1.1167e+00,3.2122e+00,2.4337e+01,-2.1850e+03
2.2382e-01,-1.4685e+00,-2.4922e+00,3.3109e-01,1.1563e+00,1.4847e+00,3.1974e+00,2.4292e+01,-2.1503e+03
2.4118e-01,-1.5116e+00,-2.0023e+00,3.2907e-01,1.2166e+00,1.6064e+00,3.2284e+00,2.4382e+01,-2.0613e+03
2.3383e-01,-1.5128e+00,-1.0369e+00,1.9436e-01,1.0296e+00,1.6655e+00,3.2017e+00,2.4311e+01,-2.2547e+03
2.4187e-01,-1.3822e+00,-1.6718e+00,-6.0207e-02,1.2541e+00,2.0269e+00,3.1045e+00,2.4152e+01,-2.0673e+03
1.7856e-01,-1.2499e+00,-1.9558e+00,-3.7370e-02,1.0908e+00,2.2703e+00,3.1200e+00,2.4262e+01,-2.2221e+03
1.4803e-01,-1.2054e+00,-2.1707e+00,4.6184e-01,1.2189e+00,2.1802e+00,3.1834e+00,2.4394e+01,-2.1226e+03
2.2902e-01,-1.5118e+00,-2.1395e+00,4.0384e-01,1.1481e+00,1.3177e+00,3.2068e+00,2.4311e+01,-2.2331e+03
2.4697e-01,-1.5055e+00,-2.2717e+00,2.3805e-02,9.7041e-01,1.8850e+00,3.1550e+00,2.4214e+01,-2.1957e+03
1.7693e-01,-1.2119e+00,-1.9304e+00,2.1021e-01,1.0582e+00,2.4376e+00,3.0976e+00,2.4324e+01,-2.2737e+03
2.0240e-01,-1.5142e+00,-2.1996e+00,3.9751e-02,1.1047e+00,1.0293e+00,3.1945e+00,2.4265e+01,-2.1418e+03
1.6617e-01,-1.3546e+00,-2.2515e+00,3.8025e-01,1.2295e+00,1.2001e+00,3.2402e+00,2.4402e+01,-2.1289e+03
1.7441e-01,-1.2944e+00,-2.0171e+00,3.0628e-01,7.1717e-01,2.1626e+00,3.1678e+00,2.4318e+01,-2.2366e+03
1.1258e-01,-1.0690e+00,-1.6396e+00,4.7695e-01,1.2315e+00,2.3952e+00,3.1109e+00,2.4322e+01,-2.1937e+03
2.3040e-01,-1.5584e+00,-2.0682e+00,1.1550e-03,1.2316e+00,1.3950e+00,3.2035e+00,2.4312e+01,-2.1065e+03
2.0317e-01,-1.2180e+00,-1.7318e+00,3.8907e-01,1.0697e+00,2.3606e+00,3.1068e+00,2.4287e+01,-2.1729e+03
2.0043e-01,-1.5429e+00,-2.2724e+00,1.9767e-01,8.6704e-01,1.1496e+00,3.2119e+00,2.4308e+01,-2.2075e+03
2.1426e-01,-1.3114e+00,-2.1662e+00,4.1977e-01,4.6954e-01,2.2583e+00,3.1477e+00,2.4295e+01,-2.2075e+03
1.8908e-01,-1.3503e+00,-2.3342e+00,2.4088e-01,1.1937e+00,2.0367e+00,3.1922e+00,2.4373e+01,-2.1634e+03
2.0050e-01,-1.3704e+00,-1.8913e+00,1.3284e-01,1.2592e+00,1.8724e+00,3.1683e+00,2.4281e+01,-2.2015e+03
2.0935e-01,-1.4768e+00,-1.9949e+00,3.8563e-01,1.1117e+00,1.1910e+00,3.2424e+00,2.4388e+01,-2.2604e+03
2.3832e-01,-1.5822e+00,-1.9094e+00,1.1475e-02,1.2604e+00,1.1245e+00,3.2107e+00,2.4316e+01,-2.0901e+03
2.4353e-01,-1.6242e+00,-1.3661e+00,-7.7827e-02,1.2290e+00,1.0149e+00,3.1924e+00,2.4259e+01,-2.2690e+03
2.0136e-01,-1.2444e+00,-1.4735e+00,1.6933e-01,1.1910e+00,2.2610e+00,3.1100e+00,2.4242e+01,-2.0054e+03
2.2600e-01,-1.4885e+00,-1.6719e+00,1.6234e-01,1.2289e+00,1.3089e+00,3.2091e+00,2.4320e+01,-2.1153e+03
1.8079e-01,-1.1313e+00,-1.7204e+00,3.4986e-01,1.1513e+00,2.4553e+00,3.0816e+00,2.4292e+01,-2.2389e+03
1.5876e-01,-1.3453e+00,-2.1720e+00,4.0825e-01,8.8486e-01,1.9000e+00,3.2128e+00,2.4390e+01,-2.2273e+03
2.4903e-01,-1.3703e+00,-2.0985e+00,1.4457e-01,1.2562e+00,2.1052e+00,3.1144e+00,2.4198e+01,-2.0707e+03
2.4943e-01,-1.4296e+00,-2.2296e+00,1.0633e-01,1.1193e+00,2.0409e+00,3.1538e+00,2.4264e+01,-2.1825e+03
1.6222e-01,-1.3193e+00,-1.9984e+00,3.1265e-01,1.0605e+00,2.1301e+00,3.2082e+00,2.4440e+01,-2.2135e+03
2.0880e-01,-1.4093e+00,-2.2978e+00,2.9935e-01,-6.9264e-01,2.1309e+00,3.1797e+00,2.4327e+01,-2.1852e+03
