logfeh,logdust,logNpix,logage,dmod,logl
-1.2551e-01,-1.5214e+00,4.5110e+00,1.0140e+01,3.0613e+01,-6.3048e+01
-2.9536e-01,-1.1190e+00,4.5069e+00,1.0100e+01,3.0691e+01,-6.2535e+01
-1.5708e-01,-1.4293e+00,4.5185e+00,1.0141e+01,3.0639e+01,-5.9275e+01
1.1296e-02,-1.7115e+00,4.4341e+00,1.0096e+01,3.0421e+01,-6.3499e+01
-1.8265e-01,-1.1251e+00,4.4911e+00,1.0062e+01,3.0688e+01,-6.6095e+01
1.8694e-01,-1.8871e+00,4.2848e+00,9.9851e+00,3.0094e+01,-6.4635e+01
-8.9378e-02,-1.4538e+00,4.4643e+00,1.0105e+01,3.0538e+01,-5.4446e+01
-7.3403e-02,-1.7994e+00,4.4830e+00,1.0162e+01,3.0533e+01,-6.6397e+01
-1.1023e-01,-1.1454e+00,4.4264e+00,1.0001e+01,3.0564e+01,-6.2158e+01
-1.1346e-01,-1.3634e+00,4.4648e+00,1.0086e+01,3.0540e+01,-5.7197e+01
-2.5763e-01,-1.1832e+00,4.5542e+00,1.0140e+01,3.0741e+01,-5.3681e+01
-3.4628e-02,-1.7296e+00,4.4390e+00,1.0096e+01,3.0435e+01,-6.0912e+01
-1.3376e-01,-1.8403e+00,4.5032e+00,1.0180e+01,3.0555e+01,-4.4882e+01
-1.3579e-01,-1.3333e+00,4.4887e+00,1.0086e+01,3.0612e+01,-5.6415e+01
-5.4100e-02,-1.5090e+00,4.4612e+00,1.0087e+01,3.0509e+01,-6.5513e+01
-1.1997e-01,-1.5618e+00,4.4884e+00,1.0175e+01,3.0557e+01,-4.2316e+01
9.0995e-02,-1.8663e+00,4.3582e+00,1.0031e+01,3.0270e+01,-6.2583e+01
-1.5716e-01,-1.4221e+00,4.4975e+00,1.0139e+01,3.0584e+01,-5.4132e+01
-1.5431e-01,-1.4266e+00,4.4843e+00,1.0148e+01,3.0551e+01,-5.8288e+01
-2.7609e-01,-1.1253e+00,4.5127e+00,1.0095e+01,3.0708e+01,-4.6360e+01
-2.6391e-02,-1.3200e+00,4.4031e+00,1.0012e+01,3.0473e+01,-6.3677e+01
-3.0992e-01,-1.1862e+00,4.6177e+00,1.0193e+01,3.0855e+01,-6.5737e+01
1.4081e-01,-1.6727e+00,4.3243e+00,9.9893e+00,3.0216e+01,-5.9047e+01
-1.1178e-01,-1.3788e+00,4.4303e+00,1.0085e+01,3.0457e+01,-6.3263e+01
-2.3996e-01,-1.3241e+00,4.5541e+00,1.0197e+01,3.0709e+01,-5.0780e+01
-1.0182e-01,-1.6815e+00,4.4877e+00,1.0154e+01,3.0556e+01,-5.5864e+01
-2.6127e-03,-1.5285e+00,4.4087e+00,1.0039e+01,3.0438e+01,-6.2084e+01
9.1797e-02,-1.5457e+00,4.3335e+00,1.0021e+01,3.0266e+01,-6.3056e+01
-9.9690e-02,-1.2664e+00,4.4477e+00,1.0032e+01,3.0558e+01,-5.8713e+01
-7.9435e-02,-1.3252e+00,4.4304e+00,1.0041e+01,3.0514e+01,-5.4780e+01
-1.7922e-01,-1.5623e+00,4.5416e+00,1.0191e+01,3.0664e+01,-6.6544e+01
-1.8656e-01,-1.3293e+00,4.5025e+00,1.0139e+01,3.0602e+01,-4.7888e+01
-1.7022e-01,-1.3720e+00,4.4961e+00,1.0126e+01,3.0582e+01,-5.7442e+01
-1.6336e-01,-1.4265e+00,4.5188e+00,1.0157e+01,3.0645e+01,-4.9375e+01
-1.0373e-01,-1.6302e+00,4.4546e+00,1.0156e+01,3.0469e+01,-5.4311e+01
-1.7812e-01,-1.3739e+00,4.5232e+00,1.0171e+01,3.0656e+01,-4.7095e+01
3.1262e-02,-1.7636e+00,4.4252e+00,1.0083e+01,3.0404e+01,-6.5854e+01
-2.8933e-01,-1.1293e+00,4.5454e+00,1.0119e+01,3.0791e+01,-5.7451e+01
-2.1931e-01,-1.0420e+00,4.4975e+00,1.0032e+01,3.0725e+01,-5.2566e+01
-1.7211e-01,-1.3598e+00,4.4891e+00,1.0145e+01,3.0566e+01,-6.5634e+01
-1.3734e-01,-1.5085e+00,4.4972e+00,1.0155e+01,3.0583e+01,-5.6152e+01
-5.6230e-02,-1.8846e+00,4.4637e+00,1.0166e+01,3.0479e+01,-6.4384e+01
-1.0107e-01,-1.6100e+00,4.4738e+00,1.0156e+01,3.0512e+01,-6.4200e+01
1.6836e-01,-1.7875e+00,4.3114e+00,9.9861e+00,3.0170e+01,-6.6397e+01
5.3635e-03,-1.7632e+00,4.4415e+00,1.0080e+01,3.0444e+01,-6.2810e+01
-1.0724e-01,-1.6355e+00,4.5163e+00,1.0159e+01,3.0627e+01,-6.6264e+01
-2.9380e-01,-1.0289e+00,4.5059e+00,1.0038e+01,3.0741e+01,-5.6689e+01
-1.4244e-01,-1.3183e+00,4.4532e+00,1.0092e+01,3.0524e+01,-6.1602e+01
-6.3819e-02,-1.9397e+00,4.4479e+00,1.0145e+01,3.0449e+01,-6.4020e+01
-1.6328e-01,-1.3950e+00,4.5074e+00,1.0152e+01,3.0610e+01,-6.1407e+01
-2.4072e-01,-1.1963e+00,4.5213e+00,1.0171e+01,3.0663e+01,-5.1829e+01
-1.7729e-01,-1.1472e+00,4.4546e+00,1.0037e+01,3.0600e+01,-5.3238e+01
-2.3323e-02,-1.7061e+00,4.4033e+00,1.0121e+01,3.0344e+01,-6.4430e+01
-1.0912e-01,-1.1463e+00,4.4181e+00,1.0018e+01,3.0542e+01,-5.1483e+01
-1.0085e-01,-1.0781e+00,4.3827e+00,9.9287e+00,3.0522e+01,-6.6628e+01
-1.5479e-01,-1.0242e+00,4.4353e+00,9.9593e+00,3.0667e+01,-6.2618e+01
-1.1807e-01,-1.1391e+00,4.4322e+00,9.9963e+00,3.0580e+01,-6.2373e+01
