logfeh,logdust,logNpix,tau,dmod,logl
-2.3608e-01,-1.0112e+00,5.0069e+00,1.7611e+00,2.9008e+01,-2.9237e+01
-2.6639e-01,-1.0102e+00,5.0097e+00,1.7986e+00,2.9016e+01,-2.5830e+01
-2.0907e-01,-1.0066e+00,5.0109e+00,1.9096e+00,2.9025e+01,-3.3887e+01
-2.6387e-01,-1.0172e+00,4.9883e+00,1.6205e+00,2.8957e+01,-3.5815e+01
-2.0088e-01,-1.0095e+00,4.9967e+00,1.8373e+00,2.8985e+01,-3.2704e+01
-2.6477e-01,-1.0032e+00,4.9983e+00,1.9399e+00,2.8992e+01,-3.9809e+01
-2.6319e-01,-1.0201e+00,4.9867e+00,1.5918e+00,2.8954e+01,-3.7828e+01
-2.9272e-01,-1.0060e+00,5.0254e+00,1.8970e+00,2.9060e+01,-4.1845e+01
-2.9276e-01,-1.0107e+00,4.9854e+00,1.7853e+00,2.8955e+01,-3.9235e+01
-2.1513e-01,-1.0130e+00,5.0123e+00,1.7879e+00,2.9023e+01,-3.8694e+01
-2.4870e-01,-1.0028e+00,5.0152e+00,1.9449e+00,2.9036e+01,-3.2072e+01
-2.1943e-01,-1.0201e+00,5.0066e+00,1.6365e+00,2.9006e+01,-4.0464e+01
-2.7020e-01,-1.0078e+00,5.0068e+00,1.8308e+00,2.9010e+01,-3.9610e+01
-2.3907e-01,-1.0012e+00,5.0161e+00,1.9568e+00,2.9037e+01,-3.8390e+01
-2.9384e-01,-1.0023e+00,5.0027e+00,1.9439e+00,2.9003e+01,-2.6196e+01
-2.1681e-01,-1.0024e+00,5.0148e+00,1.9611e+00,2.9035e+01,-3.5915e+01
-2.3893e-01,-1.0175e+00,4.9843e+00,1.6664e+00,2.8950e+01,-4.1436e+01
-2.4696e-01,-1.0061e+00,5.0131e+00,1.9250e+00,2.9031e+01,-3.6086e+01
-2.8714e-01,-1.0073e+00,4.9973e+00,1.8431e+00,2.8987e+01,-2.9426e+01
-2.1443e-01,-1.0106e+00,5.0078e+00,1.7788e+00,2.9010e+01,-2.6425e+01
-2.0121e-01,-1.0047e+00,5.0214e+00,1.9269e+00,2.9050e+01,-3.3682e+01
-2.2486e-01,-1.0077e+00,5.0066e+00,1.8058e+00,2.9007e+01,-3.4775e+01
-2.1602e-01,-1.0026e+00,4.9960e+00,1.9678e+00,2.8989e+01,-3.9905e+01
-2.3914e-01,-1.0321e+00,5.0083e+00,4.2293e-01,2.8999e+01,-4.1632e+01
-2.4197e-01,-1.0028e+00,5.0083e+00,1.9120e+00,2.9016e+01,-4.1645e+01
-2.6541e-01,-1.0168e+00,4.9991e+00,1.6789e+00,2.8987e+01,-3.9533e+01
-2.0838e-01,-1.0041e+00,5.0172e+00,1.8987e+00,2.9037e+01,-4.0709e+01
-2.9404e-01,-1.0186e+00,5.0030e+00,1.6512e+00,2.8996e+01,-3.4211e+01
-2.3771e-01,-1.0023e+00,5.0114e+00,1.9338e+00,2.9025e+01,-2.0568e+01
-2.8304e-01,-1.0012e+00,5.0126e+00,1.9418e+00,2.9027e+01,-2.3880e+01
-2.1515e-01,-1.0114e+00,5.0129e+00,1.8111e+00,2.9025e+01,-4.1655e+01
-2.6145e-01,-1.0044e+00,4.9892e+00,1.8912e+00,2.8968e+01,-4.0420e+01
-2.5616e-01,-1.0097e+00,4.9986e+00,1.8391e+00,2.8990e+01,-3.1728e+01
-2.2343e-01,-1.0325e+00,5.0012e+00,9.7304e-01,2.8983e+01,-3.5800e+01
-2.0252e-01,-1.0119e+00,5.0165e+00,1.7953e+00,2.9034e+01,-3.9482e+01
-2.3470e-01,-1.0210e+00,4.9954e+00,1.5528e+00,2.8975e+01,-3.7030e+01
-2.0969e-01,-1.0189e+00,5.0057e+00,1.6470e+00,2.9004e+01,-3.9246e+01
-2.6631e-01,-1.0123e+00,5.0038e+00,1.7757e+00,2.9001e+01,-2.7237e+01
-2.0863e-01,-1.0101e+00,4.9921e+00,1.8340e+00,2.8974e+01,-2.5504e+01
-2.8383e-01,-1.0158e+00,5.0164e+00,1.6990e+00,2.9031e+01,-3.8368e+01
-1.4829e-02,-1.3859e+00,4.9056e+00,1.6140e+00,2.8661e+01,-4.2227e+01
-2.1124e-01,-1.0244e+00,4.9991e+00,1.4193e+00,2.8981e+01,-3.6543e+01
-2.4561e-01,-1.0085e+00,4.9972e+00,1.8230e+00,2.8985e+01,-3.1230e+01
-2.5223e-01,-1.0331e+00,5.0080e+00,7.3583e-01,2.8999e+01,-4.1774e+01
-2.4561e-01,-1.0045e+00,5.0118e+00,1.9361e+00,2.9026e+01,-4.1272e+01
-2.8665e-01,-1.0199e+00,4.9948e+00,1.5515e+00,2.8972e+01,-4.1477e+01
-2.3369e-01,-1.0118e+00,5.0036e+00,1.7664e+00,2.9000e+01,-3.2956e+01
-2.9058e-01,-1.0168e+00,5.0057e+00,1.6775e+00,2.9004e+01,-3.8348e+01
-2.1224e-01,-1.0135e+00,5.0072e+00,1.7651e+00,2.9010e+01,-3.7342e+01
-2.9946e-01,-1.0152e+00,4.9988e+00,1.7115e+00,2.8988e+01,-3.2573e+01
-2.6176e-01,-1.0144e+00,5.0201e+00,1.7365e+00,2.9041e+01,-4.1596e+01
-2.1357e-01,-1.0039e+00,4.9888e+00,1.9134e+00,2.8967e+01,-3.4857e+01
-2.2722e-01,-1.0116e+00,4.9960e+00,1.8105e+00,2.8984e+01,-3.4757e+01
-2.3764e-01,-1.0107e+00,5.0062e+00,1.7920e+00,2.9007e+01,-1.9297e+01
-2.7161e-01,-1.0189e+00,4.9950e+00,1.6393e+00,2.8976e+01,-4.0497e+01
-2.7884e-01,-9.9965e-01,5.0162e+00,1.9894e+00,2.9039e+01,-2.7869e+01
-2.9169e-01,-1.0009e+00,4.9950e+00,1.9694e+00,2.8986e+01,-2.6559e+01
-2.0447e-01,-1.0109e+00,5.0090e+00,1.7588e+00,2.9013e+01,-3.8931e+01
-2.6484e-01,-1.0031e+00,4.9985e+00,1.9096e+00,2.8991e+01,-3.4223e+01
-2.2271e-01,-1.0086e+00,4.9862e+00,1.8484e+00,2.8960e+01,-3.8225e+01
-2.5220e-01,-1.0148e+00,5.0238e+00,1.7281e+00,2.9050e+01,-3.6037e+01
-2.6114e-01,-9.9967e-01,4.9897e+00,1.9983e+00,2.8974e+01,-3.9019e+01
-2.3169e-01,-1.0063e+00,5.0108e+00,1.9099e+00,2.9024e+01,-2.3221e+01
-2.4846e-01,-1.0205e+00,5.0037e+00,1.5720e+00,2.8996e+01,-3.7464e+01
-2.8723e-01,-1.0131e+00,5.0194e+00,1.7746e+00,2.9041e+01,-3.9451e+01
-2.1926e-01,-1.0091e+00,5.0002e+00,1.7839e+00,2.8991e+01,-4.0297e+01
-2.8472e-01,-9.9940e-01,5.0119e+00,1.9509e+00,2.9025e+01,-3.4641e+01
